X,Y,Z
77.50,-10.20,285.57
77.44,-9.84,285.58
77.35,-9.43,285.61
77.22,-9.00,285.66
77.12,-8.60,285.71
77.05,-8.24,285.76
76.99,-7.95,285.81
76.93,-7.72,285.85
76.89,-7.57,285.88
76.88,-7.49,285.91
76.88,-7.49,285.93
76.92,-7.56,285.93
77.00,-7.73,285.94
77.12,-7.99,285.93
77.27,-8.37,285.90
77.41,-8.83,285.87
77.51,-9.33,285.83
77.57,-9.87,285.79
77.64,-10.32,285.76
77.71,-10.63,285.72
77.76,-10.76,285.68
77.82,-10.72,285.64
77.86,-10.54,285.62
77.83,-10.24,285.61
77.75,-9.84,285.61
77.64,-9.39,285.64
77.49,-8.92,285.68
77.40,-8.50,285.73
77.34,-8.14,285.79
77.29,-7.82,285.83
77.23,-7.58,285.87
77.19,-7.41,285.89
77.18,-7.33,285.91
77.20,-7.32,285.93
77.26,-7.40,285.93
77.36,-7.57,285.93
77.49,-7.84,285.92
77.63,-8.22,285.89
77.77,-8.71,285.84
77.88,-9.27,285.79
77.93,-9.86,285.73
77.94,-10.41,285.68
77.96,-10.85,285.64
78.01,-11.11,285.60
78.07,-11.17,285.57
78.11,-11.06,285.55
78.09,-10.79,285.55
78.03,-10.41,285.57
77.92,-9.94,285.61
77.80,-9.44,285.66
77.64,-8.93,285.73
77.52,-8.49,285.80
77.46,-8.10,285.86
77.41,-7.79,285.92
77.36,-7.56,285.97
77.32,-7.41,286.01
77.32,-7.35,286.04
77.35,-7.37,286.07
77.40,-7.48,286.09
77.49,-7.68,286.09
77.60,-7.98,286.09
77.73,-8.41,286.07
77.88,-8.93,286.05
77.99,-9.50,286.01
78.03,-10.12,285.97
78.07,-10.70,285.94
78.10,-11.16,285.91
78.26,-11.46,285.87
78.44,-11.46,285.85
78.53,-11.37,285.83
78.40,-11.15,285.81
78.29,-10.78,285.81
78.23,-10.32,285.87
78.14,-9.85,285.94
77.95,-9.34,286.01
77.76,-8.89,286.09
77.69,-8.51,286.17
77.65,-8.20,286.25
77.61,-7.96,286.31
77.57,-7.81,286.35
77.55,-7.74,286.39
77.57,-7.75,286.41
77.63,-7.84,286.43
77.72,-8.03,286.43
77.82,-8.32,286.41
77.95,-8.73,286.38
78.07,-9.22,286.35
78.10,-9.74,286.31
78.11,-10.31,286.28
