X,Y,Z
81.26,-5.74,38.48
81.33,-5.97,38.50
81.42,-6.28,38.51
81.54,-6.70,38.49
81.67,-7.20,38.46
81.74,-7.74,38.41
81.75,-8.29,38.36
81.78,-8.80,38.32
81.81,-9.15,38.29
81.85,-9.31,38.26
81.93,-9.26,38.24
81.94,-9.04,38.21
81.92,-8.67,38.20
81.88,-8.22,38.21
81.79,-7.71,38.23
81.67,-7.21,38.26
81.57,-6.76,38.32
81.50,-6.40,38.37
81.44,-6.10,38.43
81.37,-5.89,38.49
81.32,-5.76,38.54
81.31,-5.72,38.59
81.33,-5.76,38.64
81.37,-5.88,38.67
81.44,-6.10,38.69
81.54,-6.41,38.69
81.65,-6.83,38.67
81.77,-7.34,38.63
81.85,-7.88,38.58
81.86,-8.45,38.52
81.87,-8.99,38.48
81.89,-9.38,38.45
82.02,-9.52,38.42
82.15,-9.45,38.41
82.12,-9.24,38.38
82.04,-8.87,38.33
81.96,-8.38,38.32
81.89,-7.85,38.34
81.78,-7.32,38.37
81.65,-6.85,38.41
81.54,-6.46,38.46
81.44,-6.14,38.52
81.37,-5.91,38.57
81.32,-5.78,38.63
81.31,-5.73,38.68
81.33,-5.77,38.72
81.37,-5.89,38.75
81.43,-6.09,38.77
81.52,-6.40,38.76
81.63,-6.80,38.75
81.75,-7.30,38.71
81.84,-7.83,38.66
81.84,-8.38,38.61
81.86,-8.91,38.57
81.87,-9.31,38.54
82.00,-9.50,38.50
82.13,-9.44,38.49
82.15,-9.26,38.47
82.05,-8.93,38.43
81.97,-8.46,38.42
81.90,-7.95,38.44
81.81,-7.42,38.48
81.67,-6.94,38.53
81.55,-6.55,38.59
81.46,-6.24,38.67
81.38,-6.01,38.74
81.32,-5.88,38.81
81.30,-5.82,38.87
81.31,-5.84,38.93
81.34,-5.94,38.98
81.40,-6.14,39.02
81.49,-6.42,39.04
81.61,-6.81,39.04
81.72,-7.29,39.02
81.80,-7.81,38.98
81.80,-8.34,38.94
81.82,-8.86,38.91
81.84,-9.23,38.90
81.95,-9.40,38.87
82.06,-9.35,38.85
82.05,-9.15,38.83
81.98,-8.79,38.80
81.93,-8.33,38.79
81.88,-7.82,38.80
81.77,-7.31,38.84
81.63,-6.84,38.89
81.51,-6.45,38.95
81.44,-6.14,39.02
81.38,-5.92,39.09
81.33,-5.78,39.15
81.31,-5.73,39.21
81.31,-5.76,39.27
81.34,-5.87,39.31
81.41,-6.06,39.34
81.51,-6.35,39.36
81.61,-6.73,39.35
81.72,-7.20,39.32
81.76,-7.69,39.28
81.78,-8.19,39.24
81.82,-8.66,39.22
81.86,-8.98,39.19
81.88,-9.12,39.16
81.92,-9.06,39.13
81.95,-8.85,39.12
81.96,-8.50,39.11
81.91,-8.06,39.11
81.81,-7.56,39.12
81.68,-7.07,39.15
81.59,-6.62,39.21
81.53,-6.24,39.27
81.47,-5.95,39.33
81.41,-5.76,39.38
81.35,-5.64,39.43
81.33,-5.60,39.48
81.35,-5.64,39.53
81.39,-5.76,39.56
81.46,-5.96,39.58
81.55,-6.26,39.58
81.65,-6.66,39.56
81.77,-7.16,39.53
81.86,-7.68,39.48
81.86,-8.22,39.43
81.89,-8.72,39.40
81.92,-9.07,39.38
81.96,-9.24,39.35
82.06,-9.19,39.33
82.05,-8.98,39.30
82.02,-8.61,39.28
81.98,-8.16,39.28
81.90,-7.66,39.30
81.78,-7.15,39.33
81.66,-6.68,39.39
81.58,-6.30,39.45
81.52,-6.00,39.51
81.46,-5.78,39.57
81.41,-5.66,39.63
81.40,-5.62,39.68
81.41,-5.66,39.73
81.46,-5.78,39.77
81.53,-5.99,39.79
81.63,-6.29,39.80
81.73,-6.68,39.78
81.83,-7.16,39.75
81.90,-7.67,39.71
81.92,-8.18,39.67
81.95,-8.64,39.63
81.98,-8.96,39.60
82.01,-9.10,39.57
82.05,-9.04,39.55
82.08,-8.82,39.53
82.07,-8.47,39.53
82.02,-8.03,39.53
81.92,-7.53,39.55
81.79,-7.05,39.59
81.70,-6.61,39.65
81.64,-6.24,39.71
81.58,-5.95,39.78
81.51,-5.75,39.84
81.46,-5.64,39.89
81.44,-5.61,39.95
81.45,-5.65,39.99
81.49,-5.78,40.03
81.56,-6.00,40.05
81.66,-6.31,40.06
81.77,-6.72,40.05
81.88,-7.24,40.01
81.93,-7.78,39.97
81.94,-8.34,39.92
81.95,-8.86,39.89
81.96,-9.23,39.87
82.06,-9.38,39.84
82.16,-9.32,39.83
82.12,-9.11,39.81
82.05,-8.75,39.79
82.00,-8.28,39.80
81.95,-7.78,39.83
81.83,-7.28,39.87
81.69,-6.82,39.92
81.58,-6.44,39.99
81.51,-6.14,40.06
81.46,-5.92,40.13
81.42,-5.80,40.20
81.40,-5.76,40.25
81.40,-5.80,40.30
81.44,-5.92,40.34
81.52,-6.14,40.38
81.64,-6.44,40.40
81.75,-6.84,40.38
81.85,-7.32,40.35
81.87,-7.82,40.31
81.88,-8.33,40.28
81.92,-8.78,40.26
81.95,-9.06,40.23
81.98,-9.14,40.20
82.02,-9.02,40.18
82.06,-8.75,40.16
82.06,-8.36,40.16
81.99,-7.88,40.16
81.88,-7.37,40.17
81.76,-6.88,40.21
81.69,-6.47,40.27
81.63,-6.12,40.33
81.56,-5.86,40.39
81.49,-5.68,40.45
81.45,-5.59,40.51
81.44,-5.58,40.56
81.46,-5.65,40.61
81.51,-5.81,40.64
81.59,-6.04,40.66
81.68,-6.37,40.66
81.80,-6.80,40.64
81.91,-7.30,40.60
81.95,-7.82,40.56
81.96,-8.34,40.51
82.00,-8.81,40.48
82.02,-9.12,40.46
82.05,-9.22,40.43
82.08,-9.12,40.41
82.11,-8.86,40.39
82.11,-8.48,40.39
82.05,-8.01,40.39
81.94,-7.49,40.41
81.82,-7.00,40.45
81.75,-6.57,40.51
81.70,-6.20,40.57
81.63,-5.92,40.62
81.56,-5.73,40.68
81.52,-5.63,40.73
81.51,-5.61,40.78
81.54,-5.67,40.83
81.59,-5.81,40.85
81.67,-6.04,40.87
81.75,-6.37,40.86
81.85,-6.79,40.84
81.95,-7.28,40.80
82.01,-7.79,40.76
82.03,-8.32,40.72
82.06,-8.79,40.69
82.09,-9.10,40.66
82.12,-9.21,40.63
82.16,-9.12,40.61
82.18,-8.87,40.59
82.17,-8.49,40.59
82.11,-8.03,40.60
81.99,-7.51,40.62
81.87,-7.02,40.67
81.79,-6.60,40.73
81.73,-6.25,40.80
81.66,-5.97,40.86
81.58,-5.78,40.92
81.53,-5.69,40.98
81.52,-5.67,41.03
81.54,-5.73,41.07
81.59,-5.87,41.11
81.66,-6.12,41.12
81.76,-6.46,41.13
81.89,-6.90,41.11
82.01,-7.43,41.07
82.06,-7.98,41.02
82.08,-8.55,40.97
82.10,-9.08,40.94
