-,-,-
0.13,0.96,-0.00,7.63,-0.12,-5.31,0.97,9.30,259,474,86,92
0.13,1.00,-0.00,3.17,0.12,-3.11,1.00,4.45,247,480,87,81
0.13,1.00,-0.01,1.95,0.06,-3.78,1.00,4.26,224,493,91,69
0.13,0.95,-0.01,4.46,-0.31,-5.43,0.96,7.03,320,506,96,55
0.14,1.04,-0.01,5.86,-0.18,-6.84,1.05,9.01,241,525,97,46
0.13,0.99,0.01,10.44,-1.83,-11.54,1.00,15.66,222,551,107,33
0.15,0.97,0.01,12.02,-2.56,-13.24,0.98,18.07,218,579,115,24
0.16,0.98,0.01,9.64,-2.32,-12.63,0.99,16.06,202,614,119,19
0.17,0.97,0.02,9.28,-2.50,-12.76,0.98,15.97,157,649,118,13
0.15,0.95,0.06,8.85,-2.56,-14.83,0.96,17.46,150,683,121,10
0.18,0.97,0.02,0.92,-1.46,-21.00,0.99,21.07,118,715,126,4
0.18,0.92,0.05,-3.48,0.06,-18.62,0.94,18.94,80,738,127,3
0.21,0.94,0.01,-5.62,1.34,-8.48,0.97,10.26,58,756,116,1
0.20,1.11,0.01,-6.77,1.83,-1.95,1.13,7.28,35,781,109,3
0.23,1.75,-0.14,8.61,-5.25,-59.27,1.77,60.12,17,801,91,3
0.32,1.21,-0.25,19.23,-10.74,-123.35,1.27,125.30,8,754,58,9
0.08,1.58,0.10,-67.63,-33.57,-143.49,1.58,162.14,4,768,28,14
-1.05,0.92,0.13,16.42,-41.20,-66.41,1.40,79.85,2,760,5,19
-1.05,0.51,-0.12,57.92,-64.09,33.69,1.18,92.72,1,756,1,20
-0.75,0.43,-0.28,31.98,-29.30,72.69,0.91,84.65,1,763,2,20
-0.50,0.71,-0.25,-18.92,19.41,71.72,0.90,76.67,1,767,1,20
-0.13,0.96,-0.20,-36.56,49.80,60.73,0.99,86.63,1,768,3,17
0.04,1.13,-0.11,-47.12,52.06,52.86,1.13,87.89,1,778,2,16
0.25,1.35,0.08,-23.74,24.72,18.92,1.37,39.15,1,804,3,13
