X,Y,Z
91.49,-18.82,186.55
92.51,-17.29,186.24
93.34,-15.86,186.08
93.90,-14.61,186.09
94.21,-13.60,186.21
94.34,-12.80,186.32
94.32,-12.17,186.40
94.20,-11.62,186.45
93.99,-11.12,186.46
93.75,-10.67,186.46
93.51,-10.24,186.46
93.31,-9.84,186.46
93.18,-9.47,186.47
93.09,-9.15,186.47
93.02,-8.85,186.45
92.95,-8.58,186.41
92.87,-8.33,186.36
92.78,-8.07,186.31
92.68,-7.79,186.26
92.56,-7.51,186.21
92.41,-7.26,186.15
92.20,-7.04,186.07
91.95,-6.83,185.99
91.71,-6.65,185.92
91.48,-6.49,185.85
91.30,-6.37,185.79
91.15,-6.27,185.75
91.02,-6.20,185.71
90.89,-6.14,185.67
90.78,-6.09,185.63
90.69,-6.05,185.60
90.63,-6.02,185.57
90.61,-5.98,185.56
90.61,-5.95,185.54
90.65,-5.91,185.51
90.71,-5.87,185.49
90.81,-5.82,185.47
90.93,-5.78,185.45
91.05,-5.73,185.42
91.16,-5.68,185.39
91.24,-5.61,185.35
91.30,-5.53,185.30
91.35,-5.44,185.25
91.40,-5.34,185.19
91.47,-5.25,185.13
91.57,-5.14,185.06
91.71,-5.03,184.99
91.89,-4.91,184.92
92.10,-4.79,184.83
92.34,-4.66,184.74
92.60,-4.50,184.63
92.89,-4.34,184.53
93.20,-4.17,184.42
93.50,-4.01,184.32
93.79,-3.84,184.22
94.10,-3.65,184.12
94.40,-3.46,184.03
94.71,-3.29,183.95
95.06,-3.11,183.87
95.52,-2.88,183.80
96.07,-2.61,183.75
96.68,-2.31,183.72
97.32,-1.96,183.65
97.99,-1.58,183.58
98.68,-1.15,183.52
99.33,-0.70,183.46
99.86,-0.23,183.41
100.41,0.25,183.39
100.91,0.75,183.41
101.35,1.26,183.46
101.74,1.88,183.51
102.07,2.55,183.56
102.38,3.26,183.61
102.65,4.08,183.67
102.80,4.94,183.73
102.90,5.91,183.80
102.90,7.00,183.91
102.85,8.24,184.06
102.77,9.61,184.26
102.64,11.11,184.50
102.49,12.76,184.80
102.31,14.58,185.13
102.10,16.58,185.48
101.88,18.79,185.82
101.61,21.23,186.14
101.27,23.91,186.37
100.82,26.81,186.50
100.27,29.90,186.56
99.56,33.05,186.50
98.81,36.10,186.24
98.20,39.00,185.84
97.73,41.82,185.45
97.13,44.44,184.95
96.30,46.72,184.14
95.40,48.75,183.13
94.24,50.51,181.88
92.42,51.50,180.11
90.10,51.70,177.82
87.94,51.38,175.64
86.00,50.34,173.87
84.49,48.95,172.52
83.52,47.54,171.60
83.09,46.11,171.10
83.02,44.67,170.99
83.15,43.23,171.19
83.43,41.77,171.65
83.78,40.27,172.33
84.18,38.71,173.19
84.58,37.07,174.18
84.95,35.34,175.28
85.30,33.50,176.47
85.64,31.55,177.73
85.96,29.50,179.05
86.29,27.37,180.40
86.60,25.19,181.78
86.85,22.97,183.13
87.02,20.74,184.44
87.08,18.51,185.67
87.02,16.27,186.85
86.88,14.04,187.98
86.70,11.81,189.08
86.53,9.59,190.16
86.38,7.40,191.21
86.21,5.26,192.24
86.01,3.16,193.21
85.76,1.09,194.12
85.44,-0.99,194.97
85.07,-3.11,195.76
84.64,-5.28,196.51
84.15,-7.48,197.24
83.57,-9.66,197.95
82.87,-11.75,198.68
82.01,-13.73,199.47
80.99,-15.51,200.31
79.83,-17.05,201.19
78.56,-18.31,202.11
77.28,-19.28,203.01
76.10,-19.99,203.87
75.07,-20.52,204.58
74.23,-20.89,205.07
73.85,-20.87,205.22
74.39,-19.83,204.88
75.97,-18.02,204.22
78.00,-15.90,203.52
80.01,-13.71,202.92
81.48,-11.45,202.42
82.52,-9.43,201.95
82.80,-7.80,201.49
82.32,-6.53,200.99
81.35,-5.88,200.67
80.40,-5.66,200.51
79.58,-5.56,200.38
78.97,-5.46,200.28
78.75,-5.31,200.15
78.96,-5.15,199.99
79.46,-4.99,199.85
80.10,-4.86,199.70
80.74,-4.76,199.58
81.30,-4.67,199.48
81.80,-4.59,199.40
82.21,-4.53,199.34
82.51,-4.49,199.29
82.72,-4.46,199.25
82.86,-4.45,199.22
82.96,-4.44,199.21
83.03,-4.45,199.20
83.11,-4.46,199.19
83.21,-4.46,199.18
83.29,-4.47,199.17
83.37,-4.47,199.16
83.47,-4.46,199.13
83.60,-4.43,199.10
83.76,-4.40,199.06
83.95,-4.37,199.01
84.16,-4.33,198.96
84.40,-4.29,198.90
84.67,-4.23,198.82
84.94,-4.16,198.75
85.21,-4.09,198.67
85.50,-4.00,198.59
85.80,-3.92,198.50
86.14,-3.82,198.41
86.47,-3.71,198.31
86.81,-3.58,198.22
87.19,-3.42,198.12
87.59,-3.23,198.01
88.01,-3.03,197.91
88.46,-2.80,197.80
88.94,-2.54,197.68
89.45,-2.24,197.56
89.99,-1.90,197.43
90.55,-1.52,197.30
91.10,-1.10,197.15
