X,Y,Z
86.86,-7.05,165.43
86.75,-7.30,165.49
86.68,-7.58,165.53
86.64,-7.89,165.55
86.61,-8.22,165.55
86.61,-8.57,165.54
86.64,-8.91,165.51
86.68,-9.22,165.46
86.72,-9.49,165.41
86.74,-9.73,165.36
86.74,-9.94,165.33
86.70,-10.11,165.31
86.64,-10.26,165.29
86.58,-10.39,165.28
86.52,-10.49,165.27
86.48,-10.55,165.26
86.45,-10.59,165.25
86.43,-10.58,165.23
86.44,-10.54,165.22
86.46,-10.47,165.21
86.51,-10.34,165.19
86.58,-10.16,165.16
86.67,-9.93,165.13
86.79,-9.65,165.10
86.94,-9.32,165.05
87.10,-8.92,165.00
87.30,-8.45,164.92
87.52,-7.91,164.84
87.75,-7.28,164.74
88.02,-6.58,164.64
88.29,-5.80,164.53
88.57,-4.92,164.42
88.88,-3.95,164.31
89.20,-2.87,164.20
89.55,-1.65,164.08
89.91,-0.26,163.95
90.27,1.32,163.81
90.60,3.06,163.67
90.93,4.96,163.54
91.17,6.95,163.43
91.30,8.99,163.31
91.34,10.99,163.20
91.23,12.93,163.08
90.96,14.78,162.96
90.57,16.55,162.84
90.10,18.19,162.72
89.59,19.71,162.57
89.16,20.90,162.48
88.90,21.35,162.51
88.90,20.89,162.73
89.12,19.67,163.08
89.36,17.99,163.46
89.50,16.08,163.83
89.41,14.35,164.12
89.21,12.88,164.34
88.88,11.73,164.48
88.38,10.77,164.57
87.75,9.79,164.63
87.07,8.64,164.68
86.41,7.26,164.76
85.81,5.65,164.90
85.28,3.85,165.12
84.86,1.96,165.40
84.53,-0.08,165.77
84.19,-2.10,166.19
83.80,-4.04,166.61
83.32,-5.87,167.04
82.73,-7.62,167.45
82.09,-9.24,167.84
81.46,-10.74,168.23
80.90,-12.14,168.61
80.45,-13.46,169.00
80.09,-14.71,169.36
79.84,-15.90,169.68
79.72,-17.02,169.94
79.75,-18.09,170.13
79.86,-19.13,170.26
80.03,-20.13,170.32
80.19,-21.09,170.34
80.30,-21.99,170.32
80.32,-22.80,170.27
80.24,-23.52,170.19
80.08,-24.08,170.10
79.85,-24.47,170.01
79.59,-24.65,169.93
79.33,-24.66,169.87
79.08,-24.52,169.83
78.86,-24.26,169.82
78.68,-23.92,169.83
78.50,-23.57,169.88
78.32,-23.23,169.95
78.13,-22.91,170.06
77.96,-22.60,170.18
77.81,-22.32,170.32
77.69,-22.04,170.47
77.60,-21.79,170.63
77.53,-21.55,170.81
77.45,-21.35,171.02
77.39,-21.15,171.26
77.36,-20.97,171.53
77.33,-20.77,171.80
77.29,-20.57,172.04
77.22,-20.39,172.24
77.09,-20.27,172.39
76.92,-20.24,172.50
76.73,-20.32,172.56
76.54,-20.51,172.57
76.37,-20.75,172.51
76.21,-20.99,172.38
76.08,-21.21,172.19
75.99,-21.40,171.96
75.98,-21.54,171.72
76.05,-21.64,171.51
76.23,-21.72,171.37
76.50,-21.77,171.30
76.80,-21.80,171.30
77.10,-21.83,171.36
77.37,-21.85,171.43
77.60,-21.85,171.48
77.78,-21.80,171.45
77.89,-21.63,171.33
78.05,-21.36,171.05
78.39,-21.19,170.73
78.83,-21.19,170.50
79.40,-21.31,170.37
80.05,-21.49,170.35
80.76,-21.74,170.39
81.23,-22.22,170.37
81.32,-22.69,170.27
81.39,-23.12,170.22
81.66,-23.42,170.21
81.86,-23.52,170.20
81.92,-23.47,170.19
82.09,-23.40,170.15
82.24,-23.27,170.10
82.25,-23.07,170.07
82.32,-22.90,170.01
82.33,-22.75,169.96
82.32,-22.65,169.93
82.30,-22.60,169.91
82.22,-22.59,169.91
82.14,-22.61,169.91
82.05,-22.63,169.92
81.98,-22.64,169.94
81.94,-22.66,169.96
81.94,-22.67,169.95
81.97,-22.65,169.92
82.03,-22.64,169.87
82.10,-22.64,169.82
82.16,-22.64,169.76
82.20,-22.69,169.71
82.18,-22.78,169.68
82.13,-22.81,169.65
82.10,-22.84,169.64
82.10,-22.86,169.63
82.15,-22.85,169.60
82.21,-22.79,169.55
82.29,-22.74,169.50
82.40,-22.72,169.45
82.49,-22.67,169.40
82.58,-22.62,169.34
82.67,-22.55,169.29
82.75,-22.46,169.24
82.83,-22.39,169.20
82.90,-22.33,169.16
82.98,-22.26,169.12
83.06,-22.18,169.08
83.14,-22.09,169.04
83.22,-22.02,168.99
83.28,-21.96,168.95
83.32,-21.88,168.90
83.38,-21.81,168.86
83.44,-21.74,168.83
83.51,-21.66,168.78
83.56,-21.56,168.74
83.60,-21.47,168.69
83.65,-21.33,168.64
83.73,-21.19,168.60
83.80,-21.06,168.55
83.83,-20.93,168.50
83.88,-20.79,168.46
83.93,-20.67,168.42
83.96,-20.56,168.40
83.99,-20.46,168.37
84.01,-20.38,168.35
84.02,-20.32,168.32
84.03,-20.26,168.30
84.04,-20.21,168.27
84.06,-20.17,168.25
84.07,-20.14,168.23
84.08,-20.12,168.21
84.08,-20.12,168.19
84.09,-20.13,168.17
84.10,-20.15,168.15
84.09,-20.18,168.14
84.05,-20.22,168.14
83.99,-20.27,168.15
83.92,-20.32,168.17
83.85,-20.36,168.19
83.77,-20.41,168.22
83.69,-20.44,168.26
83.62,-20.48,168.29
83.56,-20.52,168.32
83.51,-20.57,168.35
83.45,-20.65,168.36
83.36,-20.76,168.38
83.28,-20.88,168.39
83.21,-20.97,168.40
83.16,-21.05,168.41
83.08,-21.10,168.42
83.03,-21.11,168.43
83.00,-21.07,168.44
83.00,-20.99,168.44
83.02,-20.91,168.44
83.04,-20.85,168.43
83.01,-20.82,168.42
82.99,-20.82,168.43
82.96,-20.82,168.44
82.94,-20.83,168.45
82.93,-20.85,168.45
82.93,-20.87,168.45
82.96,-20.87,168.43
83.00,-20.87,168.41
83.07,-20.87,168.38
83.16,-20.87,168.34
83.26,-20.88,168.30
83.36,-20.90,168.26
83.49,-20.93,168.22
83.61,-20.99,168.18
83.74,-21.08,168.14
83.85,-21.21,168.11
83.95,-21.38,168.09
84.04,-21.61,168.08
84.08,-21.89,168.08
84.07,-22.22,168.10
84.06,-22.58,168.11
84.04,-22.96,168.13
84.05,-23.34,168.14
84.08,-23.72,168.17
84.09,-24.08,168.18
84.10,-24.38,168.18
84.16,-24.67,168.18
84.21,-24.91,168.17
84.26,-25.14,168.16
84.31,-25.36,168.14
84.34,-25.56,168.14
84.34,-25.74,168.14
84.32,-25.88,168.14
84.29,-25.99,168.15
84.25,-26.06,168.15
84.21,-26.08,168.16
84.18,-26.09,168.17
84.14,-26.08,168.18
84.08,-26.03,168.19
84.04,-25.98,168.20
84.02,-25.94,168.22
84.00,-25.89,168.23
84.00,-25.83,168.24
84.02,-25.77,168.24
84.05,-25.71,168.24
84.09,-25.66,168.23
84.14,-25.63,168.21
84.21,-25.60,168.18
84.26,-25.56,168.15
84.30,-25.52,168.13
84.33,-25.47,168.11
84.38,-25.44,168.09
84.46,-25.43,168.06
