X,Y,Z
91.75,-18.24,165.89
91.82,-18.45,165.80
91.86,-18.61,165.74
91.87,-18.74,165.71
91.85,-18.82,165.71
91.81,-18.87,165.73
91.75,-18.86,165.77
91.69,-18.79,165.80
91.64,-18.65,165.83
91.61,-18.45,165.85
91.61,-18.19,165.87
91.62,-17.84,165.88
91.66,-17.45,165.88
91.74,-16.99,165.87
91.84,-16.45,165.85
91.96,-15.81,165.82
92.12,-15.11,165.78
92.33,-14.32,165.73
92.56,-13.44,165.67
92.81,-12.46,165.60
93.08,-11.39,165.53
93.39,-10.22,165.46
93.73,-8.93,165.39
94.05,-7.51,165.31
94.35,-5.97,165.23
94.62,-4.33,165.16
94.82,-2.61,165.10
94.90,-0.81,165.03
94.88,1.03,164.95
94.81,2.85,164.86
94.69,4.63,164.77
94.47,6.37,164.65
94.19,8.04,164.49
93.86,9.67,164.34
93.50,11.24,164.17
93.13,12.73,163.98
92.73,14.14,163.77
92.29,15.55,163.52
91.81,16.73,163.27
91.24,17.49,163.02
90.66,17.72,162.76
90.10,17.44,162.54
89.56,16.76,162.38
88.99,15.72,162.29
88.44,14.55,162.32
87.87,13.39,162.42
87.36,12.24,162.59
86.94,11.13,162.79
86.64,9.97,163.02
86.47,8.74,163.25
86.41,7.44,163.48
86.50,6.14,163.72
86.60,4.92,163.96
86.65,3.77,164.17
86.60,2.67,164.33
86.43,1.59,164.46
86.14,0.51,164.56
85.75,-0.58,164.62
85.28,-1.70,164.68
84.74,-2.89,164.76
84.15,-4.14,164.90
83.51,-5.48,165.10
82.79,-6.88,165.36
82.01,-8.35,165.74
81.24,-9.87,166.24
80.53,-11.37,166.83
79.90,-12.81,167.51
79.36,-14.16,168.25
78.88,-15.42,169.04
78.46,-16.58,169.87
78.06,-17.64,170.69
77.69,-18.62,171.49
77.34,-19.50,172.26
77.00,-20.26,172.99
76.66,-20.87,173.65
76.31,-21.27,174.23
75.98,-21.48,174.73
75.70,-21.53,175.16
75.44,-21.49,175.55
75.23,-21.41,175.90
75.08,-21.33,176.20
75.01,-21.22,176.45
75.02,-21.09,176.64
75.09,-20.95,176.79
75.14,-20.79,176.90
75.11,-20.62,177.00
75.00,-20.44,177.09
74.84,-20.28,177.17
74.68,-20.14,177.28
74.56,-20.04,177.42
74.48,-19.99,177.59
74.46,-19.95,177.78
74.46,-19.91,177.98
74.48,-19.88,178.17
74.52,-19.89,178.34
