X,Y,Z
107.4,-21.62,43.83
107.23,-21.79,43.73
107.07,-21.87,43.64
106.92,-21.85,43.55
106.78,-21.73,43.48
106.63,-21.53,43.41
106.48,-21.27,43.36
106.36,-20.97,43.3
106.29,-20.61,43.25
106.26,-20.21,43.19
106.27,-19.75,43.13
106.32,-19.23,43.06
106.4,-18.69,43
106.44,-18.12,42.97
106.78,-17.14,43.18
107.46,-15.68,43.69
108.41,-14.39,44.2
109.55,-13.22,44.66
110.55,-12.02,45.06
111.26,-10.97,45.35
111.64,-10.07,45.63
111.64,-9.32,45.92
111.36,-8.76,46.26
110.96,-8.38,46.56
110.46,-8.07,46.76
109.81,-7.75,46.9
109.06,-7.4,46.97
108.34,-7.07,47.01
107.78,-6.81,47.02
107.45,-6.6,47.02
107.27,-6.42,47.03
107.14,-6.26,47.04
107.02,-6.15,47.03
106.84,-6.06,47
106.61,-5.99,46.96
106.38,-5.95,46.93
106.19,-5.92,46.91
105.99,-5.9,46.89
105.76,-5.9,46.87
105.55,-5.9,46.86
105.39,-5.9,46.84
105.3,-5.9,46.83
105.24,-5.89,46.82
105.22,-5.89,46.8
105.23,-5.88,46.79
105.27,-5.87,46.77
105.36,-5.86,46.75
105.48,-5.84,46.73
105.62,-5.82,46.7
105.76,-5.79,46.68
105.89,-5.74,46.64
106.03,-5.69,46.61
106.17,-5.64,46.57
106.31,-5.57,46.52
106.47,-5.5,46.47
106.65,-5.41,46.41
106.88,-5.31,46.35
107.16,-5.18,46.29
107.46,-5.05,46.23
107.78,-4.92,46.18
108.09,-4.8,46.12
108.4,-4.67,46.07
108.71,-4.53,46.01
109.04,-4.38,45.95
109.4,-4.22,45.88
109.79,-4.04,45.81
110.23,-3.84,45.73
110.65,-3.63,45.65
111.05,-3.44,45.59
111.44,-3.24,45.54
111.88,-3.02,45.49
112.4,-2.75,45.42
112.99,-2.43,45.36
113.65,-2.05,45.36
114.29,-1.64,45.39
114.91,-1.2,45.44
115.54,-0.69,45.5
116.2,-0.13,45.58
116.87,0.43,45.71
117.52,0.99,45.91
118.09,1.59,46.16
118.54,2.21,46.43
118.9,2.88,46.75
119.16,3.63,47.1
119.37,4.47,47.48
119.52,5.33,47.86
119.62,6.28,48.28
119.66,7.31,48.71
119.73,8.5,49.21
119.8,9.8,49.79
119.88,11.2,50.45
119.97,12.73,51.21
120.06,14.38,52.04
120.13,16.19,52.96
120.2,18.16,53.94
120.29,20.34,54.99
120.39,22.78,56.07
120.5,25.49,57.18
120.65,28.48,58.33
120.85,31.64,59.52
121.1,34.85,60.68
121.41,37.95,61.77
121.8,40.97,62.85
122.29,43.9,63.93
122.84,46.6,64.83
123.41,48.94,65.47
123.95,51,65.81
123.71,52.44,65.34
122.62,53.41,63.89
121.13,53.86,61.94
118.71,53.48,59.37
116.23,52.65,56.77
114.22,51.7,54.5
112.63,50.65,52.56
111.38,49.49,50.95
110.39,48.25,49.69
109.61,46.92,48.77
108.98,45.46,48.17
108.48,43.88,47.9
108.11,42.16,47.94
107.85,40.28,48.24
107.7,38.21,48.76
107.62,35.92,49.47
107.66,33.39,50.34
107.83,30.72,51.33
108.06,28,52.36
108.22,25.28,53.34
108.24,22.58,54.23
108.09,19.93,55.02
107.8,17.33,55.69
107.41,14.78,56.23
106.96,12.25,56.67
106.56,9.76,57.04
