X,Y,Z
97.33,18.01,205.71
97.23,17.86,205.73
97.07,17.62,205.74
96.87,17.30,205.74
96.63,16.89,205.72
96.37,16.40,205.70
96.09,15.83,205.67
95.79,15.19,205.64
95.47,14.49,205.61
95.14,13.72,205.58
94.80,12.89,205.57
94.45,12.01,205.57
94.10,11.07,205.59
93.75,10.10,205.62
93.38,9.09,205.66
93.01,8.04,205.72
92.63,6.97,205.80
92.25,5.86,205.90
91.85,4.73,206.03
91.45,3.59,206.19
91.04,2.44,206.37
90.63,1.29,206.60
90.21,0.16,206.88
89.80,-0.97,207.20
89.38,-2.07,207.59
88.98,-3.15,208.02
88.61,-4.20,208.48
88.26,-5.23,208.95
87.94,-6.23,209.42
87.64,-7.21,209.87
87.36,-8.17,210.29
87.11,-9.10,210.67
86.89,-9.99,211.01
86.67,-10.82,211.29
86.43,-11.61,211.52
86.16,-12.38,211.70
85.87,-13.11,211.83
85.55,-13.81,211.89
85.19,-14.46,211.90
84.81,-15.05,211.84
84.42,-15.56,211.71
84.03,-16.01,211.52
83.66,-16.40,211.27
83.36,-16.73,210.94
83.14,-17.01,210.57
83.02,-17.23,210.14
83.02,-17.40,209.69
83.07,-17.50,209.22
83.10,-17.42,208.77
83.53,-16.75,208.41
84.09,-15.85,208.13
84.62,-14.91,207.93
85.21,-13.93,207.79
86.00,-12.83,207.64
86.72,-11.58,207.57
87.15,-10.23,207.65
87.44,-8.92,207.74
87.65,-7.73,207.73
87.76,-6.65,207.63
87.73,-5.77,207.47
87.73,-5.17,207.30
87.92,-4.71,207.15
88.22,-4.27,207.00
88.58,-3.96,206.86
88.86,-3.71,206.74
88.97,-3.49,206.70
89.01,-3.31,206.65
89.04,-3.18,206.57
89.07,-3.06,206.49
89.09,-2.96,206.41
89.10,-2.87,206.32
89.12,-2.79,206.24
89.14,-2.71,206.16
89.17,-2.64,206.07
89.21,-2.56,205.99
89.25,-2.48,205.90
89.29,-2.40,205.80
89.33,-2.32,205.71
89.38,-2.24,205.62
89.42,-2.16,205.52
89.47,-2.08,205.43
89.53,-1.99,205.33
89.58,-1.90,205.24
89.61,-1.82,205.14
89.61,-1.74,205.05
89.60,-1.66,204.97
89.57,-1.59,204.89
89.54,-1.51,204.81
89.51,-1.44,204.73
89.48,-1.36,204.65
89.45,-1.29,204.57
89.42,-1.22,204.48
89.38,-1.14,204.40
89.34,-1.07,204.32
89.31,-0.99,204.24
89.27,-0.91,204.16
89.21,-0.83,204.08
89.15,-0.75,204.00
89.11,-0.67,203.92
89.07,-0.58,203.84
89.04,-0.49,203.76
89.01,-0.39,203.68
89.00,-0.29,203.60
88.99,-0.18,203.53
88.98,-0.07,203.45
88.97,0.05,203.38
88.98,0.17,203.30
88.98,0.31,203.23
88.99,0.44,203.15
89.01,0.59,203.08
89.03,0.75,203.00
89.06,0.92,202.93
89.10,1.11,202.85
89.13,1.32,202.77
89.18,1.55,202.70
89.22,1.82,202.62
89.27,2.12,202.55
89.31,2.45,202.47
89.35,2.81,202.38
89.38,3.22,202.30
89.40,3.69,202.22
89.40,4.21,202.14
89.40,4.79,202.07
89.38,5.41,202.00
89.34,6.09,201.95
89.29,6.83,201.90
89.24,7.62,201.86
89.20,8.47,201.83
89.18,9.38,201.81
89.21,10.35,201.80
89.26,11.39,201.79
89.34,12.54,201.78
89.45,13.81,201.77
89.57,15.22,201.75
89.73,16.76,201.74
89.90,18.43,201.74
90.09,20.27,201.73
90.27,22.25,201.71
90.41,24.37,201.64
90.45,26.61,201.50
90.47,28.94,201.27
90.45,31.31,200.98
90.41,33.68,200.60
90.32,36.04,200.18
90.11,38.31,199.69
89.74,40.50,199.10
89.23,42.62,198.38
88.67,44.72,197.45
88.22,46.89,196.42
87.81,48.75,195.32
87.14,49.73,194.18
86.23,49.84,193.11
85.18,49.42,192.07
84.32,48.68,191.19
83.77,47.82,190.52
83.57,47.01,190.12
83.55,46.21,189.92
83.59,45.35,189.86
83.61,44.40,189.92
83.61,43.29,190.08
83.59,42.02,190.35
83.58,40.56,190.69
83.61,38.89,191.13
83.69,37.06,191.68
83.81,35.13,192.31
83.95,33.13,193.05
84.07,31.06,193.82
