X	Y	Z
92.14	1.55	42.28
92.36	2.21	42.24
92.61	2.94	42.19
92.87	3.75	42.12
93.11	4.6	42.01
93.28	5.46	41.87
93.43	6.34	41.69
93.73	7.21	41.52
94.23	8.07	41.35
94.77	8.83	41.18
95.26	9.43	41.08
95.63	9.84	41.16
95.82	10.04	41.38
95.92	10.06	41.74
96	10	42.21
95.99	9.9	42.71
95.86	9.77	43.15
95.61	9.6	43.48
95.28	9.36	43.65
94.9	9.04	43.67
94.51	8.62	43.55
94.11	8.12	43.3
93.71	7.52	42.98
93.32	6.85	42.6
92.92	6.1	42.22
92.52	5.3	41.88
92.12	4.44	41.59
91.72	3.55	41.4
91.32	2.63	41.29
90.92	1.69	41.29
90.52	0.7	41.38
90.11	-0.29	41.56
89.68	-1.28	41.82
89.25	-2.25	42.16
88.81	-3.17	42.56
88.38	-4.05	43.02
87.96	-4.86	43.5
87.53	-5.63	44.01
87.1	-6.36	44.54
86.67	-7.07	45.08
86.24	-7.76	45.63
85.82	-8.44	46.18
85.43	-9.11	46.74
85.1	-9.78	47.3
84.83	-10.46	47.86
84.61	-11.14	48.38
84.42	-11.82	48.87
84.22	-12.49	49.28
83.99	-13.15	49.61
83.72	-13.8	49.85
83.4	-14.42	50
83.06	-15.01	50.09
82.71	-15.54	50.12
82.38	-16	50.11
82.11	-16.36	50.07
81.94	-16.63	50.03
81.9	-16.8	50
82	-16.85	49.96
82.27	-16.71	49.87
82.49	-16.24	49.52
82.75	-15.46	48.96
83.21	-14.63	48.36
83.76	-13.95	47.76
84.35	-13.33	47.2
85.02	-12.66	46.7
85.71	-11.88	46.31
86.27	-10.97	46.13
86.69	-10.02	46.16
87.06	-9.14	46.29
87.45	-8.34	46.43
87.84	-7.63	46.53
88.19	-7.07	46.55
88.56	-6.6	46.47
88.97	-6.16	46.34
89.33	-5.79	46.22
89.63	-5.49	46.12
89.92	-5.27	46.04
90.1	-5.09	46.01
90.18	-4.98	45.99
90.23	-4.9	45.96
90.26	-4.84	45.93
90.3	-4.79	45.91
90.36	-4.76	45.88
90.43	-4.72	45.85
90.5	-4.69	45.82
90.58	-4.67	45.79
90.66	-4.64	45.76
90.74	-4.61	45.73
90.83	-4.57	45.69
90.93	-4.54	45.65
91.02	-4.5	45.62
91.11	-4.47	45.58
91.18	-4.44	45.55
91.25	-4.41	45.52
91.3	-4.38	45.49
91.36	-4.34	45.45
91.42	-4.3	45.42
91.48	-4.26	45.39
91.55	-4.22	45.36
91.61	-4.17	45.32
91.67	-4.12	45.29
91.72	-4.06	45.26
91.77	-4	45.22
91.82	-3.93	45.19
91.86	-3.85	45.16
91.87	-3.77	45.13
91.89	-3.68	45.11
91.92	-3.59	45.08
91.95	-3.48	45.06
91.99	-3.37	45.04
92.04	-3.24	45.02
92.1	-3.11	44.99
92.17	-2.97	44.97
92.24	-2.83	44.95
92.32	-2.67	44.94
92.42	-2.5	44.92
92.53	-2.32	44.91
92.65	-2.12	44.9
92.79	-1.92	44.89
92.93	-1.7	44.88
93.08	-1.48	44.87
93.23	-1.26	44.86
93.38	-1.03	44.84
93.52	-0.79	44.83
93.67	-0.55	44.81
93.83	-0.28	44.79
93.99	0	44.77
94.15	0.31	44.74
94.29	0.64	44.71
94.41	0.99	44.67
94.49	1.36	44.64
94.55	1.75	44.61
94.59	2.17	44.6
94.62	2.63	44.6
94.64	3.12	44.61
94.63	3.66	44.63
94.61	4.24	44.67
94.6	4.87	44.74
94.59	5.56	44.82
94.6	6.3	44.91
94.61	7.1	45.01
94.66	7.97	45.12
94.73	8.92	45.24
94.82	9.96	45.38
94.93	11.12	45.53
95.06	12.4	45.7
95.2	13.8	45.9
