X,Y,Z
97.36,-21.99,172.04
97.35,-21.84,172.11
97.34,-21.6,172.24
97.46,-20.95,172.5
97.76,-19.71,172.83
98.4,-18.2,173.14
99.24,-16.6,173.46
100.11,-14.98,173.8
100.75,-13.43,174.1
101.33,-12.05,174.22
101.62,-10.82,174.26
101.49,-9.75,174.2
101.06,-8.89,174.1
100.54,-8.21,173.97
99.99,-7.64,173.85
99.44,-7.15,173.75
99,-6.77,173.65
98.79,-6.54,173.57
98.83,-6.36,173.49
99.01,-6.19,173.4
99.27,-6,173.31
99.6,-5.82,173.23
99.91,-5.68,173.17
100.14,-5.59,173.14
100.33,-5.52,173.11
100.52,-5.44,173.09
100.7,-5.36,173.06
100.84,-5.31,173.04
100.94,-5.26,173.02
101.02,-5.21,173.01
101.11,-5.15,172.99
101.2,-5.1,172.96
101.29,-5.05,172.94
101.38,-5,172.92
101.47,-4.96,172.91
101.57,-4.92,172.9
101.68,-4.88,172.89
101.81,-4.85,172.89
101.95,-4.81,172.88
102.11,-4.77,172.86
102.28,-4.73,172.84
102.46,-4.68,172.82
102.63,-4.63,172.8
102.79,-4.58,172.78
102.96,-4.53,172.76
103.15,-4.47,172.73
103.34,-4.41,172.71
103.54,-4.36,172.69
103.75,-4.3,172.66
103.98,-4.23,172.64
104.21,-4.17,172.61
104.45,-4.1,172.58
104.7,-4.04,172.55
104.97,-3.96,172.51
105.27,-3.86,172.49
105.61,-3.74,172.47
105.97,-3.59,172.46
106.34,-3.43,172.46
106.72,-3.23,172.45
107.12,-3.01,172.44
107.55,-2.76,172.44
108.02,-2.47,172.45
108.52,-2.13,172.46
109.01,-1.74,172.49
109.6,-1.33,172.55
110.2,-0.87,172.63
110.82,-0.35,172.73
111.43,0.21,172.83
112,0.81,172.93
112.48,1.49,173.03
112.9,2.14,173.13
113.2,2.91,173.27
113.38,3.73,173.45
113.44,4.59,173.67
113.38,5.47,173.96
113.23,6.42,174.3
112.98,7.44,174.7
112.69,8.56,175.15
112.36,9.76,175.65
112.08,11.09,176.19
111.83,12.54,176.76
111.63,14.12,177.35
111.51,15.85,177.95
111.43,17.75,178.54
111.36,19.83,179.09
111.28,22.11,179.6
111.22,24.59,180.06
111.18,27.29,180.48
111.13,30.2,180.84
111.04,33.23,181.14
110.95,36.26,181.36
110.93,39.18,181.56
110.91,42.01,181.73
110.79,44.67,181.73
110.72,47.11,181.49
110.87,49.26,181.22
