X	Y	Z
95.06	-3.67	68.43
95.06	-3.67	68.43
95.05	-3.67	68.42
95.05	-3.66	68.41
95.05	-3.66	68.4
95.06	-3.66	68.39
95.07	-3.65	68.38
95.07	-3.64	68.38
95.08	-3.64	68.37
95.08	-3.63	68.35
95.09	-3.62	68.35
95.1	-3.62	68.34
95.11	-3.61	68.33
95.12	-3.6	68.32
95.13	-3.58	68.31
95.14	-3.57	68.3
95.15	-3.55	68.29
95.17	-3.54	68.28
95.18	-3.52	68.27
95.19	-3.5	68.26
95.2	-3.48	68.26
95.2	-3.46	68.25
95.2	-3.44	68.25
95.2	-3.42	68.24
95.2	-3.41	68.24
95.18	-3.39	68.24
95.17	-3.38	68.23
95.15	-3.37	68.23
95.13	-3.36	68.23
95.12	-3.35	68.23
95.11	-3.34	68.22
95.1	-3.32	68.22
95.1	-3.31	68.22
95.09	-3.3	68.22
95.09	-3.29	68.21
95.08	-3.27	68.21
95.08	-3.27	68.21
95.08	-3.26	68.2
95.07	-3.26	68.2
95.06	-3.26	68.19
95.04	-3.26	68.19
95.03	-3.26	68.19
95.01	-3.26	68.18
95	-3.26	68.18
94.99	-3.26	68.17
94.99	-3.25	68.17
94.99	-3.25	68.16
94.99	-3.25	68.15
94.98	-3.26	68.15
94.97	-3.27	68.14
94.95	-3.29	68.13
94.93	-3.31	68.12
94.91	-3.33	68.11
94.9	-3.35	68.11
94.88	-3.36	68.1
94.86	-3.38	68.09
94.84	-3.4	68.09
94.82	-3.42	68.08
94.8	-3.44	68.07
94.77	-3.46	68.06
94.75	-3.48	68.05
94.73	-3.5	68.04
94.71	-3.51	68.03
94.69	-3.53	68.02
94.68	-3.54	68.01
94.67	-3.56	68
94.65	-3.57	67.99
94.64	-3.59	67.98
94.63	-3.6	67.97
94.61	-3.62	67.97
94.59	-3.64	67.96
94.58	-3.65	67.95
94.57	-3.66	67.94
94.56	-3.67	67.93
94.57	-3.67	67.93
94.59	-3.66	67.92
94.63	-3.64	67.91
94.69	-3.6	67.89
94.77	-3.56	67.88
94.85	-3.51	67.87
94.91	-3.45	67.86
94.95	-3.4	67.85
95	-3.33	67.85
95.05	-3.25	67.85
95.11	-3.13	67.86
95.19	-2.97	67.88
95.29	-2.77	67.91
95.44	-2.5	67.96
95.63	-2.17	68.01
95.87	-1.76	68.08
96.17	-1.3	68.15
96.62	-0.81	68.23
97.12	-0.27	68.3
97.6	0.28	68.36
98	0.87	68.41
98.3	1.56	68.44
98.59	2.25	68.49
98.99	2.96	68.56
99.38	3.69	68.61
99.72	4.47	68.65
100.16	5.19	68.7
100.74	5.84	68.75
101.4	6.51	68.81
102.07	7.18	68.86
102.71	7.75	68.93
103.27	8.17	69.13
103.66	8.42	69.52
103.87	8.49	70.05
103.97	8.43	70.67
104.03	8.3	71.34
104.03	8.13	72
103.93	7.91	72.56
103.73	7.65	72.98
103.46	7.36	73.21
103.13	7.02	73.24
102.77	6.62	73.08
102.39	6.15	72.78
102	5.62	72.36
101.59	5.03	71.88
101.16	4.38	71.36
100.69	3.68	70.85
100.2	2.94	70.39
99.71	2.16	70
99.21	1.36	69.7
98.69	0.54	69.49
98.15	-0.26	69.39
97.62	-1.07	69.37
97.07	-1.87	69.44
96.5	-2.65	69.59
95.92	-3.43	69.8
95.34	-4.19	70.07
94.76	-4.95	70.39
94.19	-5.73	70.73
93.64	-6.53	71.09
93.12	-7.33	71.48
92.65	-8.14	71.87
92.23	-8.94	72.27
91.87	-9.71	72.67
91.55	-10.45	73.04
91.25	-11.15	73.39
90.96	-11.79	73.71
90.66	-12.38	73.98
90.36	-12.91	74.22
90.02	-13.4	74.42
89.64	-13.87	74.57
89.22	-14.34	74.7
88.77	-14.82	74.81
88.32	-15.3	74.91
87.87	-15.79	75
87.47	-16.24	75.09
87.1	-16.65	75.16
86.76	-17.01	75.2
86.43	-17.31	75.2
86.1	-17.52	75.15
85.79	-17.63	75.06
85.54	-17.63	74.95
85.38	-17.49	74.85
85.33	-17.22	74.78
85.44	-16.63	74.77
85.99	-15.42	74.98
86.54	-14.14	75.33
87.33	-13.02	75.71
88.42	-12.06	75.9
89.85	-11.06	76.01
91.07	-9.9	76.18
91.81	-8.8	76.39
92.37	-7.93	76.45
93.04	-7.19	76.35
93.6	-6.57	76.2
93.92	-6.11	76.12
94.06	-5.84	76.09
94.17	-5.71	76.04
94.26	-5.65	76
94.35	-5.61	75.97
94.43	-5.58	75.95
94.51	-5.56	75.93
94.6	-5.54	75.91
94.67	-5.53	75.89
94.72	-5.52	75.87
94.75	-5.52	75.85
94.77	-5.51	75.83
94.81	-5.51	75.8
94.86	-5.5	75.78
94.92	-5.49	75.75
94.99	-5.49	75.73
95.06	-5.48	75.7
95.12	-5.48	75.68
95.17	-5.49	75.65
95.2	-5.5	75.62
95.22	-5.51	75.6
95.23	-5.51	75.57
95.25	-5.5	75.55
95.29	-5.48	75.52
95.35	-5.45	75.49
95.43	-5.43	75.46
95.51	-5.4	75.42
95.6	-5.37	75.39
95.68	-5.34	75.35
95.75	-5.31	75.31
95.83	-5.28	75.28
95.91	-5.25	75.24
95.98	-5.22	75.2
96.04	-5.19	75.17
96.1	-5.17	75.14
96.15	-5.14	75.1
96.2	-5.12	75.07
96.24	-5.09	75.04
96.26	-5.07	75.01
96.3	-5.05	74.98
96.35	-5.02	74.95
96.39	-5	74.91
96.43	-4.97	74.88
96.47	-4.94	74.85
96.51	-4.9	74.82
96.56	-4.86	74.79
96.61	-4.81	74.76
96.67	-4.75	74.73
96.74	-4.68	74.7
96.82	-4.59	74.68
96.89	-4.48	74.66
96.98	-4.35	74.64
97.06	-4.18	74.64
97.16	-3.99	74.63
97.25	-3.77	74.64
97.33	-3.51	74.66
97.42	-3.23	74.69
97.51	-2.91	74.73
97.61	-2.54	74.77
97.74	-2.11	74.83
97.87	-1.62	74.9
97.95	-1.08	74.97
98	-0.48	75.04
98.01	0.17	75.11
98	0.87	75.19
97.97	1.63	75.28
97.96	2.45	75.37
97.97	3.34	75.47
98.02	4.31	75.59
98.1	5.35	75.72
98.25	6.45	75.88
98.45	7.64	76.06
98.66	8.97	76.27
98.93	10.46	76.52
99.23	12.14	76.8
99.57	13.99	77.12
99.91	16	77.44
100.21	18.18	77.74
100.47	20.47	78.01
100.69	22.86	78.25
100.96	25.31	78.47
101.26	27.8	78.68
101.52	30.27	78.84
101.72	32.68	78.94
101.91	35.06	78.98
102.13	37.42	78.93
102.43	39.78	78.78
102.91	42.14	78.59
103.34	44.14	78.21
103.26	45.21	77.5
102.53	45.37	76.42
101.38	44.92	75.09
100.16	44.11	73.7
99.14	43.15	72.44
98.34	42.19	71.37
97.7	41.2	70.49
97.14	40.16	69.8
96.61	39.01	69.29
96.09	37.7	68.92
95.58	36.24	68.71
95.12	34.61	68.65
94.73	32.82	68.76
94.4	30.89	69
94.12	28.83	69.35
93.82	26.69	69.74
93.5	24.48	70.15
93.14	22.25	70.56
92.72	20.04	70.94
92.23	17.86	71.27
91.68	15.73	71.53
91.09	13.62	71.77
90.5	11.53	71.95
89.96	9.45	72.09
89.47	7.38	72.17
89	5.32	72.19
88.54	3.29	72.15
88.08	1.29	72.06
87.61	-0.65	71.9
87.11	-2.49	71.7
86.58	-4.22	71.47
86	-5.84	71.25
85.36	-7.32	71.05
84.65	-8.7	70.96
83.84	-9.97	70.96
82.95	-11.14	71.09
81.99	-12.23	71.36
80.96	-13.28	71.77
79.88	-14.29	72.34
78.8	-15.32	73.05
77.77	-16.35	73.88
76.88	-17.35	74.8
76.19	-18.21	75.72
75.75	-18.85	76.53
75.5	-19.28	77.15
75.41	-19.46	77.49
75.46	-19.29	77.53
75.89	-18.64	77.35
76.8	-17.49	76.98
78.11	-15.8	76.49
79.51	-13.82	76.11
80.6	-12.01	75.91
81.72	-10.61	75.76
82.87	-9.51	75.75
83.92	-8.66	75.78
84.76	-8.11	75.74
85.26	-7.74	75.71
85.45	-7.49	75.72
85.51	-7.34	75.74
85.56	-7.25	75.76
85.63	-7.2	75.79
85.75	-7.16	75.82
85.88	-7.11	75.85
86.05	-7.06	75.87
86.25	-7.01	75.89
86.44	-6.96	75.91
86.63	-6.9	75.93
86.81	-6.84	75.95
86.95	-6.79	75.98
87.08	-6.75	76.01
87.18	-6.7	76.05
87.28	-6.65	76.09
87.37	-6.6	76.12
87.47	-6.55	76.16
87.56	-6.5	76.19
87.66	-6.44	76.22
87.75	-6.39	76.26
87.82	-6.33	76.29
87.89	-6.27	76.32
87.94	-6.22	76.35
87.97	-6.16	76.39
88	-6.09	76.42
88.03	-6.03	76.46
88.04	-5.96	76.49
88.05	-5.89	76.53
88.06	-5.82	76.57
88.08	-5.75	76.61
88.1	-5.67	76.65
88.12	-5.59	76.69
88.15	-5.5	76.73
88.19	-5.41	76.77
88.24	-5.31	76.81
88.29	-5.2	76.85
88.36	-5.09	76.89
88.44	-4.96	76.93
88.54	-4.82	76.97
88.65	-4.66	77.02
88.78	-4.49	77.06
88.92	-4.29	77.11
89.06	-4.09	77.15
89.21	-3.87	77.19
89.36	-3.63	77.23
89.52	-3.38	77.27
89.69	-3.11	77.31
89.87	-2.82	77.34
90.06	-2.49	77.36
90.24	-2.14	77.38
90.4	-1.75	77.39
90.54	-1.31	77.4
90.64	-0.82	77.41
90.72	-0.27	77.43
90.77	0.35	77.45
90.84	1.03	77.49
90.91	1.78	77.53
91	2.6	77.59
91.12	3.5	77.66
91.25	4.49	77.74
91.41	5.57	77.83
91.62	6.78	77.93
91.88	8.13	78.04
92.17	9.65	78.16
92.51	11.34	78.29
92.87	13.21	78.43
93.25	15.27	78.58
93.64	17.52	78.71
93.97	19.92	78.78
94.3	22.45	78.79
94.66	25.08	78.73
95.03	27.78	78.61
95.39	30.5	78.44
95.72	33.15	78.22
96.05	35.67	77.94
96.48	38.13	77.64
96.98	40.56	77.3
97.62	42.97	76.89
98.31	45	76.51
98.57	45.96	76.08
98.26	46	75.49
97.65	45.51	74.86
97.08	44.77	74.33
96.71	43.96	73.94
96.52	43.18	73.67
96.38	42.42	73.5
96.18	41.63	73.39
95.88	40.75	73.32
95.45	39.75	73.29
94.94	38.6	73.29
94.4	37.3	73.34
93.88	35.83	73.45
93.41	34.19	73.64
93	32.41	73.9
92.63	30.52	74.2
92.24	28.53	74.52
91.81	26.43	74.85
91.32	24.27	75.17
90.76	22.08	75.5
90.14	19.87	75.83
89.49	17.66	76.18
88.79	15.44	76.53
88.08	13.24	76.91
87.35	11.05	77.31
86.64	8.9	77.75
85.93	6.79	78.22
85.25	4.71	78.71
84.59	2.71	79.21
83.96	0.78	79.68
83.35	-1.06	80.13
82.73	-2.82	80.51
82.06	-4.53	80.8
81.36	-6.17	81.04
80.62	-7.73	81.25
79.85	-9.23	81.43
79.05	-10.68	81.63
78.23	-12.1	81.86
77.39	-13.49	82.12
76.53	-14.86	82.43
75.66	-16.19	82.8
74.75	-17.44	83.19
73.83	-18.59	83.58
72.91	-19.62	83.95
72.01	-20.54	84.29
71.21	-21.34	84.6
70.48	-22.03	84.87
69.79	-22.59	85.04
69.12	-22.97	85.08
68.55	-23.11	84.94
68.93	-22.32	84.7
69.98	-20.68	84.42
71.33	-18.76	84.01
72.68	-16.74	83.73
74.23	-14.9	83.45
75.92	-13.12	83.01
77.4	-11.45	82.62
78.88	-10.24	82.33
80.48	-9.49	81.98
81.69	-9.02	81.7
82.36	-8.67	81.58
82.76	-8.47	81.46
83.06	-8.4	81.38
83.27	-8.38	81.32
83.43	-8.36	81.27
83.57	-8.35	81.22
83.72	-8.33	81.17
83.88	-8.32	81.13
84.03	-8.3	81.07
84.17	-8.29	81.02
84.31	-8.28	80.96
84.43	-8.27	80.91
