X,Y,Z
97.23,-12.73,15.22
97.49,-11.8,15.04
97.5,-11.08,15
97.41,-10.55,15.07
97.3,-10.18,15.17
97.09,-9.92,15.26
96.71,-9.67,15.34
96.2,-9.41,15.38
95.64,-9.17,15.39
95.11,-8.95,15.38
94.64,-8.75,15.35
94.23,-8.59,15.32
93.9,-8.47,15.29
93.58,-8.37,15.27
93.31,-8.3,15.23
93.07,-8.23,15.19
92.87,-8.18,15.15
92.71,-8.13,15.12
92.56,-8.09,15.09
92.44,-8.05,15.05
92.35,-8,15.01
92.3,-7.96,14.97
92.28,-7.92,14.95
92.28,-7.89,14.93
92.27,-7.87,14.91
92.28,-7.85,14.89
92.28,-7.84,14.88
92.31,-7.82,14.88
92.38,-7.81,14.87
92.49,-7.79,14.87
92.65,-7.77,14.86
92.85,-7.75,14.85
93.09,-7.71,14.82
93.36,-7.66,14.79
93.61,-7.61,14.75
93.86,-7.55,14.72
94.1,-7.47,14.67
94.37,-7.38,14.61
94.65,-7.28,14.54
94.95,-7.17,14.47
95.24,-7.08,14.41
95.54,-6.98,14.35
95.87,-6.87,14.27
96.27,-6.74,14.18
96.79,-6.59,14.08
97.37,-6.44,13.98
97.93,-6.31,13.91
98.43,-6.19,13.84
98.87,-6.07,13.78
99.29,-5.94,13.73
99.68,-5.79,13.68
100.07,-5.63,13.64
100.47,-5.47,13.6
100.88,-5.3,13.56
101.27,-5.13,13.52
101.63,-4.95,13.49
102.01,-4.75,13.45
102.43,-4.52,13.41
102.87,-4.26,13.36
103.34,-3.97,13.32
103.81,-3.66,13.3
104.3,-3.32,13.31
104.84,-2.94,13.36
105.37,-2.52,13.43
105.88,-2.06,13.55
106.34,-1.57,13.68
106.74,-1.02,13.84
107.05,-0.42,14.01
107.26,0.29,14.2
107.39,1,14.38
107.51,1.73,14.55
107.58,2.55,14.74
107.58,3.46,14.94
107.56,4.49,15.16
107.5,5.57,15.38
107.43,6.76,15.63
107.31,8.02,15.93
107.14,9.37,16.29
106.96,10.82,16.69
106.75,12.36,17.15
106.53,14.04,17.64
106.33,15.85,18.16
106.15,17.85,18.71
105.99,20.05,19.26
105.81,22.46,19.82
105.53,25.05,20.35
105.16,27.78,20.81
104.71,30.58,21.13
104.28,33.41,21.27
103.99,36.18,21.23
103.82,38.85,21.07
103.79,41.43,20.93
103.68,43.77,20.64
103.35,45.86,20.19
102.82,47.73,19.51
101.91,49.25,18.35
100.25,50.19,16.44
98.43,50.66,14.27
96.54,50.39,12.2
94.73,49.54,10.33
93.31,48.44,8.7
92.33,47.28,7.29
91.69,46.1,6.14
91.24,44.91,5.27
90.91,43.66,4.68
90.62,42.3,4.39
90.37,40.82,4.39
90.18,39.25,4.66
90.12,37.59,5.2
90.22,35.83,5.99
90.5,33.99,7.01
90.89,32.04,8.2
91.31,30.01,9.51
91.69,27.91,10.87
91.93,25.74,12.21
91.98,23.55,13.49
91.89,21.35,14.69
91.7,19.16,15.81
91.45,16.97,16.86
91.18,14.78,17.82
90.93,12.58,18.71
90.71,10.38,19.53
90.49,8.18,20.26
90.22,5.97,20.89
89.88,3.76,21.41
89.48,1.55,21.83
89.01,-0.65,22.17
88.48,-2.83,22.46
87.89,-5.01,22.73
87.24,-7.17,23.03
86.53,-9.29,23.38
85.8,-11.35,23.83
85.02,-13.29,24.39
84.21,-15.09,25.1
83.31,-16.74,25.94
82.29,-18.23,26.9
81.15,-19.56,27.95
79.97,-20.7,29.04
78.8,-21.62,30.11
77.71,-22.32,31.09
76.77,-22.83,31.92
75.95,-23.18,32.54
75.16,-23.41,32.9
74.4,-23.46,32.99
