X,Y,Z
99.26,-7.82,54.89
98.97,-8.18,55.32
98.72,-8.53,55.75
98.49,-8.86,56.16
98.29,-9.19,56.56
98.11,-9.50,56.94
97.94,-9.79,57.30
97.76,-10.07,57.64
97.58,-10.38,57.97
97.36,-10.73,58.28
97.10,-11.15,58.58
96.84,-11.58,58.89
96.73,-11.75,59.22
96.79,-11.69,59.55
97.04,-11.45,59.87
97.32,-10.98,60.18
97.70,-10.27,60.50
98.28,-9.36,60.79
98.77,-8.44,60.93
98.79,-7.82,60.81
98.56,-7.41,60.62
98.49,-7.04,60.48
98.62,-6.70,60.41
98.78,-6.44,60.37
98.96,-6.19,60.39
99.17,-5.95,60.45
99.39,-5.73,60.48
99.57,-5.53,60.49
99.73,-5.38,60.49
99.87,-5.27,60.49
99.96,-5.20,60.50
100.03,-5.13,60.50
100.08,-5.06,60.50
100.13,-5.00,60.51
100.17,-4.95,60.51
100.20,-4.91,60.51
100.21,-4.88,60.51
100.21,-4.85,60.51
100.20,-4.82,60.51
100.20,-4.79,60.51
100.20,-4.75,60.50
100.21,-4.71,60.49
100.23,-4.66,60.49
100.25,-4.61,60.48
100.28,-4.57,60.47
100.30,-4.52,60.47
100.33,-4.48,60.46
100.36,-4.45,60.46
100.41,-4.41,60.46
100.45,-4.38,60.45
100.50,-4.34,60.44
100.55,-4.30,60.44
100.60,-4.26,60.43
100.64,-4.22,60.43
100.69,-4.17,60.43
100.74,-4.12,60.42
100.80,-4.05,60.42
100.88,-3.99,60.41
100.96,-3.91,60.40
101.06,-3.83,60.40
101.17,-3.73,60.39
101.30,-3.62,60.38
101.44,-3.50,60.37
101.60,-3.35,60.36
101.79,-3.18,60.35
102.00,-2.98,60.33
102.24,-2.75,60.32
102.52,-2.48,60.32
102.81,-2.19,60.31
103.11,-1.90,60.31
103.41,-1.60,60.32
103.74,-1.25,60.33
104.09,-0.88,60.35
104.45,-0.50,60.37
104.80,-0.08,60.39
105.16,0.36,60.42
105.50,0.81,60.46
105.80,1.28,60.51
106.07,1.78,60.58
106.32,2.28,60.67
106.55,2.81,60.77
106.72,3.39,60.88
106.86,3.97,61.00
106.94,4.57,61.13
107.00,5.25,61.29
107.00,5.94,61.47
106.95,6.70,61.71
106.87,7.50,61.99
106.74,8.35,62.29
106.64,9.29,62.64
106.50,10.29,63.00
106.41,11.37,63.39
106.32,12.53,63.80
106.27,13.78,64.21
106.25,15.14,64.65
106.25,16.62,65.10
106.28,18.25,65.57
106.35,20.03,66.06
106.50,22.00,66.56
106.69,24.19,67.03
106.90,26.61,67.43
107.06,29.27,67.76
107.20,32.15,68.04
107.28,35.18,68.25
107.41,38.25,68.44
107.55,41.26,68.57
107.67,44.17,68.63
107.77,47.00,68.59
107.91,49.66,68.41
108.32,52.04,68.29
109.07,54.18,68.31
109.61,55.91,68.12
109.25,56.97,67.28
107.85,57.66,65.64
106.01,58.11,63.74
103.57,57.79,61.56
101.07,56.89,59.34
98.96,55.73,57.35
97.37,54.42,55.73
96.15,53.01,54.50
95.13,51.51,53.60
94.20,49.94,52.99
93.34,48.30,52.68
92.57,46.60,52.65
91.95,44.85,52.90
91.53,43.00,53.42
91.34,41.06,54.20
91.38,39.04,55.22
91.57,36.96,56.41
91.83,34.82,57.71
92.01,32.64,59.05
92.05,30.41,60.36
91.95,28.15,61.63
91.75,25.88,62.84
91.46,23.63,63.98
91.14,21.39,65.03
90.79,19.17,65.99
90.42,16.95,66.85
90.04,14.73,67.62
89.66,12.50,68.29
89.30,10.27,68.88
88.92,8.06,69.37
88.50,5.88,69.79
88.02,3.75,70.12
87.47,1.65,70.40
86.85,-0.40,70.65
86.16,-2.39,70.91
