X,Y,Z
92.47,-4.51,166.80
92.51,-4.49,166.81
92.56,-4.45,166.82
92.62,-4.42,166.82
92.71,-4.38,166.83
92.80,-4.34,166.83
92.90,-4.30,166.84
93.00,-4.25,166.84
93.12,-4.20,166.84
93.26,-4.15,166.84
93.42,-4.09,166.84
93.61,-4.03,166.83
93.85,-3.95,166.83
94.10,-3.86,166.82
94.40,-3.75,166.81
94.70,-3.64,166.81
95.00,-3.50,166.82
95.31,-3.36,166.82
95.63,-3.19,166.81
95.98,-3.01,166.81
96.32,-2.83,166.81
96.64,-2.64,166.80
96.95,-2.45,166.80
97.23,-2.26,166.79
97.49,-2.07,166.78
97.74,-1.87,166.78
97.97,-1.68,166.77
98.18,-1.48,166.77
98.38,-1.29,166.76
98.56,-1.10,166.76
98.73,-0.91,166.75
98.91,-0.70,166.75
99.08,-0.49,166.75
99.23,-0.26,166.76
99.35,-0.03,166.78
99.47,0.21,166.79
99.59,0.47,166.81
99.71,0.75,166.84
99.83,1.05,166.87
99.93,1.36,166.90
99.99,1.66,166.94
100.03,1.95,166.98
100.04,2.26,167.02
100.01,2.57,167.08
99.95,2.90,167.13
99.88,3.23,167.20
99.80,3.58,167.26
99.69,3.92,167.33
99.58,4.29,167.41
99.46,4.68,167.50
99.33,5.10,167.60
99.21,5.53,167.71
99.10,5.96,167.83
99.01,6.40,167.97
98.93,6.85,168.11
98.87,7.33,168.24
98.82,7.83,168.38
98.79,8.35,168.53
98.79,8.89,168.69
98.83,9.46,168.84
98.90,10.07,169.00
99.00,10.71,169.15
99.12,11.39,169.28
99.27,12.11,169.41
99.42,12.84,169.53
99.57,13.62,169.66
99.74,14.43,169.78
99.91,15.29,169.89
100.08,16.19,169.99
100.24,17.13,170.07
100.43,18.12,170.13
100.60,19.15,170.17
100.76,20.24,170.18
100.93,21.39,170.17
101.07,22.62,170.13
101.23,23.91,170.07
101.42,25.27,170.01
101.60,26.68,169.92
101.78,28.15,169.84
101.92,29.65,169.76
102.03,31.19,169.69
102.15,32.76,169.62
102.24,34.34,169.57
102.30,35.90,169.49
102.38,37.45,169.38
102.46,38.95,169.23
102.58,40.35,169.03
102.67,41.65,168.82
102.67,42.88,168.57
102.55,44.08,168.26
102.26,45.23,167.85
101.76,46.28,167.28
101.03,47.16,166.50
100.03,47.94,165.47
99.24,48.11,164.29
98.48,47.25,163.24
97.77,45.76,162.30
97.25,43.84,161.51
97.11,41.80,160.91
97.29,39.82,160.44
97.59,37.95,159.96
97.81,36.21,159.42
97.85,34.60,158.81
97.67,33.06,158.11
97.29,31.58,157.34
96.76,30.23,156.52
96.19,28.93,155.78
95.63,27.63,155.16
95.04,26.28,154.66
94.45,24.90,154.30
93.84,23.50,154.10
93.22,22.11,154.01
92.57,20.69,154.01
91.95,19.28,154.03
91.41,17.93,154.11
90.84,16.60,154.17
90.15,15.17,154.13
89.37,13.57,154.03
88.64,11.87,153.91
87.99,10.14,153.74
87.46,8.52,153.56
86.87,6.93,153.42
86.18,5.32,153.31
85.44,3.69,153.27
84.72,2.06,153.30
84.04,0.46,153.44
