X,Y,Z
96.62,-3.32,166.54
96.51,-3.35,166.55
96.41,-3.35,166.56
96.30,-3.32,166.58
96.19,-3.29,166.59
96.07,-3.25,166.61
95.94,-3.22,166.62
95.80,-3.20,166.65
95.66,-3.19,166.67
95.53,-3.19,166.70
95.41,-3.19,166.72
95.31,-3.19,166.74
95.22,-3.19,166.77
95.15,-3.19,166.79
95.09,-3.18,166.82
95.05,-3.17,166.83
95.03,-3.16,166.84
95.03,-3.15,166.85
95.04,-3.13,166.86
95.06,-3.12,166.86
95.08,-3.10,166.87
95.10,-3.08,166.87
95.11,-3.05,166.88
95.13,-3.03,166.89
95.16,-3.01,166.89
95.20,-2.98,166.90
95.26,-2.95,166.90
95.34,-2.93,166.90
95.43,-2.90,166.90
95.53,-2.87,166.90
95.63,-2.84,166.90
95.74,-2.80,166.90
95.84,-2.77,166.90
95.94,-2.73,166.90
96.04,-2.69,166.90
96.15,-2.65,166.90
96.27,-2.61,166.90
96.40,-2.57,166.91
96.54,-2.52,166.91
96.68,-2.47,166.91
96.81,-2.42,166.91
96.94,-2.37,166.91
97.06,-2.32,166.91
97.18,-2.27,166.92
97.29,-2.21,166.92
97.41,-2.15,166.92
97.52,-2.08,166.92
97.64,-2.01,166.92
97.77,-1.93,166.91
97.91,-1.85,166.91
98.06,-1.77,166.91
98.23,-1.68,166.91
98.42,-1.57,166.91
98.62,-1.43,166.90
98.83,-1.30,166.90
99.06,-1.14,166.90
99.31,-0.99,166.89
99.58,-0.82,166.89
99.83,-0.66,166.87
100.09,-0.49,166.86
100.36,-0.30,166.86
100.62,-0.08,166.87
100.89,0.15,166.88
101.13,0.40,166.90
101.38,0.67,166.93
101.63,0.97,166.96
101.90,1.30,167.01
102.16,1.66,167.07
102.41,2.04,167.13
102.65,2.39,167.20
102.88,2.75,167.27
103.09,3.12,167.35
103.29,3.49,167.43
103.43,3.87,167.52
103.48,4.31,167.63
103.46,4.80,167.74
103.43,5.34,167.88
103.37,5.91,168.04
103.32,6.53,168.23
103.28,7.20,168.42
103.29,7.92,168.63
103.35,8.70,168.83
103.47,9.55,169.03
103.66,10.47,169.23
103.92,11.45,169.42
104.25,12.47,169.59
104.61,13.53,169.77
104.99,14.62,169.95
105.38,15.74,170.12
105.78,16.92,170.27
106.20,18.17,170.37
106.61,19.51,170.43
107.03,20.94,170.42
107.50,22.46,170.37
108.01,24.10,170.29
108.50,25.82,170.17
108.87,27.59,170.00
109.20,29.39,169.82
109.40,31.19,169.61
109.42,32.88,169.31
109.34,34.41,168.90
109.28,35.78,168.45
109.24,37.09,168.01
109.11,38.43,167.56
108.95,39.78,167.11
109.11,41.18,166.88
109.70,42.11,166.78
109.78,42.23,166.60
109.80,41.99,166.40
109.85,41.56,166.25
110.07,41.07,166.15
110.40,40.54,166.05
110.76,39.98,165.98
111.00,39.49,165.87
110.97,39.01,165.63
110.61,38.45,165.21
110.14,37.76,164.69
109.71,36.98,164.12
109.37,36.14,163.56
109.07,35.25,163.02
108.76,34.27,162.50
108.35,33.21,161.97
107.79,32.05,161.41
107.19,30.80,160.88
106.61,29.49,160.38
106.05,28.16,159.91
105.44,26.78,159.47
104.78,25.34,159.06
104.10,23.81,158.67
103.38,22.18,158.31
102.65,20.50,157.96
101.92,18.81,157.62
101.14,17.14,157.27
100.33,15.46,156.94
99.56,13.74,156.65
98.87,12.00,156.42
98.19,10.26,156.23
97.45,8.54,156.10
96.64,6.85,156.05
95.81,5.19,156.09
94.98,3.55,156.25
94.17,1.93,156.54
93.36,0.34,156.98
92.52,-1.21,157.53
91.64,-2.70,158.19
90.74,-4.13,158.91
89.86,-5.49,159.65
89.04,-6.80,160.37
88.29,-8.07,161.05
87.63,-9.31,161.66
87.08,-10.49,162.21
86.61,-11.60,162.71
86.15,-12.64,163.17
85.65,-13.61,163.58
85.14,-14.52,163.96
84.62,-15.38,164.30
84.13,-16.16,164.62
83.68,-16.86,164.89
83.28,-17.45,165.11
82.96,-17.92,165.25
82.69,-18.29,165.30
82.50,-18.61,165.27
82.37,-18.91,165.18
82.27,-19.21,165.05
82.18,-19.50,164.89
82.09,-19.71,164.73
82.09,-19.79,164.56
82.12,-19.64,164.48
82.29,-19.32,164.46
82.55,-18.87,164.52
82.85,-18.24,164.64
83.06,-17.59,164.76
83.17,-16.98,164.88
83.19,-16.44,165.02
83.26,-15.91,165.10
83.45,-15.37,165.08
83.75,-14.75,164.96
84.18,-13.90,164.73
84.57,-13.05,164.45
84.92,-12.24,164.12
85.16,-11.49,163.79
85.31,-10.80,163.49
85.37,-10.17,163.21
85.38,-9.62,162.98
85.36,-9.15,162.80
85.33,-8.74,162.68
85.31,-8.41,162.62
85.31,-8.12,162.58
85.34,-7.87,162.57
85.37,-7.64,162.58
85.42,-7.44,162.60
85.47,-7.25,162.64
85.50,-7.06,162.68
85.52,-6.87,162.71
85.53,-6.68,162.74
85.53,-6.48,162.75
85.51,-6.29,162.75
85.47,-6.10,162.72
85.42,-5.90,162.68
85.34,-5.70,162.64
85.26,-5.52,162.60
85.14,-5.35,162.56
84.99,-5.19,162.53
84.81,-5.03,162.51
84.61,-4.87,162.49
84.39,-4.71,162.48
84.13,-4.54,162.47
83.91,-4.34,162.46
83.79,-4.10,162.46
83.71,-3.84,162.46
83.65,-3.58,162.48
83.62,-3.30,162.49
83.59,-2.98,162.49
83.57,-2.66,162.47
83.56,-2.34,162.44
83.56,-2.07,162.42
83.56,-1.84,162.40
83.57,-1.65,162.39
83.59,-1.52,162.38
83.60,-1.42,162.38
83.64,-1.34,162.38
83.68,-1.29,162.39
83.74,-1.24,162.39
83.80,-1.20,162.39
83.86,-1.18,162.40
83.93,-1.15,162.40
84.00,-1.13,162.40
84.07,-1.10,162.39
84.15,-1.06,162.39
84.24,-1.03,162.38
84.33,-1.00,162.38
