-,-,-
-0.69,0.49,-0.20,169.74,-95.89,-157.10,0.87,250.37,7,377,1,76
0.05,1.50,0.06,86.67,24.23,-213.56,1.51,231.75,11,367,0,123
0.27,0.76,0.12,42.42,19.96,-122.50,0.82,131.16,24,333,0,142
0.15,1.00,0.14,11.05,41.56,-23.32,1.02,48.92,101,287,0,139
0.17,1.04,0.06,-11.47,21.48,-10.74,1.06,26.62,186,284,3,134
0.17,0.99,0.08,4.46,10.13,-8.79,1.01,14.13,224,291,3,136
0.14,0.92,0.08,2.20,3.85,-9.03,0.93,10.06,448,330,13,134
0.17,0.98,0.09,-2.38,1.83,-4.70,1.00,5.58,744,353,21,131
0.16,0.97,0.09,-2.32,-0.55,-3.30,0.99,4.07,832,365,25,127
0.15,0.99,0.08,-3.54,-0.79,-3.42,1.00,4.98,840,368,31,126
0.16,0.96,0.09,1.95,-1.65,-2.44,0.97,3.53,475,376,39,123
0.16,0.99,0.08,0.55,-0.73,-2.01,1.00,2.21,432,387,44,112
0.14,0.99,0.08,2.99,-1.71,-2.99,1.00,4.56,704,392,47,112
0.16,0.99,0.08,3.42,-1.95,-3.78,1.00,5.46,502,393,54,111
0.16,0.97,0.09,5.49,-2.20,-5.19,0.99,7.87,448,400,59,105
0.16,0.98,0.09,5.74,-2.32,-4.58,0.99,7.70,920,411,65,101
0.16,0.97,0.10,6.41,-2.87,-5.49,0.98,8.91,1280,414,72,94
0.16,0.97,0.10,6.04,-3.05,-5.13,0.99,8.49,650,423,79,85
0.17,1.01,0.09,5.13,-3.60,-8.12,1.03,10.25,672,436,89,70
0.18,1.14,0.11,10.38,-4.52,-15.38,1.15,19.10,709,452,99,57
0.18,1.02,0.11,16.72,-3.91,-21.48,1.04,27.50,626,476,108,38
0.20,1.07,0.11,21.55,-5.37,-27.59,1.09,35.41,519,501,113,27
0.20,0.96,0.15,21.36,-5.55,-32.35,0.99,39.16,604,535,123,15
0.22,0.99,0.19,14.28,-5.00,-35.28,1.04,38.39,448,573,125,12
0.24,0.94,0.20,-2.20,-1.04,-41.99,0.99,42.06,515,601,137,11
0.27,1.00,0.21,-12.08,0.24,-44.98,1.05,46.58,869,637,138,6
0.30,1.02,0.15,-12.08,1.04,-52.19,1.08,53.58,586,651,140,1
0.30,0.94,0.20,-16.72,4.27,-52.19,1.00,54.97,485,658,138,0
0.34,1.10,0.17,-21.79,9.03,-57.43,1.16,62.09,391,656,147,0
0.36,0.93,0.18,-23.01,13.92,-66.77,1.01,71.98,310,662,147,0
0.36,0.91,0.18,-28.38,20.39,-72.69,0.99,80.66,453,672,138,0
0.40,1.11,0.20,-39.18,30.76,-78.19,1.19,92.71,262,601,140,1
0.52,1.22,-0.05,-31.68,38.45,-94.54,1.33,106.87,164,459,127,0
0.61,1.38,-0.16,-17.70,27.10,-119.08,1.52,123.40,138,334,123,0
0.63,1.40,-0.07,-10.44,14.04,-148.38,1.54,149.40,138,693,101,0
0.52,1.40,0.06,-22.40,5.13,-188.78,1.50,190.18,78,685,77,0
0.62,1.46,0.00,-18.68,0.98,-205.51,1.58,206.35,36,668,41,0
0.84,1.04,-0.21,-12.57,-0.18,-208.01,1.35,208.39,16,597,14,0
0.65,0.81,-0.36,-23.19,-12.15,-180.85,1.10,182.73,7,497,3,0
0.15,0.49,-0.38,-31.25,-32.90,-103.39,0.64,112.91,5,482,0,0
0.84,0.84,-0.54,10.93,-63.96,17.03,1.31,67.09,4,480,0,0
1.07,0.56,-0.66,-15.62,-101.01,39.67,1.38,109.64,3,469,0,0
0.85,0.81,-0.22,-73.55,-121.58,32.35,1.20,145.73,3,455,0,0
0.62,1.01,0.10,-48.16,-86.91,31.37,1.19,104.20,3,436,0,0
