-,-,-
0.15,0.97,0.11,0.79,-0.61,-2.14,0.99,2.36,472,465,105,53
0.16,0.98,0.11,1.04,-0.67,-2.99,0.99,3.24,626,467,106,52
0.15,0.98,0.11,0.79,-0.55,-2.20,1.00,2.40,544,467,108,50
0.16,0.97,0.11,0.79,-0.61,-2.01,0.99,2.25,635,470,99,46
0.16,0.97,0.11,0.06,-0.55,-0.85,0.99,1.02,4416,474,107,47
0.16,0.94,0.12,0.31,-0.49,1.53,0.96,1.63,730,469,97,51
0.15,1.01,0.10,-2.14,-0.06,5.37,1.03,5.78,1088,463,98,59
0.14,1.01,0.11,1.95,-0.85,0.73,1.02,2.25,608,467,99,63
0.15,1.03,0.10,5.62,-1.89,-6.29,1.05,8.64,469,470,99,57
0.16,1.26,0.09,11.78,-2.69,-17.52,1.27,21.28,476,479,103,41
0.17,0.97,0.13,34.73,-6.53,-30.52,1.00,46.69,544,517,110,28
0.18,0.89,0.17,35.52,-6.59,-29.05,0.93,46.36,1128,548,119,21
0.17,0.93,0.23,27.22,-4.03,-23.74,0.98,36.35,404,571,117,18
0.23,0.91,0.10,23.80,-0.43,-23.74,0.94,33.62,365,583,125,16
0.22,0.82,0.18,22.34,-4.46,-14.95,0.87,27.25,480,583,122,19
0.23,1.03,0.19,3.91,-1.16,3.54,1.07,5.40,357,576,127,22
0.24,0.99,0.19,19.53,-4.21,-10.01,1.03,22.35,540,574,123,24
0.21,0.81,0.26,11.47,-2.62,-4.33,0.88,12.54,432,575,131,30
0.25,1.06,0.19,8.18,-1.77,-6.23,1.11,10.43,231,565,129,31
0.21,0.89,0.27,18.74,-4.46,-8.73,0.95,21.15,552,566,129,34
0.24,1.01,0.23,13.12,-2.75,-10.80,1.06,17.22,308,567,130,31
0.25,0.90,0.24,20.45,-4.33,-16.05,0.96,26.35,544,568,130,30
0.24,0.97,0.29,17.52,-2.38,-13.24,1.04,22.09,544,569,133,28
0.27,1.19,0.28,33.26,0.00,-34.42,1.25,47.87,556,587,132,23
0.30,0.99,0.29,41.56,-0.98,-47.91,1.07,63.44,315,592,133,19
0.29,1.49,0.42,25.09,7.39,-72.63,1.57,77.20,190,597,133,19
0.40,1.54,0.24,27.40,12.63,-116.33,1.61,120.18,139,638,141,16
0.24,1.57,0.58,31.62,15.50,-152.28,1.69,156.30,60,615,121,11
0.14,1.36,0.41,27.34,37.35,-190.67,1.43,196.21,29,603,98,8
0.17,0.87,-0.02,31.19,35.89,-208.13,0.89,213.49,12,582,55,5
-0.64,0.52,-0.03,46.14,15.81,-183.17,0.82,189.55,5,504,19,8
-1.75,-0.24,-0.50,-0.37,39.86,-33.69,1.83,52.19,3,464,0,10
-0.25,0.64,-0.25,-63.84,41.32,90.03,0.73,117.85,4,474,0,6
-0.16,0.47,-0.09,-47.67,-18.80,97.41,0.50,110.07,4,475,0,5
0.03,0.65,0.16,-51.82,-29.24,115.84,0.68,130.23,4,482,0,7
0.25,0.85,0.23,-62.62,-4.94,96.56,0.92,115.19,3,490,1,4
0.58,1.00,0.24,-65.67,8.18,79.59,1.18,103.51,3,494,0,4
0.60,1.05,0.30,-58.65,17.09,61.16,1.25,86.44,2,511,1,2
0.75,0.99,0.24,-47.12,24.48,60.55,1.26,80.53,2,516,0,2
0.96,1.01,0.23,-49.74,27.65,64.21,1.41,85.80,2,518,0,1
0.95,0.98,0.22,-49.19,29.11,56.15,1.39,80.13,2,525,1,0
0.90,0.92,0.20,-46.69,27.59,40.41,1.30,67.63,2,530,1,0
0.86,0.85,0.13,-39.86,18.68,43.33,1.22,61.77,2,534,2,0
