X,Y,Z
95.27,-24.34,162.84
95.14,-24.29,162.88
94.98,-24.23,162.93
94.80,-24.16,162.97
94.62,-24.11,163.03
94.45,-24.06,163.08
94.27,-24.03,163.13
94.10,-24.02,163.18
93.93,-24.05,163.23
93.78,-24.12,163.28
93.63,-24.24,163.33
93.50,-24.40,163.38
93.43,-24.61,163.41
93.39,-24.84,163.43
93.41,-25.09,163.44
93.48,-25.37,163.43
93.60,-25.66,163.39
93.76,-25.94,163.34
93.97,-26.22,163.30
94.21,-26.50,163.25
94.44,-26.76,163.20
94.66,-27.00,163.16
94.84,-27.22,163.12
94.98,-27.42,163.09
95.08,-27.60,163.08
95.16,-27.75,163.06
95.22,-27.87,163.05
95.27,-27.95,163.04
95.33,-28.00,163.03
95.38,-28.01,163.02
95.44,-27.97,163.00
95.49,-27.91,162.99
95.54,-27.82,162.98
95.60,-27.70,162.97
95.66,-27.56,162.95
95.73,-27.40,162.93
95.83,-27.22,162.91
95.93,-27.02,162.88
96.05,-26.81,162.86
96.17,-26.59,162.83
96.30,-26.35,162.81
96.44,-26.10,162.78
96.58,-25.83,162.76
96.71,-25.54,162.76
96.81,-25.24,162.75
96.89,-24.91,162.76
96.93,-24.56,162.78
96.94,-24.20,162.81
96.91,-23.80,162.86
96.84,-23.38,162.91
96.74,-22.94,162.97
96.61,-22.46,163.05
96.47,-21.95,163.13
96.34,-21.40,163.22
96.20,-20.82,163.30
96.10,-20.19,163.38
96.00,-19.52,163.47
95.91,-18.79,163.55
95.87,-18.03,163.62
95.81,-17.20,163.68
95.78,-16.30,163.72
95.74,-15.35,163.74
95.77,-14.37,163.75
95.83,-13.33,163.77
95.94,-12.21,163.78
96.08,-11.01,163.78
96.29,-9.69,163.77
96.55,-8.25,163.73
96.89,-6.69,163.68
97.30,-4.99,163.60
97.74,-3.15,163.50
98.26,-1.17,163.39
98.79,0.93,163.29
99.28,3.14,163.22
99.75,5.37,163.13
100.19,7.59,162.99
100.64,9.80,162.78
101.08,12.00,162.51
101.45,14.14,162.14
101.77,16.12,161.65
102.16,17.95,161.13
102.56,19.68,160.60
102.83,21.28,160.01
102.87,22.69,159.34
102.62,23.79,158.43
102.45,25.04,157.30
102.41,26.34,156.12
101.83,26.96,154.95
100.99,27.04,153.82
99.91,26.60,152.78
98.69,25.80,151.87
97.41,24.75,151.12
96.12,23.53,150.55
94.83,22.23,150.15
93.60,20.93,149.91
92.43,19.67,149.84
91.36,18.51,149.93
90.39,17.46,150.18
89.51,16.47,150.58
88.69,15.49,151.09
87.91,14.46,151.74
87.14,13.33,152.50
86.37,12.09,153.39
85.61,10.76,154.37
84.90,9.37,155.43
84.27,7.95,156.57
83.69,6.53,157.74
83.14,5.12,158.92
82.58,3.70,160.10
82.02,2.27,161.26
81.48,0.83,162.40
80.99,-0.61,163.53
80.55,-2.05,164.66
80.12,-3.47,165.79
79.68,-4.86,166.94
79.22,-6.18,168.12
78.78,-7.39,169.32
78.37,-8.43,170.55
77.98,-9.33,171.79
77.58,-10.15,173.04
77.18,-11.01,174.34
76.81,-11.88,175.67
76.49,-12.77,177.02
76.23,-13.65,178.35
76.02,-14.47,179.61
75.83,-15.19,180.77
75.64,-15.79,181.81
75.42,-16.21,182.70
75.13,-16.54,183.46
74.88,-16.58,184.11
74.61,-16.52,184.64
74.29,-16.39,185.10
73.93,-16.19,185.49
73.49,-16.09,185.71
73.45,-16.37,185.69
74.21,-16.56,185.42
75.61,-16.70,185.01
77.30,-16.65,184.63
78.39,-16.84,184.45
79.15,-17.35,184.46
79.88,-18.00,184.55
80.45,-18.24,184.51
80.71,-18.00,184.40
80.74,-17.78,184.34
80.75,-17.82,184.35
80.97,-17.86,184.31
81.19,-17.75,184.23
81.28,-17.61,184.17
81.39,-17.50,184.11
81.47,-17.41,184.06
81.50,-17.30,184.01
81.50,-17.20,183.97
81.51,-17.11,183.94
81.52,-17.04,183.90
81.54,-16.98,183.87
81.58,-16.93,183.83
81.65,-16.89,183.78
81.74,-16.84,183.73
81.83,-16.78,183.67
