X,Y,Z
98.12,-14.39,160.79
98.29,-14.72,160.76
98.44,-15.03,160.74
98.57,-15.32,160.72
98.64,-15.60,160.72
98.67,-15.84,160.73
98.73,-16.05,160.73
98.77,-16.22,160.74
98.80,-16.36,160.75
98.84,-16.48,160.76
98.90,-16.57,160.76
98.99,-16.65,160.75
99.11,-16.70,160.73
99.21,-16.72,160.71
99.28,-16.70,160.71
99.31,-16.65,160.72
99.38,-16.61,160.71
99.43,-16.56,160.72
99.48,-16.49,160.72
99.51,-16.43,160.72
99.54,-16.35,160.72
99.57,-16.28,160.73
99.59,-16.22,160.73
99.60,-16.16,160.74
99.64,-16.10,160.74
99.65,-16.03,160.74
99.66,-15.96,160.74
99.72,-15.89,160.74
99.78,-15.83,160.74
99.84,-15.76,160.73
99.87,-15.70,160.74
99.91,-15.64,160.74
99.95,-15.58,160.75
99.98,-15.52,160.76
99.99,-15.44,160.77
100.02,-15.37,160.78
100.03,-15.28,160.80
100.03,-15.18,160.82
100.03,-15.06,160.85
100.04,-14.95,160.88
100.05,-14.82,160.90
100.06,-14.66,160.93
100.08,-14.50,160.96
100.08,-14.30,161.01
100.08,-14.09,161.05
100.10,-13.87,161.09
100.14,-13.61,161.13
100.19,-13.33,161.16
100.26,-13.02,161.19
100.34,-12.68,161.23
100.40,-12.28,161.26
100.44,-11.85,161.30
100.50,-11.37,161.34
100.56,-10.85,161.38
100.60,-10.25,161.44
100.62,-9.58,161.49
100.72,-8.85,161.54
100.84,-8.03,161.58
101.01,-7.11,161.62
101.19,-6.07,161.62
101.44,-4.92,161.63
101.73,-3.63,161.63
102.09,-2.22,161.62
102.47,-0.70,161.62
102.86,0.90,161.63
103.26,2.54,161.66
103.63,4.18,161.68
104.03,5.83,161.68
104.46,7.49,161.62
104.92,9.17,161.53
105.33,10.83,161.38
105.72,12.41,161.13
106.18,13.88,160.82
106.71,15.25,160.50
107.28,16.54,160.17
107.84,17.77,159.84
108.32,18.95,159.45
108.64,20.08,158.98
108.80,21.10,158.38
109.00,22.17,157.68
109.08,23.23,156.92
108.44,23.84,155.97
107.46,24.01,154.95
106.27,23.78,153.92
104.95,23.23,152.93
103.52,22.41,152.03
102.05,21.40,151.24
100.63,20.27,150.61
99.30,19.12,150.17
98.11,18.00,149.92
97.10,16.93,149.85
96.27,15.93,149.93
95.57,14.94,150.15
94.97,13.95,150.49
94.41,12.92,150.93
93.85,11.84,151.46
93.27,10.69,152.06
92.66,9.49,152.74
92.05,8.23,153.47
91.48,6.94,154.26
90.96,5.62,155.07
90.48,4.28,155.88
90.02,2.93,156.65
89.54,1.54,157.36
89.06,0.13,158.02
88.58,-1.30,158.62
88.12,-2.74,159.19
87.70,-4.18,159.73
87.30,-5.59,160.28
86.92,-6.96,160.85
86.53,-8.27,161.49
86.16,-9.50,162.20
85.79,-10.65,163.00
