X,Y,Z
79.33,-4.46,12.51
79.33,-4.47,12.51
79.34,-4.48,12.51
79.34,-4.49,12.51
79.34,-4.51,12.50
79.34,-4.53,12.50
79.34,-4.55,12.49
79.33,-4.59,12.49
79.33,-4.62,12.48
79.32,-4.66,12.48
79.31,-4.70,12.48
79.30,-4.73,12.48
79.28,-4.77,12.48
79.26,-4.81,12.48
79.24,-4.85,12.48
79.23,-4.89,12.48
79.22,-4.92,12.48
79.21,-4.95,12.48
79.20,-4.99,12.48
79.19,-5.02,12.48
79.19,-5.04,12.48
79.18,-5.06,12.48
79.17,-5.07,12.48
79.15,-5.08,12.48
79.14,-5.09,12.48
79.13,-5.09,12.48
79.11,-5.10,12.49
79.10,-5.10,12.49
79.08,-5.10,12.49
79.06,-5.11,12.50
79.04,-5.11,12.50
79.01,-5.11,12.51
78.98,-5.12,12.51
78.96,-5.12,12.51
78.93,-5.12,12.52
78.90,-5.12,12.52
78.87,-5.11,12.52
78.83,-5.07,12.52
78.80,-5.01,12.52
78.76,-4.91,12.53
78.73,-4.75,12.54
78.68,-4.44,12.56
78.55,-3.94,12.59
78.41,-3.39,12.63
78.07,-2.93,12.51
77.96,-2.12,12.20
77.77,-0.94,11.92
77.39,0.16,11.79
77.29,0.92,11.81
77.60,1.32,11.91
77.94,1.48,12.01
78.14,1.49,11.98
78.17,1.35,11.72
78.08,1.07,11.23
77.97,0.62,10.63
77.93,-0.04,9.98
77.94,-0.87,9.36
77.94,-1.84,8.79
77.89,-2.91,8.30
77.76,-4.05,7.89
77.58,-5.24,7.61
77.36,-6.49,7.44
77.11,-7.76,7.40
76.84,-9.02,7.46
76.54,-10.28,7.59
76.21,-11.51,7.78
75.87,-12.68,8.03
75.51,-13.80,8.34
75.13,-14.87,8.70
74.73,-15.86,9.13
74.34,-16.80,9.62
73.98,-17.69,10.13
73.68,-18.54,10.65
73.46,-19.32,11.12
73.28,-20.06,11.51
73.09,-20.78,11.81
72.90,-21.50,12.03
72.74,-22.21,12.16
72.62,-22.83,12.23
72.56,-23.31,12.23
72.53,-23.65,12.17
72.52,-23.84,12.07
72.50,-23.95,11.93
72.47,-24.03,11.77
72.43,-24.13,11.61
72.41,-24.22,11.46
72.47,-24.26,11.31
72.60,-24.24,11.16
72.76,-24.18,11.02
72.95,-24.02,10.89
73.42,-23.60,10.75
74.07,-22.88,10.55
75.00,-21.96,10.37
76.16,-20.88,10.14
77.45,-19.48,9.88
78.63,-17.90,9.70
79.44,-16.27,9.72
79.80,-14.59,9.94
79.98,-12.89,10.30
80.19,-11.18,10.66
80.30,-9.58,11.00
80.29,-8.22,11.28
80.24,-7.13,11.44
80.13,-6.26,11.47
79.97,-5.56,11.43
79.79,-4.98,11.36
79.60,-4.46,11.27
79.43,-4.00,11.19
79.31,-3.60,11.10
79.25,-3.27,11.02
79.23,-2.99,10.93
79.27,-2.74,10.84
79.36,-2.51,10.76
79.48,-2.32,10.69
79.63,-2.17,10.64
79.77,-2.07,10.60
79.88,-2.00,10.57
79.98,-1.97,10.55
80.05,-1.96,10.54
80.10,-1.96,10.54
80.13,-1.96,10.54
80.14,-1.97,10.55
80.14,-1.98,10.56
80.13,-1.99,10.57
80.13,-2.01,10.58
80.11,-2.03,10.59
80.10,-2.06,10.60
80.09,-2.08,10.61
80.08,-2.10,10.62
80.06,-2.12,10.63
80.05,-2.13,10.65
80.04,-2.14,10.66
80.04,-2.15,10.67
80.05,-2.15,10.68
80.07,-2.14,10.69
80.09,-2.14,10.71
80.11,-2.15,10.72
80.13,-2.16,10.73
80.15,-2.17,10.74
80.16,-2.17,10.74
80.15,-2.17,10.75
80.13,-2.17,10.76
80.10,-2.16,10.76
80.07,-2.15,10.77
80.03,-2.13,10.78
79.97,-2.11,10.78
79.92,-2.09,10.79
79.85,-2.07,10.81
79.78,-2.05,10.82
79.70,-2.02,10.84
79.63,-1.98,10.85
79.55,-1.92,10.88
79.48,-1.85,10.91
79.39,-1.77,10.94
79.32,-1.69,10.97
79.24,-1.59,11.01
79.17,-1.47,11.04
79.11,-1.33,11.06
79.06,-1.15,11.08
78.98,-0.92,11.08
78.85,-0.66,11.06
78.64,-0.36,10.98
78.51,0.05,10.93
78.43,0.64,10.89
78.41,1.30,10.86
78.39,2.00,10.82
78.41,2.78,10.79
78.44,3.65,10.75
78.49,4.59,10.71
78.58,5.62,10.65
78.70,6.73,10.59
78.86,7.93,10.52
79.07,9.23,10.46
79.33,10.71,10.39
79.64,12.41,10.31
79.97,14.35,10.21
80.26,16.56,10.10
80.46,19.08,9.96
80.45,21.86,9.79
80.17,24.88,9.59
79.64,28.06,9.33
78.89,31.30,8.98
78.02,34.53,8.51
77.25,37.66,7.95
76.61,40.66,7.33
76.08,43.46,6.64
75.64,46.27,5.84
75.21,48.46,4.89
74.83,49.40,4.09
74.69,49.44,3.69
75.06,49.02,3.82
75.77,48.07,4.13
76.50,46.76,4.23
76.95,45.24,4.02
76.98,43.62,3.56
76.66,41.90,2.95
76.15,40.04,2.27
75.62,38.05,1.63
75.17,35.99,1.11
74.87,33.88,0.82
74.77,31.75,0.78
74.80,29.57,0.99
74.87,27.33,1.40
74.88,25.06,1.95
74.78,22.76,2.58
74.59,20.46,3.22
74.33,18.16,3.80
74.05,15.86,4.26
73.70,13.51,4.54
73.27,11.10,4.65
72.76,8.62,4.61
72.19,6.10,4.47
71.58,3.59,4.31
70.97,1.16,4.21
70.37,-1.16,4.25
69.77,-3.36,4.48
69.11,-5.40,4.93
68.34,-7.24,5.52
67.51,-8.85,6.20
66.65,-10.25,6.93
65.79,-11.47,7.74
64.92,-12.62,8.63
64.02,-13.83,9.63
63.15,-15.21,10.76
62.38,-16.72,11.97
61.75,-18.19,13.18
61.24,-19.45,14.28
60.81,-20.47,15.20
60.35,-21.29,15.92
59.81,-22.00,16.48
59.24,-22.64,16.92
58.82,-23.17,17.26
58.68,-23.52,17.50
58.87,-23.67,17.63
59.36,-23.67,17.66
60.09,-23.54,17.59
60.97,-23.22,17.42
62.25,-22.21,17.00
63.87,-20.63,16.42
65.80,-18.79,15.92
67.17,-16.77,15.62
67.73,-14.55,15.75
68.17,-12.04,16.00
68.55,-9.59,16.17
68.74,-7.52,16.34
68.89,-5.97,16.35
69.00,-4.80,16.16
68.98,-3.98,15.87
68.90,-3.35,15.61
68.82,-2.84,15.43
68.77,-2.42,15.33
68.77,-2.11,15.26
68.83,-1.88,15.22
68.93,-1.71,15.19
69.06,-1.58,15.18
69.24,-1.46,15.18
69.46,-1.33,15.17
69.71,-1.22,15.16
69.96,-1.11,15.17
70.19,-0.99,15.18
70.37,-0.89,15.19
70.49,-0.78,15.21
70.55,-0.68,15.23
70.54,-0.58,15.25
70.47,-0.48,15.28
70.36,-0.39,15.32
70.25,-0.32,15.36
70.15,-0.25,15.41
70.09,-0.18,15.44
70.06,-0.11,15.47
70.08,-0.03,15.49
70.15,0.06,15.49
70.25,0.17,15.48
70.37,0.28,15.46
70.50,0.40,15.44
70.60,0.54,15.41
70.67,0.68,15.39
70.69,0.83,15.39
70.69,0.98,15.39
70.67,1.13,15.40
70.63,1.27,15.42
70.59,1.42,15.44
70.55,1.56,15.46
70.53,1.72,15.48
70.53,1.88,15.48
70.53,2.04,15.49
70.55,2.21,15.48
70.58,2.38,15.47
70.62,2.56,15.44
70.68,2.74,15.39
70.74,2.90,15.33
70.79,3.07,15.24
70.84,3.23,15.15
70.83,3.43,15.03
70.70,3.77,14.88
70.63,4.22,14.76
70.71,4.80,14.65
70.80,5.48,14.53
70.88,6.22,14.39
70.99,7.04,14.24
71.12,7.96,14.06
71.26,8.96,13.86
71.41,10.04,13.65
71.60,11.23,13.41
71.82,12.50,13.15
72.06,13.88,12.86
72.35,15.38,12.54
72.70,17.04,12.15
73.05,18.92,11.68
73.34,21.07,11.10
73.51,23.54,10.41
73.46,26.31,9.59
73.16,29.35,8.64
72.70,32.64,7.62
72.12,36.06,6.53
71.49,39.49,5.38
70.83,42.85,4.20
70.06,46.09,2.95
69.07,49.20,1.57
67.85,52.38,359.96
66.73,55.15,357.91
66.17,56.56,356.10
65.94,56.80,355.25
66.00,56.37,355.33
66.40,55.29,356.01
67.18,53.77,356.98
68.14,51.97,358.02
69.02,50.05,359.00
69.72,48.10,359.91
70.23,46.08,0.73
