X,Y,Z
73.56,-0.15,171.64
73.20,-1.51,171.60
72.85,-2.93,171.63
72.49,-4.37,171.75
72.11,-5.82,171.93
71.72,-7.25,172.19
71.31,-8.65,172.52
70.89,-10.01,172.91
70.49,-11.29,173.36
70.15,-12.44,173.84
69.88,-13.42,174.35
69.60,-14.27,174.88
69.22,-15.10,175.46
68.72,-16.02,176.11
68.16,-17.03,176.84
67.63,-18.08,177.65
67.16,-19.09,178.49
66.73,-20.02,179.34
66.26,-20.88,180.16
65.73,-21.69,180.96
65.18,-22.46,181.73
64.65,-23.16,182.45
64.16,-23.77,183.11
63.76,-24.27,183.68
63.47,-24.66,184.13
63.27,-24.95,184.43
63.12,-25.19,184.59
63.00,-25.38,184.62
62.94,-25.53,184.54
62.96,-25.63,184.38
63.09,-25.66,184.18
63.33,-25.62,183.92
63.70,-25.51,183.61
64.14,-25.34,183.26
64.64,-25.13,182.88
65.19,-24.87,182.49
65.77,-24.56,182.09
66.38,-24.06,181.76
67.38,-22.97,181.46
68.64,-21.72,181.13
70.11,-20.31,180.91
71.56,-18.76,180.81
72.61,-17.11,180.89
73.17,-15.33,181.18
73.51,-13.46,181.54
73.80,-11.56,181.91
73.94,-9.86,182.29
74.01,-8.43,182.55
74.06,-7.23,182.65
74.06,-6.26,182.59
73.98,-5.51,182.45
73.86,-4.92,182.30
73.75,-4.43,182.15
73.66,-4.02,182.02
73.59,-3.67,181.90
73.58,-3.37,181.79
73.60,-3.11,181.69
73.66,-2.88,181.60
73.74,-2.67,181.52
73.85,-2.50,181.46
73.96,-2.36,181.42
74.06,-2.26,181.39
74.16,-2.20,181.37
74.26,-2.16,181.36
74.34,-2.15,181.37
74.41,-2.14,181.38
74.47,-2.14,181.39
74.53,-2.14,181.40
74.58,-2.14,181.41
74.62,-2.13,181.42
74.67,-2.12,181.43
74.73,-2.11,181.45
74.79,-2.10,181.46
74.87,-2.09,181.47
74.96,-2.08,181.49
75.04,-2.08,181.50
75.12,-2.08,181.51
75.19,-2.08,181.52
75.25,-2.08,181.53
75.31,-2.07,181.53
75.36,-2.07,181.54
75.41,-2.06,181.55
75.46,-2.05,181.55
75.50,-2.03,181.54
75.55,-2.02,181.53
75.59,-2.01,181.53
75.63,-2.00,181.52
75.66,-1.99,181.51
75.69,-1.97,181.51
75.72,-1.94,181.51
75.75,-1.89,181.52
75.76,-1.82,181.52
75.78,-1.72,181.53
75.80,-1.62,181.54
75.82,-1.51,181.54
75.84,-1.39,181.53
75.86,-1.27,181.52
75.90,-1.14,181.49
75.97,-0.99,181.46
76.01,-0.82,181.39
75.99,-0.65,181.29
75.91,-0.45,181.15
75.80,-0.17,181.02
75.74,0.23,180.93
75.78,0.79,180.86
75.78,1.43,180.79
75.77,2.12,180.73
75.76,2.89,180.68
75.75,3.76,180.62
75.75,4.73,180.54
75.76,5.78,180.45
75.81,6.92,180.34
75.89,8.13,180.20
76.00,9.46,180.06
76.13,10.95,179.90
76.26,12.66,179.70
76.30,14.64,179.44
76.19,16.87,179.10
75.86,19.37,178.67
75.23,22.16,178.11
74.20,25.17,177.40
72.93,28.36,176.58
71.71,31.54,175.72
70.78,34.64,174.86
69.94,37.62,173.87
68.84,40.56,172.72
67.41,43.31,171.33
65.73,45.92,169.59
64.00,47.98,167.63
63.02,48.79,166.33
63.04,48.58,166.04
63.92,47.83,166.51
65.20,46.72,167.34
66.57,45.42,168.16
67.76,43.99,168.78
68.57,42.47,169.16
68.97,40.82,169.36
69.08,39.02,169.44
69.01,37.05,169.46
68.87,34.93,169.46
68.73,32.68,169.52
68.62,30.31,169.65
68.54,27.87,169.87
68.49,25.39,170.17
68.42,22.95,170.52
68.31,20.55,170.90
68.12,18.20,171.28
67.81,15.86,171.63
67.37,13.51,171.91
66.80,11.11,172.12
66.17,8.70,172.27
65.51,6.29,172.37
64.86,3.93,172.43
64.22,1.65,172.51
63.57,-0.51,172.64
62.91,-2.52,172.87
62.24,-4.35,173.25
61.56,-5.95,173.79
60.87,-7.28,174.50
60.15,-8.34,175.38
59.37,-9.15,176.39
58.49,-9.80,177.52
57.46,-10.41,178.76
56.26,-11.16,180.16
54.98,-12.12,181.75
53.86,-13.22,183.52
53.05,-14.30,185.35
52.60,-15.21,187.13
52.45,-15.93,188.71
52.43,-16.54,190.03
52.36,-17.11,191.06
52.09,-17.66,191.80
51.66,-18.15,192.24
51.20,-18.55,192.44
50.84,-18.83,192.47
50.92,-18.80,192.35
51.70,-18.16,191.97
52.98,-17.23,191.52
55.28,-15.96,190.89
58.18,-14.25,190.03
60.31,-12.15,189.39
61.44,-9.84,189.25
62.21,-7.62,189.24
62.70,-5.84,189.21
62.99,-4.46,189.11
63.12,-3.45,188.89
63.17,-2.75,188.58
63.13,-2.22,188.27
63.04,-1.76,188.00
62.96,-1.34,187.79
62.93,-1.01,187.63
62.97,-0.79,187.52
63.10,-0.69,187.46
63.26,-0.65,187.43
63.43,-0.64,187.41
63.63,-0.63,187.39
63.83,-0.64,187.37
64.01,-0.67,187.36
64.16,-0.70,187.36
64.28,-0.73,187.37
64.37,-0.76,187.38
64.42,-0.79,187.40
64.44,-0.80,187.42
64.43,-0.81,187.44
64.38,-0.80,187.46
64.29,-0.79,187.49
64.20,-0.78,187.51
64.11,-0.77,187.54
64.06,-0.76,187.56
64.04,-0.74,187.57
64.07,-0.72,187.57
64.14,-0.69,187.55
64.23,-0.66,187.52
64.33,-0.62,187.48
64.42,-0.57,187.45
64.50,-0.52,187.42
64.57,-0.46,187.39
64.61,-0.40,187.37
64.64,-0.33,187.34
64.66,-0.26,187.32
64.69,-0.19,187.29
64.72,-0.12,187.26
64.76,-0.05,187.23
64.79,0.01,187.19
64.83,0.08,187.16
64.87,0.15,187.11
64.92,0.23,187.06
64.97,0.33,186.99
65.01,0.42,186.91
65.00,0.52,186.80
64.99,0.65,186.67
64.99,0.80,186.53
65.00,1.01,186.39
65.03,1.30,186.25
65.11,1.70,186.08
65.20,2.17,185.89
65.30,2.71,185.67
65.39,3.31,185.46
65.46,3.98,185.25
65.52,4.72,185.04
65.57,5.55,184.83
65.61,6.46,184.59
65.66,7.47,184.33
65.75,8.56,184.04
65.87,9.76,183.71
66.04,11.05,183.33
66.23,12.46,182.90
66.46,14.04,182.41
66.68,15.82,181.86
66.83,17.90,181.20
66.86,20.29,180.39
66.66,23.00,179.40
66.08,25.98,178.19
65.12,29.18,176.75
63.90,32.51,175.10
62.66,35.85,173.30
61.58,39.14,171.44
60.64,42.33,169.54
59.67,45.40,167.60
58.40,48.32,165.57
56.73,51.30,163.23
54.70,54.05,160.30
53.10,55.60,157.55
52.22,56.17,155.96
52.15,55.93,155.78
52.94,54.93,156.76
54.41,53.34,158.43
56.18,51.37,160.31
57.88,49.26,162.06
59.32,47.17,163.58
60.45,45.17,164.86
61.31,43.22,165.92
61.99,41.25,166.80
62.55,39.24,167.54
63.02,37.17,168.17
63.38,35.04,168.74
63.64,32.84,169.28
63.79,30.55,169.80
63.85,28.19,170.31
63.81,25.80,170.85
63.67,23.42,171.39
63.44,21.07,171.95
63.11,18.73,172.52
62.71,16.42,173.12
62.23,14.10,173.72
61.68,11.77,174.33
61.07,9.42,174.93
60.40,7.09,175.51
59.68,4.80,176.09
58.92,2.58,176.69
58.12,0.43,177.33
57.32,-1.61,178.05
56.53,-3.55,178.87
55.76,-5.34,179.83
54.95,-6.97,180.90
54.03,-8.42,182.04
52.98,-9.72,183.20
51.78,-10.91,184.40
50.50,-12.03,185.66
49.24,-13.09,187.01
48.10,-14.11,188.45
47.18,-15.04,189.97
46.52,-15.88,191.47
46.10,-16.61,192.84
45.80,-17.25,193.98
45.50,-17.82,194.81
45.11,-18.36,195.35
44.69,-18.85,195.64
44.38,-19.23,195.74
44.50,-19.33,195.68
45.39,-18.80,195.30
46.64,-17.92,194.80
48.73,-16.64,194.05
51.37,-15.04,193.09
53.38,-13.16,192.27
54.50,-11.09,191.85
55.41,-8.91,191.51
56.05,-6.97,191.17
56.46,-5.42,190.88
56.68,-4.21,190.55
56.77,-3.35,190.18
56.79,-2.71,189.79
56.76,-2.17,189.43
56.73,-1.69,189.12
56.71,-1.27,188.89
56.71,-0.96,188.73
56.74,-0.77,188.62
56.80,-0.69,188.56
56.89,-0.65,188.54
56.97,-0.62,188.53
57.08,-0.61,188.52
57.20,-0.59,188.51
57.32,-0.58,188.50
57.44,-0.58,188.50
57.55,-0.57,188.49
57.63,-0.56,188.50
57.68,-0.54,188.50
57.70,-0.53,188.52
57.68,-0.51,188.53
57.63,-0.50,188.56
57.57,-0.50,188.58
57.50,-0.49,188.60
57.45,-0.48,188.63
57.44,-0.47,188.64
57.47,-0.45,188.66
57.53,-0.43,188.66
57.62,-0.40,188.66
57.73,-0.35,188.66
57.84,-0.31,188.66
57.96,-0.27,188.65
58.07,-0.23,188.65
58.19,-0.18,188.64
58.30,-0.12,188.63
58.41,-0.06,188.63
58.52,0.00,188.61
58.63,0.06,188.60
58.73,0.12,188.60
58.82,0.18,188.59
58.91,0.24,188.58
59.01,0.30,188.56
59.09,0.36,188.54
59.17,0.42,188.51
59.23,0.47,188.47
59.25,0.52,188.40
59.26,0.59,188.32
59.26,0.67,188.24
59.28,0.77,188.16
59.33,0.92,188.07
59.39,1.13,187.96
59.46,1.42,187.83
59.55,1.81,187.67
59.62,2.26,187.49
59.68,2.77,187.31
59.71,3.36,187.11
59.73,4.02,186.89
59.74,4.74,186.67
59.74,5.53,186.42
59.74,6.40,186.14
59.77,7.34,185.82
59.84,8.35,185.45
59.96,9.42,185.04
60.09,10.60,184.56
60.24,11.91,184.02
60.41,13.38,183.41
60.57,15.06,182.71
60.65,16.99,181.87
60.61,19.20,180.86
60.34,21.70,179.62
59.68,24.44,178.10
58.55,27.35,176.26
57.12,30.37,174.13
55.64,33.40,171.82
54.37,36.37,169.44
53.24,39.25,167.02
52.17,42.04,164.55
50.99,44.70,162.05
49.51,47.34,159.38
47.50,50.07,156.32
44.82,52.59,152.71
42.36,54.14,149.21
40.57,54.85,146.62
39.61,54.76,145.53
40.02,53.90,146.26
41.66,52.43,148.37
44.08,50.46,151.23
46.73,48.26,154.20
49.20,46.04,156.94
51.31,43.91,159.30
53.00,41.94,161.30
54.29,40.10,162.97
55.25,38.30,164.35
55.97,36.42,165.53
56.54,34.43,166.61
57.01,32.35,167.61
57.39,30.16,168.57
57.71,27.87,169.52
57.93,25.47,170.46
58.02,23.00,171.40
57.97,20.52,172.34
57.78,18.05,173.29
57.47,15.62,174.24
57.09,13.24,175.21
56.65,10.91,176.17
56.17,8.61,177.12
55.65,6.33,178.08
55.11,4.08,179.05
54.56,1.87,180.08
54.02,-0.26,181.17
53.49,-2.28,182.35
52.98,-4.14,183.60
52.46,-5.84,184.88
51.89,-7.39,186.15
51.23,-8.78,187.36
50.44,-10.02,188.52
49.52,-11.15,189.66
48.48,-12.24,190.81
47.40,-13.37,192.05
46.40,-14.53,193.36
45.51,-15.67,194.72
44.81,-16.69,196.03
44.31,-17.49,197.15
43.96,-18.10,198.03
43.70,-18.57,198.61
43.41,-18.99,198.93
43.17,-19.38,199.00
43.47,-19.31,198.67
44.24,-18.71,197.96
45.71,-17.69,197.07
48.06,-16.40,195.94
50.31,-14.80,194.71
51.53,-12.95,193.86
52.44,-10.87,193.28
53.11,-8.93,192.66
53.60,-7.34,192.08
53.85,-6.10,191.62
53.97,-5.23,191.18
54.02,-4.65,190.77
54.02,-4.23,190.42
54.00,-3.91,190.15
54.02,-3.65,189.96
54.09,-3.45,189.84
54.23,-3.36,189.80
54.41,-3.31,189.76
54.58,-3.27,189.74
54.78,-3.23,189.72
55.01,-3.20,189.70
55.25,-3.19,189.68
55.49,-3.18,189.66
55.70,-3.18,189.64
55.89,-3.20,189.64
56.03,-3.21,189.65
56.13,-3.22,189.67
56.19,-3.23,189.69
56.19,-3.22,189.71
56.17,-3.21,189.73
56.13,-3.19,189.76
56.07,-3.17,189.79
56.02,-3.16,189.82
56.00,-3.15,189.84
56.02,-3.14,189.86
56.06,-3.11,189.86
56.14,-3.09,189.85
56.24,-3.07,189.84
56.35,-3.04,189.82
56.45,-3.00,189.81
56.54,-2.96,189.79
56.63,-2.90,189.77
56.70,-2.84,189.76
56.76,-2.78,189.76
56.81,-2.71,189.75
56.85,-2.64,189.74
56.92,-2.57,189.73
57.00,-2.50,189.71
57.08,-2.42,189.69
57.17,-2.35,189.67
57.26,-2.28,189.64
57.36,-2.20,189.61
57.46,-2.12,189.58
57.58,-2.03,189.53
57.70,-1.94,189.46
57.83,-1.84,189.38
57.95,-1.74,189.28
58.05,-1.65,189.16
58.13,-1.54,189.01
58.19,-1.39,188.85
58.25,-1.20,188.67
58.32,-0.92,188.49
58.44,-0.53,188.29
58.55,-0.08,188.07
58.63,0.42,187.85
58.70,0.98,187.64
58.73,1.61,187.43
58.74,2.30,187.21
58.73,3.07,186.96
58.73,3.91,186.68
58.75,4.84,186.36
58.82,5.85,185.98
58.92,6.92,185.54
59.08,8.05,185.05
59.26,9.29,184.49
59.46,10.65,183.87
59.67,12.19,183.17
59.83,13.93,182.36
59.89,15.91,181.37
59.77,18.14,180.18
59.29,20.59,178.71
58.35,23.23,176.95
57.05,25.99,174.91
55.56,28.79,172.67
54.18,31.53,170.33
53.05,34.23,167.97
52.10,36.84,165.60
51.13,39.38,163.18
49.91,41.81,160.69
48.26,44.23,157.95
46.12,46.69,154.70
44.19,48.45,151.34
43.04,49.22,148.92
42.61,49.38,147.89
42.93,48.92,148.28
44.03,47.94,149.75
45.78,46.55,151.90
47.83,44.90,154.30
49.90,43.14,156.67
51.77,41.41,158.87
53.36,39.73,160.86
54.65,38.10,162.65
55.66,36.45,164.25
56.47,34.70,165.74
57.10,32.83,167.17
57.60,30.82,168.54
58.00,28.68,169.86
58.30,26.44,171.12
58.53,24.15,172.27
58.62,21.86,173.32
58.57,19.57,174.24
58.35,17.26,175.04
58.00,14.91,175.74
57.52,12.50,176.34
56.92,10.01,176.89
56.20,7.45,177.39
55.43,4.86,177.88
54.63,2.29,178.40
53.84,-0.21,179.00
53.12,-2.59,179.73
52.44,-4.80,180.63
51.74,-6.77,181.73
50.96,-8.49,182.99
50.09,-9.95,184.34
49.18,-11.15,185.73
48.24,-12.12,187.13
47.33,-12.91,188.56
46.46,-13.57,190.05
45.56,-14.21,191.64
44.66,-14.90,193.31
43.81,-15.64,195.01
43.04,-16.36,196.62
42.37,-16.97,198.04
41.81,-17.46,199.17
41.34,-17.84,200.01
40.94,-18.15,200.58
40.80,-18.25,200.84
41.05,-17.99,200.68
41.61,-17.44,200.29
42.80,-16.62,199.66
44.73,-15.57,198.68
47.14,-14.28,197.50
49.01,-12.66,196.41
50.15,-10.82,195.71
51.04,-8.89,195.11
51.71,-7.23,194.46
52.10,-5.94,193.91
52.24,-5.00,193.42
52.29,-4.37,192.96
52.27,-3.93,192.57
52.21,-3.61,192.27
52.15,-3.40,192.08
52.14,-3.30,192.01
52.18,-3.24,191.99
52.21,-3.21,191.99
52.25,-3.18,191.99
52.31,-3.15,191.98
52.39,-3.13,191.97
52.50,-3.10,191.96
52.63,-3.09,191.94
52.79,-3.08,191.92
52.95,-3.08,191.91
53.09,-3.08,191.90
53.20,-3.08,191.89
53.26,-3.08,191.90
53.28,-3.07,191.91
53.27,-3.07,191.92
53.23,-3.06,191.94
53.18,-3.04,191.96
53.13,-3.02,191.98
53.09,-3.00,191.99
53.07,-2.98,192.01
53.08,-2.97,192.01
53.11,-2.95,192.02
53.15,-2.93,192.02
53.21,-2.92,192.01
53.27,-2.90,192.01
53.35,-2.88,192.00
53.43,-2.85,191.99
53.51,-2.83,191.99
53.60,-2.80,191.99
53.69,-2.78,191.99
53.79,-2.75,192.00
53.89,-2.73,192.00
54.01,-2.71,192.00
54.13,-2.68,192.01
54.25,-2.65,192.01
54.38,-2.62,192.02
54.52,-2.59,192.02
54.64,-2.55,192.03
54.76,-2.51,192.03
54.87,-2.47,192.03
54.98,-2.41,192.02
55.09,-2.35,192.02
55.18,-2.29,192.01
55.28,-2.22,192.00
55.37,-2.15,191.97
55.45,-2.07,191.94
55.52,-1.97,191.88
55.55,-1.88,191.81
55.56,-1.78,191.70
55.57,-1.64,191.59
55.60,-1.41,191.46
55.66,-1.06,191.29
55.72,-0.57,191.08
55.76,-0.03,190.84
55.80,0.57,190.60
55.83,1.25,190.32
55.86,2.01,190.01
55.90,2.85,189.64
55.97,3.77,189.23
56.06,4.77,188.76
56.20,5.84,188.25
56.38,7.01,187.69
56.60,8.32,187.04
56.84,9.84,186.28
57.07,11.56,185.39
57.25,13.52,184.37
57.31,15.76,183.17
57.15,18.27,181.77
56.68,21.01,180.11
55.90,23.89,178.23
54.94,26.87,176.18
53.97,29.84,174.04
53.08,32.75,171.84
52.22,35.55,169.62
51.27,38.29,167.35
50.07,40.92,165.01
48.46,43.53,162.44
46.33,46.22,159.46
43.82,48.61,156.04
41.78,49.94,153.01
40.32,50.28,151.07
39.64,49.71,150.61
40.13,48.36,151.67
41.59,46.44,153.77
43.56,44.17,156.28
45.59,41.83,158.76
47.43,39.60,160.98
49.01,37.57,162.90
50.36,35.72,164.57
51.52,33.98,166.06
52.56,32.22,167.44
53.47,30.38,168.78
54.23,28.44,170.07
54.80,26.42,171.32
55.17,24.33,172.53
55.37,22.17,173.72
55.43,19.96,174.91
55.42,17.72,176.08
55.32,15.49,177.22
55.15,13.29,178.30
54.88,11.09,179.30
54.50,8.87,180.22
53.99,6.61,181.05
53.36,4.32,181.79
52.65,2.03,182.47
51.90,-0.25,183.10
51.12,-2.48,183.74
50.32,-4.64,184.42
49.51,-6.68,185.16
48.66,-8.56,185.98
47.75,-10.25,186.90
46.74,-11.74,187.94
45.62,-13.00,189.09
44.37,-14.09,190.38
43.00,-15.04,191.86
41.57,-15.92,193.54
40.15,-16.70,195.40
38.85,-17.35,197.35
37.73,-17.85,199.24
36.82,-18.22,200.94
36.03,-18.52,202.41
35.26,-18.80,203.62
34.47,-19.08,204.58
33.66,-19.35,205.34
32.87,-19.53,205.93
32.19,-19.57,206.40
31.73,-19.44,206.81
31.63,-19.05,207.15
32.33,-18.11,206.98
33.20,-16.89,206.47
34.49,-15.44,205.68
36.45,-13.89,204.77
38.59,-12.35,203.87
40.48,-10.66,203.08
42.05,-8.75,202.38
43.12,-6.77,201.70
43.90,-4.84,201.13
44.39,-3.14,200.70
44.70,-1.75,200.24
44.85,-0.73,199.70
44.92,0.01,199.07
44.94,0.59,198.44
44.96,1.07,197.85
44.99,1.46,197.33
45.09,1.72,196.95
45.26,1.87,196.76
45.53,1.96,196.67
45.73,2.01,196.64
45.94,2.05,196.60
46.14,2.07,196.57
46.33,2.08,196.56
46.51,2.09,196.56
46.68,2.09,196.55
46.83,2.09,196.54
46.96,2.08,196.55
47.04,2.08,196.56
47.08,2.07,196.58
47.09,2.07,196.61
47.06,2.07,196.65
47.01,2.07,196.68
46.96,2.08,196.72
46.91,2.07,196.76
46.88,2.07,196.79
46.87,2.07,196.82
46.90,2.06,196.84
46.96,2.06,196.85
47.02,2.05,196.86
47.09,2.04,196.87
47.16,2.03,196.88
47.22,2.02,196.89
47.28,2.02,196.90
47.34,2.01,196.91
47.39,2.01,196.92
47.45,2.00,196.93
47.52,2.00,196.94
47.59,1.99,196.95
47.67,1.98,196.96
47.76,1.98,196.98
47.85,1.97,196.99
47.94,1.96,197.00
48.03,1.94,197.01
48.12,1.93,197.02
48.20,1.92,197.03
48.27,1.91,197.05
48.34,1.89,197.06
48.42,1.88,197.07
48.49,1.87,197.08
48.56,1.86,197.09
48.63,1.85,197.10
48.70,1.84,197.11
48.77,1.83,197.12
48.84,1.81,197.13
48.91,1.80,197.14
48.98,1.78,197.15
49.05,1.77,197.15
49.13,1.75,197.16
49.21,1.72,197.17
49.29,1.69,197.19
49.37,1.67,197.21
49.46,1.63,197.23
49.54,1.59,197.25
49.63,1.55,197.28
49.73,1.51,197.30
49.82,1.45,197.33
49.91,1.40,197.36
50.00,1.35,197.39
50.09,1.31,197.42
50.18,1.27,197.44
50.26,1.25,197.46
50.35,1.23,197.48
50.44,1.22,197.50
50.52,1.21,197.52
50.61,1.21,197.54
50.69,1.20,197.56
50.78,1.19,197.57
50.85,1.18,197.59
50.94,1.17,197.62
51.02,1.15,197.64
51.10,1.13,197.66
51.19,1.11,197.68
51.28,1.09,197.70
51.36,1.05,197.72
51.45,1.02,197.74
51.54,0.98,197.76
51.62,0.94,197.78
51.71,0.89,197.81
51.80,0.84,197.83
51.88,0.80,197.86
51.96,0.76,197.88
52.04,0.73,197.91
52.12,0.69,197.94
52.19,0.64,197.97
