-,-,-
74.81,-8.68,123.43
74.64,-8.93,123.35
74.50,-9.07,123.29
74.41,-9.18,123.24
74.41,-9.24,123.20
74.44,-9.24,123.14
74.46,-9.21,123.09
74.46,-9.18,123.05
74.45,-9.13,123.01
74.42,-9.08,122.97
74.40,-9.03,122.92
74.37,-8.97,122.88
74.33,-8.93,122.83
74.29,-8.89,122.79
74.26,-8.86,122.74
74.24,-8.84,122.68
74.21,-8.81,122.63
74.19,-8.79,122.58
74.16,-8.76,122.53
74.13,-8.74,122.48
74.11,-8.72,122.43
74.10,-8.70,122.38
74.10,-8.66,122.32
74.11,-8.63,122.27
74.12,-8.60,122.22
74.14,-8.57,122.17
74.16,-8.55,122.12
74.19,-8.53,122.07
74.22,-8.52,122.02
74.25,-8.51,121.97
74.28,-8.50,121.91
74.32,-8.49,121.86
74.35,-8.48,121.81
74.37,-8.45,121.77
74.39,-8.43,121.72
74.39,-8.39,121.67
74.39,-8.35,121.63
74.39,-8.32,121.58
74.38,-8.28,121.53
74.36,-8.25,121.48
74.34,-8.21,121.42
74.31,-8.16,121.37
74.27,-8.12,121.32
74.23,-8.06,121.28
74.18,-8.00,121.23
74.14,-7.94,121.19
74.11,-7.87,121.14
74.08,-7.80,121.09
74.05,-7.73,121.04
74.03,-7.65,120.99
74.00,-7.58,120.93
73.97,-7.50,120.88
73.94,-7.43,120.83
73.91,-7.36,120.78
73.89,-7.30,120.73
73.87,-7.25,120.69
73.86,-7.19,120.64
73.85,-7.14,120.59
73.83,-7.10,120.54
73.82,-7.05,120.48
73.80,-7.01,120.43
73.77,-6.98,120.38
73.74,-6.94,120.33
73.71,-6.91,120.28
73.68,-6.88,120.23
73.65,-6.86,120.17
73.63,-6.83,120.11
73.60,-6.81,120.06
73.57,-6.79,120.00
73.55,-6.76,119.95
73.52,-6.74,119.89
73.48,-6.70,119.84
73.45,-6.67,119.79
73.42,-6.64,119.73
73.38,-6.60,119.68
73.34,-6.55,119.62
73.30,-6.49,119.56
73.25,-6.43,119.51
73.18,-6.36,119.45
73.10,-6.30,119.40
73.01,-6.22,119.36
72.92,-6.14,119.31
72.85,-6.05,119.28
72.79,-5.95,119.25
72.75,-5.84,119.22
72.74,-5.71,119.18
72.74,-5.56,119.14
72.76,-5.38,119.10
72.79,-5.18,119.05
72.82,-4.94,119.02
72.86,-4.65,119.00
72.92,-4.29,118.98
