X,Y,Z
75.72,35.20,187.88
75.48,37.27,187.55
74.90,39.31,187.10
74.02,41.29,186.47
72.89,43.28,185.65
71.72,44.87,184.75
70.69,45.80,183.94
69.89,46.05,183.40
69.36,45.84,183.21
69.14,45.22,183.39
69.24,44.26,183.85
69.59,42.91,184.57
70.06,41.32,185.40
70.57,39.58,186.26
71.09,37.74,187.09
71.57,35.86,187.82
71.99,33.99,188.42
72.29,32.25,188.88
72.47,30.71,189.19
72.52,29.41,189.36
72.45,28.33,189.43
72.27,27.40,189.42
72.00,26.54,189.38
71.65,25.67,189.37
71.25,24.73,189.42
70.84,23.71,189.58
70.45,22.59,189.85
70.14,21.45,190.24
69.92,20.36,190.72
69.78,19.38,191.23
69.71,18.58,191.72
69.70,17.95,192.16
69.67,17.43,192.52
69.57,16.93,192.78
69.39,16.34,192.95
69.13,15.62,193.09
68.85,14.79,193.25
68.63,13.89,193.43
68.55,12.95,193.66
68.66,11.99,193.95
68.98,11.06,194.25
69.43,10.20,194.56
69.97,9.54,194.81
70.60,9.21,194.98
71.27,9.21,195.05
71.92,9.43,195.04
72.48,9.75,195.00
72.92,10.09,194.95
73.31,10.47,194.91
73.76,10.78,194.87
74.32,11.08,194.83
75.00,11.18,194.86
75.44,10.63,194.88
75.58,9.75,194.79
75.64,8.86,194.71
75.78,8.10,194.68
75.98,7.68,194.65
76.20,7.65,194.58
76.46,7.92,194.50
76.80,8.41,194.42
77.16,8.97,194.32
77.44,9.48,194.18
77.63,9.89,194.04
77.78,10.21,193.93
77.91,10.46,193.86
77.98,10.68,193.81
78.03,10.88,193.78
78.08,11.06,193.77
78.12,11.26,193.75
78.17,11.50,193.70
78.23,11.78,193.62
78.30,12.10,193.53
78.38,12.47,193.43
78.46,12.86,193.34
78.54,13.25,193.26
78.60,13.63,193.20
78.65,13.96,193.17
78.70,14.26,193.14
78.72,14.54,193.13
78.75,14.79,193.13
78.78,15.02,193.14
78.80,15.23,193.15
78.83,15.43,193.16
78.85,15.61,193.17
78.86,15.76,193.19
78.88,15.89,193.20
78.87,16.00,193.21
78.86,16.11,193.21
78.83,16.24,193.22
78.80,16.38,193.23
78.76,16.53,193.23
78.72,16.69,193.24
78.67,16.84,193.25
78.62,16.98,193.27
78.57,17.10,193.30
78.51,17.17,193.33
78.45,17.20,193.35
78.39,17.17,193.38
78.34,17.10,193.39
78.29,17.00,193.38
78.26,16.88,193.36
78.25,16.77,193.31
78.26,16.65,193.24
78.28,16.51,193.16
78.32,16.32,193.08
78.36,16.09,192.98
78.40,15.83,192.87
78.45,15.57,192.76
78.50,15.36,192.63
78.54,15.20,192.50
78.59,15.11,192.35
78.64,15.07,192.21
78.68,15.10,192.05
78.72,15.18,191.90
78.76,15.32,191.76
78.80,15.48,191.64
78.85,15.67,191.54
78.90,15.87,191.46
78.96,16.09,191.40
79.04,16.35,191.34
79.14,16.67,191.29
79.25,17.07,191.22
79.39,17.56,191.15
79.53,18.15,191.05
79.68,18.85,190.94
79.82,19.67,190.83
79.95,20.63,190.71
80.09,21.72,190.61
80.20,22.98,190.52
80.29,24.41,190.42
80.34,26.00,190.32
80.35,27.75,190.19
80.30,29.65,190.04
80.07,31.72,189.79
79.65,33.94,189.45
79.04,36.30,189.03
78.07,38.77,188.52
76.72,41.29,187.83
75.28,43.83,187.06
73.82,46.30,186.17
72.33,48.66,185.13
70.71,50.89,183.87
68.94,52.88,182.39
67.02,54.61,180.68
65.24,55.72,179.04
64.22,56.04,178.12
63.92,55.71,177.91
64.29,54.83,178.18
65.34,53.63,178.88
66.66,52.24,179.74
67.97,50.70,180.53
68.99,49.06,181.12
69.58,47.37,181.45
69.75,45.64,181.57
69.59,43.84,181.53
69.18,41.97,181.40
68.61,40.04,181.20
67.94,38.03,181.01
67.23,35.91,180.87
66.54,33.71,180.86
65.92,31.46,181.04
65.38,29.18,181.42
64.91,26.92,181.99
64.48,24.69,182.72
64.05,22.51,183.57
63.62,20.43,184.52
63.16,18.49,185.53
62.63,16.78,186.57
61.98,15.35,187.60
61.20,14.21,188.59
60.32,13.30,189.54
59.45,12.51,190.49
58.74,11.75,191.52
58.24,10.96,192.71
57.97,10.18,194.08
57.91,9.45,195.60
57.93,8.84,197.18
57.94,8.37,198.68
57.87,8.06,200.00
57.72,7.87,201.10
57.53,7.77,201.98
57.37,7.68,202.72
57.31,7.54,203.38
57.39,7.32,204.01
57.57,7.01,204.63
57.75,6.65,205.23
57.87,6.32,205.77
57.89,6.14,206.22
57.89,6.16,206.58
57.97,6.38,206.87
58.19,6.78,207.10
58.55,7.36,207.26
59.01,8.14,207.33
59.56,9.09,207.29
60.16,10.19,206.89
61.12,10.84,206.53
61.84,10.57,206.63
62.25,9.93,206.70
62.38,9.14,206.67
62.74,8.26,206.79
63.24,7.78,206.85
63.64,7.76,206.67
64.06,8.12,206.35
64.53,8.59,206.03
64.91,8.90,205.72
65.19,9.02,205.46
65.45,9.08,205.27
65.63,9.16,205.11
65.75,9.22,204.98
65.86,9.30,204.89
65.93,9.42,204.82
65.96,9.56,204.75
65.97,9.72,204.69
65.98,9.91,204.61
65.97,10.15,204.54
65.94,10.40,204.46
65.91,10.66,204.40
65.87,10.95,204.34
65.83,11.23,204.28
65.78,11.49,204.23
65.72,11.73,204.20
65.68,11.96,204.17
65.65,12.20,204.13
65.64,12.48,204.07
65.65,12.80,203.99
