X,Y,Z
71.79,16.41,203.59
71.27,15.56,204.09
70.85,14.69,204.54
70.52,13.74,204.95
70.22,12.65,205.34
69.88,11.40,205.69
69.52,10.03,206.05
69.16,8.59,206.42
68.81,7.16,206.84
68.53,5.82,207.32
68.33,4.64,207.86
68.22,3.65,208.47
68.18,2.83,209.13
68.18,2.15,209.81
68.19,1.54,210.48
68.20,0.98,211.12
68.19,0.43,211.68
68.18,-0.13,212.14
68.20,-0.68,212.49
68.28,-1.19,212.73
68.46,-1.63,212.87
68.72,-1.99,212.94
69.06,-2.24,212.97
69.44,-2.38,212.97
69.87,-2.40,212.98
70.34,-2.28,213.02
70.83,-1.99,213.15
71.36,-1.51,213.41
71.93,-0.85,213.83
72.56,-0.04,214.32
73.33,0.75,214.55
74.30,0.87,214.58
75.24,0.51,214.55
76.03,0.06,214.54
76.62,-0.44,214.53
76.97,-1.00,214.43
77.12,-1.41,214.27
77.28,-1.59,214.11
77.54,-1.55,213.97
77.81,-1.28,213.83
78.02,-0.83,213.71
78.21,-0.27,213.64
78.34,0.32,213.60
78.34,0.93,213.59
78.22,1.49,213.63
78.04,1.95,213.74
77.77,2.33,213.90
77.43,2.65,214.09
77.07,2.92,214.31
76.73,3.17,214.51
76.43,3.43,214.69
76.19,3.73,214.82
76.02,4.07,214.91
75.92,4.43,214.96
75.89,4.80,214.97
75.90,5.11,214.93
75.93,5.35,214.85
76.00,5.52,214.76
76.08,5.63,214.65
76.18,5.68,214.55
76.31,5.64,214.45
76.44,5.52,214.35
76.57,5.32,214.24
76.73,5.05,214.14
76.90,4.73,214.04
77.07,4.40,213.93
77.25,4.09,213.81
77.42,3.80,213.68
77.61,3.52,213.55
77.79,3.25,213.42
77.94,3.00,213.27
78.07,2.78,213.14
78.18,2.61,213.04
78.27,2.46,212.95
78.36,2.30,212.88
78.44,2.12,212.81
78.49,1.92,212.74
78.52,1.71,212.66
78.58,1.54,212.58
78.66,1.41,212.49
78.77,1.32,212.39
78.90,1.25,212.27
79.07,1.19,212.15
79.23,1.13,212.00
79.41,1.06,211.84
79.59,0.99,211.67
79.79,0.92,211.50
80.00,0.85,211.31
80.21,0.77,211.11
80.45,0.71,210.90
80.68,0.69,210.67
80.89,0.73,210.43
81.12,0.81,210.19
81.34,0.92,209.95
81.54,1.04,209.74
81.74,1.18,209.54
81.94,1.35,209.37
82.14,1.57,209.20
82.36,1.88,209.03
82.58,2.28,208.85
82.86,2.81,208.67
83.15,3.48,208.47
83.45,4.30,208.26
83.73,5.28,208.04
83.96,6.40,207.84
84.10,7.68,207.68
84.13,9.16,207.58
84.14,10.85,207.56
84.17,12.76,207.61
84.16,14.91,207.70
84.09,17.28,207.79
83.88,19.86,207.84
83.50,22.60,207.81
82.89,25.39,207.66
81.90,28.17,207.36
80.68,30.92,206.92
79.33,33.57,206.26
78.12,35.84,205.56
77.25,37.15,205.17
76.82,37.46,205.25
76.80,37.21,205.85
77.04,36.74,206.77
77.45,36.24,207.81
77.88,35.77,208.84
78.17,35.24,209.72
78.22,34.63,210.36
77.98,33.86,210.72
77.46,32.92,210.78
76.75,31.84,210.61
75.97,30.68,210.27
75.17,29.46,209.83
74.43,28.19,209.38
73.77,26.84,209.00
73.21,25.40,208.75
72.70,23.84,208.70
72.22,22.17,208.88
71.77,20.49,209.34
71.33,18.93,210.00
70.94,17.57,210.82
70.64,16.40,211.71
70.41,15.30,212.61
70.19,14.15,213.51
69.91,12.90,214.37
69.52,11.54,215.22
69.03,10.08,216.09
68.51,8.58,217.05
68.07,7.11,218.15
67.77,5.73,219.41
67.59,4.47,220.78
67.55,3.34,222.18
67.63,2.38,223.57
67.85,1.64,224.90
68.17,1.08,226.14
68.53,0.61,227.26
68.95,0.11,228.25
69.46,-0.54,229.13
70.10,-1.40,229.88
70.83,-2.43,230.49
71.54,-3.55,230.95
72.10,-4.59,231.28
72.44,-5.47,231.49
72.58,-6.07,231.63
72.64,-6.42,231.73
72.76,-6.56,231.80
73.01,-6.60,231.85
73.42,-6.59,231.88
73.98,-6.51,231.88
74.63,-6.30,231.85
75.31,-5.89,231.81
76.06,-5.23,231.70
76.95,-4.48,231.58
77.68,-3.97,231.54
78.17,-4.11,231.38
78.32,-4.97,231.06
78.33,-6.21,230.72
78.36,-7.37,230.41
78.29,-7.97,230.12
78.29,-7.91,229.98
78.59,-7.32,230.01
78.81,-6.45,230.07
78.89,-5.71,230.03
78.99,-5.54,229.98
79.03,-5.71,229.91
79.03,-5.90,229.87
78.98,-6.08,229.86
78.90,-6.26,229.85
78.83,-6.42,229.84
78.79,-6.47,229.80
78.82,-6.41,229.72
78.93,-6.19,229.60
79.06,-5.78,229.47
79.19,-5.20,229.34
79.32,-4.50,229.23
79.42,-3.70,229.15
79.47,-2.84,229.11
79.48,-1.92,229.09
79.44,-0.94,229.10
79.37,0.10,229.14
79.29,1.19,229.21
79.20,2.33,229.29
79.12,3.52,229.38
79.05,4.73,229.47
78.98,5.94,229.56
78.91,7.08,229.65
78.85,8.12,229.73
78.79,9.02,229.79
78.74,9.75,229.84
78.73,10.29,229.86
78.76,10.66,229.84
78.85,10.85,229.78
79.00,10.88,229.65
79.21,10.77,229.43
79.47,10.53,229.15
79.73,10.21,228.82
80.01,9.82,228.48
80.31,9.40,228.13
80.60,9.00,227.78
80.89,8.67,227.43
81.15,8.42,227.10
81.37,8.23,226.82
81.54,8.07,226.60
81.65,7.90,226.47
81.70,7.73,226.40
81.68,7.57,226.36
81.62,7.45,226.36
81.57,7.40,226.38
81.50,7.43,226.40
81.44,7.55,226.40
81.42,7.75,226.40
81.41,8.03,226.39
81.41,8.40,226.38
81.44,8.85,226.38
81.48,9.40,226.38
81.53,10.08,226.37
81.63,10.90,226.37
81.74,11.87,226.34
81.85,12.98,226.29
81.93,14.20,226.26
81.97,15.54,226.27
82.00,17.03,226.35
82.06,18.68,226.49
82.13,20.51,226.63
82.18,22.55,226.72
82.18,24.82,226.76
81.99,27.26,226.72
81.59,29.84,226.59
80.93,32.42,226.35
79.87,34.94,225.95
78.38,37.42,225.35
76.64,39.76,224.45
74.87,41.83,223.33
73.28,43.20,222.20
72.09,43.59,221.34
71.42,43.28,220.93
71.11,42.58,220.83
71.03,41.62,220.93
70.91,40.53,221.06
70.73,39.41,221.10
70.52,38.30,221.03
70.30,37.25,220.83
70.04,36.24,220.51
69.71,35.20,220.11
69.33,34.11,219.70
68.96,32.90,219.38
68.66,31.56,219.20
68.43,30.14,219.21
68.27,28.65,219.43
68.16,27.11,219.84
68.09,25.51,220.45
68.01,23.83,221.22
67.89,22.08,222.12
67.77,20.29,223.08
67.67,18.54,224.05
67.56,16.88,224.98
67.40,15.36,225.85
67.16,14.03,226.66
66.82,12.85,227.41
66.36,11.80,228.15
65.74,10.80,228.96
65.01,9.84,229.89
64.27,8.89,231.00
63.61,7.93,232.28
63.10,6.96,233.70
62.73,6.00,235.16
62.44,5.06,236.52
62.17,4.16,237.66
61.87,3.27,238.51
61.48,2.35,239.09
61.05,1.39,239.50
60.66,0.40,239.84
60.41,-0.61,240.21
60.33,-1.60,240.66
60.39,-2.52,241.20
60.53,-3.33,241.82
60.68,-3.99,242.47
60.84,-4.53,243.10
61.02,-4.97,243.66
61.22,-5.32,244.12
61.42,-5.56,244.48
61.65,-5.67,244.74
61.93,-5.64,244.92
62.31,-5.45,245.05
62.81,-5.07,245.19
63.41,-4.51,245.36
64.09,-3.78,245.50
65.04,-2.99,245.21
66.39,-2.69,244.85
67.28,-3.18,244.66
67.75,-3.82,244.39
68.20,-4.54,244.19
68.75,-5.09,244.07
69.20,-5.16,243.87
69.63,-4.82,243.59
70.08,-4.26,243.35
70.46,-3.72,243.12
70.76,-3.46,242.93
70.93,-3.40,242.80
70.97,-3.41,242.72
70.93,-3.43,242.72
70.83,-3.48,242.78
70.68,-3.54,242.85
70.54,-3.60,242.89
70.43,-3.63,242.88
70.36,-3.57,242.83
70.31,-3.41,242.75
70.27,-3.15,242.66
70.23,-2.82,242.56
70.18,-2.44,242.45
70.13,-2.04,242.35
70.07,-1.63,242.24
70.02,-1.20,242.14
69.98,-0.76,242.05
69.94,-0.27,241.94
69.92,0.27,241.82
69.92,0.85,241.68
69.93,1.48,241.53
69.96,2.12,241.37
69.99,2.78,241.21
70.02,3.42,241.05
70.05,4.03,240.91
70.08,4.61,240.77
70.11,5.15,240.64
70.15,5.65,240.51
70.20,6.11,240.37
70.27,6.53,240.22
70.34,6.89,240.06
70.43,7.20,239.89
70.53,7.46,239.72
70.65,7.68,239.54
70.79,7.86,239.35
70.95,8.02,239.16
71.14,8.16,238.97
71.32,8.28,238.77
71.52,8.39,238.58
71.72,8.49,238.41
71.89,8.59,238.24
72.03,8.68,238.09
72.12,8.74,237.97
72.18,8.77,237.88
72.18,8.74,237.81
72.13,8.66,237.78
72.06,8.55,237.76
71.99,8.45,237.75
71.91,8.41,237.73
71.86,8.47,237.70
71.81,8.63,237.66
71.79,8.87,237.61
71.80,9.19,237.55
71.83,9.61,237.45
71.88,10.13,237.30
71.97,10.78,237.09
72.08,11.57,236.81
72.17,12.50,236.50
72.25,13.54,236.18
72.27,14.68,235.88
72.25,15.90,235.60
72.12,17.21,235.35
71.85,18.64,235.14
71.55,20.22,234.98
71.35,21.94,234.85
71.27,23.80,234.69
71.26,25.80,234.43
71.20,27.91,234.01
71.08,30.09,233.44
70.86,32.30,232.73
70.48,34.55,231.93
69.70,36.83,231.04
68.37,39.09,229.99
66.60,41.26,228.70
64.57,43.27,227.15
62.54,44.64,225.63
60.72,45.14,224.39
59.27,44.95,223.57
58.08,44.39,223.06
57.25,43.60,222.83
56.67,42.72,222.78
56.30,41.80,222.84
56.14,40.79,222.96
56.20,39.70,223.18
56.46,38.49,223.47
56.89,37.15,223.84
57.47,35.69,224.31
58.16,34.10,224.87
58.88,32.37,225.53
59.51,30.48,226.25
60.01,28.41,226.99
60.37,26.15,227.74
60.58,23.75,228.50
60.68,21.25,229.31
60.68,18.74,230.16
60.62,16.29,231.05
60.53,13.97,231.98
60.39,11.83,232.94
60.16,9.90,233.92
59.78,8.12,234.93
59.24,6.50,235.97
