X,Y,Z
75.90,25.15,200.49
75.96,26.46,200.43
75.97,27.83,200.34
75.89,29.25,200.20
75.72,30.53,200.00
75.52,31.53,199.78
75.30,32.17,199.55
75.12,32.44,199.37
74.97,32.34,199.28
74.89,31.94,199.31
74.88,31.27,199.41
74.93,30.40,199.59
75.02,29.43,199.83
75.13,28.42,200.09
75.23,27.40,200.37
75.30,26.37,200.64
75.32,25.33,200.89
75.27,24.29,201.12
75.17,23.25,201.32
75.02,22.22,201.51
74.83,21.19,201.70
74.63,20.14,201.89
74.41,19.07,202.09
74.19,17.97,202.29
73.99,16.85,202.50
73.83,15.75,202.70
73.70,14.77,202.88
73.59,14.00,203.03
73.51,13.47,203.18
73.44,13.12,203.33
73.39,12.85,203.50
73.37,12.59,203.70
73.37,12.27,203.96
73.39,11.86,204.26
73.42,11.34,204.61
73.46,10.75,205.00
73.49,10.09,205.41
73.51,9.42,205.82
73.51,8.79,206.20
73.47,8.21,206.55
73.40,7.69,206.85
73.30,7.24,207.09
73.20,6.88,207.26
73.09,6.62,207.37
72.99,6.44,207.43
72.92,6.30,207.46
72.88,6.17,207.46
72.89,6.03,207.47
72.92,5.91,207.49
72.98,5.89,207.51
73.03,6.04,207.53
73.10,6.45,207.55
73.31,7.09,207.30
74.00,7.63,206.87
74.98,7.90,206.58
76.14,7.60,206.56
77.12,6.69,206.65
77.56,5.66,206.56
77.69,4.89,206.39
78.00,4.40,206.31
78.37,4.27,206.24
78.56,4.40,206.13
78.73,4.60,206.07
78.88,4.80,206.05
78.92,5.03,206.03
78.96,5.25,206.02
78.98,5.42,206.03
78.96,5.53,206.02
78.95,5.59,206.03
78.96,5.62,206.02
78.97,5.65,205.99
79.00,5.67,205.95
79.03,5.67,205.90
79.07,5.67,205.85
79.11,5.67,205.80
79.16,5.67,205.75
79.22,5.70,205.69
79.29,5.75,205.63
79.37,5.79,205.56
79.46,5.83,205.49
79.57,5.86,205.42
79.69,5.89,205.34
79.84,5.90,205.26
80.01,5.91,205.16
80.20,5.95,205.06
80.41,6.03,204.96
80.64,6.12,204.85
80.87,6.22,204.74
81.11,6.31,204.63
81.33,6.39,204.52
81.53,6.44,204.42
81.73,6.48,204.32
81.92,6.52,204.21
82.10,6.55,204.10
82.27,6.59,203.99
82.43,6.64,203.88
82.57,6.69,203.78
82.68,6.73,203.69
82.76,6.75,203.62
82.81,6.75,203.56
82.82,6.71,203.52
82.81,6.64,203.49
82.75,6.53,203.47
82.65,6.39,203.46
82.54,6.22,203.45
82.44,6.04,203.46
82.34,5.85,203.45
82.26,5.66,203.45
82.19,5.47,203.44
82.12,5.28,203.43
82.05,5.08,203.41
81.97,4.88,203.39
81.90,4.69,203.38
81.82,4.51,203.37
81.74,4.35,203.36
81.66,4.23,203.36
81.57,4.14,203.36
81.49,4.10,203.37
81.43,4.11,203.38
81.38,4.21,203.39
81.37,4.40,203.38
81.38,4.69,203.37
81.42,5.09,203.36
81.48,5.59,203.33
81.58,6.20,203.29
81.67,6.91,203.25
81.74,7.73,203.19
81.81,8.66,203.16
81.88,9.72,203.14
81.95,10.93,203.15
82.00,12.33,203.15
82.02,13.95,203.13
81.92,15.79,203.11
81.70,17.82,203.09
81.34,20.05,203.06
80.84,22.45,203.02
80.30,24.96,202.99
79.82,27.53,202.94
79.38,30.08,202.83
78.99,32.61,202.68
78.48,35.16,202.49
77.77,37.71,202.24
76.79,40.28,201.88
75.52,42.93,201.33
74.00,45.61,200.56
71.99,48.19,199.41
69.71,50.00,198.06
67.54,50.75,196.88
65.73,50.29,196.21
64.59,48.83,196.20
64.11,46.70,196.72
64.14,44.28,197.52
64.50,41.80,198.42
64.97,39.42,199.31
65.40,37.22,200.11
65.69,35.19,200.79
65.83,33.33,201.33
65.82,31.57,201.78
65.69,29.86,202.17
65.47,28.14,202.56
65.20,26.36,203.01
64.90,24.48,203.55
64.62,22.51,204.22
64.36,20.50,205.02
64.16,18.48,205.95
64.01,16.49,207.01
63.89,14.55,208.14
63.80,12.72,209.29
63.72,11.03,210.42
63.65,9.53,211.49
63.59,8.24,212.49
63.53,7.14,213.40
63.50,6.21,214.24
63.50,5.45,215.02
63.47,4.83,215.74
63.42,4.32,216.42
63.35,3.88,217.07
63.27,3.48,217.70
63.22,3.09,218.33
63.18,2.74,218.95
63.15,2.47,219.57
63.10,2.27,220.20
63.01,2.16,220.83
62.90,2.12,221.46
62.82,2.09,222.08
62.81,2.03,222.69
62.90,1.88,223.27
63.10,1.70,223.78
63.41,1.57,224.18
63.84,1.56,224.43
64.38,1.77,224.51
65.00,2.23,224.42
65.64,2.94,224.20
66.29,3.86,223.92
66.95,5.00,223.58
67.99,6.01,223.29
69.21,6.55,223.31
70.37,6.29,223.55
70.77,5.32,223.65
70.53,4.32,223.53
70.64,3.37,223.56
71.01,2.72,223.69
71.17,2.40,223.61
71.45,2.30,223.52
71.78,2.30,223.49
71.90,2.30,223.41
72.02,2.16,223.34
72.11,1.99,223.29
72.09,1.92,223.24
72.07,1.92,223.21
72.00,1.96,223.19
71.90,2.01,223.17
71.81,2.06,223.14
71.70,2.16,223.10
71.60,2.28,223.05
71.50,2.41,222.99
71.39,2.55,222.93
71.29,2.70,222.88
71.17,2.85,222.84
71.05,2.96,222.82
70.95,3.02,222.80
70.85,3.09,222.78
70.79,3.21,222.74
70.77,3.40,222.68
70.77,3.64,222.60
70.81,3.91,222.51
70.87,4.16,222.41
70.95,4.40,222.30
71.05,4.60,222.20
71.15,4.76,222.10
71.27,4.86,222.01
71.41,4.92,221.90
71.57,4.96,221.79
71.75,4.98,221.65
71.94,5.00,221.51
72.15,4.99,221.37
72.36,4.94,221.22
72.57,4.87,221.09
72.78,4.75,220.97
72.97,4.56,220.88
73.14,4.30,220.79
73.27,3.99,220.71
73.38,3.65,220.63
73.46,3.33,220.56
73.53,3.03,220.50
73.59,2.73,220.44
73.62,2.46,220.40
73.62,2.21,220.36
73.61,1.97,220.33
73.57,1.75,220.32
73.52,1.57,220.30
73.47,1.42,220.28
73.40,1.34,220.26
73.34,1.31,220.23
73.30,1.36,220.19
73.28,1.51,220.13
73.28,1.78,220.05
73.33,2.17,219.94
73.40,2.70,219.80
73.49,3.35,219.62
73.60,4.14,219.43
73.73,5.05,219.21
73.87,6.12,218.97
73.99,7.35,218.72
74.10,8.76,218.46
74.20,10.41,218.18
74.26,12.30,217.87
74.24,14.43,217.52
74.17,16.82,217.14
74.08,19.44,216.75
74.02,22.27,216.38
73.96,25.28,216.04
73.89,28.38,215.69
73.75,31.44,215.31
73.44,34.48,214.92
72.88,37.50,214.51
72.02,40.50,214.03
70.81,43.47,213.38
69.24,46.39,212.39
67.24,49.15,210.95
65.09,51.13,209.29
63.20,52.21,207.78
61.71,52.28,206.69
60.78,51.47,206.12
60.31,50.24,205.99
60.16,48.77,206.09
60.25,47.16,206.32
60.48,45.46,206.66
60.82,43.73,207.09
61.22,42.00,207.59
61.67,40.28,208.18
62.11,38.60,208.87
62.51,36.89,209.66
62.85,35.10,210.54
63.13,33.20,211.51
63.35,31.16,212.54
63.50,29.03,213.61
63.58,26.84,214.72
63.62,24.66,215.86
63.62,22.54,216.99
63.62,20.50,218.11
63.64,18.55,219.18
63.66,16.69,220.20
63.65,14.91,221.17
63.58,13.22,222.08
63.41,11.64,222.94
63.10,10.21,223.79
62.67,8.96,224.66
62.20,7.89,225.58
61.75,7.05,226.58
61.41,6.42,227.67
61.28,5.96,228.83
61.45,5.56,230.04
61.92,5.20,231.33
62.60,4.88,232.63
63.42,4.56,233.92
64.22,4.17,235.19
64.87,3.63,236.41
65.27,3.01,237.53
65.38,2.43,238.48
65.25,1.97,239.22
64.98,1.67,239.71
64.71,1.54,239.92
64.55,1.54,239.90
64.55,1.68,239.69
64.70,1.97,239.36
65.01,2.43,238.95
65.48,3.09,238.51
66.09,4.03,238.08
66.99,5.11,237.75
68.08,5.74,237.71
69.20,5.68,237.84
69.73,5.11,237.88
69.67,4.52,237.71
69.83,3.99,237.66
70.24,3.61,237.72
70.40,3.39,237.62
70.64,3.32,237.50
70.93,3.35,237.43
71.05,3.41,237.32
71.15,3.39,237.24
71.19,3.34,237.21
71.15,3.34,237.18
71.10,3.36,237.17
71.03,3.39,237.16
70.96,3.47,237.14
70.88,3.61,237.11
70.81,3.82,237.06
70.75,4.08,236.99
70.69,4.39,236.92
70.64,4.72,236.84
70.58,5.05,236.78
70.52,5.33,236.72
70.47,5.60,236.67
70.42,5.90,236.61
70.39,6.26,236.54
70.37,6.66,236.46
70.36,7.10,236.35
70.37,7.56,236.23
70.38,8.02,236.12
70.40,8.45,236.01
70.43,8.84,235.90
70.46,9.16,235.81
70.50,9.41,235.72
70.55,9.60,235.64
70.63,9.74,235.54
70.75,9.86,235.43
70.89,9.95,235.30
71.03,10.02,235.15
71.19,10.06,235.00
71.35,10.07,234.84
71.50,10.06,234.69
71.62,10.00,234.56
71.71,9.90,234.45
71.76,9.75,234.38
71.77,9.54,234.34
71.76,9.32,234.32
71.74,9.08,234.32
71.72,8.83,234.34
71.72,8.57,234.37
71.72,8.29,234.40
71.74,8.02,234.42
71.78,7.78,234.42
71.83,7.60,234.39
71.89,7.46,234.34
71.96,7.38,234.27
72.06,7.34,234.19
72.16,7.37,234.09
72.28,7.49,233.97
72.42,7.72,233.81
72.58,8.07,233.63
72.73,8.53,233.42
72.90,9.08,233.20
73.06,9.74,232.96
73.22,10.49,232.72
73.35,11.33,232.46
73.46,12.28,232.20
73.54,13.36,231.93
73.58,14.60,231.67
73.58,16.04,231.41
73.52,17.67,231.15
73.37,19.52,230.87
73.15,21.61,230.58
72.87,23.92,230.31
72.50,26.42,230.02
71.92,29.00,229.66
71.12,31.65,229.24
69.97,34.35,228.73
68.51,37.08,228.09
66.76,39.80,227.22
64.74,42.50,226.05
62.57,45.12,224.57
60.20,47.45,222.67
57.77,49.31,220.51
55.89,50.42,218.74
54.49,50.71,217.55
53.82,50.08,217.14
53.91,48.87,217.45
54.44,47.32,218.15
55.24,45.58,219.03
56.14,43.75,219.98
57.04,41.89,220.97
57.87,40.01,221.95
58.62,38.12,222.92
59.26,36.20,223.85
59.80,34.21,224.73
60.25,32.17,225.56
60.64,30.05,226.36
