X,Y,Z
85.29,21.05,16.86
85.90,22.82,16.94
86.50,24.63,17.02
87.10,26.55,17.10
87.64,28.52,17.18
88.06,30.48,17.24
88.30,32.34,17.23
88.32,34.00,17.12
88.12,35.35,16.86
87.73,36.29,16.49
87.25,36.78,16.08
86.71,36.80,15.75
86.14,36.35,15.53
85.61,35.56,15.43
85.12,34.48,15.42
84.75,33.21,15.56
84.49,31.86,15.81
84.30,30.50,16.15
84.17,29.18,16.54
84.09,27.91,16.93
84.03,26.73,17.30
83.97,25.64,17.63
83.89,24.67,17.92
83.76,23.80,18.18
83.53,23.00,18.41
83.17,22.26,18.61
82.69,21.54,18.80
82.09,20.83,18.99
81.41,20.16,19.21
80.73,19.54,19.47
80.11,18.95,19.79
79.61,18.40,20.15
79.29,17.86,20.55
79.21,17.31,20.97
79.38,16.74,21.36
79.78,16.15,21.71
80.32,15.53,21.99
80.89,14.90,22.18
81.38,14.27,22.27
81.73,13.67,22.29
81.92,13.12,22.26
82.02,12.66,22.19
82.13,12.33,22.11
82.31,12.16,22.04
82.58,12.10,22.01
82.91,12.14,22.03
83.24,12.24,22.10
83.54,12.39,22.22
83.83,12.59,22.37
84.15,12.87,22.54
84.53,13.23,22.73
84.98,13.66,22.93
85.48,14.12,23.13
86.04,14.61,23.35
86.66,15.16,23.63
87.36,15.81,23.85
88.13,16.21,24.05
88.88,16.34,24.19
89.66,16.35,24.29
90.44,16.28,24.39
91.15,16.20,24.46
91.69,16.18,24.49
92.00,16.31,24.45
92.20,16.58,24.38
92.42,16.90,24.33
92.67,17.17,24.29
92.90,17.39,24.23
93.09,17.59,24.17
93.23,17.77,24.11
93.33,17.94,24.07
93.39,18.10,24.07
93.44,18.24,24.10
93.46,18.35,24.14
93.47,18.42,24.21
93.48,18.46,24.27
93.47,18.52,24.32
93.47,18.62,24.36
93.49,18.77,24.38
93.52,18.96,24.40
93.55,19.18,24.41
93.57,19.39,24.41
93.59,19.60,24.42
93.60,19.80,24.45
93.60,19.99,24.49
93.60,20.17,24.54
93.60,20.33,24.61
93.60,20.48,24.69
93.59,20.62,24.77
93.59,20.78,24.86
93.60,20.96,24.94
93.61,21.17,25.03
93.63,21.41,25.11
93.66,21.67,25.20
93.69,21.94,25.28
93.72,22.21,25.36
93.74,22.48,25.45
93.76,22.73,25.54
93.77,22.97,25.63
93.78,23.19,25.73
93.79,23.39,25.82
93.79,23.59,25.91
93.80,23.76,25.98
93.81,23.91,26.05
93.82,24.04,26.09
93.83,24.15,26.12
93.85,24.23,26.15
93.88,24.32,26.16
93.91,24.41,26.16
93.96,24.50,26.15
94.02,24.60,26.14
94.07,24.69,26.11
94.12,24.78,26.08
94.16,24.87,26.05
94.21,24.94,26.02
94.26,25.00,25.98
94.31,25.06,25.94
94.35,25.13,25.89
94.41,25.20,25.85
94.47,25.27,25.81
94.57,25.36,25.78
94.66,25.46,25.75
94.75,25.57,25.72
94.85,25.71,25.71
94.96,25.87,25.72
95.07,26.07,25.74
95.17,26.32,25.79
95.29,26.61,25.88
95.40,26.97,26.00
95.53,27.39,26.17
95.67,27.89,26.37
95.82,28.47,26.60
95.98,29.14,26.87
96.14,29.90,27.17
96.32,30.75,27.52
96.52,31.70,27.95
96.75,32.78,28.47
97.06,33.99,29.11
97.46,35.37,29.83
97.91,36.94,30.63
98.39,38.70,31.50
98.84,40.61,32.47
99.19,42.64,33.53
99.42,44.71,34.62
99.50,46.81,35.71
99.35,48.90,36.77
99.10,50.94,37.76
98.85,52.94,38.61
98.63,54.85,39.30
98.48,56.62,39.94
98.13,57.95,40.29
97.47,58.53,40.10
96.71,58.50,39.57
95.78,58.28,38.67
94.78,57.95,37.42
93.68,57.54,35.95
92.32,57.07,34.28
90.45,56.45,32.31
88.09,55.59,30.11
85.35,54.43,27.70
82.77,52.96,25.52
80.65,51.26,23.78
79.16,49.46,22.62
78.37,47.69,22.08
78.22,46.02,22.13
78.60,44.45,22.63
79.34,42.94,23.44
80.28,41.44,24.40
81.24,39.92,25.37
82.05,38.34,26.21
82.63,36.66,26.85
82.93,34.89,27.28
82.99,33.02,27.52
82.85,31.04,27.61
82.55,29.00,27.65
82.16,26.94,27.72
81.77,24.96,27.91
81.46,23.18,28.32
81.25,21.64,28.98
81.11,20.24,29.82
80.98,18.85,30.73
80.79,17.38,31.61
80.49,15.80,32.34
80.05,14.18,32.86
79.45,12.63,33.15
78.70,11.22,33.30
77.84,9.98,33.41
76.92,8.90,33.62
76.04,7.92,34.05
75.28,7.02,34.71
74.59,6.20,35.53
73.92,5.47,36.34
73.31,4.82,37.01
72.81,4.25,37.47
72.48,3.74,37.70
72.31,3.31,37.74
72.29,2.99,37.63
72.45,2.86,37.42
72.79,2.91,37.13
73.25,3.15,36.79
73.73,3.58,36.45
74.12,4.24,36.15
74.41,5.12,35.91
74.67,6.21,35.69
75.11,7.04,35.37
75.89,6.94,35.28
76.72,6.82,35.25
77.27,6.66,35.05
77.79,6.64,34.80
78.50,6.73,34.63
79.12,7.10,34.45
79.66,7.69,34.25
80.16,8.29,34.08
80.50,8.70,33.93
80.62,8.92,33.84
80.64,8.99,33.84
80.62,9.00,33.89
80.58,9.01,33.96
80.53,9.05,34.02
80.47,9.12,34.08
80.45,9.23,34.12
80.45,9.42,34.11
80.47,9.69,34.06
80.54,10.03,34.00
80.62,10.41,33.94
80.72,10.80,33.86
80.82,11.21,33.78
80.94,11.65,33.69
81.04,12.12,33.61
81.15,12.61,33.54
81.26,13.09,33.48
81.34,13.56,33.40
81.40,14.01,33.34
81.45,14.44,33.28
81.49,14.83,33.24
81.52,15.18,33.22
81.56,15.50,33.20
81.58,15.79,33.18
81.61,16.05,33.16
81.63,16.29,33.15
81.64,16.48,33.13
81.64,16.63,33.10
81.64,16.74,33.07
81.66,16.83,33.05
81.68,16.93,33.02
81.71,17.04,32.98
