X,Y,Z
77.04,2.57,47.50
77.05,4.09,47.76
77.28,5.86,48.17
77.79,7.80,48.76
78.52,9.79,49.49
79.38,11.78,50.35
80.32,13.75,51.33
81.24,15.67,52.38
82.15,17.50,53.47
83.01,19.22,54.61
83.79,20.84,55.76
84.53,22.43,56.91
85.16,24.02,58.04
85.68,25.60,59.15
86.09,27.22,60.22
86.44,28.92,61.25
86.66,30.65,62.21
86.70,32.28,63.03
86.62,33.63,63.65
86.45,34.58,64.01
86.30,34.95,64.20
86.21,34.75,64.27
86.19,34.10,64.24
86.17,33.19,64.09
86.10,32.17,63.85
85.97,31.11,63.52
85.79,30.05,63.10
85.54,28.99,62.58
85.25,27.88,61.98
84.90,26.70,61.33
84.54,25.43,60.66
84.18,24.05,60.00
83.80,22.57,59.35
83.41,21.04,58.73
83.00,19.50,58.17
82.57,17.97,57.66
82.12,16.47,57.22
81.68,15.03,56.85
81.30,13.69,56.55
81.05,12.48,56.29
80.98,11.37,56.07
81.07,10.34,55.89
81.34,9.34,55.72
81.73,8.32,55.56
82.19,7.25,55.41
82.64,6.13,55.28
83.04,4.98,55.14
83.35,3.84,54.99
83.55,2.78,54.83
83.63,1.89,54.63
83.59,1.24,54.42
83.48,0.83,54.19
83.33,0.66,53.96
83.21,0.68,53.75
83.13,0.86,53.57
83.10,1.18,53.45
83.12,1.63,53.38
83.14,2.22,53.36
83.11,3.00,53.34
83.36,3.61,53.00
83.89,3.51,52.66
84.06,3.02,52.38
84.11,2.26,52.08
84.14,1.05,51.79
84.17,0.04,51.50
84.09,-0.48,51.20
84.19,-0.47,51.10
84.61,-0.21,51.14
84.71,0.07,51.12
84.82,0.01,51.11
84.84,-0.31,51.08
84.75,-0.66,51.01
84.71,-0.99,51.01
84.68,-1.23,51.03
84.66,-1.45,51.03
84.64,-1.68,51.01
84.62,-1.80,50.99
84.62,-1.83,50.98
84.60,-1.79,50.98
84.58,-1.68,50.99
84.54,-1.50,51.03
84.48,-1.28,51.09
84.40,-1.00,51.14
84.31,-0.70,51.20
84.21,-0.36,51.27
84.11,0.01,51.33
84.02,0.42,51.39
83.97,0.86,51.45
83.96,1.33,51.50
83.99,1.82,51.55
84.05,2.33,51.59
84.15,2.85,51.64
84.28,3.37,51.68
84.41,3.87,51.71
84.55,4.36,51.73
84.71,4.83,51.75
84.88,5.29,51.76
85.05,5.73,51.77
85.22,6.14,51.77
85.38,6.51,51.77
85.52,6.83,51.77
85.65,7.10,51.76
85.78,7.33,51.74
85.89,7.53,51.72
85.98,7.71,51.71
86.06,7.84,51.69
86.12,7.94,51.68
86.17,8.02,51.67
86.19,8.06,51.67
86.22,8.09,51.68
86.25,8.10,51.68
86.28,8.11,51.68
86.31,8.11,51.68
86.34,8.11,51.67
86.39,8.13,51.67
86.44,8.17,51.65
86.52,8.25,51.63
86.61,8.38,51.60
86.72,8.55,51.56
86.85,8.78,51.52
86.99,9.06,51.47
87.16,9.43,51.42
87.34,9.90,51.37
87.54,10.49,51.30
87.77,11.21,51.23
88.01,12.08,51.16
88.23,13.12,51.09
88.44,14.32,51.04
88.64,15.74,51.02
88.84,17.40,51.02
88.97,19.36,51.00
88.96,21.66,50.97
88.77,24.31,50.92
88.38,27.22,50.84
87.85,30.34,50.78
87.25,33.55,50.75
86.53,36.76,50.71
85.61,39.92,50.55
84.48,42.99,50.26
83.28,46.02,49.82
82.04,49.01,49.19
80.67,51.88,48.22
79.17,54.56,46.80
78.10,56.24,45.56
77.81,56.70,45.10
78.11,55.92,45.25
79.11,54.15,45.94
80.44,51.90,46.93
81.87,49.53,48.04
83.21,47.24,49.15
84.32,45.12,50.17
85.11,43.16,51.03
85.54,41.32,51.72
85.64,39.54,52.26
85.44,37.77,52.68
84.99,35.94,52.99
84.38,34.00,53.26
83.65,31.94,53.51
82.84,29.66,53.73
82.08,27.28,54.03
81.45,24.85,54.43
80.97,22.41,54.91
80.63,19.98,55.47
80.45,17.56,56.07
80.36,15.16,56.67
80.30,12.77,57.26
80.25,10.40,57.81
80.18,8.08,58.28
80.08,5.83,58.68
79.95,3.70,58.97
79.75,1.77,59.17
79.45,0.06,59.30
79.04,-1.41,59.38
78.56,-2.61,59.47
78.10,-3.51,59.62
77.73,-4.12,59.86
77.55,-4.49,60.22
77.57,-4.72,60.70
77.79,-4.89,61.27
78.15,-5.10,61.91
78.62,-5.44,62.57
79.09,-5.94,63.22
79.46,-6.58,63.80
79.62,-7.29,64.29
79.53,-7.93,64.67
79.22,-8.35,64.93
78.82,-8.49,65.02
78.48,-8.31,64.95
78.29,-7.82,64.73
78.28,-7.05,64.37
78.41,-6.07,63.92
78.64,-4.90,63.43
78.94,-3.58,62.96
79.46,-2.10,62.62
80.92,-1.66,62.50
82.00,-2.54,62.80
82.55,-3.46,62.92
82.44,-4.45,62.66
82.51,-5.40,62.53
82.78,-5.99,62.59
82.66,-6.03,62.62
82.60,-5.78,62.69
82.64,-5.64,62.82
82.59,-5.91,62.94
82.54,-6.28,63.00
82.51,-6.56,63.04
82.48,-6.72,63.06
82.44,-6.81,63.07
82.40,-6.79,63.09
82.36,-6.65,63.13
82.30,-6.45,63.16
82.23,-6.22,63.20
82.20,-5.95,63.24
82.19,-5.67,63.29
82.16,-5.38,63.34
82.16,-5.13,63.39
82.19,-4.86,63.42
82.25,-4.59,63.46
82.36,-4.33,63.48
82.50,-4.05,63.50
82.66,-3.73,63.52
82.85,-3.41,63.54
83.01,-3.08,63.59
83.19,-2.75,63.64
83.39,-2.45,63.69
83.60,-2.17,63.72
83.83,-1.93,63.74
84.06,-1.71,63.75
84.32,-1.52,63.74
84.59,-1.37,63.72
84.85,-1.25,63.69
85.13,-1.16,63.65
85.44,-1.07,63.59
85.74,-0.96,63.52
86.04,-0.83,63.43
86.31,-0.69,63.34
86.55,-0.56,63.24
86.75,-0.44,63.16
86.92,-0.33,63.09
87.04,-0.24,63.04
87.12,-0.19,63.02
87.15,-0.17,63.03
87.13,-0.17,63.05
87.09,-0.19,63.08
87.03,-0.21,63.13
86.96,-0.22,63.17
86.90,-0.20,63.22
86.86,-0.13,63.27
86.86,-0.01,63.32
86.88,0.19,63.38
86.94,0.50,63.43
87.05,0.91,63.49
87.17,1.47,63.55
87.31,2.15,63.61
87.46,2.96,63.70
87.64,3.89,63.79
87.85,4.99,63.89
88.12,6.25,63.99
88.43,7.73,64.10
88.73,9.43,64.19
89.01,11.36,64.29
89.26,13.56,64.42
89.42,16.03,64.58
89.49,18.80,64.72
89.48,21.82,64.89
89.51,25.01,65.11
89.70,28.29,65.44
89.98,31.59,65.86
90.23,34.84,66.29
90.27,38.02,66.72
90.00,41.23,67.15
89.38,44.48,67.55
88.42,47.74,67.81
87.15,50.94,67.74
85.46,53.92,66.97
83.82,56.10,65.81
82.46,57.40,64.78
81.32,57.50,63.97
80.74,56.65,63.63
80.62,55.17,63.67
80.91,53.26,63.98
81.49,51.04,64.51
82.29,48.63,65.20
83.21,46.14,65.98
84.19,43.69,66.75
85.13,41.36,67.48
85.99,39.18,68.15
86.68,37.10,68.76
87.20,35.10,69.29
87.52,33.10,69.77
87.68,31.04,70.21
87.65,28.89,70.64
87.59,26.60,71.04
87.58,24.19,71.47
87.65,21.70,71.95
87.82,19.16,72.46
88.08,16.58,72.98
88.45,13.99,73.49
88.86,11.43,73.94
89.25,8.89,74.29
89.59,6.40,74.53
89.87,3.97,74.64
90.07,1.59,74.62
90.21,-0.72,74.46
90.30,-2.91,74.20
90.32,-4.92,73.86
90.32,-6.59,73.53
90.37,-7.77,73.32
90.58,-8.38,73.33
91.05,-8.54,73.60
91.74,-8.50,74.18
92.55,-8.47,75.04
93.33,-8.65,76.15
93.94,-9.20,77.41
94.27,-10.14,78.71
94.28,-11.38,79.98
94.01,-12.64,81.22
93.59,-13.65,82.41
93.15,-14.16,83.46
92.81,-14.11,84.22
92.58,-13.58,84.61
92.44,-12.72,84.68
92.36,-11.68,84.52
92.39,-10.46,84.31
92.58,-8.98,84.41
92.91,-8.41,84.74
92.97,-9.44,84.84
93.30,-10.48,84.91
93.01,-11.84,84.54
92.89,-13.06,84.08
92.97,-13.67,84.03
92.93,-13.62,84.18
93.01,-13.34,84.30
93.16,-13.74,84.34
92.93,-14.47,84.25
92.77,-14.98,84.21
92.80,-15.36,84.21
92.69,-15.75,84.11
92.55,-16.02,84.07
92.30,-16.16,84.08
91.90,-16.25,84.12
91.38,-16.28,84.20
90.79,-16.19,84.34
90.18,-15.98,84.53
89.60,-15.69,84.72
89.11,-15.29,84.91
88.70,-14.82,85.10
88.37,-14.33,85.30
88.07,-13.82,85.49
87.75,-13.29,85.68
87.37,-12.69,85.91
86.97,-12.04,86.17
86.57,-11.39,86.43
86.28,-10.79,86.68
86.09,-10.23,86.88
85.99,-9.68,87.05
85.95,-9.14,87.17
85.98,-8.61,87.26
86.08,-8.11,87.30
86.21,-7.66,87.32
86.43,-7.25,87.31
86.71,-6.89,87.28
87.07,-6.59,87.22
87.52,-6.34,87.12
88.02,-6.16,87.00
88.55,-6.03,86.85
89.12,-5.94,86.67
89.74,-5.87,86.48
90.41,-5.82,86.26
91.11,-5.76,86.03
91.80,-5.69,85.79
92.46,-5.58,85.54
93.09,-5.43,85.29
93.66,-5.24,85.04
94.13,-5.01,84.81
94.50,-4.75,84.61
94.73,-4.45,84.47
94.83,-4.11,84.41
94.83,-3.74,84.42
94.78,-3.30,84.51
94.68,-2.76,84.66
94.58,-2.11,84.87
94.49,-1.33,85.10
94.38,-0.38,85.37
94.29,0.76,85.67
94.19,2.10,86.00
94.07,3.66,86.34
93.84,5.49,86.69
93.29,7.64,87.00
