X,Y,Z
70.27,14.60,208.49
70.20,16.73,208.15
70.14,18.87,207.82
70.06,20.93,207.49
69.95,22.89,207.19
69.79,24.73,206.89
69.54,26.56,206.57
69.15,28.42,206.19
68.59,30.29,205.72
67.90,32.12,205.17
67.11,33.96,204.50
66.15,35.81,203.65
65.08,37.38,202.69
63.96,38.47,201.68
62.86,39.01,200.65
61.84,38.98,199.75
60.97,38.47,199.06
60.28,37.65,198.60
59.80,36.63,198.39
59.52,35.47,198.42
59.46,34.22,198.67
59.62,32.84,199.14
59.87,31.43,199.71
60.15,30.04,200.34
60.43,28.70,201.01
60.72,27.39,201.71
61.01,26.10,202.44
61.31,24.79,203.18
61.61,23.42,203.95
61.88,21.97,204.73
62.12,20.43,205.51
62.27,18.82,206.26
62.34,17.18,206.97
62.30,15.54,207.62
62.15,13.94,208.19
61.92,12.44,208.66
61.63,11.06,209.04
61.32,9.84,209.31
61.06,8.76,209.47
60.88,7.83,209.53
60.81,7.05,209.50
60.85,6.44,209.40
60.98,5.99,209.26
61.14,5.68,209.12
61.27,5.48,209.02
61.34,5.41,208.96
61.31,5.52,208.96
61.23,5.87,209.00
61.19,6.39,208.94
61.59,6.69,208.80
62.22,6.74,208.80
62.92,6.66,208.93
63.50,6.13,209.20
63.72,5.11,209.48
63.90,4.16,209.68
64.05,3.56,209.80
64.19,3.44,209.76
64.42,3.70,209.64
64.65,4.10,209.50
64.80,4.47,209.38
64.92,4.55,209.31
65.05,4.47,209.25
65.14,4.38,209.22
65.20,4.32,209.20
65.26,4.27,209.20
65.34,4.21,209.18
65.42,4.16,209.15
65.52,4.16,209.10
65.63,4.22,209.04
65.74,4.32,208.96
65.86,4.46,208.88
65.97,4.67,208.80
66.08,4.95,208.69
66.18,5.27,208.57
66.27,5.62,208.43
66.34,5.99,208.31
66.40,6.37,208.18
66.44,6.77,208.06
66.47,7.17,207.94
66.50,7.58,207.83
66.54,8.01,207.73
66.60,8.46,207.61
66.66,8.92,207.48
66.74,9.40,207.34
66.84,9.88,207.18
66.94,10.35,207.02
67.04,10.80,206.86
67.15,11.22,206.70
67.25,11.60,206.55
67.34,11.95,206.41
67.44,12.27,206.27
67.55,12.57,206.14
67.66,12.83,206.01
67.76,13.07,205.88
67.88,13.28,205.76
67.98,13.46,205.65
68.10,13.59,205.55
68.24,13.69,205.46
68.39,13.75,205.37
68.55,13.78,205.26
68.71,13.80,205.15
68.89,13.81,205.04
69.06,13.83,204.92
69.21,13.87,204.80
69.35,13.94,204.67
69.49,14.07,204.54
69.64,14.27,204.41
69.81,14.54,204.27
70.00,14.90,204.11
70.21,15.36,203.91
70.44,15.93,203.68
70.69,16.60,203.41
70.97,17.38,203.11
71.25,18.27,202.77
71.54,19.28,202.42
71.80,20.41,202.04
72.04,21.65,201.66
72.21,23.01,201.30
72.24,24.53,200.96
72.20,26.24,200.69
72.17,28.15,200.49
72.17,30.27,200.32
72.17,32.61,200.16
72.16,35.07,200.02
72.10,37.57,199.85
71.99,40.11,199.70
71.63,42.63,199.51
70.99,45.11,199.19
70.18,47.52,198.70
69.19,49.89,197.91
68.41,51.44,197.21
68.36,51.74,197.23
68.88,50.85,197.91
69.86,48.85,199.01
70.90,46.28,200.13
71.66,43.44,201.10
71.97,40.54,201.91
71.88,37.68,202.58
71.45,34.92,203.09
70.76,32.29,203.46
69.91,29.76,203.73
69.06,27.36,203.98
68.36,25.07,204.29
67.91,22.85,204.68
67.74,20.65,205.16
67.79,18.50,205.70
67.90,16.45,206.27
67.94,14.57,206.83
67.85,12.87,207.37
67.65,11.32,207.94
67.43,9.89,208.57
67.27,8.58,209.29
67.21,7.40,210.08
67.17,6.39,210.94
67.09,5.61,211.82
66.96,5.11,212.69
66.81,4.88,213.55
66.64,4.88,214.38
66.50,5.01,215.16
66.40,5.18,215.91
66.41,5.33,216.60
66.53,5.47,217.24
66.75,5.49,217.88
67.01,5.30,218.53
67.37,4.82,219.16
67.86,4.07,219.77
68.47,3.14,220.34
69.13,2.16,220.81
69.72,1.33,221.17
70.14,0.80,221.42
70.34,0.62,221.59
70.34,0.70,221.73
70.19,0.93,221.88
69.96,1.24,222.04
69.71,1.62,222.22
69.53,2.10,222.38
69.51,2.75,222.50
69.70,3.55,222.39
70.56,4.27,222.01
71.73,4.76,221.86
72.92,4.62,221.99
73.37,3.64,221.99
73.40,2.48,221.77
73.82,1.36,221.69
74.35,0.90,221.59
74.63,1.30,221.35
75.07,2.08,221.21
75.40,2.78,221.12
75.51,3.16,221.02
75.58,3.37,221.01
75.53,3.59,221.04
75.40,3.72,221.09
75.26,3.70,221.17
75.08,3.61,221.23
74.94,3.52,221.27
74.84,3.47,221.29
74.75,3.48,221.26
74.69,3.56,221.22
74.66,3.70,221.16
74.64,3.91,221.08
74.63,4.14,221.00
74.62,4.39,220.93
74.61,4.65,220.87
74.61,4.94,220.82
74.62,5.28,220.77
74.65,5.65,220.71
74.69,6.02,220.64
74.73,6.37,220.58
74.79,6.70,220.51
74.85,7.02,220.43
74.91,7.32,220.35
74.98,7.58,220.28
75.07,7.81,220.20
75.17,7.99,220.13
75.29,8.14,220.05
75.41,8.23,219.96
75.55,8.26,219.88
75.69,8.25,219.81
75.81,8.20,219.73
75.92,8.12,219.64
76.05,8.01,219.56
76.16,7.85,219.47
76.26,7.63,219.39
76.36,7.36,219.31
76.44,7.04,219.23
76.49,6.72,219.17
76.53,6.40,219.13
76.58,6.11,219.09
76.61,5.85,219.04
76.63,5.65,218.99
76.65,5.51,218.94
76.64,5.44,218.90
76.60,5.45,218.87
76.54,5.55,218.84
76.47,5.73,218.83
76.42,6.03,218.82
76.40,6.48,218.80
76.44,7.10,218.74
76.54,7.92,218.63
76.68,8.94,218.46
76.83,10.17,218.25
76.99,11.61,218.01
77.12,13.28,217.78
77.18,15.19,217.59
77.13,17.40,217.46
76.99,19.91,217.43
76.82,22.66,217.54
76.67,25.61,217.76
76.63,28.73,218.09
76.71,31.87,218.50
76.81,34.89,218.87
76.98,37.75,219.28
77.03,40.50,219.72
76.86,43.09,219.99
76.42,45.21,220.10
75.72,46.44,219.87
74.89,46.57,219.31
73.69,46.07,218.51
72.19,45.38,217.53
70.49,44.81,216.42
68.73,44.37,215.17
