X,Y,Z
69.17,18.18,192.11
69.02,17.40,192.47
68.81,16.69,192.81
68.54,16.04,193.15
68.19,15.46,193.50
67.79,14.91,193.86
67.43,14.38,194.24
67.16,13.86,194.64
67.04,13.32,195.06
67.08,12.80,195.50
67.26,12.30,195.93
67.54,11.86,196.35
67.83,11.45,196.74
68.11,11.05,197.09
68.35,10.66,197.41
68.53,10.25,197.72
68.65,9.82,198.01
68.70,9.38,198.30
68.69,8.94,198.58
68.65,8.53,198.84
68.62,8.23,199.06
68.58,8.08,199.25
68.55,8.14,199.37
68.54,8.41,199.39
68.71,8.79,199.21
69.08,9.11,199.06
69.62,9.30,199.00
70.37,9.40,199.00
71.27,9.49,199.09
72.26,9.33,199.27
73.11,8.91,199.45
73.71,8.43,199.57
74.03,8.03,199.60
74.16,7.75,199.55
74.23,7.68,199.48
74.38,7.77,199.43
74.59,7.96,199.41
74.74,8.17,199.37
74.83,8.39,199.31
74.92,8.63,199.25
75.02,8.88,199.19
75.12,9.14,199.12
75.22,9.42,199.04
75.27,9.71,198.94
75.30,9.99,198.84
75.34,10.21,198.77
75.36,10.39,198.71
75.34,10.52,198.66
75.34,10.61,198.62
75.34,10.66,198.58
75.33,10.67,198.53
75.33,10.65,198.47
75.36,10.59,198.42
75.39,10.53,198.37
75.44,10.46,198.30
75.50,10.40,198.24
75.59,10.37,198.18
75.69,10.40,198.10
75.82,10.48,198.02
75.97,10.60,197.92
76.14,10.74,197.81
76.34,10.90,197.68
76.54,11.06,197.55
76.73,11.21,197.40
76.92,11.32,197.27
77.07,11.41,197.16
77.18,11.47,197.08
77.25,11.51,197.04
77.30,11.53,197.02
77.31,11.53,197.01
77.31,11.50,197.02
77.31,11.45,197.02
77.30,11.41,197.02
77.29,11.38,197.02
77.27,11.36,197.02
77.24,11.38,197.02
77.22,11.40,197.02
77.20,11.44,197.01
77.19,11.50,197.00
77.18,11.56,196.98
77.17,11.63,196.97
77.17,11.69,196.95
77.17,11.78,196.93
77.17,11.88,196.91
77.16,11.99,196.89
77.15,12.08,196.88
77.13,12.17,196.88
77.08,12.25,196.88
77.03,12.31,196.90
76.98,12.35,196.93
76.94,12.37,196.96
76.91,12.37,196.99
76.88,12.33,197.01
76.87,12.27,197.02
76.88,12.18,197.02
76.91,12.08,197.00
76.96,11.96,196.96
