X,Y,Z
80.06,-5.21,46.59
80.20,-4.80,46.59
80.35,-4.30,46.60
80.50,-3.71,46.62
80.68,-3.04,46.63
80.89,-2.27,46.63
81.12,-1.38,46.62
81.38,-0.37,46.60
81.63,0.77,46.58
81.86,2.04,46.54
82.09,3.45,46.49
82.33,4.99,46.44
82.56,6.64,46.39
82.77,8.41,46.35
82.97,10.22,46.32
83.14,12.05,46.33
83.16,13.86,46.32
83.08,15.62,46.32
82.76,17.32,46.30
82.20,19.00,46.21
81.50,20.71,46.08
80.67,22.40,45.87
79.78,24.10,45.53
78.87,25.81,45.04
78.04,27.42,44.41
77.51,28.56,43.99
77.28,29.28,43.90
77.29,29.47,44.02
77.69,29.22,44.34
78.29,28.77,44.73
78.99,28.25,45.13
79.62,27.74,45.46
80.10,27.26,45.67
80.39,26.75,45.78
80.48,26.21,45.78
80.40,25.61,45.70
80.21,24.92,45.58
79.95,24.12,45.46
79.67,23.18,45.37
79.42,22.10,45.33
79.21,20.88,45.36
79.05,19.53,45.46
79.00,18.08,45.67
79.00,16.44,45.89
78.99,14.73,46.11
78.94,13.00,46.34
78.82,11.27,46.56
78.61,9.56,46.78
78.33,7.88,47.00
77.95,6.22,47.20
77.51,4.58,47.40
76.99,2.96,47.62
76.41,1.35,47.86
75.79,-0.25,48.16
75.20,-1.82,48.54
74.64,-3.38,49.00
74.15,-4.89,49.57
73.73,-6.30,50.22
73.38,-7.59,50.94
73.06,-8.76,51.70
72.75,-9.78,52.47
72.42,-10.66,53.24
72.08,-11.41,53.98
71.73,-12.07,54.68
71.41,-12.68,55.35
71.20,-13.30,55.99
71.11,-13.98,56.60
71.15,-14.68,57.18
71.27,-15.34,57.73
71.41,-15.92,58.24
71.54,-16.39,58.68
71.68,-16.77,59.06
71.80,-17.11,59.36
71.91,-17.44,59.58
71.97,-17.78,59.72
71.94,-18.13,59.78
71.83,-18.49,59.78
71.68,-18.77,59.72
71.57,-18.93,59.62
71.57,-18.89,59.48
71.72,-18.64,59.30
72.02,-18.21,59.12
72.44,-17.65,58.94
73.05,-17.03,58.77
73.79,-16.97,58.81
74.28,-17.54,58.95
74.44,-18.34,58.93
74.34,-19.14,58.84
74.43,-19.64,58.85
74.63,-19.64,58.86
74.71,-19.26,58.82
74.78,-18.69,58.80
75.01,-18.26,58.79
75.09,-17.99,58.80
75.05,-17.77,58.83
75.06,-17.58,58.90
74.96,-17.42,58.99
74.82,-17.28,59.10
