X,Y,Z
67.08,46.38,194.32
67.90,45.11,195.16
68.68,43.60,195.99
69.32,41.89,196.73
69.73,40.01,197.33
69.90,38.05,197.79
69.84,36.07,198.09
69.56,34.15,198.25
69.08,32.35,198.30
68.45,30.71,198.24
67.73,29.23,198.12
66.96,27.92,197.96
66.19,26.74,197.82
65.44,25.69,197.73
64.77,24.77,197.74
64.24,23.95,197.91
63.90,23.20,198.27
63.77,22.48,198.84
63.86,21.77,199.61
64.13,21.03,200.51
64.55,20.29,201.46
65.09,19.55,202.42
65.70,18.84,203.32
66.34,18.20,204.14
66.93,17.67,204.84
67.43,17.24,205.43
67.83,16.91,205.92
68.13,16.65,206.34
68.34,16.43,206.67
68.48,16.23,206.91
68.58,16.07,207.01
68.66,15.95,206.97
68.73,15.85,206.78
68.80,15.73,206.48
68.92,15.63,206.10
69.15,15.59,205.69
69.50,15.66,205.30
69.95,15.86,205.01
70.49,16.22,204.86
71.13,16.77,204.83
71.92,17.26,204.89
72.92,17.63,205.02
74.06,17.69,205.25
75.21,17.45,205.51
76.23,17.05,205.76
76.97,16.60,205.91
77.42,16.26,205.94
77.67,16.10,205.87
77.88,16.10,205.74
78.16,16.18,205.62
78.43,16.38,205.48
78.64,16.69,205.32
78.86,17.08,205.19
79.06,17.54,205.08
79.20,18.06,204.98
79.31,18.58,204.91
79.39,19.06,204.87
79.43,19.48,204.86
79.46,19.84,204.89
79.47,20.16,204.93
79.46,20.42,204.97
79.46,20.63,205.00
79.42,20.80,205.01
79.37,20.95,205.01
79.36,21.06,205.02
79.34,21.14,205.02
79.32,21.22,205.00
79.31,21.30,204.98
79.30,21.38,204.96
79.28,21.46,204.93
79.27,21.54,204.91
79.27,21.61,204.89
79.26,21.70,204.86
79.26,21.79,204.84
79.26,21.90,204.81
79.27,22.02,204.79
79.27,22.14,204.77
79.26,22.27,204.76
79.25,22.37,204.74
79.23,22.45,204.73
79.21,22.52,204.72
79.18,22.56,204.72
79.16,22.59,204.71
79.14,22.61,204.71
79.13,22.64,204.69
79.12,22.68,204.67
79.12,22.73,204.63
79.13,22.78,204.60
79.13,22.82,204.58
79.14,22.87,204.56
79.13,22.90,204.54
79.13,22.94,204.55
79.13,22.97,204.57
79.12,23.02,204.59
79.12,23.07,204.62
79.11,23.14,204.64
79.09,23.21,204.66
79.08,23.28,204.68
79.07,23.34,204.69
79.07,23.39,204.69
79.07,23.44,204.69
79.07,23.47,204.67
79.07,23.51,204.65
79.09,23.56,204.62
79.11,23.65,204.58
79.16,23.79,204.51
79.21,23.98,204.41
79.26,24.22,204.29
79.32,24.48,204.16
79.37,24.71,204.05
79.42,24.92,203.96
79.47,25.11,203.90
79.53,25.29,203.87
79.58,25.47,203.86
79.65,25.67,203.85
79.75,25.89,203.82
79.83,26.19,203.78
79.92,26.57,203.73
80.04,27.06,203.67
80.16,27.68,203.60
80.28,28.45,203.50
80.40,29.35,203.40
80.48,30.37,203.32
80.54,31.45,203.28
80.56,32.61,203.32
80.57,33.84,203.49
80.62,35.18,203.81
80.69,36.64,204.26
80.76,38.27,204.78
80.82,40.10,205.35
80.87,42.10,205.97
80.84,44.18,206.58
80.65,46.31,207.13
80.33,48.41,207.64
79.97,50.45,208.07
79.54,52.39,208.32
79.07,54.22,208.38
