X,Y,Z
91.13,33.72,37.63
91.14,34.87,37.47
91.01,35.57,37.18
90.72,35.73,36.79
90.35,35.41,36.33
89.93,34.73,35.84
89.51,33.79,35.36
89.08,32.67,34.91
88.70,31.37,34.52
88.38,30.02,34.21
88.07,28.70,33.94
87.71,27.42,33.69
87.28,26.22,33.48
86.77,25.11,33.31
86.16,24.07,33.16
85.46,23.08,33.02
84.70,22.11,32.91
83.91,21.13,32.83
83.12,20.14,32.80
82.35,19.12,32.84
81.65,18.07,32.96
81.04,17.01,33.16
80.58,15.99,33.46
80.28,15.03,33.85
80.17,14.13,34.31
80.22,13.32,34.84
80.37,12.60,35.40
80.56,11.99,35.99
80.74,11.49,36.58
80.85,11.08,37.17
80.90,10.70,37.71
80.88,10.32,38.19
80.80,9.89,38.58
80.68,9.41,38.87
80.53,8.92,39.05
80.37,8.49,39.14
80.24,8.23,39.15
80.17,8.22,39.08
80.17,8.48,38.95
80.26,8.95,38.78
80.42,9.55,38.58
80.65,10.24,38.36
80.94,11.00,38.15
81.29,11.83,37.98
81.66,12.82,37.87
82.37,13.50,37.79
83.27,13.41,37.85
84.22,13.07,37.99
85.18,12.85,38.23
85.75,12.62,38.49
85.73,12.32,38.60
85.36,12.08,38.60
85.13,11.76,38.71
85.18,11.43,38.89
85.15,11.16,38.98
85.02,11.08,39.01
85.00,11.10,39.10
85.05,11.24,39.20
85.07,11.43,39.24
85.13,11.61,39.27
85.23,11.71,39.29
85.34,11.75,39.28
85.47,11.73,39.23
85.61,11.68,39.16
85.76,11.63,39.07
85.92,11.58,38.98
86.06,11.57,38.89
86.19,11.59,38.81
86.32,11.64,38.75
86.44,11.75,38.70
86.55,11.89,38.67
86.65,12.06,38.65
86.75,12.26,38.64
86.83,12.48,38.65
86.91,12.71,38.66
86.97,12.93,38.68
87.01,13.14,38.70
87.03,13.33,38.73
87.04,13.51,38.77
87.02,13.67,38.82
86.98,13.82,38.87
86.93,13.96,38.93
86.86,14.09,39.00
86.77,14.21,39.08
86.68,14.28,39.16
86.57,14.30,39.25
86.47,14.25,39.34
86.38,14.07,39.44
86.26,13.81,39.50
86.16,13.51,39.53
86.11,13.23,39.54
86.09,13.01,39.50
86.13,12.82,39.43
86.20,12.65,39.34
86.26,12.50,39.23
86.34,12.35,39.13
86.42,12.19,39.04
86.47,12.01,38.96
86.50,11.83,38.88
86.51,11.65,38.82
86.51,11.50,38.78
86.51,11.38,38.75
86.50,11.33,38.72
86.51,11.32,38.69
86.53,11.36,38.68
86.54,11.45,38.65
86.56,11.55,38.64
86.57,11.66,38.63
86.56,11.79,38.62
86.56,11.94,38.63
86.57,12.13,38.64
86.59,12.36,38.64
86.63,12.63,38.63
86.69,12.95,38.63
86.77,13.34,38.61
86.89,13.82,38.59
87.02,14.40,38.55
87.17,15.05,38.50
87.35,15.79,38.47
87.55,16.60,38.45
87.73,17.48,38.45
87.90,18.45,38.48
88.06,19.48,38.54
88.15,20.61,38.65
88.15,21.84,38.83
88.11,23.19,39.12
88.10,24.66,39.54
88.14,26.27,40.04
88.22,28.04,40.58
88.41,29.99,41.17
88.68,32.10,41.80
89.06,34.38,42.47
89.47,36.77,43.17
89.86,39.27,43.91
90.10,41.85,44.64
90.17,44.53,45.39
90.00,47.30,46.17
89.56,50.06,46.85
88.89,52.75,47.29
88.02,55.32,47.39
87.01,57.72,47.12
85.81,59.29,46.32
84.56,59.72,45.17
83.46,59.03,43.98
82.74,57.65,42.97
82.31,55.89,42.09
82.03,53.87,41.20
81.81,51.70,40.27
81.59,49.45,39.36
81.38,47.17,38.45
81.19,44.91,37.55
81.02,42.70,36.62
80.87,40.58,35.69
80.71,38.55,34.78
80.47,36.59,33.90
80.11,34.64,33.05
79.65,32.68,32.27
79.10,30.64,31.57
78.50,28.53,30.98
77.89,26.34,30.52
77.27,24.09,30.17
76.69,21.85,29.94
76.13,19.69,29.84
75.56,17.67,29.84
74.92,15.85,29.97
74.14,14.25,30.22
73.18,12.87,30.61
72.08,11.64,31.17
70.94,10.52,31.91
69.91,9.46,32.85
69.08,8.45,33.99
68.51,7.50,35.27
68.19,6.64,36.63
68.02,5.89,37.97
67.93,5.29,39.22
67.77,4.81,40.33
67.52,4.44,41.25
67.18,4.19,42.01
66.82,4.02,42.62
66.47,3.90,43.16
66.14,3.76,43.71
65.86,3.56,44.32
65.69,3.30,45.03
65.66,3.04,45.83
65.81,2.89,46.66
66.14,2.93,47.43
66.59,3.19,48.08
67.07,3.59,48.55
67.55,4.07,48.84
67.98,4.62,48.98
68.36,5.27,48.98
68.72,6.05,48.86
69.05,7.03,48.57
69.92,7.65,48.15
71.24,7.41,48.17
72.62,6.92,48.40
73.44,6.38,48.49
73.60,6.06,48.28
73.98,6.10,48.15
74.60,6.55,48.08
74.99,7.12,47.89
75.35,7.68,47.68
75.77,8.05,47.53
76.05,8.23,47.37
76.25,8.32,47.24
76.45,8.38,47.16
76.57,8.46,47.09
76.67,8.58,47.04
76.74,8.74,46.99
76.79,8.97,46.95
76.82,9.27,46.91
76.84,9.63,46.88
76.84,10.00,46.86
76.84,10.37,46.84
76.81,10.71,46.85
76.75,10.97,46.86
76.69,11.14,46.91
76.65,11.24,46.98
76.62,11.34,47.05
76.62,11.46,47.08
76.66,11.64,47.09
76.72,11.84,47.05
76.80,12.06,47.00
76.91,12.26,46.93
77.02,12.45,46.84
77.13,12.61,46.75
77.24,12.75,46.65
77.35,12.87,46.56
77.46,12.97,46.48
77.55,13.06,46.40
77.64,13.14,46.32
77.70,13.21,46.25
77.74,13.25,46.19
77.77,13.27,46.15
77.78,13.26,46.13
77.78,13.22,46.11
77.78,13.18,46.09
77.78,13.13,46.08
77.80,13.08,46.06
77.81,13.07,46.03
77.83,13.10,45.99
77.85,13.17,45.94
77.87,13.27,45.88
77.88,13.38,45.82
77.87,13.49,45.76
77.86,13.60,45.71
77.85,13.68,45.68
77.84,13.76,45.64
77.83,13.85,45.61
77.86,13.95,45.58
77.91,14.11,45.53
77.98,14.33,45.47
78.07,14.65,45.38
78.19,15.07,45.28
78.34,15.62,45.17
78.49,16.28,45.05
78.66,17.04,44.92
78.80,17.88,44.80
78.91,18.82,44.69
79.01,19.84,44.61
79.09,20.98,44.58
79.18,22.26,44.57
79.26,23.71,44.56
79.31,25.36,44.53
79.34,27.20,44.45
79.29,29.24,44.28
79.11,31.52,44.03
78.77,33.95,43.69
78.27,36.49,43.29
77.51,39.07,42.79
76.50,41.70,42.22
75.17,44.33,41.53
73.51,46.86,40.60
71.63,49.26,39.37
69.76,51.49,37.95
68.16,52.89,36.65
67.22,53.14,35.88
66.80,52.36,35.59
67.00,50.74,35.78
67.51,48.64,36.12
68.00,46.24,36.37
68.34,43.62,36.52
68.50,40.90,36.60
68.47,38.21,36.66
68.33,35.71,36.73
68.14,33.57,36.91
67.94,31.84,37.26
67.67,30.40,37.75
67.35,29.03,38.36
67.03,27.49,39.11
66.73,25.69,39.99
66.51,23.63,41.01
66.30,21.34,42.11
66.10,18.97,43.22
65.88,16.64,44.27
65.62,14.47,45.21
65.27,12.54,45.99
