X,Y,Z
96.24,-8.35,165.57
96.24,-8.34,165.56
96.24,-8.35,165.55
96.23,-8.35,165.54
96.23,-8.35,165.53
96.22,-8.35,165.52
96.22,-8.35,165.50
96.21,-8.36,165.49
96.21,-8.36,165.48
96.20,-8.36,165.46
96.20,-8.36,165.45
96.19,-8.36,165.44
96.19,-8.36,165.43
96.19,-8.37,165.41
96.18,-8.37,165.40
96.18,-8.37,165.39
96.18,-8.37,165.38
96.18,-8.37,165.36
96.17,-8.37,165.35
96.16,-8.37,165.33
96.16,-8.36,165.32
96.16,-8.36,165.30
96.15,-8.35,165.29
96.15,-8.35,165.27
96.16,-8.34,165.26
96.16,-8.33,165.24
96.16,-8.32,165.23
96.16,-8.31,165.21
96.16,-8.30,165.20
96.16,-8.30,165.19
96.16,-8.29,165.17
96.16,-8.28,165.16
96.16,-8.27,165.14
96.16,-8.27,165.13
96.16,-8.26,165.12
96.16,-8.26,165.11
96.16,-8.25,165.09
96.15,-8.25,165.08
96.14,-8.25,165.06
96.14,-8.24,165.05
96.13,-8.24,165.03
96.12,-8.24,165.02
96.11,-8.24,165.00
96.10,-8.24,164.99
96.09,-8.24,164.97
96.08,-8.24,164.96
96.08,-8.24,164.94
96.07,-8.24,164.93
96.06,-8.24,164.92
96.06,-8.24,164.91
96.05,-8.24,164.89
96.04,-8.24,164.88
96.03,-8.24,164.87
96.01,-8.24,164.85
96.00,-8.25,164.84
95.98,-8.26,164.82
95.96,-8.27,164.81
95.94,-8.28,164.79
95.92,-8.29,164.78
95.91,-8.30,164.76
95.89,-8.31,164.74
95.87,-8.32,164.73
95.85,-8.33,164.71
95.83,-8.34,164.70
95.81,-8.35,164.68
95.79,-8.36,164.67
95.77,-8.37,164.66
95.75,-8.39,164.64
95.73,-8.40,164.63
95.71,-8.42,164.61
95.69,-8.43,164.60
95.67,-8.44,164.59
95.65,-8.46,164.58
95.63,-8.47,164.57
95.61,-8.48,164.55
95.59,-8.49,164.54
95.57,-8.51,164.53
95.55,-8.53,164.52
95.52,-8.54,164.50
95.50,-8.56,164.49
95.47,-8.58,164.48
95.44,-8.60,164.46
95.42,-8.62,164.45
95.39,-8.64,164.44
95.36,-8.66,164.43
95.33,-8.69,164.42
95.31,-8.71,164.40
95.28,-8.73,164.39
95.25,-8.75,164.38
95.22,-8.77,164.37
95.20,-8.80,164.36
95.17,-8.82,164.35
95.14,-8.85,164.34
95.11,-8.87,164.33
95.08,-8.90,164.32
95.06,-8.93,164.32
95.03,-8.96,164.31
95.00,-8.98,164.30
94.97,-9.01,164.29
94.95,-9.04,164.28
94.92,-9.07,164.27
94.89,-9.09,164.26
94.86,-9.12,164.25
94.83,-9.15,164.24
94.81,-9.18,164.23
94.78,-9.20,164.23
94.76,-9.23,164.22
94.73,-9.26,164.21
94.70,-9.28,164.20
94.67,-9.31,164.19
94.65,-9.34,164.18
94.62,-9.36,164.17
94.59,-9.39,164.17
94.57,-9.42,164.16
94.54,-9.44,164.16
94.52,-9.47,164.15
94.50,-9.50,164.14
94.48,-9.53,164.14
94.45,-9.55,164.13
94.43,-9.58,164.13
94.41,-9.60,164.12
94.39,-9.63,164.12
94.37,-9.65,164.11
94.35,-9.67,164.11
94.33,-9.69,164.10
94.31,-9.72,164.09
94.29,-9.74,164.09
94.27,-9.76,164.09
94.26,-9.78,164.08
94.24,-9.80,164.08
94.22,-9.83,164.07
94.20,-9.85,164.06
94.19,-9.87,164.06
94.17,-9.89,164.06
94.15,-9.91,164.05
94.14,-9.93,164.04
94.13,-9.95,164.04
94.11,-9.97,164.03
94.10,-9.98,164.03
94.09,-10.00,164.02
94.07,-10.02,164.02
94.07,-10.03,164.02
94.05,-10.05,164.01
94.04,-10.07,164.00
94.03,-10.09,164.00
94.01,-10.10,163.99
94.00,-10.12,163.99
93.99,-10.14,163.98
93.98,-10.15,163.97
93.97,-10.16,163.97
93.96,-10.18,163.97
93.95,-10.19,163.96
93.95,-10.20,163.96
93.94,-10.21,163.95
93.93,-10.22,163.95
93.93,-10.23,163.94
93.92,-10.24,163.94
93.92,-10.25,163.94
93.92,-10.25,163.93
93.92,-10.25,163.93
93.93,-10.24,163.93
93.93,-10.24,163.92
93.94,-10.23,163.92
93.95,-10.22,163.92
93.96,-10.21,163.91
93.97,-10.20,163.91
93.97,-10.19,163.91
93.97,-10.18,163.90
93.98,-10.18,163.90
93.98,-10.17,163.89
93.98,-10.17,163.89
93.99,-10.17,163.89
93.99,-10.17,163.89
93.99,-10.17,163.88
93.99,-10.16,163.88
93.99,-10.17,163.88
93.99,-10.17,163.88
93.99,-10.18,163.87
93.98,-10.19,163.87
93.97,-10.20,163.86
93.96,-10.22,163.86
93.95,-10.23,163.86
93.94,-10.25,163.85
93.93,-10.27,163.85
93.91,-10.29,163.84
93.90,-10.31,163.84
93.88,-10.33,163.84
93.87,-10.35,163.83
93.85,-10.37,163.83
93.84,-10.39,163.83
93.82,-10.40,163.83
93.81,-10.43,163.82
93.79,-10.45,163.82
93.77,-10.47,163.82
93.76,-10.49,163.82
93.74,-10.50,163.81
93.73,-10.52,163.81
93.72,-10.53,163.81
93.71,-10.55,163.80
93.71,-10.55,163.80
93.70,-10.56,163.80
93.69,-10.57,163.79
93.69,-10.57,163.79
93.68,-10.58,163.79
93.68,-10.58,163.79
93.68,-10.59,163.79
93.69,-10.59,163.78
93.70,-10.59,163.78
93.72,-10.58,163.77
93.73,-10.57,163.77
93.75,-10.56,163.77
93.76,-10.55,163.76
93.77,-10.55,163.76
93.77,-10.54,163.75
93.78,-10.54,163.75
93.79,-10.54,163.74
93.79,-10.54,163.74
93.80,-10.53,163.73
93.80,-10.53,163.73
93.81,-10.53,163.72
93.80,-10.53,163.72
93.80,-10.54,163.72
93.79,-10.54,163.72
93.78,-10.55,163.72
93.77,-10.56,163.72
93.76,-10.58,163.72
93.75,-10.59,163.72
93.73,-10.60,163.71
93.71,-10.62,163.71
93.69,-10.64,163.71
93.67,-10.66,163.71
93.64,-10.68,163.71
93.61,-10.70,163.71
93.59,-10.72,163.71
93.56,-10.75,163.71
93.53,-10.77,163.71
93.51,-10.79,163.71
93.49,-10.81,163.71
93.48,-10.83,163.71
93.46,-10.84,163.71
93.44,-10.86,163.72
93.41,-10.88,163.72
93.39,-10.90,163.72
93.37,-10.92,163.72
93.35,-10.93,163.72
93.34,-10.94,163.72
93.34,-10.95,163.72
93.33,-10.96,163.72
93.33,-10.97,163.72
93.32,-10.98,163.72
93.31,-10.99,163.72
93.30,-11.00,163.73
93.28,-11.01,163.73
93.28,-11.02,163.74
93.26,-11.03,163.74
93.25,-11.04,163.74
93.24,-11.06,163.75
93.23,-11.07,163.75
93.21,-11.08,163.75
93.20,-11.09,163.76
93.18,-11.11,163.76
93.16,-11.13,163.77
93.13,-11.15,163.78
93.10,-11.17,163.78
93.07,-11.19,163.79
93.04,-11.21,163.80
93.02,-11.22,163.81
93.00,-11.24,163.82
92.99,-11.25,163.83
92.97,-11.27,163.84
92.96,-11.28,163.85
92.94,-11.30,163.86
92.93,-11.31,163.87
92.93,-11.32,163.88
92.92,-11.32,163.89
92.92,-11.33,163.90
92.93,-11.33,163.91
92.94,-11.33,163.92
92.95,-11.33,163.92
92.97,-11.32,163.93
92.99,-11.31,163.94
93.01,-11.30,163.95
93.03,-11.29,163.95
93.05,-11.28,163.96
93.08,-11.27,163.96
93.11,-11.26,163.97
93.14,-11.24,163.97
93.17,-11.22,163.97
93.20,-11.21,163.97
93.24,-11.18,163.98
93.27,-11.16,163.98
93.31,-11.14,163.98
93.35,-11.12,163.98
93.39,-11.09,163.98
93.42,-11.07,163.98
93.47,-11.05,163.98
93.51,-11.02,163.98
93.55,-11.00,163.98
93.60,-10.97,163.97
93.65,-10.94,163.97
93.69,-10.91,163.97
93.74,-10.88,163.97
93.79,-10.85,163.96
93.84,-10.82,163.96
93.89,-10.79,163.95
93.94,-10.76,163.95
93.98,-10.73,163.94
94.03,-10.71,163.94
94.08,-10.68,163.94
94.12,-10.65,163.94
94.17,-10.63,163.94
94.22,-10.60,163.93
94.27,-10.57,163.93
94.31,-10.55,163.93
94.35,-10.52,163.93
94.40,-10.49,163.93
94.45,-10.47,163.92
94.50,-10.44,163.92
94.54,-10.42,163.92
94.59,-10.39,163.92
94.64,-10.36,163.91
94.68,-10.34,163.91
94.72,-10.31,163.91
94.77,-10.29,163.91
94.81,-10.27,163.91
94.85,-10.24,163.90
94.89,-10.22,163.90
94.94,-10.20,163.90
94.98,-10.17,163.89
95.02,-10.15,163.89
95.06,-10.13,163.89
95.10,-10.10,163.89
95.14,-10.08,163.89
95.19,-10.06,163.88
95.25,-10.03,163.88
95.30,-10.01,163.87
95.35,-9.98,163.87
95.40,-9.95,163.86
95.45,-9.92,163.86
95.51,-9.89,163.85
95.57,-9.86,163.85
95.63,-9.83,163.84
95.69,-9.80,163.83
95.75,-9.76,163.82
95.81,-9.72,163.82
95.88,-9.68,163.81
95.94,-9.64,163.80
96.01,-9.60,163.79
96.08,-9.56,163.79
96.15,-9.52,163.78
96.22,-9.47,163.77
96.30,-9.43,163.76
96.37,-9.38,163.76
96.44,-9.34,163.75
96.51,-9.30,163.74
96.58,-9.25,163.73
96.65,-9.21,163.72
96.72,-9.16,163.71
96.78,-9.12,163.70
96.84,-9.08,163.69
96.90,-9.04,163.68
96.96,-9.00,163.67
97.02,-8.96,163.67
97.08,-8.92,163.66
97.14,-8.88,163.65
97.19,-8.84,163.64
97.24,-8.80,163.63
97.29,-8.77,163.63
97.33,-8.73,163.62
97.38,-8.70,163.61
97.42,-8.67,163.61
97.46,-8.63,163.60
97.51,-8.60,163.59
97.54,-8.57,163.58
97.58,-8.54,163.58
97.61,-8.51,163.57
97.65,-8.49,163.56
97.68,-8.46,163.55
97.71,-8.43,163.54
97.74,-8.41,163.53
97.77,-8.38,163.52
97.80,-8.36,163.51
97.83,-8.33,163.50
97.86,-8.31,163.49
97.88,-8.29,163.48
97.91,-8.26,163.47
97.94,-8.24,163.46
97.96,-8.21,163.45
97.99,-8.18,163.44
98.01,-8.15,163.43
98.04,-8.13,163.42
98.07,-8.10,163.41
98.09,-8.07,163.40
98.12,-8.05,163.39
98.14,-8.02,163.38
98.17,-8.00,163.37
98.20,-7.97,163.35
98.23,-7.94,163.34
98.26,-7.92,163.33
98.29,-7.89,163.32
98.33,-7.86,163.30
98.37,-7.83,163.29
98.42,-7.80,163.27
98.46,-7.77,163.25
98.50,-7.74,163.24
98.55,-7.71,163.22
98.60,-7.68,163.21
98.66,-7.64,163.19
98.73,-7.60,163.18
98.80,-7.55,163.16
98.87,-7.50,163.15
98.94,-7.45,163.14
99.02,-7.39,163.12
99.10,-7.33,163.10
99.17,-7.27,163.08
99.24,-7.20,163.06
99.31,-7.13,163.04
99.37,-7.06,163.02
99.43,-7.00,163.00
99.48,-6.93,162.97
99.54,-6.87,162.95
99.59,-6.80,162.92
99.66,-6.73,162.89
99.72,-6.67,162.86
99.79,-6.61,162.83
99.87,-6.54,162.80
99.95,-6.46,162.76
100.04,-6.39,162.72
100.14,-6.31,162.68
100.24,-6.24,162.64
100.34,-6.17,162.59
100.43,-6.12,162.54
100.51,-6.06,162.49
100.59,-6.01,162.43
100.67,-5.95,162.37
100.73,-5.91,162.31
100.79,-5.86,162.25
100.82,-5.83,162.20
100.84,-5.81,162.15
100.85,-5.81,162.11
100.85,-5.82,162.07
100.85,-5.84,162.03
100.86,-5.87,161.98
100.88,-5.91,161.91
100.90,-5.95,161.84
100.92,-6.00,161.76
100.94,-6.04,161.67
100.94,-6.09,161.57
100.94,-6.13,161.48
100.92,-6.18,161.38
100.89,-6.23,161.29
100.85,-6.28,161.20
100.79,-6.32,161.11
100.73,-6.37,161.03
100.65,-6.43,160.97
