X,Y,Z
94.88,-9.83,154.93
94.87,-9.84,154.93
94.87,-9.84,154.93
94.86,-9.85,154.93
94.86,-9.85,154.93
94.86,-9.85,154.93
94.86,-9.86,154.94
94.86,-9.86,154.94
94.86,-9.86,154.95
94.86,-9.86,154.95
94.86,-9.86,154.95
94.86,-9.86,154.95
94.86,-9.86,154.96
94.86,-9.86,154.96
94.86,-9.85,154.96
94.87,-9.85,154.96
94.87,-9.85,154.97
94.88,-9.84,154.97
94.88,-9.84,154.97
94.89,-9.83,154.97
94.89,-9.83,154.98
94.90,-9.83,154.98
94.90,-9.82,154.98
94.91,-9.81,154.99
94.91,-9.81,154.99
94.92,-9.81,154.99
94.92,-9.80,154.99
94.92,-9.80,154.99
94.93,-9.80,154.99
94.93,-9.79,155.00
94.93,-9.79,155.00
94.93,-9.79,155.00
94.94,-9.79,155.00
94.93,-9.79,155.01
94.94,-9.79,155.01
94.94,-9.79,155.01
94.94,-9.79,155.01
94.95,-9.78,155.02
94.95,-9.78,155.02
94.96,-9.77,155.02
94.96,-9.77,155.02
94.97,-9.76,155.02
94.97,-9.76,155.02
94.97,-9.76,155.03
94.98,-9.75,155.03
94.98,-9.75,155.03
94.98,-9.75,155.03
94.99,-9.74,155.04
94.99,-9.74,155.04
95.00,-9.73,155.04
95.00,-9.73,155.05
95.00,-9.73,155.05
95.01,-9.72,155.06
95.01,-9.72,155.06
95.00,-9.73,155.07
95.00,-9.73,155.07
95.00,-9.74,155.08
94.99,-9.74,155.08
94.98,-9.75,155.09
94.97,-9.76,155.09
94.96,-9.77,155.10
94.94,-9.78,155.10
94.93,-9.80,155.11
94.91,-9.81,155.11
94.90,-9.82,155.12
94.88,-9.84,155.12
94.87,-9.85,155.13
94.85,-9.87,155.13
94.83,-9.88,155.14
94.81,-9.90,155.14
94.79,-9.92,155.15
94.76,-9.95,155.15
94.73,-9.97,155.16
94.70,-10.00,155.16
94.67,-10.02,155.17
94.65,-10.05,155.17
94.62,-10.07,155.18
94.60,-10.09,155.19
94.58,-10.11,155.19
94.56,-10.13,155.20
94.54,-10.14,155.21
94.52,-10.16,155.21
94.51,-10.17,155.22
94.50,-10.18,155.22
94.49,-10.19,155.23
94.48,-10.20,155.24
94.47,-10.21,155.24
94.47,-10.22,155.25
94.47,-10.22,155.25
94.46,-10.23,155.26
94.46,-10.23,155.26
94.46,-10.24,155.27
94.46,-10.24,155.27
94.45,-10.25,155.28
94.45,-10.26,155.28
94.44,-10.26,155.29
94.43,-10.27,155.30
94.42,-10.28,155.30
94.42,-10.29,155.31
94.41,-10.30,155.31
94.40,-10.30,155.32
94.40,-10.31,155.33
94.40,-10.31,155.33
94.39,-10.32,155.33
94.39,-10.32,155.34
94.39,-10.33,155.34
94.39,-10.33,155.35
94.39,-10.33,155.35
94.39,-10.34,155.36
94.40,-10.33,155.36
94.40,-10.33,155.37
94.41,-10.33,155.37
94.42,-10.32,155.37
94.42,-10.32,155.38
94.43,-10.32,155.38
94.43,-10.32,155.39
94.43,-10.32,155.39
94.43,-10.32,155.40
94.43,-10.32,155.40
94.43,-10.32,155.41
94.43,-10.32,155.41
94.43,-10.32,155.42
94.43,-10.32,155.42
94.44,-10.32,155.43
94.45,-10.31,155.43
94.45,-10.31,155.44
94.45,-10.30,155.44
94.46,-10.30,155.45
94.46,-10.30,155.46
94.46,-10.30,155.46
94.47,-10.29,155.47
94.47,-10.29,155.48
94.48,-10.29,155.48
94.48,-10.28,155.49
94.49,-10.28,155.49
94.49,-10.28,155.50
94.49,-10.28,155.51
94.50,-10.27,155.51
94.51,-10.27,155.52
94.53,-10.26,155.53
94.54,-10.26,155.53
94.55,-10.25,155.54
94.56,-10.24,155.54
94.58,-10.24,155.55
94.59,-10.23,155.55
94.60,-10.22,155.56
94.62,-10.21,155.56
94.64,-10.21,155.57
94.66,-10.20,155.57
94.69,-10.19,155.57
94.72,-10.17,155.58
94.75,-10.16,155.58
94.77,-10.15,155.58
94.80,-10.14,155.59
94.82,-10.13,155.59
94.85,-10.12,155.59
94.87,-10.10,155.60
94.90,-10.09,155.60
94.93,-10.08,155.61
94.96,-10.07,155.61
94.98,-10.06,155.62
95.01,-10.05,155.62
95.04,-10.04,155.63
95.07,-10.02,155.63
95.10,-10.01,155.63
95.13,-9.99,155.64
95.17,-9.98,155.64
95.20,-9.96,155.64
95.24,-9.94,155.65
95.28,-9.92,155.65
95.32,-9.90,155.65
95.36,-9.88,155.65
95.40,-9.86,155.66
95.44,-9.84,155.66
95.49,-9.81,155.66
95.54,-9.78,155.66
95.58,-9.75,155.66
95.63,-9.72,155.65
95.67,-9.69,155.65
95.72,-9.65,155.65
95.77,-9.62,155.65
95.82,-9.58,155.64
95.88,-9.54,155.64
95.93,-9.50,155.64
95.98,-9.47,155.64
96.03,-9.43,155.64
96.08,-9.39,155.64
96.12,-9.36,155.64
96.17,-9.33,155.64
96.21,-9.30,155.63
96.26,-9.27,155.63
96.30,-9.24,155.63
96.33,-9.22,155.63
96.37,-9.19,155.63
96.41,-9.17,155.63
96.45,-9.15,155.63
96.49,-9.12,155.64
96.53,-9.10,155.64
96.57,-9.07,155.64
96.62,-9.05,155.64
96.66,-9.03,155.64
96.70,-9.01,155.64
96.74,-8.98,155.64
96.78,-8.96,155.63
96.83,-8.94,155.64
96.87,-8.92,155.64
96.92,-8.90,155.64
96.96,-8.88,155.63
97.00,-8.86,155.63
97.05,-8.84,155.63
97.09,-8.82,155.63
97.13,-8.80,155.63
97.17,-8.78,155.63
97.20,-8.77,155.63
97.24,-8.75,155.63
97.27,-8.73,155.63
97.30,-8.72,155.63
97.33,-8.71,155.63
97.35,-8.70,155.63
97.37,-8.68,155.63
97.40,-8.67,155.63
97.43,-8.65,155.63
97.46,-8.64,155.63
97.49,-8.62,155.63
97.53,-8.60,155.63
97.56,-8.58,155.63
97.60,-8.56,155.63
97.64,-8.54,155.63
97.69,-8.52,155.63
97.74,-8.49,155.63
97.79,-8.47,155.62
97.85,-8.44,155.62
97.91,-8.41,155.62
97.97,-8.37,155.62
98.03,-8.34,155.62
98.09,-8.31,155.61
98.14,-8.28,155.61
98.19,-8.26,155.60
98.23,-8.23,155.60
98.27,-8.21,155.60
98.31,-8.19,155.59
98.35,-8.17,155.59
98.39,-8.14,155.59
98.43,-8.12,155.59
98.47,-8.10,155.59
98.52,-8.07,155.58
98.56,-8.05,155.58
98.60,-8.02,155.58
98.65,-7.99,155.58
98.69,-7.97,155.57
98.72,-7.94,155.57
98.76,-7.91,155.57
98.81,-7.88,155.57
98.86,-7.85,155.56
98.91,-7.82,155.56
98.96,-7.79,155.56
99.01,-7.75,155.55
99.06,-7.72,155.55
99.10,-7.69,155.54
99.14,-7.67,155.54
99.17,-7.64,155.54
99.21,-7.62,155.53
99.24,-7.59,155.53
99.28,-7.57,155.52
99.31,-7.55,155.52
99.35,-7.53,155.51
99.38,-7.50,155.51
99.41,-7.48,155.50
99.44,-7.46,155.49
99.47,-7.44,155.49
99.49,-7.43,155.48
99.51,-7.41,155.48
99.54,-7.39,155.47
99.56,-7.38,155.47
99.59,-7.36,155.46
99.61,-7.34,155.46
99.63,-7.32,155.45
99.65,-7.31,155.45
99.68,-7.29,155.44
99.71,-7.27,155.44
99.75,-7.25,155.43
99.79,-7.22,155.42
99.83,-7.20,155.42
99.87,-7.17,155.41
99.91,-7.14,155.41
99.94,-7.11,155.40
99.97,-7.09,155.40
99.99,-7.08,155.39
100.01,-7.06,155.39
100.02,-7.06,155.38
100.02,-7.05,155.37
100.02,-7.06,155.36
100.02,-7.06,155.35
100.01,-7.07,155.34
100.01,-7.08,155.33
99.99,-7.09,155.32
99.98,-7.10,155.31
99.96,-7.11,155.29
99.94,-7.12,155.28
99.91,-7.13,155.27
99.89,-7.13,155.26
99.87,-7.13,155.25
99.86,-7.13,155.24
99.85,-7.13,155.23
99.84,-7.13,155.22
99.84,-7.13,155.21
99.84,-7.14,155.20
99.84,-7.15,155.19
99.84,-7.16,155.18
99.87,-7.18,155.16
99.92,-7.21,155.14
