X,Y,Z
71.62,-34.16,153.57
71.44,-33.35,153.79
71.22,-32.43,154.22
70.95,-31.39,154.88
70.62,-30.24,155.77
70.24,-28.97,156.89
69.82,-27.56,158.25
69.42,-26.01,159.84
69.05,-24.34,161.66
68.76,-22.55,163.71
68.54,-20.67,165.97
68.42,-18.73,168.44
68.40,-16.76,171.09
68.49,-14.78,173.92
68.70,-12.82,176.91
69.02,-10.91,180.05
69.47,-9.04,183.35
70.06,-7.24,186.77
70.78,-5.51,190.32
71.61,-3.87,193.98
72.52,-2.32,197.73
73.50,-0.87,201.55
74.52,0.49,205.41
75.55,1.76,209.29
76.58,2.95,213.16
77.60,4.05,216.96
78.64,4.94,220.72
79.61,5.74,224.41
80.51,6.48,227.98
81.33,7.17,231.37
82.03,7.83,234.53
82.60,8.47,237.42
83.04,9.11,240.01
83.33,9.75,242.27
83.49,10.39,244.20
83.53,11.03,245.78
83.47,11.64,247.01
83.31,12.22,247.89
83.06,12.74,248.42
82.72,13.20,248.62
82.32,13.56,248.49
81.88,13.81,248.05
81.41,13.95,247.33
80.91,13.97,246.35
80.39,13.89,245.14
79.84,13.69,243.73
79.25,13.40,242.15
78.63,13.02,240.41
77.97,12.56,238.53
77.25,12.02,236.54
76.50,11.39,234.45
75.70,10.68,232.26
74.87,9.89,229.98
74.00,9.01,227.62
73.10,8.03,225.18
72.18,6.95,222.69
71.24,5.75,220.14
70.29,4.43,217.55
69.34,3.00,214.93
68.38,1.46,212.28
67.42,-0.17,209.60
66.47,-1.89,206.93
65.55,-3.66,204.26
64.69,-5.47,201.62
63.91,-7.30,198.99
63.24,-9.12,196.40
62.67,-10.94,193.85
62.19,-12.72,191.35
61.78,-14.46,188.91
61.41,-16.14,186.54
61.06,-17.73,184.29
60.72,-19.21,182.16
60.40,-20.57,180.19
60.08,-21.78,178.39
59.75,-22.84,176.77
59.41,-23.74,175.35
59.03,-24.48,174.14
58.62,-25.05,173.15
58.20,-25.46,172.39
57.77,-25.71,171.88
57.35,-25.80,171.63
56.95,-25.73,171.65
56.57,-25.51,171.95
56.23,-25.13,172.55
55.93,-24.59,173.45
55.69,-23.87,174.65
55.52,-22.98,176.13
55.42,-21.90,177.87
55.39,-20.66,179.86
55.41,-19.27,182.05
55.48,-17.73,184.43
55.61,-16.09,186.96
55.83,-14.34,189.64
56.15,-12.52,192.43
56.57,-10.63,195.33
57.13,-8.71,198.31
57.81,-6.77,201.35
58.63,-4.86,204.43
59.57,-3.01,207.52
60.62,-1.27,210.61
61.76,0.39,213.70
62.86,1.99,216.75
64.01,3.48,219.83
65.24,4.94,222.92
66.53,6.38,226.05
67.86,7.80,229.21
69.20,9.22,232.41
70.55,10.63,235.62
71.91,11.99,238.86
73.25,13.30,242.09
74.57,14.54,245.28
75.84,15.69,248.40
77.03,16.71,251.37
78.12,17.57,254.13
79.06,18.27,256.62
79.81,18.80,258.76
80.35,19.16,260.53
80.68,19.38,261.88
80.82,19.46,262.81
80.81,19.42,263.32
80.67,19.25,263.43
80.43,18.98,263.15
80.10,18.61,262.52
79.70,18.15,261.58
79.22,17.60,260.39
78.69,16.97,258.99
78.13,16.28,257.44
77.55,15.52,255.78
76.97,14.73,254.06
76.41,13.90,252.31
75.88,13.06,250.55
75.41,12.21,248.79
75.00,11.37,247.04
74.64,10.53,245.28
74.35,9.71,243.52
74.11,8.90,241.72
73.92,8.11,239.89
73.77,7.34,237.99
73.66,6.60,236.01
73.59,5.90,233.96
73.51,5.22,231.81
73.42,4.53,229.57
73.30,3.83,227.25
73.15,3.10,224.85
73.02,2.32,222.37
72.92,1.50,219.82
72.87,0.63,217.18
72.84,-0.29,214.48
72.79,-1.26,211.71
72.66,-2.29,208.87
72.43,-3.39,205.97
72.08,-4.56,203.05
71.64,-5.80,200.13
71.12,-7.08,197.26
70.60,-8.39,194.44
70.12,-9.70,191.69
69.72,-10.99,189.03
69.40,-12.26,186.44
69.14,-13.49,183.93
68.94,-14.68,181.51
68.76,-15.82,179.18
68.58,-16.91,176.94
68.42,-17.93,174.79
68.29,-18.89,172.73
68.19,-19.78,170.75
68.14,-20.60,168.83
68.13,-21.35,166.98
68.15,-22.03,165.21
68.23,-22.66,163.52
68.36,-23.24,161.92
68.53,-23.79,160.40
68.73,-24.30,158.99
68.93,-24.77,157.70
69.11,-25.21,156.53
69.26,-25.61,155.49
69.37,-25.98,154.62
69.42,-26.32,153.93
69.39,-26.64,153.44
69.28,-26.95,153.19
69.08,-27.26,153.17
68.78,-27.58,153.42
68.39,-27.91,153.95
67.91,-28.26,154.77
67.32,-28.61,155.90
