X,Y,Z
70.50,39.19,122.73
69.64,40.11,124.28
68.78,41.12,125.74
67.93,42.22,127.12
67.06,43.42,128.40
66.20,44.70,129.62
65.35,46.07,130.75
64.50,47.53,131.81
63.66,49.08,132.82
62.84,50.70,133.77
62.04,52.38,134.70
61.29,54.12,135.58
60.57,55.91,136.40
59.86,57.73,137.15
59.14,59.58,137.79
58.35,61.45,138.29
57.43,63.34,138.59
56.29,65.22,138.60
54.85,67.09,138.24
52.98,68.92,137.40
50.54,70.69,135.91
47.34,72.35,133.62
43.20,73.87,130.32
37.89,75.19,125.82
31.29,76.25,119.97
23.41,76.95,112.80
14.56,77.21,104.63
5.33,76.98,96.08
-3.45,76.22,88.03
-11.10,74.97,81.17
-17.32,73.30,75.79
-22.11,71.28,71.88
-25.71,68.99,69.24
-28.35,66.50,67.62
-30.28,63.87,66.77
-31.67,61.13,66.48
-32.67,58.33,66.62
-33.39,55.49,67.10
-33.87,52.64,67.85
-34.18,49.81,68.83
-34.39,47.02,70.02
-34.52,44.29,71.40
-34.60,41.63,72.97
-34.63,39.06,74.71
-34.63,36.56,76.62
-34.61,34.15,78.68
-34.59,31.82,80.86
-34.60,29.59,83.15
-34.63,27.46,85.50
-34.68,25.42,87.91
-34.77,23.47,90.35
-34.90,21.61,92.79
-35.07,19.86,95.22
-35.26,18.20,97.62
-35.46,16.66,99.99
-35.66,15.22,102.32
-35.85,13.90,104.59
-36.04,12.71,106.81
-36.22,11.65,108.97
-36.38,10.74,111.07
-36.52,9.96,113.12
-36.63,9.34,115.12
-36.72,8.87,117.07
-36.78,8.56,118.99
-36.82,8.42,120.87
-36.83,8.44,122.74
-36.79,8.62,124.59
-36.69,8.97,126.44
-36.53,9.51,128.28
-36.33,10.22,130.13
-36.10,11.11,132.00
-35.83,12.16,133.89
-35.51,13.39,135.80
-35.10,14.79,137.73
-34.58,16.36,139.72
-33.94,18.10,141.78
-33.21,20.00,143.92
-32.41,22.03,146.18
-31.51,24.15,148.58
-30.46,26.34,151.11
-29.25,28.57,153.79
-27.86,30.82,156.61
-26.31,33.06,159.56
-24.62,35.31,162.61
-22.81,37.55,165.75
-20.84,39.76,168.92
-18.72,41.95,172.10
-16.51,44.12,175.22
-14.25,46.26,178.21
-12.01,48.36,181.06
-9.89,50.39,183.73
-7.93,52.31,186.22
-6.23,54.12,188.48
-4.88,55.80,190.47
-3.97,57.32,192.20
-3.48,58.65,193.67
-3.40,59.77,194.86
-3.69,60.76,195.78
-4.27,61.67,196.47
-5.08,62.53,196.97
-6.10,63.37,197.31
-7.32,64.20,197.49
-8.75,65.02,197.53
-10.36,65.84,197.44
-12.22,66.63,197.13
-14.35,67.42,196.56
-16.83,68.18,195.65
-19.67,68.94,194.32
-22.92,69.68,192.55
-26.59,70.41,190.34
-30.72,71.12,187.68
-35.30,71.81,184.59
-40.33,72.46,181.08
-45.82,73.05,177.14
-51.77,73.58,172.76
-58.17,74.01,167.96
-64.99,74.33,162.76
-72.18,74.48,157.22
-79.61,74.44,151.47
-87.09,74.16,145.71
-94.39,73.65,140.15
-101.31,72.89,134.99
-107.68,71.90,130.43
-113.38,70.71,126.54
-118.38,69.34,123.36
-122.69,67.84,120.87
-126.40,66.22,118.96
-129.57,64.52,117.56
-132.28,62.79,116.56
-134.61,61.04,115.89
-136.64,59.31,115.47
-138.40,57.60,115.28
-139.96,55.93,115.27
-141.33,54.31,115.44
-142.56,52.78,115.78
-143.61,51.34,116.29
-144.51,50.01,116.95
-145.25,48.81,117.76
-145.83,47.74,118.71
-146.28,46.82,119.79
-146.60,46.03,120.98
-146.80,45.38,122.29
-146.89,44.85,123.68
-146.87,44.45,125.17
-146.75,44.17,126.76
-146.53,43.99,128.47
-146.23,43.94,130.33
-145.83,44.01,132.36
-145.32,44.21,134.59
-144.69,44.55,137.03
-143.93,45.01,139.68
-143.03,45.58,142.56
-142.00,46.22,145.64
-140.82,46.93,148.95
-139.49,47.67,152.44
-138.02,48.40,156.09
-136.43,49.09,159.83
-134.76,49.73,163.58
-133.02,50.32,167.27
-131.26,50.88,170.82
-129.50,51.42,174.18
-127.82,51.98,177.30
-126.22,52.58,180.19
-124.69,53.25,182.86
