X,Y,Z
55.02,-57.56,334.39
53.52,-57.21,337.79
52.08,-56.71,341.23
50.78,-56.06,344.66
49.68,-55.27,348.03
48.82,-54.34,351.32
48.22,-53.27,354.50
47.85,-52.07,357.62
47.73,-50.75,0.68
47.89,-49.33,3.70
48.37,-47.83,6.66
49.16,-46.27,9.56
50.22,-44.68,12.42
51.46,-43.07,15.26
52.80,-41.47,18.09
54.17,-39.91,20.93
55.51,-38.42,23.77
56.73,-36.99,26.60
57.79,-35.61,29.39
58.64,-34.25,32.10
59.23,-32.89,34.68
59.53,-31.52,37.10
59.52,-30.13,39.36
59.23,-28.74,41.41
58.69,-27.35,43.26
57.90,-25.99,44.87
56.91,-24.66,46.24
55.74,-23.38,47.37
54.39,-22.17,48.29
52.90,-21.03,49.05
51.28,-19.94,49.69
49.61,-18.91,50.26
47.96,-17.94,50.79
46.40,-17.00,51.31
44.97,-16.09,51.85
43.69,-15.19,52.43
42.56,-14.28,53.03
41.57,-13.35,53.67
40.69,-12.38,54.33
39.89,-11.38,54.99
39.13,-10.32,55.63
38.37,-9.19,56.23
37.57,-8.02,56.77
36.70,-6.80,57.22
35.73,-5.56,57.55
34.60,-4.29,57.74
33.26,-3.02,57.78
31.70,-1.75,57.64
29.89,-0.50,57.31
27.83,0.69,56.77
25.54,1.80,56.02
23.02,2.79,55.07
20.31,3.64,53.94
17.45,4.32,52.64
14.49,4.81,51.21
11.42,5.09,49.66
8.25,5.17,48.03
4.92,5.05,46.36
1.46,4.76,44.69
-2.07,4.28,43.04
-5.63,3.61,41.45
-9.19,2.76,39.93
-12.74,1.73,38.48
-16.28,0.53,37.13
-19.85,-0.81,35.91
-23.47,-2.28,34.86
-27.15,-3.83,33.98
-30.87,-5.43,33.33
-34.60,-7.03,32.92
-38.31,-8.57,32.75
-41.94,-9.98,32.82
-45.44,-11.21,33.12
-48.71,-12.18,33.60
-51.71,-12.87,34.20
-54.38,-13.26,34.87
-56.69,-13.35,35.55
-58.63,-13.16,36.21
-60.20,-12.71,36.82
-61.41,-11.99,37.38
-62.30,-11.05,37.89
-62.88,-9.85,38.35
-63.18,-8.42,38.79
-63.21,-6.74,39.22
-63.01,-4.84,39.64
-62.60,-2.74,40.07
-62.02,-0.46,40.54
-61.30,1.97,41.03
-60.47,4.51,41.57
-59.56,7.16,42.18
-58.58,9.90,42.84
-57.54,12.70,43.58
-56.44,15.56,44.40
-55.24,18.50,45.29
-53.93,21.48,46.28
-52.49,24.51,47.37
-50.94,27.56,48.57
-49.27,30.60,49.87
-47.49,33.63,51.27
-45.56,36.61,52.76
-43.46,39.55,54.36
-41.13,42.45,56.07
-38.45,45.30,57.95
-35.30,48.10,60.05
-31.62,50.85,62.44
-27.33,53.51,65.17
-22.35,56.02,68.34
-16.64,58.35,71.98
-10.19,60.46,76.14
-3.00,62.33,80.85
4.89,63.95,86.11
13.38,65.28,91.86
22.37,66.32,98.01
31.67,67.08,104.43
41.12,67.58,110.94
50.52,67.85,117.38
59.73,67.95,123.63
68.67,67.95,129.70
77.33,67.87,135.65
85.69,67.71,141.55
93.71,67.43,147.45
101.24,66.99,153.26
108.16,66.37,158.90
114.41,65.59,164.27
119.90,64.67,169.28
124.61,63.63,173.86
128.60,62.51,178.06
131.95,61.34,181.91
134.75,60.15,185.45
137.10,58.94,188.73
139.08,57.73,191.79
140.76,56.54,194.67
142.20,55.36,197.36
143.45,54.20,199.88
144.51,53.06,202.19
145.44,51.95,204.32
146.26,50.88,206.27
