X,Y,Z
4.54,75.47,203.72
2.10,76.64,201.27
-0.33,77.91,198.86
-2.76,79.27,196.47
-5.13,80.70,194.13
-7.29,82.19,191.97
-9.06,83.71,190.17
-9.94,85.26,189.25
-8.68,86.84,190.45
0.74,88.42,199.82
89.85,89.31,288.89
137.96,87.88,336.97
143.92,86.12,342.88
145.35,84.26,344.23
145.57,82.33,344.32
145.28,80.33,343.85
144.73,78.28,343.07
144.01,76.20,342.08
143.18,74.14,340.92
142.25,72.15,339.64
141.25,70.31,338.26
140.25,68.64,336.83
139.28,67.18,335.37
138.35,65.94,333.88
137.47,64.90,332.35
136.63,64.06,330.78
135.85,63.41,329.15
135.12,62.94,327.47
134.42,62.67,325.70
133.73,62.58,323.84
133.02,62.67,321.87
132.24,62.93,319.75
131.36,63.37,317.45
130.37,63.98,314.98
129.24,64.77,312.34
127.91,65.74,309.49
126.35,66.87,306.41
124.54,68.14,303.07
122.44,69.54,299.42
119.97,71.02,295.41
117.03,72.58,290.92
113.44,74.19,285.84
109.01,75.79,279.97
103.46,77.36,273.04
96.37,78.81,264.65
87.31,80.08,254.36
75.87,81.07,241.79
62.04,81.67,226.94
46.93,81.75,210.94
32.49,81.31,195.75
20.10,80.46,182.76
9.91,79.37,172.12
1.58,78.12,163.49
-5.25,76.80,156.50
-10.92,75.50,150.78
-15.75,74.28,145.99
-20.03,73.20,141.82
-23.92,72.26,138.10
-27.58,71.49,134.64
-31.09,70.85,131.36
-34.50,70.32,128.17
-37.88,69.90,124.95
-41.29,69.57,121.62
-44.80,69.35,118.09
-48.51,69.24,114.28
-52.51,69.25,110.17
-56.84,69.37,105.71
-61.55,69.62,100.86
-66.70,69.94,95.58
-72.28,70.29,89.87
-78.29,70.63,83.76
-84.65,70.89,77.30
-91.35,71.07,70.55
-98.28,71.14,63.59
-105.37,71.11,56.52
-112.52,71.00,49.41
-119.68,70.77,42.29
-126.74,70.39,35.26
-133.62,69.86,28.43
-140.22,69.17,21.87
-146.45,68.33,15.68
-152.29,67.39,9.89
-157.73,66.35,4.49
-162.73,65.22,359.53
-167.35,63.99,354.93
-171.61,62.69,350.67
-175.54,61.33,346.71
-179.18,59.98,343.02
177.47,58.67,339.59
174.46,57.46,336.45
171.81,56.37,333.62
169.51,55.42,331.05
167.53,54.64,328.69
165.83,54.04,326.48
164.38,53.61,324.36
163.15,53.31,322.28
162.11,53.18,320.25
161.26,53.20,318.25
160.57,53.38,316.27
160.02,53.74,314.30
159.59,54.29,312.35
159.26,55.01,310.40
159.03,55.93,308.48
158.92,57.05,306.63
158.91,58.35,304.86
159.02,59.84,303.17
159.27,61.50,301.62
159.71,63.33,300.22
160.35,65.29,299.03
161.29,67.35,298.14
162.61,69.46,297.65
164.43,71.60,297.67
166.89,73.74,298.37
170.28,75.86,300.05
175.04,77.90,303.20
-178.21,79.81,308.43
-168.64,81.50,316.62
-155.22,82.81,328.78
-137.81,83.52,345.02
-119.12,83.47,2.62
-103.39,82.70,17.31
-92.38,81.45,27.29
-85.23,79.96,33.45
-80.66,78.36,37.03
-77.79,76.74,38.95
-76.12,75.15,39.69
-75.34,73.60,39.59
-75.23,72.11,38.90
-75.63,70.69,37.78
-76.50,69.35,36.30
-77.81,68.07,34.48
-79.51,66.83,32.34
-81.51,65.64,29.93
-83.73,64.48,27.31
-86.11,63.35,24.52
-88.59,62.26,21.61
-91.16,61.24,18.60
-93.82,60.28,15.48
-96.59,59.38,12.24
-99.47,58.54,8.89
-102.45,57.73,5.48
-105.51,56.93,2.02
-108.59,56.14,358.54
-111.68,55.40,355.04
-114.77,54.73,351.52
-117.91,54.15,347.94
-121.11,53.67,344.28
-124.42,53.27,340.51
-127.82,52.91,336.66
-131.24,52.55,332.76
-134.62,52.21,328.86
-137.93,51.89,324.97
-141.14,51.57,321.12
-144.27,51.27,317.28
-147.35,51.00,313.45
-150.40,50.74,309.61
-153.40,50.50,305.78
-156.34,50.26,302.00
-159.15,50.03,298.35
-161.77,49.84,294.87
-164.19,49.72,291.61
-166.39,49.73,288.54
-168.42,49.84,285.60
-170.28,50.05,282.80
-172.01,50.35,280.12
-173.62,50.74,277.52
-175.12,51.19,275.01
-176.50,51.72,272.57
-177.76,52.31,270.20
-178.86,52.99,267.93
-179.78,53.75,265.77
179.47,54.61,263.72
178.92,55.57,261.81
178.58,56.65,260.03
178.49,57.84,258.45
178.65,59.14,257.08
179.05,60.53,255.96
179.74,62.01,255.15
-179.26,63.56,254.68
-177.85,65.15,254.62
-175.98,66.76,255.05
-173.53,68.35,256.07
-170.41,69.89,257.80
-166.51,71.35,260.36
-161.74,72.66,263.89
-156.03,73.78,268.47
-149.38,74.65,274.13
-141.98,75.19,280.66
-134.25,75.38,287.63
-126.64,75.20,294.54
-119.54,74.67,301.00
-113.21,73.83,306.70
-107.82,72.70,311.50
-103.44,71.33,315.34
-100.04,69.77,318.29
-97.52,68.07,320.46
-95.72,66.25,322.00
-94.50,64.33,322.99
-93.76,62.34,323.52
-93.42,60.33,323.66
-93.48,58.32,323.44
-93.91,56.33,322.88
-94.67,54.36,322.02
-95.70,52.43,320.89
-96.89,50.55,319.54
-98.20,48.73,317.99
-99.55,46.98,316.28
-100.85,45.29,314.44
-102.06,43.68,312.53
-103.20,42.16,310.56
-104.28,40.73,308.52
