X,Y,Z
135.93,-12.58,173.38
134.85,-10.29,170.51
133.71,-8.13,167.64
132.52,-6.09,164.77
131.26,-4.20,161.92
129.95,-2.44,159.08
128.59,-0.82,156.29
127.21,0.67,153.54
125.80,2.02,150.85
124.38,3.23,148.22
122.93,4.30,145.66
121.47,5.22,143.21
120.04,5.98,140.88
118.67,6.58,138.71
117.40,7.03,136.72
116.26,7.32,134.94
115.25,7.47,133.40
114.38,7.48,132.12
113.63,7.34,131.12
113.02,7.07,130.43
112.54,6.65,130.07
112.19,6.10,130.04
111.95,5.40,130.35
111.81,4.56,130.99
111.76,3.58,131.96
111.77,2.45,133.25
111.83,1.16,134.83
111.95,-0.27,136.70
112.11,-1.85,138.85
112.29,-3.59,141.28
112.46,-5.47,143.97
112.58,-7.49,146.92
112.63,-9.67,150.14
112.56,-11.96,153.62
112.37,-14.34,157.34
112.00,-16.80,161.31
111.42,-19.31,165.54
110.59,-21.84,170.01
109.50,-24.35,174.74
108.10,-26.78,179.75
106.36,-29.09,185.06
104.28,-31.22,190.65
101.87,-33.10,196.53
99.14,-34.68,202.65
96.13,-35.92,208.93
92.89,-36.77,215.30
89.50,-37.22,221.62
86.04,-37.26,227.79
82.57,-36.89,233.67
79.16,-36.17,239.14
75.84,-35.12,244.16
72.62,-33.77,248.69
69.59,-32.19,252.68
66.82,-30.43,256.13
64.34,-28.56,259.07
62.14,-26.61,261.50
60.20,-24.62,263.42
58.45,-22.67,264.83
56.85,-20.87,265.76
55.39,-19.25,266.20
54.05,-17.85,266.15
52.84,-16.69,265.61
51.75,-15.78,264.61
50.79,-15.11,263.17
49.94,-14.70,261.36
49.21,-14.50,259.24
48.64,-14.49,256.86
48.25,-14.65,254.28
48.05,-14.95,251.57
48.03,-15.34,248.77
48.14,-15.83,245.94
48.35,-16.40,243.11
48.61,-17.06,240.30
48.89,-17.80,237.53
49.16,-18.64,234.80
49.38,-19.56,232.11
49.55,-20.59,229.45
49.64,-21.70,226.82
49.63,-22.91,224.22
49.53,-24.19,221.65
49.35,-25.54,219.12
49.12,-26.96,216.63
48.88,-28.44,214.16
48.64,-30.00,211.70
48.40,-31.62,209.25
48.18,-33.31,206.80
47.95,-35.08,204.33
47.74,-36.92,201.85
47.58,-38.84,199.32
47.52,-40.81,196.74
47.62,-42.83,194.10
47.90,-44.89,191.40
48.36,-46.99,188.64
48.99,-49.08,185.84
49.82,-51.14,183.00
50.85,-53.14,180.10
52.06,-55.07,177.15
53.46,-56.90,174.13
55.01,-58.62,171.06
56.66,-60.21,167.98
58.37,-61.69,164.93
60.09,-63.03,161.97
61.78,-64.26,159.14
63.38,-65.38,156.50
64.82,-66.42,154.10
66.06,-67.39,151.97
67.12,-68.32,150.07
68.00,-69.23,148.38
68.65,-70.13,146.94
69.00,-71.04,145.81
69.03,-71.93,145.05
68.69,-72.83,144.73
67.92,-73.71,144.91
66.57,-74.59,145.72
64.48,-75.46,147.32
61.46,-76.29,149.91
57.20,-77.04,153.83
51.40,-77.63,159.41
43.88,-77.93,166.79
34.95,-77.81,175.67
25.51,-77.11,185.13
16.73,-75.79,194.02
9.38,-73.88,201.53
3.65,-71.45,207.46
-0.63,-68.60,211.96
-3.75,-65.39,215.30
-5.96,-61.89,217.74
-7.50,-58.18,219.53
-8.54,-54.27,220.83
-9.20,-50.24,221.78
-9.62,-46.11,222.48
-9.85,-41.92,223.01
-9.99,-37.71,223.41
-10.08,-33.49,223.72
-10.19,-29.31,223.96
-10.33,-25.16,224.11
-10.51,-21.09,224.18
-10.74,-17.11,224.17
-11.05,-13.26,224.08
-11.49,-9.57,223.91
-12.08,-6.06,223.67
-12.82,-2.75,223.35
-13.73,0.37,222.94
-14.77,3.31,222.41
-15.91,6.05,221.75
-17.14,8.62,220.95
-18.44,11.00,220.00
-19.81,13.20,218.91
-21.23,15.19,217.69
-22.69,16.97,216.35
-24.17,18.53,214.90
-25.64,19.85,213.38
-27.09,20.91,211.81
-28.49,21.70,210.21
-29.85,22.21,208.62
-31.17,22.43,207.06
-32.45,22.35,205.57
-33.67,21.94,204.20
-34.85,21.17,202.94
-35.98,20.07,201.84
-37.03,18.64,200.93
-37.99,16.91,200.23
-38.84,14.93,199.77
-39.60,12.72,199.56
