-,-,-
71.64,7.89,166.20
71.69,8.62,166.23
71.77,9.39,166.26
71.91,10.18,166.31
72.08,11.01,166.36
72.25,11.86,166.40
72.46,12.75,166.44
72.73,13.66,166.47
73.04,14.60,166.49
73.39,15.54,166.49
73.81,16.43,166.48
74.34,17.29,166.45
74.93,18.11,166.42
75.54,18.89,166.37
76.15,19.60,166.30
76.76,20.22,166.22
77.41,20.76,166.14
78.03,21.34,166.08
78.45,21.77,165.97
78.51,21.90,165.79
78.29,21.78,165.60
78.07,21.52,165.50
77.94,21.07,165.50
77.92,20.52,165.59
77.97,19.95,165.77
77.99,19.36,166.01
77.95,18.73,166.25
77.85,18.05,166.47
77.72,17.32,166.63
77.58,16.54,166.74
77.42,15.70,166.78
77.21,14.82,166.74
76.94,13.86,166.64
76.59,12.82,166.48
76.21,11.70,166.27
75.82,10.54,166.05
75.46,9.35,165.82
75.14,8.15,165.56
74.84,6.97,165.26
74.51,5.82,164.93
74.13,4.69,164.56
73.70,3.60,164.16
73.26,2.54,163.78
72.81,1.49,163.45
72.35,0.44,163.19
71.87,-0.58,163.04
71.40,-1.54,163.02
70.96,-2.41,163.18
70.53,-3.17,163.53
70.12,-3.84,164.07
69.69,-4.45,164.82
69.23,-5.04,165.73
68.70,-5.56,166.77
68.11,-5.99,167.88
67.47,-6.35,169.01
66.89,-6.70,170.12
66.54,-7.15,171.19
66.46,-7.77,172.23
66.55,-8.55,173.21
66.66,-9.40,174.09
66.72,-10.27,174.84
66.75,-11.08,175.44
66.74,-11.80,175.89
66.68,-12.42,176.18
66.55,-12.98,176.34
66.35,-13.48,176.38
66.08,-13.84,176.35
65.74,-13.77,176.32
65.51,-13.49,176.32
65.18,-12.92,176.32
64.92,-12.33,176.25
64.71,-11.77,176.20
64.67,-11.21,176.17
64.77,-10.54,176.13
64.93,-9.73,176.10
65.12,-8.88,176.08
65.33,-8.15,176.08
65.57,-7.58,176.10
65.83,-7.09,176.10
66.07,-6.65,176.10
66.25,-6.23,176.07
66.37,-5.99,176.02
66.43,-5.76,175.96
66.45,-5.56,175.92
66.46,-5.41,175.89
66.47,-5.31,175.87
66.47,-5.20,175.86
66.46,-5.10,175.85
66.46,-5.01,175.84
66.49,-4.93,175.83
66.54,-4.86,175.82
66.60,-4.79,175.81
66.68,-4.72,175.80
66.76,-4.65,175.79
66.84,-4.57,175.78
66.91,-4.49,175.77
66.97,-4.41,175.75
67.02,-4.33,175.74
67.06,-4.24,175.73
67.08,-4.16,175.71
67.10,-4.07,175.69
67.11,-3.98,175.67
67.12,-3.90,175.65
67.14,-3.82,175.63
67.16,-3.72,175.61
67.18,-3.64,175.58
67.21,-3.55,175.55
67.25,-3.47,175.52
67.29,-3.38,175.49
67.33,-3.29,175.46
67.37,-3.21,175.44
67.40,-3.13,175.41
67.43,-3.04,175.39
67.45,-2.94,175.36
67.46,-2.85,175.33
67.46,-2.76,175.30
67.45,-2.68,175.28
67.44,-2.59,175.25
67.44,-2.51,175.23
67.43,-2.43,175.20
67.43,-2.35,175.17
67.44,-2.26,175.14
67.44,-2.17,175.12
67.45,-2.09,175.10
67.46,-2.01,175.08
67.47,-1.93,175.05
67.49,-1.84,175.03
67.50,-1.76,175.00
67.51,-1.67,174.97
67.53,-1.60,174.93
67.55,-1.52,174.90
67.58,-1.45,174.87
67.61,-1.38,174.83
67.65,-1.32,174.80
67.70,-1.26,174.77
67.75,-1.19,174.74
67.81,-1.14,174.71
67.86,-1.09,174.68
67.92,-1.04,174.65
67.97,-1.00,174.62
68.02,-0.96,174.59
68.08,-0.94,174.57
68.14,-0.91,174.54
68.19,-0.89,174.51
68.24,-0.87,174.48
68.29,-0.86,174.45
68.33,-0.85,174.41
68.36,-0.85,174.38
68.40,-0.84,174.35
68.44,-0.84,174.32
68.47,-0.84,174.28
68.50,-0.85,174.24
68.53,-0.85,174.20
68.54,-0.87,174.16
68.56,-0.88,174.12
68.57,-0.89,174.08
68.57,-0.90,174.04
68.58,-0.91,174.01
68.59,-0.92,173.97
68.60,-0.94,173.94
68.60,-0.96,173.90
68.61,-0.98,173.86
68.62,-1.00,173.82
68.63,-1.02,173.78
