-,-,-
0.57,1.03,0.27,23.19,-4.27,-66.77,1.20,70.81,5,854,122,0
0.66,1.15,0.16,24.54,-1.95,-84.41,1.33,87.93,5,851,91,0
0.74,1.37,0.20,36.44,-6.29,-118.53,1.56,124.16,4,832,65,0
0.88,0.94,0.25,37.23,-6.90,-130.13,1.32,135.52,2,811,32,0
0.99,0.30,-0.45,-16.66,-4.58,-121.34,1.13,122.56,1,799,19,0
0.83,1.23,0.06,-115.05,-34.91,-113.71,1.49,165.48,0,0,9,0
0.16,0.91,0.03,-10.56,-64.70,-86.79,0.92,108.77,0,0,3,0
0.37,0.85,-0.38,-4.70,-110.72,21.48,1.00,112.88,0,0,2,0
-0.05,0.49,-0.13,0.92,-149.60,50.66,0.51,157.94,0,0,2,0
-0.30,0.17,0.06,-18.55,-114.81,57.19,0.35,129.60,0,0,0,0
0.08,0.43,0.25,-46.75,-38.57,66.96,0.50,90.32,0,0,0,0
0.58,0.28,0.21,-42.24,-13.00,74.83,0.68,86.90,0,0,0,0
0.88,0.22,0.37,-64.64,-13.49,66.89,0.99,93.99,0,0,1,0
0.98,0.48,0.73,-88.07,-3.72,43.21,1.31,98.17,0,0,0,0
1.20,0.53,0.63,-88.75,7.26,24.84,1.45,92.44,0,0,2,0
1.22,0.52,0.36,-83.80,-24.60,11.17,1.37,88.05,0,0,1,0
1.02,0.74,0.45,-92.83,-69.58,10.13,1.34,116.46,0,0,0,0
0.87,0.85,0.58,-79.28,-67.32,-8.42,1.35,104.35,0,0,1,0
0.71,0.74,0.42,-72.27,-33.20,-33.51,1.11,86.30,0,0,2,0
0.71,0.63,0.15,-77.39,-16.54,-38.82,0.96,88.15,0,0,2,0
0.65,0.86,0.21,-84.41,-37.60,-26.31,1.10,96.08,0,0,3,0
0.49,0.75,0.14,-67.63,-74.52,-24.05,0.91,103.47,0,0,2,0
0.25,0.80,0.20,-70.31,-103.64,-12.45,0.86,125.86,0,0,4,0
0.12,0.87,0.32,-69.27,-104.19,0.92,0.94,125.12,0,0,1,0
0.24,0.83,0.31,-65.31,-79.96,6.47,0.92,103.44,0,0,2,0
0.40,1.01,0.42,-66.04,-53.47,5.49,1.17,85.15,0,0,1,0
0.44,0.95,0.35,-45.10,-38.39,3.11,1.10,59.31,0,0,1,0
0.43,0.86,0.28,-31.62,-28.50,3.54,1.00,42.71,0,0,1,0
0.32,0.96,0.46,-14.28,-22.89,-11.47,1.11,29.32,1,767,3,0
