X,Y,Z
88.78,-7.79,101.54
88.79,-7.78,101.53
88.81,-7.77,101.52
88.83,-7.75,101.51
88.85,-7.73,101.50
88.87,-7.70,101.49
88.90,-7.68,101.48
88.92,-7.65,101.47
88.95,-7.62,101.46
88.97,-7.60,101.45
88.99,-7.57,101.44
89.02,-7.54,101.43
89.04,-7.51,101.42
89.07,-7.49,101.41
89.09,-7.46,101.40
89.11,-7.43,101.39
89.14,-7.40,101.38
89.16,-7.38,101.37
89.18,-7.36,101.36
89.20,-7.33,101.34
89.22,-7.30,101.33
89.24,-7.27,101.32
89.26,-7.23,101.31
89.28,-7.20,101.30
89.30,-7.17,101.29
89.32,-7.13,101.28
89.33,-7.10,101.27
89.35,-7.06,101.27
89.37,-7.02,101.26
89.38,-6.98,101.25
89.40,-6.94,101.24
89.42,-6.91,101.24
89.44,-6.86,101.23
89.46,-6.82,101.22
89.49,-6.77,101.22
89.52,-6.71,101.21
89.55,-6.65,101.20
89.58,-6.57,101.20
89.61,-6.47,101.19
89.65,-6.35,101.19
89.67,-6.21,101.19
89.70,-6.06,101.19
89.73,-5.90,101.20
89.76,-5.72,101.20
89.80,-5.51,101.21
89.83,-5.31,101.21
89.83,-5.12,101.21
89.81,-4.94,101.21
89.79,-4.78,101.22
89.75,-4.63,101.23
89.71,-4.49,101.25
89.68,-4.35,101.26
89.65,-4.20,101.27
89.64,-4.05,101.28
89.63,-3.91,101.28
89.62,-3.77,101.28
89.61,-3.63,101.28
89.61,-3.49,101.28
89.60,-3.34,101.28
89.60,-3.19,101.28
89.61,-3.02,101.29
89.62,-2.84,101.29
89.65,-2.64,101.29
89.68,-2.43,101.28
89.70,-2.22,101.28
89.72,-2.00,101.27
89.74,-1.78,101.27
89.76,-1.55,101.27
89.79,-1.30,101.28
89.83,-1.05,101.28
89.88,-0.80,101.28
89.94,-0.53,101.28
90.00,-0.27,101.27
90.06,-0.01,101.27
90.12,0.25,101.26
90.20,0.52,101.26
90.29,0.78,101.26
90.38,1.06,101.26
90.50,1.34,101.26
90.63,1.62,101.26
90.77,1.92,101.26
90.91,2.23,101.26
91.06,2.54,101.25
91.22,2.87,101.26
91.38,3.21,101.27
91.55,3.57,101.28
91.72,3.94,101.30
91.89,4.33,101.32
92.07,4.75,101.34
92.26,5.20,101.37
92.46,5.68,101.40
92.67,6.20,101.43
92.88,6.74,101.47
93.10,7.32,101.51
93.32,7.95,101.56
93.56,8.64,101.61
93.83,9.41,101.68
94.14,10.27,101.76
94.46,11.22,101.84
94.82,12.27,101.91
95.20,13.44,101.97
95.58,14.75,101.99
95.95,16.20,101.95
96.33,17.79,101.88
96.72,19.53,101.76
97.07,21.40,101.58
97.37,23.39,101.34
97.59,25.47,101.02
97.71,27.60,100.61
97.70,29.73,100.11
97.51,31.77,99.49
97.19,33.71,98.74
96.83,35.59,97.87
96.57,37.48,96.93
96.37,39.46,95.91
96.27,41.48,95.00
96.06,43.18,94.31
95.43,44.19,93.71
94.53,44.50,93.25
93.82,44.16,93.08
93.48,43.34,93.26
93.49,42.20,93.70
93.79,40.88,94.36
94.25,39.51,95.16
94.72,38.12,95.99
95.11,36.74,96.79
95.34,35.38,97.49
95.36,34.10,98.07
95.20,32.87,98.55
94.89,31.68,98.93
94.51,30.49,99.26
94.15,29.21,99.56
93.83,27.74,99.84
93.57,26.05,100.11
93.34,24.16,100.39
93.12,22.11,100.67
92.88,19.98,100.94
92.60,17.82,101.22
92.30,15.69,101.50
91.98,13.60,101.82
91.65,11.55,102.21
91.37,9.54,102.72
91.13,7.59,103.36
90.96,5.72,104.15
90.85,3.98,105.06
90.76,2.39,106.09
90.66,0.94,107.21
90.54,-0.41,108.41
90.45,-1.67,109.66
90.41,-2.83,110.90
90.44,-3.83,112.07
90.50,-4.58,113.12
90.52,-5.03,113.99
90.51,-5.20,114.67
90.49,-5.18,115.19
90.49,-5.05,115.48
90.74,-4.86,115.17
91.37,-4.48,114.74
91.83,-4.44,114.31
92.00,-4.96,113.77
92.19,-5.19,113.37
92.42,-5.13,113.19
92.57,-5.05,113.12
92.52,-4.99,113.06
92.47,-4.92,113.10
92.35,-4.80,113.18
92.25,-4.70,113.24
92.19,-4.60,113.25
92.13,-4.52,113.22
92.07,-4.47,113.19
92.00,-4.46,113.16
91.92,-4.49,113.14
91.83,-4.55,113.13
91.76,-4.64,113.10
91.71,-4.74,113.06
91.68,-4.85,113.00
91.67,-4.95,112.94
91.67,-5.04,112.87
91.66,-5.11,112.79
91.66,-5.17,112.73
91.65,-5.20,112.67
91.64,-5.22,112.62
91.64,-5.21,112.57
91.64,-5.17,112.51
91.64,-5.11,112.46
91.65,-5.01,112.39
91.65,-4.89,112.33
91.66,-4.74,112.27
91.68,-4.55,112.19
91.70,-4.35,112.12
91.72,-4.11,112.06
91.75,-3.86,112.00
91.78,-3.60,111.94
91.81,-3.32,111.89
91.85,-3.04,111.83
91.90,-2.76,111.77
91.97,-2.48,111.70
92.04,-2.20,111.62
92.12,-1.92,111.54
92.20,-1.65,111.46
92.30,-1.38,111.37
92.39,-1.12,111.29
92.47,-0.85,111.20
92.55,-0.58,111.13
92.61,-0.31,111.06
92.68,-0.02,111.02
92.74,0.28,110.98
92.82,0.60,110.95
92.91,0.94,110.91
93.01,1.31,110.88
93.13,1.70,110.85
93.28,2.15,110.82
93.44,2.64,110.78
93.63,3.20,110.74
93.82,3.84,110.69
94.02,4.57,110.65
94.21,5.40,110.63
94.39,6.35,110.63
94.59,7.42,110.67
94.78,8.64,110.72
94.97,10.03,110.79
95.15,11.61,110.85
95.30,13.39,110.89
95.41,15.37,110.91
95.48,17.57,110.90
95.51,19.95,110.86
95.49,22.48,110.76
95.41,25.10,110.60
95.29,27.77,110.38
95.10,30.42,110.12
94.79,32.95,109.78
94.40,35.34,109.31
93.95,37.66,108.67
93.30,39.88,107.73
92.25,42.00,106.33
90.69,43.91,104.50
88.72,44.93,102.62
86.74,44.94,100.90
85.39,44.27,99.68
84.85,43.29,99.00
84.96,42.16,98.80
85.41,40.93,98.92
85.90,39.62,99.20
86.26,38.27,99.53
86.41,36.89,99.86
86.35,35.48,100.19
86.11,34.04,100.51
85.75,32.55,100.83
85.33,31.01,101.16
84.91,29.36,101.52
84.53,27.57,101.96
84.23,25.60,102.46
83.99,23.43,103.01
83.79,21.10,103.58
83.57,18.66,104.16
83.32,16.20,104.73
83.00,13.76,105.31
82.62,11.36,105.91
82.19,9.01,106.53
81.75,6.73,107.23
81.31,4.52,108.03
80.90,2.39,108.97
80.52,0.36,110.09
80.14,-1.48,111.36
79.74,-3.10,112.74
79.34,-4.52,114.20
78.96,-5.80,115.71
78.64,-7.04,117.25
78.34,-8.24,118.80
78.05,-9.29,120.26
77.75,-10.07,121.56
77.43,-10.49,122.65
77.07,-10.62,123.45
76.69,-10.58,123.95
76.28,-10.42,124.14
75.85,-10.14,124.02
75.58,-9.88,123.49
76.22,-9.72,122.05
77.70,-9.46,120.93
78.76,-9.99,120.35
79.50,-10.74,119.92
80.06,-10.86,119.80
80.28,-10.72,119.87
80.26,-10.51,119.94
80.24,-10.34,120.08
80.18,-10.12,120.19
80.23,-9.82,120.24
80.35,-9.52,120.22
80.56,-9.21,120.15
80.65,-8.93,120.12
80.72,-8.77,120.14
80.78,-8.69,120.17
80.81,-8.67,120.22
80.86,-8.68,120.26
80.94,-8.71,120.28
81.02,-8.71,120.29
81.10,-8.69,120.30
81.16,-8.62,120.30
81.21,-8.50,120.31
81.23,-8.33,120.31
81.24,-8.10,120.31
81.24,-7.84,120.31
81.24,-7.53,120.29
81.24,-7.19,120.27
81.23,-6.84,120.24
81.22,-6.50,120.22
81.21,-6.17,120.19
81.21,-5.86,120.15
81.23,-5.57,120.12
81.27,-5.29,120.07
81.33,-5.02,120.01
81.41,-4.76,119.95
81.51,-4.51,119.88
81.62,-4.27,119.80
81.74,-4.04,119.72
81.86,-3.81,119.63
81.97,-3.58,119.55
82.09,-3.37,119.46
82.20,-3.16,119.38
82.32,-2.97,119.29
82.44,-2.78,119.21
82.57,-2.60,119.13
82.71,-2.41,119.04
82.87,-2.22,118.94
83.05,-2.03,118.83
83.24,-1.83,118.70
83.42,-1.63,118.57
83.62,-1.41,118.44
83.81,-1.18,118.32
83.99,-0.92,118.21
84.17,-0.62,118.11
84.33,-0.29,118.03
84.48,0.10,117.96
84.62,0.55,117.91
84.76,1.09,117.87
84.90,1.72,117.83
85.04,2.46,117.79
85.17,3.32,117.74
85.30,4.34,117.69
85.43,5.52,117.62
85.56,6.89,117.54
85.67,8.48,117.42
85.75,10.29,117.24
85.78,12.33,116.98
85.71,14.60,116.61
85.52,17.08,116.12
85.19,19.71,115.49
84.75,22.43,114.72
84.19,25.15,113.82
83.52,27.78,112.80
82.69,30.23,111.64
81.75,32.52,110.30
80.73,34.71,108.74
79.56,36.78,106.90
78.09,38.73,104.72
76.36,40.40,102.47
74.58,41.18,100.66
73.19,41.09,99.51
72.57,40.41,99.08
72.81,39.50,99.35
73.55,38.49,100.02
74.42,37.39,100.89
75.17,36.23,101.84
75.68,35.01,102.77
75.93,33.75,103.66
75.97,32.44,104.47
75.81,31.06,105.19
75.52,29.58,105.83
75.18,27.94,106.43
74.83,26.11,107.02
74.49,24.09,107.60
74.16,21.91,108.18
73.81,19.64,108.78
73.45,17.31,109.40
73.08,14.98,110.06
72.71,12.65,110.77
72.33,10.31,111.55
71.95,7.96,112.44
71.54,5.60,113.47
71.09,3.31,114.71
70.62,1.17,116.20
70.14,-0.71,117.96
69.65,-2.28,119.98
69.18,-3.52,122.17
68.73,-4.52,124.45
68.27,-5.35,126.75
67.80,-6.13,128.99
67.33,-6.87,131.09
66.95,-7.54,132.97
66.72,-8.07,134.55
66.60,-8.42,135.79
66.46,-8.59,136.63
66.16,-8.61,137.06
65.63,-8.47,137.14
65.05,-8.18,136.91
65.19,-8.29,135.92
66.68,-8.06,134.54
68.29,-8.38,134.12
69.45,-9.31,134.01
70.14,-9.86,134.00
70.52,-9.92,133.95
70.76,-9.93,133.94
70.90,-10.04,134.02
71.02,-10.08,134.06
71.21,-10.01,134.02
71.44,-9.94,133.93
71.65,-9.80,133.82
71.79,-9.63,133.71
71.85,-9.44,133.64
71.87,-9.27,133.59
71.89,-9.09,133.53
71.92,-8.92,133.45
71.96,-8.73,133.36
72.01,-8.53,133.27
72.06,-8.33,133.17
72.10,-8.13,133.08
72.14,-7.93,133.00
72.19,-7.74,132.91
72.24,-7.55,132.82
72.31,-7.36,132.72
72.39,-7.18,132.62
72.47,-7.00,132.50
72.56,-6.80,132.38
72.64,-6.60,132.26
72.73,-6.37,132.14
72.82,-6.12,132.01
72.90,-5.86,131.87
73.00,-5.58,131.74
73.09,-5.29,131.60
73.19,-4.98,131.46
73.29,-4.67,131.32
73.40,-4.35,131.17
73.52,-4.03,131.02
73.65,-3.73,130.86
73.79,-3.44,130.71
73.94,-3.16,130.55
74.11,-2.90,130.39
74.28,-2.66,130.23
74.46,-2.45,130.07
74.65,-2.25,129.92
74.84,-2.07,129.76
75.05,-1.91,129.61
75.27,-1.75,129.45
75.50,-1.60,129.28
75.73,-1.44,129.12
75.96,-1.28,128.97
76.20,-1.11,128.82
76.44,-0.90,128.67
76.67,-0.66,128.53
76.91,-0.37,128.40
77.14,-0.01,128.27
77.36,0.42,128.15
77.58,0.96,128.03
77.79,1.60,127.90
78.01,2.36,127.76
78.22,3.26,127.61
78.44,4.33,127.44
78.65,5.58,127.25
78.86,7.03,127.02
79.05,8.70,126.72
79.21,10.59,126.33
79.31,12.69,125.83
79.32,15.01,125.19
79.19,17.51,124.40
78.95,20.14,123.48
78.66,22.81,122.43
78.31,25.46,121.29
77.85,28.00,120.11
77.28,30.37,118.90
76.66,32.56,117.61
76.01,34.62,116.19
75.21,36.54,114.59
74.09,38.21,112.72
72.56,39.49,110.64
70.80,39.94,108.86
69.24,39.49,107.63
68.24,38.42,107.01
67.91,37.10,106.93
68.07,35.69,107.25
68.46,34.20,107.81
68.80,32.66,108.50
69.06,31.03,109.27
69.15,29.34,110.07
69.09,27.59,110.88
68.88,25.83,111.68
68.54,24.06,112.47
68.14,22.26,113.30
67.69,20.47,114.13
67.23,18.69,115.00
66.80,16.91,115.94
66.43,15.13,116.97
66.13,13.36,118.09
65.87,11.56,119.33
65.63,9.78,120.67
65.37,8.03,122.09
65.06,6.33,123.59
64.71,4.67,125.20
64.31,3.07,126.92
63.89,1.53,128.80
63.42,0.08,130.82
62.93,-1.24,132.94
62.45,-2.42,135.13
61.97,-3.44,137.32
61.51,-4.29,139.45
61.09,-4.93,141.48
60.75,-5.31,143.34
60.51,-5.44,144.97
60.35,-5.33,146.32
60.20,-5.05,147.36
59.95,-4.69,148.06
59.55,-4.31,148.46
59.06,-4.03,148.57
59.24,-4.24,147.99
60.44,-4.28,146.62
61.84,-4.45,145.40
62.86,-5.24,144.96
63.76,-6.16,144.90
64.34,-6.48,144.97
64.62,-6.41,145.04
64.70,-6.23,145.15
64.68,-6.12,145.30
64.70,-6.01,145.40
64.87,-5.82,145.38
65.17,-5.67,145.28
65.51,-5.51,145.16
65.78,-5.36,145.08
65.95,-5.25,145.06
66.06,-5.17,145.07
66.17,-5.10,145.07
66.29,-5.03,145.04
66.41,-4.93,145.01
66.50,-4.79,144.97
66.58,-4.63,144.93
66.64,-4.46,144.89
66.68,-4.26,144.85
66.71,-4.04,144.80
66.74,-3.81,144.73
66.78,-3.54,144.65
66.83,-3.26,144.56
66.88,-2.96,144.47
66.92,-2.64,144.36
