X,Y,Z
87.41,-7.85,120.88
87.39,-7.88,120.87
87.37,-7.92,120.87
87.35,-7.95,120.87
87.33,-7.98,120.87
87.30,-8.01,120.87
87.27,-8.04,120.87
87.24,-8.08,120.87
87.21,-8.12,120.87
87.17,-8.15,120.87
87.14,-8.19,120.88
87.11,-8.22,120.88
87.07,-8.25,120.88
87.04,-8.29,120.88
87.01,-8.32,120.88
86.99,-8.34,120.88
86.97,-8.36,120.88
86.96,-8.37,120.87
86.96,-8.37,120.86
86.96,-8.37,120.85
86.96,-8.35,120.85
86.96,-8.33,120.84
86.97,-8.30,120.83
86.99,-8.26,120.82
87.02,-8.21,120.81
87.05,-8.15,120.80
87.09,-8.09,120.79
87.14,-8.03,120.78
87.19,-7.96,120.77
87.25,-7.88,120.75
87.33,-7.79,120.74
87.42,-7.68,120.72
87.51,-7.55,120.71
87.61,-7.42,120.71
87.69,-7.28,120.70
87.78,-7.14,120.70
87.86,-6.98,120.70
87.95,-6.83,120.70
88.04,-6.67,120.70
88.13,-6.50,120.70
88.23,-6.33,120.71
88.33,-6.15,120.71
88.44,-5.97,120.71
88.55,-5.79,120.71
88.67,-5.60,120.71
88.79,-5.42,120.71
88.92,-5.24,120.70
89.04,-5.06,120.70
89.17,-4.88,120.69
89.30,-4.70,120.68
89.43,-4.52,120.67
89.57,-4.33,120.66
89.69,-4.14,120.64
89.81,-3.95,120.63
89.91,-3.75,120.62
90.02,-3.53,120.61
90.14,-3.29,120.61
90.27,-3.02,120.61
90.40,-2.71,120.61
90.53,-2.37,120.61
90.66,-2.00,120.61
90.81,-1.58,120.62
90.95,-1.11,120.63
91.08,-0.60,120.66
91.20,-0.04,120.69
91.32,0.57,120.74
91.44,1.23,120.80
91.58,1.94,120.86
91.75,2.71,120.94
91.93,3.57,121.01
92.13,4.49,121.09
92.35,5.48,121.17
92.61,6.55,121.27
92.90,7.70,121.37
93.20,8.92,121.49
93.53,10.23,121.59
93.89,11.64,121.71
94.29,13.16,121.81
94.72,14.78,121.90
95.18,16.52,121.96
95.64,18.38,121.98
96.12,20.37,121.96
96.62,22.48,121.86
97.06,24.68,121.67
97.41,26.96,121.39
97.68,29.27,121.01
97.83,31.55,120.54
97.78,33.70,119.93
97.63,35.74,119.20
97.50,37.70,118.37
