X,Y,Z
81.65,3.63,303.55
81.65,3.69,303.54
81.65,3.74,303.53
81.64,3.77,303.53
81.63,3.79,303.53
81.61,3.80,303.53
81.59,3.81,303.54
81.56,3.82,303.54
81.53,3.84,303.55
81.49,3.86,303.55
81.46,3.89,303.56
81.42,3.93,303.56
81.38,3.98,303.56
81.33,4.05,303.56
81.28,4.13,303.55
81.23,4.23,303.55
81.18,4.34,303.55
81.14,4.47,303.55
81.10,4.61,303.54
81.09,4.75,303.53
81.09,4.91,303.52
81.09,5.08,303.49
81.09,5.26,303.46
81.08,5.45,303.42
81.06,5.65,303.39
81.04,5.85,303.36
81.01,6.05,303.34
80.97,6.26,303.33
80.94,6.46,303.31
80.91,6.68,303.30
80.87,6.89,303.28
80.83,7.09,303.27
80.80,7.30,303.25
80.76,7.50,303.24
80.73,7.70,303.22
80.70,7.89,303.21
80.67,8.08,303.20
80.64,8.25,303.20
80.61,8.41,303.19
80.58,8.56,303.19
80.55,8.69,303.19
80.52,8.80,303.19
80.49,8.89,303.19
80.47,8.96,303.19
80.45,9.01,303.19
80.42,9.02,303.19
80.40,9.02,303.19
80.37,8.99,303.20
80.34,8.93,303.20
80.32,8.86,303.20
80.29,8.76,303.21
80.26,8.64,303.20
80.23,8.49,303.21
80.19,8.32,303.21
80.14,8.13,303.22
80.09,7.92,303.24
80.03,7.68,303.27
79.97,7.43,303.30
79.90,7.17,303.34
79.83,6.88,303.38
79.75,6.58,303.42
79.67,6.26,303.48
79.59,5.93,303.53
79.51,5.58,303.59
79.43,5.23,303.65
79.36,4.86,303.72
79.28,4.49,303.78
79.22,4.12,303.84
79.16,3.74,303.91
79.12,3.37,303.97
79.08,3.00,304.02
79.06,2.65,304.07
79.05,2.31,304.10
79.05,1.99,304.13
79.06,1.69,304.15
79.08,1.41,304.17
79.11,1.16,304.18
79.13,0.94,304.18
79.15,0.76,304.19
79.18,0.62,304.20
79.21,0.53,304.19
79.24,0.47,304.19
79.28,0.46,304.18
79.32,0.48,304.16
79.37,0.56,304.14
79.43,0.67,304.10
79.50,0.83,304.06
79.58,1.03,304.01
79.67,1.26,303.96
79.78,1.53,303.90
79.89,1.84,303.83
80.01,2.18,303.76
80.14,2.55,303.68
80.28,2.95,303.60
80.44,3.37,303.50
80.61,3.82,303.40
80.78,4.29,303.30
80.95,4.79,303.19
81.12,5.30,303.08
81.29,5.83,302.98
81.47,6.37,302.87
81.65,6.92,302.77
81.82,7.50,302.66
81.99,8.09,302.56
82.17,8.69,302.46
82.35,9.32,302.37
82.55,9.95,302.29
82.75,10.61,302.20
82.96,11.30,302.11
83.18,12.03,302.01
83.39,12.79,301.90
83.61,13.60,301.79
83.86,14.46,301.68
84.10,15.36,301.55
84.35,16.34,301.38
84.60,17.37,301.18
84.82,18.49,300.91
85.03,19.69,300.56
85.18,20.99,300.13
85.29,22.40,299.61
85.33,23.91,299.00
85.29,25.53,298.31
85.16,27.22,297.52
84.95,28.92,296.66
84.63,30.57,295.72
84.24,32.14,294.72
83.82,33.66,293.63
83.40,35.16,292.46
83.03,36.73,291.28
82.53,38.38,289.98
81.91,39.95,288.65
81.23,41.21,287.63
80.35,41.75,286.99
79.65,41.56,286.83
79.49,40.85,287.16
79.86,39.77,287.86
80.57,38.44,288.78
81.46,36.98,289.80
82.18,35.47,290.73
82.56,33.94,291.48
82.57,32.39,292.01
82.24,30.81,292.36
81.59,29.21,292.51
80.85,27.59,292.61
80.13,25.94,292.69
79.50,24.24,292.81
78.95,22.52,292.97
78.47,20.75,293.20
78.06,18.94,293.49
77.70,17.13,293.87
77.32,15.33,294.29
76.86,13.54,294.76
76.32,11.77,295.28
75.72,10.03,295.86
75.08,8.34,296.55
74.45,6.72,297.39
73.87,5.19,298.40
73.38,3.78,299.61
72.98,2.56,301.01
72.66,1.54,302.60
72.38,0.71,304.35
72.10,0.01,306.26
71.83,-0.61,308.25
71.65,-1.12,310.26
71.62,-1.47,312.18
71.72,-1.63,313.91
71.85,-1.61,315.34
71.93,-1.46,316.44
71.93,-1.23,317.21
71.90,-0.91,317.65
71.93,-0.51,317.72
72.21,-0.19,317.18
72.85,0.18,316.65
73.32,-0.08,316.36
73.53,-0.37,316.07
73.77,-0.40,315.90
74.00,-0.43,315.89
73.94,-0.48,315.95
73.87,-0.53,316.15
73.69,-0.56,316.39
73.49,-0.59,316.61
73.34,-0.59,316.79
73.22,-0.59,316.93
73.14,-0.62,317.05
73.10,-0.67,317.13
73.08,-0.74,317.19
73.08,-0.80,317.25
73.07,-0.85,317.31
73.06,-0.87,317.37
73.05,-0.87,317.42
73.05,-0.83,317.46
73.07,-0.77,317.48
73.11,-0.68,317.47
73.16,-0.57,317.45
73.21,-0.43,317.42
73.25,-0.27,317.39
73.29,-0.09,317.36
73.33,0.10,317.33
73.38,0.30,317.29
73.45,0.52,317.25
73.52,0.75,317.19
73.61,0.98,317.13
73.71,1.23,317.06
73.81,1.48,316.98
73.92,1.75,316.89
74.04,2.04,316.79
74.15,2.34,316.69
74.25,2.65,316.59
74.36,2.98,316.49
74.46,3.31,316.37
