X,Y,Z
79.41,-3.83,305.11
79.41,-3.85,305.13
79.41,-3.87,305.16
79.41,-3.89,305.19
79.40,-3.91,305.21
79.40,-3.93,305.24
79.40,-3.94,305.26
79.41,-3.95,305.28
79.42,-3.95,305.30
79.44,-3.94,305.31
79.47,-3.93,305.33
79.48,-3.92,305.35
79.50,-3.91,305.36
79.51,-3.91,305.38
79.52,-3.90,305.39
79.52,-3.91,305.41
79.53,-3.91,305.43
79.54,-3.91,305.44
79.55,-3.91,305.46
79.56,-3.91,305.48
79.57,-3.90,305.49
79.58,-3.90,305.51
79.58,-3.89,305.53
79.58,-3.89,305.55
79.58,-3.89,305.57
79.57,-3.89,305.60
79.56,-3.89,305.62
79.55,-3.89,305.65
79.54,-3.90,305.67
79.53,-3.91,305.70
79.52,-3.94,305.72
79.50,-3.96,305.75
79.49,-3.99,305.79
79.47,-4.01,305.82
79.45,-4.04,305.85
79.43,-4.06,305.88
79.42,-4.09,305.91
79.39,-4.12,305.94
79.33,-4.15,305.97
79.26,-4.20,306.02
79.25,-4.23,306.05
79.23,-4.26,306.08
79.18,-4.29,306.12
79.11,-4.32,306.15
79.05,-4.34,306.18
79.01,-4.36,306.22
78.95,-4.38,306.25
78.89,-4.39,306.28
78.85,-4.39,306.30
78.82,-4.39,306.32
78.79,-4.38,306.35
78.77,-4.38,306.36
78.75,-4.37,306.38
78.75,-4.35,306.39
78.77,-4.34,306.40
78.78,-4.32,306.41
78.81,-4.31,306.42
78.85,-4.28,306.42
78.91,-4.26,306.41
78.99,-4.24,306.41
79.08,-4.21,306.41
79.19,-4.18,306.40
79.32,-4.14,306.39
79.46,-4.10,306.38
79.59,-4.06,306.36
79.73,-4.01,306.34
79.87,-3.96,306.32
80.00,-3.91,306.30
80.13,-3.86,306.28
80.25,-3.80,306.26
80.35,-3.74,306.24
80.44,-3.68,306.22
80.53,-3.61,306.19
80.61,-3.53,306.17
80.69,-3.46,306.15
80.78,-3.37,306.13
80.90,-3.26,306.10
81.04,-3.14,306.06
81.18,-2.99,306.02
81.28,-2.83,305.99
81.39,-2.64,305.96
81.51,-2.43,305.93
81.64,-2.18,305.90
81.78,-1.89,305.87
81.95,-1.55,305.85
82.14,-1.15,305.84
82.36,-0.74,305.84
82.58,-0.30,305.84
82.78,0.17,305.83
82.98,0.68,305.80
83.18,1.22,305.75
83.38,1.83,305.69
83.58,2.52,305.61
83.77,3.27,305.51
83.94,4.08,305.42
84.09,4.96,305.33
84.25,5.91,305.24
84.41,6.92,305.16
84.58,8.00,305.07
84.77,9.16,305.00
84.99,10.41,304.92
85.25,11.78,304.82
85.53,13.28,304.72
85.83,14.91,304.60
86.13,16.68,304.45
86.37,18.60,304.25
86.55,20.65,304.00
86.73,22.79,303.66
86.92,25.01,303.23
87.09,27.28,302.70
87.14,29.57,302.05
87.08,31.81,301.28
86.94,33.95,300.43
86.77,36.01,299.51
86.54,38.00,298.48
86.37,40.05,297.36
86.66,42.08,296.50
87.28,43.70,296.16
87.88,44.54,296.21
88.26,44.72,296.50
88.47,44.43,296.95
88.60,43.87,297.49
88.66,43.21,298.03
88.66,42.53,298.55
88.62,41.88,299.04
88.51,41.24,299.46
88.32,40.56,299.80
88.05,39.81,300.08
87.71,38.94,300.29
87.31,37.91,300.46
86.87,36.68,300.62
86.42,35.28,300.80
85.99,33.71,301.01
85.59,32.00,301.28
85.20,30.22,301.61
84.85,28.37,302.00
84.54,26.48,302.50
84.26,24.58,303.09
84.00,22.73,303.79
83.78,20.95,304.63
83.60,19.27,305.65
83.48,17.71,306.86
83.45,16.29,308.28
83.53,14.97,309.91
83.74,13.68,311.69
84.08,12.41,313.53
84.54,11.16,315.31
85.01,10.00,316.88
85.36,9.02,318.14
85.54,8.31,319.05
85.58,7.86,319.62
85.52,7.64,319.95
85.37,7.59,320.06
85.22,7.62,319.49
85.43,7.99,318.44
85.94,8.17,317.58
86.63,7.81,317.18
86.97,7.67,316.81
87.10,7.75,316.64
87.20,7.86,316.66
87.09,7.86,316.81
86.98,7.85,317.06
86.87,7.87,317.26
86.82,7.90,317.37
86.85,7.94,317.41
86.88,7.96,317.41
86.90,7.94,317.42
86.89,7.86,317.46
86.87,7.75,317.52
86.84,7.62,317.59
86.81,7.50,317.65
86.80,7.41,317.70
86.81,7.35,317.74
86.82,7.32,317.78
86.83,7.31,317.82
86.84,7.34,317.87
86.84,7.40,317.92
86.83,7.49,317.97
86.82,7.62,318.02
86.81,7.78,318.06
86.82,7.95,318.10
86.82,8.15,318.13
86.83,8.35,318.16
86.85,8.57,318.19
86.86,8.79,318.22
86.89,9.02,318.25
86.92,9.26,318.28
86.95,9.51,318.31
86.98,9.76,318.33
87.01,10.01,318.35
87.04,10.26,318.37
87.07,10.50,318.39
87.10,10.74,318.41
87.12,10.96,318.43
87.15,11.17,318.45
87.18,11.39,318.46
87.21,11.60,318.47
87.25,11.81,318.46
87.30,12.03,318.45
87.36,12.25,318.45
87.43,12.47,318.44
87.50,12.71,318.44
87.58,12.95,318.44
87.67,13.22,318.44
87.78,13.52,318.44
87.89,13.85,318.43
88.01,14.24,318.43
88.12,14.69,318.42
88.22,15.21,318.42
88.33,15.81,318.42
88.44,16.51,318.45
88.55,17.32,318.49
88.66,18.26,318.55
88.76,19.35,318.61
88.86,20.60,318.66
88.94,22.03,318.69
89.00,23.66,318.68
89.03,25.49,318.62
89.01,27.52,318.50
88.95,29.73,318.32
88.84,32.09,318.06
88.66,34.57,317.71
88.47,37.10,317.26
88.27,39.62,316.75
88.01,42.06,316.18
87.67,44.40,315.53
87.28,46.67,314.78
86.82,48.86,313.87
86.13,50.91,312.68
84.81,52.59,310.88
82.81,53.45,308.66
80.48,53.16,306.53
78.34,52.10,304.71
76.83,50.77,303.41
76.01,49.43,302.68
75.67,48.13,302.42
75.58,46.83,302.53
75.61,45.52,302.95
75.67,44.20,303.61
75.77,42.85,304.50
75.93,41.47,305.57
76.20,40.03,306.80
76.64,38.52,308.17
77.17,36.91,309.61
77.74,35.19,311.06
78.27,33.34,312.46
78.69,31.36,313.77
78.97,29.30,314.98
79.11,27.18,316.07
79.12,25.06,317.07
79.03,22.95,318.01
78.89,20.88,318.91
78.75,18.83,319.82
78.64,16.83,320.78
78.57,14.90,321.79
78.56,13.06,322.85
78.60,11.35,323.96
78.68,9.78,325.09
78.76,8.33,326.23
78.86,6.97,327.38
78.96,5.73,328.54
79.06,4.62,329.70
79.16,3.68,330.86
79.23,2.89,332.01
79.26,2.22,333.12
79.25,1.64,334.17
79.19,1.18,335.10
79.08,0.90,335.86
78.87,0.86,336.40
78.56,1.05,336.69
78.15,1.43,336.73
77.69,1.95,336.53
77.53,2.21,335.63
78.29,2.59,334.69
79.12,2.43,334.23
79.71,1.87,333.87
80.16,1.73,333.59
80.46,1.92,333.45
80.58,2.11,333.41
80.56,2.16,333.50
80.46,2.21,333.66
80.39,2.32,333.78
80.38,2.42,333.83
80.41,2.55,333.83
80.44,2.67,333.81
80.45,2.75,333.82
80.43,2.81,333.84
80.40,2.86,333.87
80.37,2.92,333.89
80.35,3.00,333.89
80.34,3.09,333.88
80.32,3.20,333.87
80.31,3.33,333.86
80.29,3.46,333.85
80.27,3.60,333.83
80.26,3.75,333.82
80.26,3.90,333.79
80.26,4.06,333.75
80.28,4.23,333.71
80.29,4.41,333.66
80.31,4.61,333.61
80.32,4.83,333.56
80.32,5.06,333.50
80.33,5.32,333.45
80.34,5.58,333.39
80.34,5.86,333.34
80.34,6.15,333.28
80.35,6.43,333.22
80.36,6.73,333.15
80.38,7.03,333.07
80.41,7.32,332.99
80.43,7.62,332.90
80.46,7.90,332.82
80.51,8.16,332.74
80.56,8.42,332.65
80.62,8.67,332.57
80.69,8.90,332.48
80.78,9.13,332.38
80.89,9.35,332.28
81.00,9.57,332.18
81.12,9.77,332.07
81.26,9.98,331.98
81.39,10.19,331.88
81.53,10.42,331.79
81.66,10.69,331.70
81.80,11.01,331.62
81.93,11.40,331.54
82.05,11.87,331.46
82.17,12.44,331.39
82.28,13.13,331.32
82.38,13.94,331.25
82.49,14.89,331.19
82.58,16.00,331.11
82.66,17.30,331.00
82.70,18.82,330.86
82.68,20.57,330.65
82.61,22.56,330.38
82.45,24.80,330.02
82.17,27.29,329.57
81.74,29.98,329.00
81.13,32.82,328.31
80.39,35.70,327.46
79.63,38.52,326.51
78.78,41.21,325.45
77.72,43.68,324.22
76.53,45.97,322.77
75.12,48.14,321.00
73.26,50.13,318.74
70.62,51.82,315.79
67.29,53.04,312.40
63.97,53.37,309.47
61.30,52.86,307.49
59.72,51.88,306.56
59.23,50.76,306.52
59.53,49.64,307.10
60.32,48.55,308.12
61.35,47.48,309.41
62.41,46.43,310.84
63.37,45.39,312.31
64.18,44.37,313.78
64.82,43.37,315.20
65.33,42.36,316.55
65.81,41.34,317.86
66.34,40.30,319.16
66.94,39.19,320.45
67.57,37.94,321.72
68.19,36.50,322.98
68.71,34.85,324.19
69.15,33.00,325.39
69.55,30.96,326.63
69.97,28.76,327.96
70.42,26.47,329.38
70.91,24.09,330.91
71.42,21.76,332.55
71.93,19.54,334.28
72.42,17.49,336.06
72.85,15.66,337.85
73.22,14.05,339.61
73.56,12.61,341.30
73.86,11.35,342.88
74.13,10.21,344.34
74.37,9.12,345.66
74.56,8.01,346.84
74.68,6.89,347.88
74.73,5.85,348.76
74.69,5.05,349.49
74.59,4.59,350.08
74.43,4.49,350.53
74.18,4.66,350.87
73.88,4.97,351.05
73.82,5.04,350.29
74.50,5.29,349.07
75.30,4.95,348.36
76.04,4.08,348.03
76.52,3.59,347.78
76.84,3.57,347.64
76.98,3.70,347.66
76.94,3.77,347.76
76.85,3.77,347.93
76.80,3.87,348.06
76.84,3.98,348.09
76.94,4.06,348.07
77.06,4.12,348.01
77.18,4.13,347.98
77.27,4.08,347.97
77.34,4.01,347.98
77.41,3.93,347.99
77.47,3.87,347.99
77.52,3.84,347.98
77.57,3.86,347.95
77.61,3.92,347.92
77.64,4.03,347.88
77.65,4.18,347.85
77.67,4.37,347.80
77.69,4.59,347.74
77.71,4.83,347.67
77.74,5.11,347.58
77.77,5.40,347.49
77.80,5.70,347.39
77.84,6.01,347.29
77.87,6.33,347.18
77.92,6.67,347.07
77.98,7.02,346.95
78.05,7.37,346.83
78.13,7.74,346.70
78.21,8.10,346.56
78.29,8.46,346.42
78.38,8.82,346.28
78.47,9.18,346.13
78.56,9.52,345.97
78.66,9.85,345.81
78.76,10.15,345.64
78.86,10.45,345.49
78.97,10.73,345.33
79.09,11.01,345.17
79.20,11.26,345.01
79.32,11.51,344.84
79.45,11.75,344.68
79.58,11.97,344.51
79.72,12.19,344.35
79.85,12.40,344.19
79.98,12.63,344.03
80.12,12.89,343.88
80.26,13.19,343.74
80.39,13.54,343.60
80.52,13.95,343.48
80.65,14.44,343.35
80.77,15.02,343.23
80.89,15.70,343.12
81.01,16.48,343.01
81.13,17.40,342.91
81.24,18.47,342.78
81.34,19.73,342.62
81.41,21.18,342.41
81.42,22.86,342.12
81.38,24.77,341.73
81.23,26.89,341.24
80.96,29.22,340.63
80.55,31.69,339.89
80.01,34.26,339.01
79.35,36.85,337.99
78.59,39.40,336.84
77.71,41.81,335.59
76.75,44.04,334.23
75.66,46.16,332.70
74.30,48.18,330.88
72.50,50.01,328.63
70.06,51.55,325.84
67.38,52.46,323.16
65.02,52.43,321.22
63.53,51.70,320.22
63.16,50.67,320.12
