X,Y,Z
89.34,-2.73,202.88
89.32,-2.74,202.89
89.31,-2.73,202.89
89.31,-2.70,202.89
89.32,-2.67,202.89
89.34,-2.63,202.88
89.36,-2.58,202.88
89.39,-2.53,202.87
89.44,-2.47,202.86
89.50,-2.41,202.83
89.59,-2.34,202.81
89.69,-2.26,202.78
89.80,-2.18,202.76
89.92,-2.09,202.73
90.05,-1.99,202.69
90.17,-1.89,202.66
90.29,-1.79,202.64
90.41,-1.67,202.61
90.53,-1.55,202.58
90.66,-1.42,202.55
90.80,-1.27,202.52
90.93,-1.13,202.49
91.07,-0.99,202.46
91.20,-0.86,202.42
91.34,-0.74,202.39
91.47,-0.63,202.36
91.60,-0.52,202.32
91.67,-0.42,202.31
91.73,-0.31,202.31
91.80,-0.20,202.30
91.88,-0.09,202.30
91.95,0.03,202.29
92.03,0.17,202.29
92.10,0.32,202.29
92.18,0.49,202.30
92.26,0.69,202.31
92.34,0.91,202.31
92.45,1.16,202.31
92.57,1.44,202.32
92.69,1.77,202.33
92.82,2.15,202.34
92.94,2.56,202.35
93.06,3.02,202.38
93.20,3.51,202.41
93.36,4.06,202.46
93.55,4.67,202.50
93.74,5.33,202.55
93.93,6.04,202.60
94.10,6.81,202.65
94.28,7.62,202.73
94.47,8.52,202.81
94.67,9.50,202.89
94.89,10.58,202.99
95.15,11.77,203.10
95.47,13.06,203.23
95.83,14.47,203.38
96.19,15.99,203.51
96.58,17.63,203.64
97.00,19.38,203.78
97.41,21.27,203.90
97.81,23.30,204.00
98.24,25.46,204.07
98.67,27.78,204.05
99.03,30.21,203.94
99.31,32.75,203.72
99.52,35.33,203.40
99.65,37.85,203.01
99.66,40.23,202.52
99.59,42.50,201.92
99.53,44.72,201.23
99.55,46.95,200.47
99.91,49.20,199.95
100.37,51.12,199.70
100.43,52.20,199.51
100.06,52.47,199.26
99.64,52.06,199.13
99.51,51.21,199.28
99.69,50.12,199.66
100.15,48.96,200.25
100.65,47.80,200.95
101.06,46.66,201.61
101.28,45.52,202.20
101.30,44.39,202.66
101.07,43.24,202.92
100.56,42.07,202.99
99.92,40.84,202.97
99.24,39.49,202.90
98.59,38.00,202.81
98.01,36.37,202.73
97.48,34.62,202.67
96.99,32.77,202.65
96.53,30.83,202.68
96.08,28.85,202.76
95.64,26.84,202.91
95.24,24.82,203.15
94.89,22.78,203.50
94.60,20.74,203.99
94.37,18.69,204.62
94.19,16.70,205.35
94.06,14.80,206.16
93.99,13.01,207.03
93.97,11.32,207.90
93.99,9.76,208.71
94.04,8.36,209.39
94.09,7.17,209.87
94.13,6.20,210.12
94.14,5.46,210.15
94.11,4.92,210.02
94.01,4.61,209.83
93.82,4.54,209.64
93.55,4.71,209.53
93.21,5.12,209.50
93.12,5.42,209.01
93.75,5.67,208.37
94.31,5.53,207.86
94.57,5.17,207.37
94.79,4.95,207.01
94.92,4.80,206.83
94.98,4.57,206.79
94.90,4.31,206.84
94.79,4.06,206.94
94.67,3.84,207.04
94.59,3.66,207.09
