X,Y,Z
90.79,1.99,100.93
90.86,2.34,100.94
90.94,2.72,100.95
91.03,3.13,100.96
91.13,3.55,100.97
91.25,3.98,100.98
91.38,4.41,100.99
91.52,4.85,100.99
91.66,5.29,101.00
91.80,5.73,101.01
91.95,6.17,101.03
92.11,6.61,101.05
92.26,7.05,101.07
92.42,7.49,101.09
92.58,7.93,101.11
92.74,8.38,101.13
92.90,8.84,101.16
93.06,9.31,101.18
93.22,9.78,101.22
93.40,10.27,101.26
93.60,10.77,101.32
93.81,11.29,101.37
94.03,11.83,101.43
94.27,12.40,101.47
94.52,12.99,101.51
94.78,13.63,101.55
95.06,14.31,101.59
95.35,15.06,101.64
95.67,15.89,101.70
96.03,16.80,101.75
96.39,17.80,101.79
96.76,18.92,101.80
97.14,20.15,101.78
97.52,21.51,101.72
97.87,23.02,101.63
98.18,24.67,101.50
98.43,26.48,101.32
98.62,28.41,101.09
98.70,30.46,100.79
98.66,32.59,100.43
98.46,34.73,100.01
98.06,36.77,99.44
97.59,38.72,98.75
97.13,40.62,97.92
96.73,42.53,96.95
96.43,44.48,95.87
96.34,46.52,94.93
96.23,48.16,94.29
95.77,49.01,93.82
95.01,49.10,93.42
94.64,48.56,93.42
94.76,47.60,93.78
95.33,46.38,94.45
96.04,45.04,95.24
96.63,43.65,95.99
96.94,42.26,96.60
96.89,40.91,97.04
96.47,39.60,97.32
95.74,38.30,97.44
94.78,36.96,97.44
93.72,35.60,97.40
92.69,34.16,97.37
91.75,32.62,97.41
90.94,30.95,97.51
90.25,29.16,97.71
89.64,27.27,97.98
89.10,25.30,98.34
88.59,23.29,98.78
88.11,21.25,99.28
87.68,19.21,99.85
87.28,17.18,100.49
86.93,15.15,101.23
86.62,13.12,102.10
86.34,11.07,103.10
86.09,9.06,104.26
85.89,7.15,105.56
85.75,5.40,107.01
85.68,3.84,108.59
85.67,2.47,110.23
85.70,1.23,111.86
85.78,0.06,113.38
85.87,-1.00,114.70
86.02,-1.90,115.77
86.23,-2.58,116.57
86.45,-3.00,117.11
86.66,-3.18,117.43
86.83,-3.13,117.60
86.96,-2.84,117.67
87.01,-2.34,117.48
87.28,-1.67,116.76
87.97,-1.06,116.18
88.60,-1.16,115.76
88.99,-1.22,115.32
89.24,-0.99,114.98
89.48,-0.76,114.79
89.57,-0.55,114.68
89.54,-0.37,114.66
89.43,-0.19,114.72
89.29,-0.04,114.81
89.17,0.11,114.89
89.07,0.26,114.94
89.00,0.37,114.95
88.94,0.45,114.93
88.88,0.50,114.89
88.82,0.53,114.85
88.75,0.55,114.81
88.69,0.56,114.78
88.64,0.58,114.72
88.60,0.61,114.66
88.56,0.65,114.57
88.54,0.73,114.48
88.53,0.84,114.38
88.51,0.98,114.27
88.49,1.15,114.17
88.48,1.33,114.07
88.46,1.52,113.98
88.45,1.71,113.89
88.46,1.91,113.79
88.47,2.11,113.69
88.48,2.32,113.58
88.49,2.52,113.47
88.51,2.73,113.37
88.52,2.93,113.26
88.54,3.14,113.16
88.56,3.35,113.05
88.57,3.56,112.95
88.59,3.77,112.84
88.61,3.96,112.73
88.63,4.16,112.61
88.66,4.35,112.49
88.68,4.53,112.37
88.71,4.71,112.26
88.75,4.89,112.14
88.79,5.07,112.01
88.85,5.25,111.87
88.90,5.43,111.72
88.96,5.61,111.57
89.02,5.79,111.43
89.09,5.97,111.29
89.15,6.16,111.16
89.24,6.36,111.03
89.33,6.58,110.91
89.43,6.84,110.78
89.54,7.14,110.64
89.66,7.49,110.52
89.78,7.92,110.39
89.91,8.42,110.28
90.03,9.00,110.17
90.16,9.67,110.08
90.28,10.45,109.99
90.40,11.35,109.92
90.52,12.39,109.86
90.65,13.57,109.83
90.77,14.93,109.80
90.87,16.48,109.75
90.94,18.24,109.69
90.98,20.19,109.61
90.97,22.35,109.50
90.87,24.67,109.32
