X,Y,Z
90.52,-4.43,43.31
90.49,-4.45,43.32
90.47,-4.47,43.33
90.43,-4.50,43.34
90.40,-4.53,43.36
90.37,-4.56,43.37
90.34,-4.59,43.38
90.31,-4.62,43.39
90.29,-4.66,43.39
90.26,-4.70,43.40
90.23,-4.75,43.41
90.20,-4.80,43.42
90.18,-4.85,43.42
90.17,-4.89,43.43
90.15,-4.94,43.43
90.14,-4.99,43.43
90.12,-5.05,43.43
90.12,-5.11,43.43
90.11,-5.16,43.43
90.12,-5.20,43.43
90.14,-5.22,43.43
90.17,-5.23,43.42
90.20,-5.22,43.42
90.23,-5.22,43.42
90.26,-5.21,43.42
90.29,-5.19,43.42
90.32,-5.18,43.41
90.35,-5.17,43.41
90.38,-5.16,43.41
90.40,-5.16,43.41
90.43,-5.14,43.40
90.47,-5.13,43.40
90.50,-5.11,43.40
90.54,-5.08,43.39
90.58,-5.06,43.39
90.61,-5.04,43.39
90.64,-5.01,43.39
90.67,-4.99,43.39
90.69,-4.97,43.39
90.72,-4.94,43.39
90.74,-4.92,43.39
90.77,-4.90,43.39
90.78,-4.88,43.40
90.80,-4.87,43.40
90.80,-4.86,43.40
90.80,-4.87,43.40
90.79,-4.88,43.40
90.77,-4.92,43.41
90.75,-4.96,43.41
90.73,-5.00,43.41
90.71,-5.04,43.41
90.70,-5.08,43.41
90.69,-5.12,43.41
90.69,-5.14,43.41
90.69,-5.16,43.41
90.69,-5.16,43.41
90.70,-5.17,43.41
90.71,-5.17,43.41
90.71,-5.17,43.41
90.71,-5.18,43.41
90.71,-5.19,43.41
90.71,-5.20,43.41
90.71,-5.22,43.41
90.70,-5.24,43.41
90.69,-5.28,43.40
90.67,-5.33,43.40
90.64,-5.39,43.39
90.61,-5.45,43.38
90.58,-5.52,43.38
90.54,-5.57,43.37
90.51,-5.62,43.36
90.49,-5.64,43.34
90.49,-5.66,43.33
90.49,-5.65,43.32
90.50,-5.63,43.30
90.52,-5.60,43.29
90.54,-5.56,43.28
90.58,-5.50,43.26
90.62,-5.44,43.25
90.67,-5.37,43.23
90.75,-5.27,43.22
90.85,-5.14,43.20
90.97,-4.98,43.20
91.08,-4.80,43.20
91.18,-4.60,43.21
91.28,-4.40,43.22
91.38,-4.18,43.24
91.49,-3.95,43.26
91.60,-3.70,43.29
91.72,-3.46,43.31
91.85,-3.20,43.34
91.98,-2.94,43.37
92.11,-2.66,43.39
92.24,-2.39,43.41
92.35,-2.12,43.44
92.45,-1.87,43.46
92.54,-1.62,43.48
92.63,-1.38,43.50
92.73,-1.14,43.52
92.83,-0.91,43.54
92.93,-0.68,43.56
93.02,-0.46,43.58
93.11,-0.25,43.60
93.18,-0.05,43.62
93.25,0.14,43.64
93.32,0.32,43.67
93.39,0.51,43.70
93.48,0.72,43.73
93.58,0.95,43.76
93.69,1.20,43.79
93.80,1.47,43.82
93.91,1.75,43.86
94.02,2.05,43.90
94.12,2.37,43.95
94.24,2.73,44.01
94.36,3.12,44.08
94.49,3.56,44.15
94.63,4.07,44.24
94.79,4.63,44.34
94.95,5.25,44.46
95.14,5.91,44.58
95.35,6.63,44.72
95.58,7.41,44.87
95.83,8.27,45.03
96.10,9.20,45.20
96.40,10.20,45.38
96.73,11.28,45.58
97.11,12.44,45.80
97.54,13.68,46.03
98.01,15.01,46.26
98.55,16.43,46.49
99.15,17.93,46.71
99.80,19.52,46.90
100.48,21.21,47.03
101.14,22.99,47.11
101.76,24.86,47.13
102.32,26.82,47.08
102.80,28.85,46.97
103.20,30.88,46.78
103.53,32.85,46.52
103.74,34.70,46.15
103.87,36.50,45.72
103.99,38.28,45.25
104.17,40.06,44.78
104.49,41.91,44.28
105.09,43.62,44.09
105.61,44.75,44.18
105.63,45.13,44.23
105.39,44.85,44.27
105.24,44.03,44.44
105.28,42.85,44.75
105.50,41.46,45.23
105.90,39.97,45.81
106.27,38.49,46.38
106.51,37.10,46.90
106.55,35.80,47.35
106.36,34.57,47.71
105.89,33.40,47.93
105.32,32.22,48.05
104.72,30.93,48.09
104.12,29.50,48.08
103.57,27.93,48.05
103.03,26.23,48.01
102.51,24.43,47.98
101.99,22.58,47.96
101.46,20.67,47.95
100.91,18.75,47.96
100.36,16.86,47.99
99.82,14.97,48.06
99.29,13.10,48.18
98.80,11.23,48.38
98.32,9.39,48.75
97.85,7.59,49.35
97.44,5.82,50.23
97.10,4.11,51.36
96.85,2.47,52.69
96.67,0.94,54.09
96.52,-0.38,55.41
96.38,-1.44,56.51
96.28,-2.24,57.32
96.26,-2.90,57.85
96.27,-3.44,58.13
96.22,-3.78,58.25
96.07,-3.84,58.30
95.84,-3.63,58.38
95.58,-3.22,58.53
95.43,-2.76,58.22
95.84,-2.17,57.59
96.21,-2.14,57.04
96.55,-2.31,56.57
96.76,-2.25,56.24
96.89,-2.14,56.08
96.93,-2.06,56.02
96.89,-2.04,56.03
96.82,-2.01,56.11
96.74,-1.99,56.19
96.70,-1.93,56.23
96.68,-1.85,56.23
96.67,-1.80,56.20
96.67,-1.79,56.16
96.67,-1.83,56.13
96.67,-1.90,56.08
96.68,-2.01,56.03
96.70,-2.12,55.97
96.72,-2.24,55.90
96.74,-2.36,55.82
96.76,-2.46,55.74
96.77,-2.54,55.67
96.77,-2.59,55.61
96.78,-2.62,55.55
96.79,-2.61,55.51
96.79,-2.57,55.46
96.79,-2.50,55.41
96.78,-2.39,55.36
96.78,-2.24,55.32
96.77,-2.07,55.29
96.77,-1.87,55.26
96.79,-1.64,55.24
96.81,-1.40,55.21
96.84,-1.13,55.18
96.87,-0.85,55.16
96.92,-0.55,55.13
96.96,-0.24,55.11
97.00,0.07,55.09
97.04,0.39,55.06
97.09,0.70,55.04
97.14,1.01,55.01
97.20,1.32,54.97
97.26,1.63,54.93
97.32,1.93,54.88
97.39,2.23,54.85
97.47,2.52,54.81
97.55,2.81,54.77
97.64,3.09,54.73
97.73,3.37,54.70
97.83,3.64,54.67
97.95,3.91,54.64
98.08,4.19,54.62
98.22,4.50,54.59
98.38,4.82,54.57
98.55,5.19,54.54
98.73,5.60,54.53
98.91,6.07,54.52
99.09,6.61,54.55
99.28,7.23,54.60
99.48,7.94,54.69
99.68,8.76,54.82
99.90,9.70,54.99
100.13,10.79,55.20
100.37,12.05,55.45
100.62,13.50,55.72
100.87,15.16,56.00
101.11,17.02,56.29
101.35,19.10,56.60
101.56,21.39,56.91
101.75,23.86,57.19
101.93,26.44,57.43
102.10,29.10,57.63
102.25,31.74,57.79
102.34,34.27,57.91
102.36,36.66,57.93
102.39,38.94,57.83
102.44,41.19,57.54
102.34,43.42,56.96
101.82,45.69,55.93
100.58,47.44,54.47
98.56,48.19,52.59
96.43,48.01,50.67
94.91,47.26,49.14
94.09,46.17,48.06
93.89,44.92,47.44
93.94,43.54,47.12
94.00,42.10,46.95
93.94,40.62,46.88
93.71,39.11,46.87
93.34,37.56,46.92
92.87,35.94,47.01
92.33,34.25,47.16
91.75,32.46,47.34
91.17,30.56,47.54
90.61,28.54,47.76
90.09,26.40,48.02
89.63,24.11,48.34
89.20,21.74,48.69
88.78,19.32,49.08
88.33,16.91,49.50
87.84,14.55,49.97
87.31,12.24,50.52
86.78,9.97,51.21
86.28,7.74,52.08
85.82,5.54,53.15
85.38,3.44,54.42
84.93,1.50,55.86
84.45,-0.19,57.44
83.98,-1.62,59.12
83.56,-2.88,60.86
83.22,-4.10,62.60
82.96,-5.33,64.30
82.79,-6.48,65.89
82.69,-7.41,67.28
82.60,-8.00,68.41
82.47,-8.30,69.28
82.23,-8.43,69.88
81.87,-8.42,70.26
81.43,-8.22,70.43
80.96,-7.76,70.39
80.50,-7.09,70.12
80.72,-6.86,69.13
81.97,-6.76,68.40
83.12,-7.12,68.10
83.91,-7.50,67.74
84.46,-7.53,67.46
84.87,-7.41,67.32
85.09,-7.32,67.28
85.12,-7.29,67.39
85.07,-7.17,67.57
85.02,-7.01,67.73
85.00,-6.81,67.85
85.01,-6.58,67.93
85.02,-6.36,67.99
85.01,-6.17,68.06
84.98,-6.03,68.14
84.94,-5.93,68.23
84.89,-5.86,68.32
84.85,-5.80,68.41
84.83,-5.76,68.48
84.83,-5.70,68.54
84.85,-5.63,68.60
84.88,-5.54,68.64
84.90,-5.42,68.69
84.93,-5.29,68.73
84.95,-5.14,68.78
84.98,-4.97,68.83
85.00,-4.77,68.87
85.01,-4.54,68.91
85.02,-4.29,68.94
85.02,-4.02,68.98
85.03,-3.74,69.01
85.02,-3.44,69.03
85.02,-3.12,69.06
85.01,-2.80,69.09
85.01,-2.48,69.12
85.02,-2.16,69.14
85.03,-1.84,69.16
85.06,-1.52,69.17
85.09,-1.21,69.17
85.12,-0.90,69.17
85.15,-0.59,69.16
85.19,-0.28,69.15
85.22,0.02,69.14
85.25,0.31,69.14
85.29,0.57,69.14
85.34,0.83,69.14
85.42,1.07,69.14
85.51,1.31,69.12
85.62,1.54,69.08
85.74,1.77,69.03
85.88,2.01,68.97
86.03,2.25,68.91
86.19,2.51,68.84
86.34,2.80,68.78
86.50,3.13,68.72
86.65,3.53,68.68
86.80,4.01,68.65
86.93,4.58,68.64
87.05,5.24,68.65
87.16,6.01,68.69
87.28,6.90,68.75
87.38,7.93,68.82
87.47,9.12,68.88
87.55,10.49,68.94
87.61,12.07,68.96
87.63,13.88,68.94
87.59,15.92,68.88
87.48,18.17,68.76
87.27,20.65,68.60
86.94,23.30,68.38
86.46,26.07,68.07
85.93,28.83,67.68
85.41,31.52,67.25
84.76,34.06,66.71
84.03,36.41,66.04
83.29,38.64,65.22
82.43,40.81,64.16
81.26,42.79,62.76
79.53,44.44,60.82
77.35,45.58,58.58
75.21,45.74,56.73
73.56,45.04,55.46
72.70,43.94,54.77
72.59,42.73,54.61
73.07,41.53,54.85
73.80,40.27,55.28
