X,Y,Z
88.92,-2.43,42.41
88.92,-2.41,42.42
88.93,-2.39,42.43
88.94,-2.38,42.44
88.94,-2.36,42.45
88.95,-2.34,42.46
88.95,-2.33,42.47
88.95,-2.31,42.48
88.96,-2.30,42.49
88.96,-2.29,42.50
88.96,-2.28,42.51
88.96,-2.27,42.52
88.97,-2.26,42.53
88.97,-2.25,42.54
88.97,-2.24,42.55
88.97,-2.23,42.56
88.97,-2.23,42.57
88.97,-2.23,42.58
88.96,-2.22,42.59
88.96,-2.23,42.60
88.95,-2.23,42.62
88.95,-2.23,42.63
88.94,-2.24,42.64
88.94,-2.25,42.65
88.92,-2.26,42.66
88.90,-2.27,42.68
88.87,-2.29,42.70
88.83,-2.32,42.72
88.78,-2.36,42.74
88.73,-2.41,42.76
88.67,-2.46,42.79
88.61,-2.52,42.81
88.54,-2.60,42.84
88.47,-2.69,42.87
88.39,-2.80,42.90
88.31,-2.92,42.93
88.22,-3.05,42.96
88.14,-3.18,42.99
88.05,-3.32,43.02
87.97,-3.46,43.04
87.91,-3.59,43.06
87.86,-3.70,43.08
87.83,-3.78,43.10
87.82,-3.84,43.11
87.81,-3.88,43.13
87.80,-3.91,43.14
87.80,-3.93,43.16
87.79,-3.94,43.17
87.79,-3.94,43.18
87.79,-3.93,43.20
87.78,-3.92,43.21
87.78,-3.92,43.23
87.76,-3.92,43.24
87.75,-3.94,43.25
87.74,-3.97,43.26
87.72,-4.02,43.27
87.69,-4.08,43.28
87.66,-4.17,43.29
87.63,-4.27,43.29
87.60,-4.37,43.29
87.58,-4.48,43.29
87.55,-4.59,43.28
87.51,-4.69,43.27
87.48,-4.78,43.27
87.45,-4.86,43.26
87.43,-4.91,43.26
87.42,-4.94,43.25
87.41,-4.95,43.24
87.41,-4.95,43.24
87.41,-4.95,43.23
87.41,-4.94,43.23
87.42,-4.91,43.23
87.45,-4.87,43.22
87.48,-4.82,43.22
87.52,-4.77,43.22
87.56,-4.71,43.21
87.61,-4.64,43.21
87.68,-4.56,43.20
87.76,-4.46,43.19
87.87,-4.34,43.18
87.97,-4.20,43.17
88.07,-4.06,43.17
88.16,-3.91,43.16
88.24,-3.76,43.16
88.31,-3.60,43.17
88.37,-3.43,43.18
88.44,-3.23,43.19
88.52,-3.00,43.20
88.61,-2.73,43.22
88.72,-2.44,43.24
88.84,-2.13,43.26
88.95,-1.81,43.28
89.03,-1.48,43.30
89.10,-1.13,43.32
89.17,-0.75,43.35
89.23,-0.37,43.36
89.30,0.02,43.38
89.36,0.42,43.40
89.41,0.83,43.43
89.46,1.22,43.46
89.51,1.61,43.49
89.57,2.01,43.52
89.63,2.42,43.54
89.71,2.84,43.56
89.80,3.27,43.58
89.90,3.73,43.58
90.01,4.20,43.59
90.12,4.67,43.59
90.24,5.15,43.59
90.37,5.62,43.59
90.50,6.10,43.60
90.66,6.58,43.62
90.85,7.07,43.64
91.06,7.57,43.65
91.29,8.08,43.65
91.53,8.61,43.66
91.77,9.14,43.67
92.03,9.68,43.68
92.29,10.23,43.69
92.56,10.80,43.71
92.84,11.37,43.73
93.12,11.97,43.77
93.41,12.59,43.82
93.70,13.23,43.87
94.02,13.92,43.93
94.36,14.66,43.99
94.72,15.44,44.03
95.11,16.29,44.06
95.50,17.20,44.07
95.90,18.18,44.05
96.28,19.24,44.00
96.63,20.38,43.91
96.95,21.62,43.78
97.25,22.96,43.62
97.50,24.38,43.41
97.70,25.87,43.15
97.81,27.42,42.83
97.85,28.98,42.43
97.81,30.52,41.96
97.67,31.98,41.39
97.45,33.35,40.73
97.18,34.66,39.99
96.92,35.97,39.18
96.74,37.28,38.34
96.59,38.72,37.46
96.55,39.96,36.74
96.45,40.69,36.34
96.03,40.74,36.06
95.46,40.29,35.94
94.98,39.49,36.02
94.68,38.54,36.31
94.56,37.54,36.74
94.55,36.60,37.30
94.59,35.73,37.93
94.58,34.95,38.57
94.43,34.22,39.16
94.18,33.39,39.68
93.87,32.40,40.17
93.58,31.26,40.63
93.35,30.01,41.09
93.21,28.69,41.55
93.16,27.33,42.00
93.15,25.93,42.46
93.13,24.51,42.89
92.99,23.03,43.28
