-,-,-
0.27,0.98,-0.05,13.24,-3.97,1.83,1.02,13.95,265,744,172,6
0.27,1.03,-0.05,8.79,-3.05,-5.31,1.07,10.71,256,748,169,6
0.29,1.02,-0.06,6.23,-3.48,-18.86,1.06,20.16,236,760,175,4
0.29,1.10,-0.06,12.33,-4.46,-30.58,1.14,33.27,169,770,172,4
0.32,1.11,-0.06,20.45,-5.25,-41.20,1.16,46.29,131,783,171,4
0.34,1.07,-0.07,32.47,-6.65,-50.11,1.12,60.08,100,795,165,6
0.39,1.12,-0.08,43.82,-9.22,-59.33,1.19,74.33,64,813,166,5
0.41,1.33,-0.04,54.20,-18.07,-71.23,1.39,91.31,37,820,158,6
0.52,1.32,-0.21,77.27,-27.83,-89.17,1.44,121.23,25,819,138,6
1.03,0.79,-1.01,94.12,-62.26,-108.83,1.65,156.77,17,809,109,8
1.36,0.56,-2.24,-83.25,-204.53,-118.10,2.68,250.42,8,823,69,9
0.90,1.09,-1.76,-86.18,-395.08,-66.41,2.26,409.79,5,779,28,11
0.63,1.21,-1.68,-157.10,-477.72,-7.75,2.16,502.95,4,741,16,12
-0.17,1.82,0.15,-197.63,-365.66,-42.11,1.83,417.78,4,748,17,12
0.02,0.81,-0.22,-114.07,-84.11,-85.45,0.84,165.49,4,740,17,13
0.13,0.86,-0.10,-182.50,36.07,-91.98,0.88,207.52,4,729,19,13
0.25,1.03,0.20,-213.20,22.71,-81.24,1.08,229.28,4,708,17,12
-0.06,1.22,0.58,-200.32,-18.74,-75.07,1.35,214.74,5,694,20,10
-0.25,1.20,0.90,-156.37,-54.08,-53.22,1.52,173.81,6,695,18,14
-0.35,1.40,1.17,-100.77,-89.72,-71.29,1.86,152.60,6,701,20,13
-0.67,1.30,1.18,-44.92,-88.07,-38.27,1.88,106.02,5,721,19,13
-2.58,0.61,0.79,111.21,-44.31,-24.48,2.76,122.19,6,799,44,11
0.70,0.22,0.97,-49.99,-9.40,103.09,1.21,114.95,12,831,120,9
0.71,1.44,-0.62,-16.72,23.01,104.13,1.72,107.94,20,836,144,6
0.58,1.74,-0.24,33.14,-10.62,39.37,1.85,52.55,26,821,147,6
0.47,1.07,0.21,51.64,-21.18,-19.23,1.18,59.03,25,813,160,7
