X,Y,Z
78.69,-3.86,3.23
78.68,-3.86,3.23
78.68,-3.87,3.23
78.67,-3.87,3.23
78.66,-3.87,3.23
78.66,-3.87,3.23
78.65,-3.87,3.23
78.64,-3.87,3.23
78.64,-3.87,3.24
78.63,-3.87,3.24
78.62,-3.87,3.24
78.61,-3.86,3.24
78.6,-3.85,3.24
78.6,-3.85,3.24
78.59,-3.85,3.24
78.58,-3.84,3.24
78.57,-3.82,3.24
78.54,-3.81,3.25
78.52,-3.81,3.26
78.49,-3.8,3.26
78.46,-3.77,3.26
78.43,-3.74,3.27
78.39,-3.69,3.28
78.35,-3.62,3.3
78.31,-3.51,3.33
78.23,-3.36,3.35
78.07,-3.13,3.41
77.84,-2.69,3.51
77.44,-2.22,3.6
76.85,-1.7,3.49
76.64,-0.85,3.18
76.54,0.42,2.82
76.37,1.79,2.47
76.3,3.16,2.14
76.37,4.49,1.77
76.5,5.72,1.35
76.68,6.74,0.9
76.8,7.52,0.41
76.88,7.9,359.89
76.87,7.95,359.36
76.82,7.76,358.83
76.71,7.43,358.28
76.57,7.01,357.74
76.4,6.48,357.23
76.22,5.84,356.78
76.03,5.07,356.41
75.83,4.2,356.13
75.63,3.24,355.94
75.41,2.23,355.86
75.16,1.17,355.88
74.88,0.09,356
74.56,-1.02,356.2
74.2,-2.14,356.49
73.82,-3.29,356.85
73.44,-4.46,357.28
73.08,-5.63,357.77
72.76,-6.79,358.31
72.47,-7.93,358.9
72.21,-9.04,359.51
71.95,-10.11,0.13
71.72,-11.11,0.74
71.55,-11.99,1.32
71.45,-12.73,1.84
71.43,-13.32,2.28
71.46,-13.76,2.65
71.5,-14.07,2.94
71.48,-14.31,3.17
71.3,-14.62,3.38
70.89,-15.1,3.59
70.36,-15.76,3.82
69.82,-16.47,4.07
69.36,-17.13,4.31
69.06,-17.66,4.55
68.89,-18.06,4.74
68.8,-18.41,4.88
68.76,-18.73,4.94
68.74,-19.04,4.93
68.79,-19.23,4.88
69.04,-19.21,4.78
69.5,-18.92,4.59
70.26,-18.4,4.38
71.27,-17.66,4.05
72.55,-16.6,3.55
73.98,-15.35,3
75.37,-13.97,2.49
76.47,-12.57,2.12
77.27,-11.12,1.98
77.86,-9.61,2.09
