X,Y,Z
80.64,-4.77,4.3
80.65,-4.82,4.29
80.66,-4.87,4.28
80.66,-4.9,4.27
80.66,-4.93,4.27
80.65,-4.95,4.26
80.64,-4.97,4.25
80.62,-4.98,4.24
80.61,-4.98,4.23
80.59,-4.98,4.22
80.58,-4.97,4.21
80.58,-4.96,4.2
80.58,-4.95,4.2
80.58,-4.93,4.2
80.58,-4.91,4.19
80.57,-4.89,4.19
80.55,-4.86,4.2
80.52,-4.83,4.21
80.49,-4.8,4.22
80.46,-4.76,4.22
80.43,-4.73,4.23
80.4,-4.68,4.25
80.37,-4.63,4.26
80.34,-4.56,4.27
80.3,-4.47,4.29
80.25,-4.35,4.32
80.19,-4.18,4.36
80.1,-3.92,4.43
79.91,-3.46,4.54
79.68,-2.9,4.68
79.43,-2.38,4.65
79.54,-1.4,4.48
79.54,0.1,4.28
79.36,1.6,4.1
79.31,2.84,3.94
79.33,3.97,3.84
79.28,4.99,3.83
79.2,5.69,3.81
79.21,5.93,3.77
79.18,5.84,3.67
79.03,5.57,3.49
78.79,5.17,3.2
78.49,4.6,2.84
78.2,3.87,2.46
77.93,3,2.12
77.69,1.98,1.85
77.48,0.85,1.68
77.29,-0.35,1.6
77.08,-1.6,1.59
76.84,-2.87,1.65
76.57,-4.17,1.77
76.3,-5.48,1.93
76.1,-6.78,2.11
75.94,-8.06,2.31
75.78,-9.31,2.52
75.61,-10.48,2.73
75.43,-11.5,2.95
75.22,-12.39,3.18
74.94,-13.26,3.45
74.61,-14.23,3.78
74.26,-15.35,4.17
73.93,-16.57,4.58
73.62,-17.79,5
73.31,-18.91,5.39
72.95,-19.9,5.73
72.51,-20.77,6.02
72.01,-21.57,6.28
71.56,-22.3,6.52
71.25,-22.95,6.75
71.06,-23.51,6.94
70.94,-23.99,7.09
70.83,-24.43,7.18
70.69,-24.86,7.24
70.56,-25.25,7.27
70.52,-25.53,7.26
70.63,-25.69,7.22
70.88,-25.74,7.12
71.24,-25.69,6.96
71.71,-25.45,6.72
72.58,-24.68,6.29
73.63,-23.63,5.65
74.87,-22.23,4.9
76.31,-20.75,4.13
77.86,-19.23,3.43
79.28,-17.67,2.85
80.47,-16.08,2.47
81.47,-14.44,2.3
82.18,-12.82,2.4
82.61,-11.22,2.75
82.91,-9.74,3.17
83.08,-8.43,3.53
83.15,-7.31,3.76
83.11,-6.35,3.85
82.99,-5.54,3.84
82.8,-4.85,3.75
82.58,-4.28,3.66
82.37,-3.79,3.59
82.18,-3.37,3.52
82.03,-3.02,3.45
81.92,-2.73,3.39
81.86,-2.47,3.32
81.85,-2.25,3.27
81.89,-2.07,3.23
81.95,-1.92,3.2
82.03,-1.82,3.19
82.11,-1.75,3.17
82.18,-1.69,3.17
82.22,-1.65,3.16
82.24,-1.62,3.17
82.22,-1.59,3.17
82.16,-1.57,3.18
82.08,-1.56,3.2
81.98,-1.53,3.22
81.88,-1.49,3.24
81.75,-1.45,3.25
81.62,-1.41,3.27
81.49,-1.37,3.29
81.35,-1.34,3.31
81.22,-1.31,3.33
81.08,-1.27,3.34
80.96,-1.24,3.35
80.83,-1.21,3.36
80.7,-1.17,3.37
80.58,-1.14,3.38
80.45,-1.11,3.38
80.33,-1.08,3.38
80.21,-1.05,3.38
80.1,-1.03,3.37
79.98,-1.01,3.37
79.87,-0.99,3.37
79.76,-0.97,3.37
79.66,-0.95,3.38
79.55,-0.92,3.39
79.46,-0.88,3.41
79.37,-0.85,3.44
79.29,-0.8,3.47
79.22,-0.75,3.5
79.15,-0.7,3.53
79.08,-0.64,3.56
79.04,-0.58,3.58
79.01,-0.5,3.6
79.02,-0.38,3.59
78.97,-0.25,3.55
78.83,-0.13,3.47
78.64,0,3.39
78.47,0.18,3.3
78.4,0.41,3.26
78.33,0.75,3.23
78.32,1.12,3.19
78.4,1.56,3.16
78.48,2.07,3.11
78.58,2.66,3.06
78.68,3.32,3.02
78.75,4.04,2.99
78.83,4.86,2.97
78.92,5.77,2.94
79.06,6.8,2.91
79.25,7.93,2.87
79.49,9.22,2.82
79.75,10.68,2.77
80.03,12.32,2.7
80.35,14.17,2.62
80.68,16.34,2.54
80.99,18.88,2.44
81.17,21.75,2.32
81.2,24.89,2.2
81.01,28.28,2.09
80.68,31.8,2
80.32,35.3,1.93
80.16,38.72,1.91
80.02,41.94,1.84
79.88,44.94,1.67
79.8,47.68,1.43
79.74,50.5,1.09
79.74,52.68,0.61
80.07,53.41,0.35
80.63,53.08,0.38
81.6,52.12,0.82
82.7,50.7,1.32
83.61,49.01,1.57
84.17,47.2,1.52
84.29,45.35,1.23
84.04,43.45,0.79
83.54,41.44,0.24
82.92,39.25,359.67
82.32,36.86,359.15
