-,-,-
50.90,-10.91,181.39
50.47,-12.02,183.07
50.07,-13.05,184.62
49.69,-14.01,185.99
49.28,-14.93,187.17
48.83,-15.80,188.15
48.35,-16.57,188.93
47.96,-17.13,189.53
47.75,-17.35,189.93
47.77,-17.23,190.12
48.02,-16.83,190.11
48.41,-16.19,189.90
48.79,-14.69,189.29
49.12,-13.03,188.60
49.44,-11.41,187.93
49.67,-9.86,187.35
49.79,-8.22,186.80
49.95,-6.47,186.24
50.11,-4.76,185.67
50.18,-3.26,185.15
50.16,-2.03,184.70
50.19,-1.08,184.31
50.18,-0.37,183.97
50.17,0.08,183.60
50.20,0.31,183.30
50.20,0.46,183.13
50.19,0.57,183.01
50.22,0.61,182.97
50.31,0.61,182.98
50.44,0.60,182.98
50.60,0.59,182.98
50.76,0.57,183.00
50.92,0.55,183.01
51.05,0.53,183.02
51.18,0.52,183.04
51.32,0.50,183.05
51.43,0.50,183.05
51.51,0.50,183.06
51.56,0.52,183.06
51.60,0.53,183.05
51.61,0.55,183.05
51.61,0.57,183.04
51.61,0.60,183.04
51.62,0.63,183.03
51.64,0.67,183.03
51.69,0.72,183.02
51.78,0.78,183.01
51.91,0.84,182.99
52.08,0.90,182.96
52.26,0.97,182.93
52.44,1.04,182.91
52.60,1.11,182.88
52.74,1.18,182.86
52.84,1.26,182.84
52.94,1.33,182.82
53.02,1.40,182.80
53.12,1.48,182.78
53.24,1.56,182.74
53.37,1.66,182.71
53.52,1.76,182.66
53.68,1.88,182.61
53.83,2.00,182.56
53.97,2.13,182.50
54.12,2.28,182.43
54.26,2.45,182.34
54.40,2.63,182.24
54.54,2.82,182.13
54.68,3.03,182.01
54.81,3.25,181.85
54.94,3.50,181.69
55.09,3.76,181.51
55.27,4.03,181.32
55.46,4.34,181.11
55.58,4.71,180.91
55.68,5.09,180.70
55.80,5.52,180.48
55.91,5.98,180.25
56.03,6.50,180.03
56.12,7.08,179.81
56.22,7.72,179.60
56.33,8.44,179.39
56.45,9.24,179.19
56.65,10.11,178.98
56.86,11.09,178.76
56.96,12.17,178.53
57.00,13.34,178.29
57.00,14.60,178.01
57.01,15.99,177.68
57.04,17.50,177.28
57.03,19.13,176.80
56.98,20.89,176.23
56.89,22.81,175.57
56.78,24.90,174.80
56.61,27.18,173.87
56.44,29.67,172.77
56.19,32.36,171.51
55.78,35.20,170.11
55.26,38.17,168.64
54.53,41.19,167.25
53.35,44.26,165.84
51.69,47.24,164.24
49.65,50.15,162.30
47.53,52.75,160.13
45.63,54.93,157.79
44.23,56.77,155.52
43.34,57.94,153.80
42.95,58.25,153.00
43.07,57.83,152.96
43.62,56.91,153.41
44.32,55.70,154.05
44.95,54.34,154.67
45.36,52.96,155.15
45.53,51.59,155.47
45.50,50.19,155.70
45.34,48.71,155.91
45.15,47.12,156.18
45.00,45.38,156.58
44.93,43.50,157.16
44.93,41.49,157.91
44.99,39.34,158.80
45.06,37.07,159.80
45.14,34.68,160.88
45.19,32.24,161.98
45.22,29.78,163.09
45.20,27.37,164.16
45.13,25.01,165.20
44.98,22.71,166.21
44.74,20.47,167.21
44.40,18.26,168.23
43.97,16.09,169.31
43.46,14.00,170.47
42.91,12.00,171.73
42.37,10.11,173.09
41.85,8.35,174.55
41.36,6.68,176.12
40.90,5.10,177.77
40.45,3.58,179.46
39.98,2.15,181.14
39.49,0.83,182.76
38.95,-0.40,184.35
38.40,-1.57,185.97
37.87,-2.72,187.67
37.38,-3.88,189.50
36.76,-5.03,191.44
35.90,-6.19,193.45
35.03,-7.37,195.46
34.36,-8.60,197.39
33.88,-9.88,199.18
33.46,-11.11,200.73
33.07,-12.04,201.88
32.76,-12.41,202.42
32.56,-12.13,202.31
32.48,-11.36,201.68
32.48,-10.33,200.76
32.91,-8.44,199.85
34.18,-6.52,199.04
35.34,-4.72,198.38
36.15,-2.79,197.88
36.80,-0.58,197.19
37.23,1.59,196.36
37.29,3.54,195.43
37.07,5.23,194.35
36.97,6.62,193.20
36.97,7.46,192.20
37.07,7.76,191.53
37.21,7.85,191.26
37.27,7.91,191.16
37.24,7.98,191.08
37.19,8.02,191.04
37.21,8.02,191.08
37.26,8.02,191.11
37.33,8.01,191.13
37.41,8.00,191.17
37.48,7.98,191.19
37.54,7.97,191.22
37.60,7.96,191.23
37.68,7.96,191.23
37.76,7.96,191.21
37.85,7.97,191.20
37.92,7.99,191.18
37.96,8.02,191.16
37.98,8.06,191.15
37.99,8.10,191.15
38.00,8.14,191.16
38.02,8.18,191.15
38.08,8.22,191.15
38.17,8.25,191.12
38.31,8.27,191.09
38.47,8.30,191.05
38.65,8.32,191.01
38.81,8.35,190.96
38.96,8.37,190.93
39.09,8.40,190.90
39.21,8.44,190.86
39.32,8.48,190.82
39.41,8.52,190.78
39.51,8.57,190.74
39.61,8.64,190.68
39.72,8.71,190.62
39.83,8.79,190.55
39.95,8.89,190.47
40.09,9.01,190.37
40.25,9.13,190.26
40.40,9.26,190.14
40.54,9.40,190.00
40.67,9.53,189.87
40.79,9.68,189.72
40.89,9.85,189.57
40.99,10.05,189.40
41.07,10.26,189.20
41.13,10.49,188.98
41.14,10.77,188.73
41.17,11.04,188.46
41.25,11.34,188.18
41.31,11.65,187.91
41.36,12.03,187.63
41.39,12.45,187.34
41.43,12.93,187.05
41.46,13.46,186.73
41.47,14.07,186.40
41.42,14.74,186.03
41.32,15.51,185.61
41.19,16.38,185.10
41.07,17.36,184.51
40.93,18.46,183.84
40.74,19.69,183.09
40.47,21.04,182.23
40.13,22.51,181.25
39.72,24.12,180.14
39.24,25.87,178.85
38.67,27.75,177.33
37.93,29.78,175.52
37.05,31.98,173.40
35.99,34.34,170.97
34.68,36.83,168.29
33.07,39.44,165.43
31.06,42.13,162.47
28.65,44.79,159.40
25.88,47.33,156.16
22.82,49.69,152.69
19.29,51.71,149.08
15.65,53.32,145.47
12.35,54.35,142.11
10.03,54.46,139.67
9.04,53.78,138.63
8.98,52.60,138.71
9.52,51.15,139.52
10.35,49.57,140.73
11.25,47.96,142.11
12.15,46.39,143.54
13.07,44.92,144.96
14.04,43.58,146.33
15.06,42.37,147.68
16.16,41.25,149.10
17.32,40.10,150.71
18.55,38.86,152.56
19.76,37.50,154.65
20.93,36.00,156.89
22.03,34.38,159.20
23.00,32.68,161.44
23.78,30.92,163.54
24.33,29.12,165.45
24.70,27.27,167.19
24.90,25.38,168.80
24.96,23.46,170.35
24.91,21.58,171.90
24.81,19.77,173.49
24.71,18.13,175.14
24.61,16.68,176.83
24.47,15.43,178.53
24.27,14.36,180.24
24.05,13.38,181.99
23.81,12.44,183.81
23.52,11.54,185.65
23.16,10.69,187.45
22.73,9.93,189.16
22.21,9.28,190.81
21.59,8.72,192.49
20.90,8.24,194.31
20.28,7.81,196.35
19.86,7.42,198.62
19.71,7.07,201.09
19.69,6.74,203.65
19.46,6.45,206.15
19.14,6.17,208.47
18.99,5.87,210.59
19.28,5.48,212.55
20.14,4.94,214.29
21.14,4.38,215.63
21.78,4.04,216.38
21.98,4.25,216.31
21.80,5.40,215.03
21.55,6.94,213.32
21.41,8.54,211.47
21.53,9.95,209.67
21.97,11.14,207.96
22.52,12.32,206.27
22.81,13.61,204.68
22.88,14.84,203.28
23.01,15.75,202.16
23.10,16.39,201.29
23.02,16.80,200.56
22.92,17.02,199.92
22.83,17.10,199.49
22.77,17.17,199.26
22.77,17.19,199.21
22.81,17.18,199.25
22.86,17.16,199.28
22.92,17.14,199.32
23.01,17.11,199.38
23.11,17.08,199.45
23.21,17.05,199.50
23.31,17.03,199.55
23.41,17.00,199.59
23.51,16.98,199.62
23.61,16.95,199.65
23.69,16.93,199.67
23.77,16.91,199.69
23.83,16.89,199.71
23.88,16.87,199.73
23.90,16.85,199.74
23.92,16.85,199.76
23.94,16.85,199.77
23.97,16.85,199.78
24.03,16.86,199.79
24.10,16.86,199.79
24.20,16.87,199.78
24.33,16.87,199.76
24.46,16.88,199.73
24.61,16.90,199.69
24.75,16.92,199.65
24.88,16.94,199.61
25.00,16.96,199.58
25.11,16.98,199.55
25.22,17.01,199.53
25.32,17.04,199.50
25.44,17.08,199.47
25.57,17.13,199.42
25.71,17.18,199.35
25.85,17.23,199.28
25.99,17.28,199.21
26.13,17.33,199.12
26.25,17.39,199.02
26.37,17.47,198.91
26.47,17.55,198.79
26.55,17.66,198.64
26.63,17.78,198.48
26.67,17.91,198.29
26.70,18.06,198.07
26.73,18.25,197.80
26.77,18.42,197.48
26.86,18.59,197.14
26.96,18.78,196.79
27.05,19.01,196.42
27.12,19.27,196.03
27.18,19.57,195.63
27.20,19.91,195.20
27.20,20.30,194.75
27.15,20.73,194.29
27.07,21.23,193.80
26.94,21.80,193.28
26.76,22.46,192.69
26.53,23.21,192.00
26.23,24.03,191.23
25.88,24.92,190.34
25.48,25.91,189.31
25.03,26.98,188.14
24.49,28.12,186.79
23.85,29.33,185.22
23.08,30.61,183.41
22.16,31.97,181.30
21.02,33.39,178.81
19.72,34.88,175.91
18.18,36.45,172.62
16.39,38.08,169.01
14.33,39.75,165.17
11.94,41.42,161.24
9.15,43.05,157.26
5.85,44.55,153.11
2.31,45.81,148.82
-1.21,46.76,144.62
-4.35,47.39,140.69
-6.65,47.73,137.39
-7.62,47.72,135.55
-7.39,47.39,135.44
-6.43,46.84,136.58
-5.00,46.11,138.55
-3.47,45.23,140.92
-2.04,44.26,143.37
-0.72,43.24,145.71
0.50,42.19,147.87
1.69,41.15,149.83
2.88,40.13,151.63
4.04,39.13,153.34
5.13,38.12,155.04
6.11,37.08,156.81
6.99,35.99,158.73
7.80,34.82,160.84
8.62,33.59,163.14
9.48,32.31,165.57
10.37,31.00,168.07
11.27,29.66,170.60
12.12,28.28,173.12
12.88,26.87,175.60
13.54,25.44,178.03
14.09,24.01,180.40
14.53,22.60,182.69
14.89,21.23,184.90
15.19,19.95,187.03
15.45,18.79,189.10
15.63,17.76,191.14
15.73,16.85,193.19
15.73,16.02,195.32
15.65,15.26,197.53
15.58,14.57,199.78
15.61,13.95,201.98
15.80,13.38,204.11
16.04,12.80,206.18
16.26,12.20,208.19
16.38,11.57,210.16
16.40,10.92,212.07
16.34,10.25,213.90
16.15,9.58,215.63
15.71,8.95,217.23
15.30,8.31,218.76
15.30,7.65,220.21
15.66,7.13,221.34
