X,Y,Z
75.85,-3.92,179.54
75.84,-3.88,179.55
75.83,-3.85,179.57
75.80,-3.81,179.59
75.77,-3.76,179.61
75.75,-3.71,179.64
75.73,-3.66,179.66
75.71,-3.60,179.69
75.70,-3.54,179.72
75.71,-3.49,179.75
75.71,-3.43,179.78
75.72,-3.38,179.80
75.72,-3.32,179.83
75.73,-3.27,179.85
75.74,-3.21,179.88
75.75,-3.14,179.90
75.76,-3.07,179.93
75.78,-2.99,179.95
75.80,-2.91,179.97
75.84,-2.82,179.99
75.87,-2.74,180.01
75.90,-2.66,180.02
75.92,-2.58,180.04
75.94,-2.49,180.05
75.98,-2.38,180.06
76.02,-2.27,180.06
76.05,-2.16,180.06
76.07,-2.04,180.05
76.06,-1.91,180.03
76.06,-1.79,180.02
76.07,-1.65,180.00
76.12,-1.47,179.98
76.17,-1.23,179.96
76.22,-0.98,179.94
76.26,-0.74,179.90
76.30,-0.46,179.87
76.33,-0.13,179.83
76.36,0.24,179.80
76.39,0.63,179.77
76.41,1.05,179.74
76.41,1.50,179.73
76.41,1.98,179.73
76.41,2.49,179.73
76.44,3.03,179.74
76.50,3.64,179.73
76.59,4.32,179.71
76.72,5.08,179.68
76.88,5.94,179.64
77.08,6.89,179.60
77.30,7.91,179.53
77.55,9.03,179.46
77.78,10.24,179.36
78.01,11.53,179.27
78.22,12.93,179.18
78.42,14.42,179.09
78.57,16.02,178.99
78.68,17.73,178.90
78.73,19.54,178.81
78.70,21.46,178.71
78.61,23.48,178.62
78.50,25.57,178.54
78.36,27.72,178.46
78.14,29.89,178.37
77.82,32.09,178.25
77.47,34.29,178.09
77.04,36.47,177.87
76.55,38.62,177.58
76.02,40.78,177.23
75.39,42.88,176.82
74.59,44.94,176.27
73.65,46.97,175.59
72.61,49.01,174.78
71.56,51.06,173.88
70.41,53.08,172.87
69.02,54.92,171.66
67.30,56.53,170.01
65.61,57.92,168.35
64.38,58.96,167.10
63.54,59.31,166.31
63.35,59.00,166.14
63.71,58.11,166.56
64.44,56.66,167.43
65.38,54.67,168.55
66.38,52.21,169.73
67.29,49.44,170.81
67.97,46.56,171.70
68.32,43.73,172.39
68.29,41.00,172.91
67.94,38.38,173.26
67.41,35.85,173.50
66.85,33.40,173.71
66.43,30.95,173.99
66.25,28.48,174.38
66.30,26.00,174.84
66.52,23.56,175.35
66.71,21.25,175.84
66.74,19.02,176.34
66.55,16.82,176.81
66.22,14.57,177.29
65.83,12.24,177.78
65.46,9.88,178.27
65.15,7.57,178.75
64.93,5.34,179.16
64.74,3.15,179.51
64.51,0.92,179.81
64.20,-1.35,180.10
63.82,-3.62,180.41
63.36,-5.81,180.84
62.84,-7.85,181.42
62.27,-9.75,182.17
61.61,-11.51,183.08
60.83,-13.19,184.16
59.90,-14.83,185.39
58.87,-16.38,186.66
57.84,-17.81,187.91
56.98,-19.07,189.08
56.45,-20.13,190.12
55.95,-21.23,191.06
55.43,-22.43,191.92
54.70,-23.72,192.70
53.80,-24.99,193.42
52.84,-26.09,194.10
51.93,-26.95,194.78
51.13,-27.67,195.50
50.46,-28.31,196.25
49.92,-28.89,196.94
49.50,-29.39,197.49
49.34,-29.59,197.80
49.56,-29.33,197.79
50.06,-28.75,197.47
50.83,-27.86,196.87
51.77,-26.93,196.23
52.81,-25.99,195.59
53.89,-24.98,195.00
55.07,-23.82,194.47
56.27,-22.54,194.07
57.34,-21.21,193.87
58.22,-19.87,193.84
58.91,-18.59,193.92
59.37,-17.40,194.04
59.63,-16.34,194.11
59.78,-15.41,194.06
59.87,-14.61,193.90
59.90,-13.93,193.68
59.86,-13.36,193.43
59.79,-12.83,193.21
59.72,-12.32,193.02
59.68,-11.80,192.88
59.69,-11.28,192.77
59.76,-10.75,192.67
59.86,-10.21,192.57
60.01,-9.65,192.46
60.19,-9.07,192.32
60.38,-8.48,192.18
60.58,-7.89,192.02
60.76,-7.32,191.86
60.92,-6.77,191.69
61.05,-6.23,191.52
61.15,-5.71,191.35
61.21,-5.23,191.19
61.24,-4.76,191.03
61.26,-4.31,190.88
61.27,-3.86,190.73
61.27,-3.42,190.57
61.26,-3.00,190.42
61.27,-2.63,190.26
61.29,-2.33,190.12
61.32,-2.07,190.00
61.37,-1.84,189.89
61.43,-1.64,189.79
61.50,-1.48,189.71
61.58,-1.35,189.64
61.66,-1.24,189.59
61.74,-1.14,189.54
61.82,-1.04,189.49
61.89,-0.92,189.45
61.98,-0.79,189.42
62.08,-0.66,189.39
62.19,-0.56,189.38
62.34,-0.47,189.39
62.54,-0.40,189.41
62.77,-0.36,189.42
63.00,-0.34,189.42
63.21,-0.34,189.42
63.39,-0.34,189.41
63.55,-0.34,189.41
63.69,-0.34,189.40
63.80,-0.33,189.40
63.89,-0.32,189.40
63.95,-0.31,189.41
64.00,-0.30,189.42
64.03,-0.30,189.43
64.07,-0.30,189.44
64.12,-0.30,189.44
64.18,-0.31,189.45
64.24,-0.31,189.45
64.31,-0.33,189.45
64.37,-0.34,189.45
64.44,-0.35,189.45
64.49,-0.37,189.44
64.55,-0.39,189.44
64.59,-0.41,189.44
64.64,-0.42,189.43
64.68,-0.44,189.43
64.72,-0.47,189.42
64.76,-0.49,189.41
64.80,-0.51,189.40
64.85,-0.54,189.39
64.89,-0.57,189.38
64.94,-0.59,189.37
64.99,-0.62,189.36
65.03,-0.64,189.34
65.08,-0.68,189.33
65.13,-0.72,189.31
65.19,-0.76,189.29
65.25,-0.80,189.27
65.31,-0.84,189.25
65.36,-0.87,189.23
65.41,-0.91,189.22
65.47,-0.94,189.20
65.51,-0.98,189.18
65.55,-1.01,189.16
65.57,-1.05,189.15
65.59,-1.09,189.14
65.60,-1.13,189.12
65.62,-1.17,189.11
65.63,-1.20,189.10
65.65,-1.24,189.09
65.67,-1.27,189.09
65.69,-1.29,189.08
65.70,-1.31,189.07
65.72,-1.34,189.06
65.73,-1.36,189.06
65.76,-1.38,189.05
65.78,-1.39,189.04
65.81,-1.42,189.03
65.85,-1.44,189.02
65.89,-1.46,189.00
65.94,-1.48,188.99
65.99,-1.50,188.97
66.05,-1.53,188.95
66.12,-1.55,188.93
66.18,-1.58,188.91
66.24,-1.60,188.89
66.29,-1.64,188.86
66.33,-1.68,188.84
66.37,-1.72,188.81
66.41,-1.76,188.78
66.45,-1.80,188.75
66.49,-1.85,188.73
66.53,-1.90,188.70
66.57,-1.95,188.68
66.61,-2.00,188.65
66.65,-2.05,188.62
66.68,-2.10,188.60
66.72,-2.15,188.57
66.74,-2.19,188.54
66.77,-2.23,188.52
66.79,-2.27,188.49
66.81,-2.30,188.47
66.82,-2.33,188.44
66.84,-2.36,188.42
66.85,-2.38,188.40
66.87,-2.40,188.37
66.88,-2.42,188.35
66.91,-2.43,188.33
66.93,-2.45,188.30
66.96,-2.46,188.27
67.00,-2.47,188.25
