X,Y,Z
76.24,-4.69,178.62
76.27,-4.62,178.63
76.29,-4.53,178.63
76.32,-4.44,178.64
76.34,-4.34,178.64
76.36,-4.23,178.64
76.38,-4.13,178.63
76.41,-4.01,178.62
76.43,-3.88,178.60
76.45,-3.74,178.59
76.46,-3.61,178.57
76.48,-3.48,178.55
76.49,-3.35,178.52
76.49,-3.23,178.49
76.54,-3.08,178.46
76.61,-2.90,178.43
76.68,-2.70,178.39
76.75,-2.45,178.34
76.82,-2.15,178.29
76.86,-1.84,178.24
76.89,-1.54,178.19
76.91,-1.20,178.15
76.93,-0.82,178.11
76.94,-0.41,178.07
76.94,0.02,178.03
76.94,0.49,178.00
76.99,1.01,177.98
77.07,1.60,177.95
77.19,2.23,177.90
77.33,2.93,177.84
77.50,3.72,177.78
77.67,4.57,177.71
77.89,5.50,177.64
78.11,6.53,177.55
78.34,7.66,177.44
78.58,8.90,177.34
78.79,10.26,177.22
78.98,11.73,177.10
79.15,13.32,176.98
79.24,15.02,176.85
79.24,16.84,176.72
79.14,18.77,176.60
78.92,20.81,176.47
78.63,22.93,176.35
78.30,25.11,176.24
77.98,27.30,176.14
77.66,29.47,176.03
77.38,31.64,175.91
77.13,33.77,175.78
76.89,35.88,175.61
76.70,37.98,175.43
76.48,40.04,175.23
76.19,42.09,174.97
75.80,44.21,174.63
75.37,46.36,174.23
74.97,48.53,173.80
74.50,50.62,173.26
73.96,52.56,172.62
73.21,54.41,171.74
72.42,55.93,170.79
71.84,56.95,170.05
71.49,57.23,169.65
71.58,56.81,169.73
72.12,55.77,170.23
73.01,54.16,171.06
74.18,51.98,172.09
75.40,49.31,173.11
76.49,46.25,173.97
77.27,42.98,174.64
77.70,39.72,175.16
77.70,36.59,175.52
77.34,33.61,175.73
76.79,30.74,175.87
76.19,27.96,176.04
75.69,25.27,176.30
75.41,22.66,176.66
75.41,20.19,177.09
75.60,17.84,177.53
75.82,15.65,177.96
75.89,13.53,178.37
75.76,11.37,178.73
75.48,9.16,179.03
75.14,6.96,179.28
74.85,4.77,179.48
74.65,2.59,179.64
74.49,0.43,179.75
74.34,-1.69,179.83
74.16,-3.77,179.88
73.91,-5.79,179.96
73.60,-7.73,180.14
73.29,-9.58,180.47
72.95,-11.33,181.01
72.49,-12.99,181.74
71.77,-14.57,182.59
70.82,-16.09,183.53
69.87,-17.53,184.50
69.14,-18.91,185.45
68.68,-20.27,186.27
68.41,-21.62,186.94
68.31,-22.97,187.44
68.34,-24.27,187.77
68.54,-25.46,187.96
68.70,-26.58,188.05
68.72,-27.63,188.13
68.48,-28.58,188.25
67.97,-29.43,188.53
67.36,-30.14,188.95
66.81,-30.72,189.46
66.40,-31.18,189.99
66.11,-31.51,190.50
65.91,-31.73,190.93
65.84,-31.84,191.27
65.95,-31.77,191.50
66.32,-31.47,191.56
66.92,-30.88,191.43
67.70,-30.00,191.19
68.53,-29.11,190.94
69.34,-28.23,190.73
70.14,-27.28,190.56
70.92,-26.23,190.45
71.60,-25.14,190.42
72.16,-24.05,190.48
72.53,-23.03,190.60
72.69,-22.06,190.74
72.72,-21.18,190.82
72.71,-20.37,190.81
72.65,-19.62,190.72
72.55,-18.93,190.61
72.42,-18.30,190.49
72.30,-17.70,190.38
72.21,-17.12,190.30
72.15,-16.55,190.24
72.12,-15.97,190.20
72.14,-15.41,190.16
72.18,-14.86,190.12
72.24,-14.32,190.08
72.32,-13.79,190.01
72.40,-13.25,189.94
72.47,-12.72,189.85
72.52,-12.20,189.77
72.55,-11.70,189.70
72.56,-11.22,189.63
72.55,-10.74,189.55
72.52,-10.30,189.47
