X,Y,Z
76.49,-4.96,180.30
76.54,-4.84,180.30
76.60,-4.70,180.29
76.65,-4.56,180.27
76.68,-4.43,180.26
76.71,-4.31,180.24
76.74,-4.20,180.22
76.75,-4.09,180.19
76.77,-3.97,180.15
76.81,-3.83,180.12
76.86,-3.67,180.08
76.93,-3.47,180.04
77.02,-3.23,180.01
77.10,-2.98,179.96
77.18,-2.72,179.91
77.24,-2.43,179.85
77.32,-2.12,179.80
77.37,-1.80,179.76
77.43,-1.47,179.72
77.47,-1.13,179.69
77.47,-0.79,179.67
77.48,-0.44,179.66
77.47,-0.10,179.66
77.45,0.24,179.66
77.43,0.59,179.67
77.42,0.97,179.67
77.42,1.39,179.68
77.46,1.86,179.67
77.51,2.37,179.64
77.60,2.94,179.61
77.73,3.55,179.56
77.91,4.23,179.50
78.13,4.97,179.42
78.38,5.79,179.31
78.65,6.69,179.17
78.92,7.66,179.01
79.20,8.72,178.85
79.44,9.90,178.66
79.67,11.17,178.46
79.87,12.54,178.26
80.05,14.00,178.07
80.18,15.56,177.90
80.27,17.19,177.74
80.30,18.89,177.61
80.25,20.65,177.50
80.12,22.47,177.39
79.91,24.32,177.30
79.60,26.20,177.21
79.13,28.08,177.09
78.47,29.99,176.91
77.65,31.87,176.66
76.67,33.73,176.32
75.60,35.58,175.90
74.45,37.43,175.38
73.15,39.26,174.71
71.69,41.09,173.86
70.13,42.98,172.79
68.56,44.88,171.53
67.02,46.78,170.12
65.44,48.62,168.55
63.74,50.30,166.76
61.93,51.81,164.77
59.93,53.17,162.52
58.22,54.38,160.48
56.86,55.27,158.82
56.06,55.67,157.78
55.90,55.67,157.39
56.25,55.30,157.58
57.07,54.59,158.31
58.18,53.50,159.46
59.40,51.99,160.85
60.66,50.04,162.38
61.87,47.65,163.95
62.94,44.95,165.47
63.74,42.03,166.86
64.20,39.11,168.10
64.32,36.32,169.19
64.16,33.73,170.18
63.87,31.34,171.09
63.59,29.13,171.99
63.52,26.98,172.98
63.79,24.77,174.08
64.27,22.52,175.23
64.71,20.28,176.39
64.95,18.07,177.50
64.93,15.87,178.53
64.74,13.67,179.48
64.48,11.44,180.38
64.26,9.19,181.23
64.14,6.97,182.03
64.10,4.79,182.72
64.07,2.65,183.30
63.99,0.53,183.78
63.82,-1.59,184.22
63.58,-3.68,184.66
63.31,-5.69,185.17
62.98,-7.59,185.78
62.60,-9.39,186.54
62.13,-11.10,187.46
61.57,-12.72,188.52
60.92,-14.24,189.68
60.18,-15.69,190.89
59.36,-17.07,192.10
58.49,-18.41,193.28
57.64,-19.68,194.41
56.89,-20.92,195.49
56.28,-22.12,196.52
55.79,-23.30,197.49
55.30,-24.46,198.38
54.70,-25.58,199.20
53.97,-26.59,199.94
53.19,-27.44,200.62
52.40,-28.13,201.31
51.67,-28.71,202.03
51.05,-29.20,202.76
50.54,-29.57,203.41
50.13,-29.84,203.92
49.80,-30.02,204.29
49.58,-30.10,204.57
49.53,-30.02,204.77
49.91,-29.54,204.65
50.39,-28.83,204.35
51.15,-28.02,203.85
52.10,-27.10,203.15
53.15,-26.11,202.38
54.21,-25.13,201.63
55.30,-24.11,200.91
56.41,-23.06,200.22
57.50,-21.96,199.62
58.48,-20.84,199.16
59.33,-19.73,198.85
60.01,-18.67,198.65
60.54,-17.66,198.54
60.91,-16.73,198.45
61.14,-15.87,198.36
61.27,-15.10,198.25
61.34,-14.44,198.09
61.36,-13.87,197.91
61.36,-13.33,197.71
61.35,-12.80,197.50
61.36,-12.25,197.30
61.39,-11.69,197.12
61.45,-11.11,196.96
61.55,-10.53,196.81
61.69,-9.95,196.65
61.85,-9.37,196.49
62.02,-8.80,196.33
62.20,-8.26,196.17
62.36,-7.76,196.01
62.50,-7.27,195.85
62.61,-6.79,195.69
62.70,-6.33,195.54
62.76,-5.91,195.38
62.80,-5.52,195.23
62.81,-5.17,195.09
62.81,-4.85,194.96
62.80,-4.56,194.84
62.80,-4.30,194.72
62.82,-4.08,194.63
62.84,-3.90,194.54
62.88,-3.74,194.45
62.92,-3.59,194.37
62.98,-3.46,194.29
63.05,-3.33,194.22
63.12,-3.21,194.15
63.20,-3.08,194.08
63.28,-2.96,194.01
63.36,-2.84,193.95
63.43,-2.74,193.89
63.50,-2.65,193.84
63.56,-2.56,193.79
63.62,-2.48,193.76
63.67,-2.40,193.73
63.72,-2.34,193.70
63.77,-2.28,193.67
63.83,-2.22,193.65
63.89,-2.16,193.63
63.97,-2.10,193.60
64.06,-2.03,193.57
64.16,-1.96,193.54
64.26,-1.89,193.52
64.38,-1.82,193.49
64.51,-1.76,193.46
64.62,-1.71,193.43
64.72,-1.67,193.40
64.80,-1.65,193.37
64.87,-1.63,193.34
64.93,-1.62,193.31
64.98,-1.62,193.28
65.01,-1.62,193.26
65.05,-1.62,193.24
65.08,-1.63,193.21
65.11,-1.64,193.19
65.15,-1.65,193.16
65.19,-1.67,193.14
65.23,-1.69,193.11
65.28,-1.70,193.08
65.32,-1.72,193.05
65.37,-1.73,193.02
65.41,-1.75,192.99
65.45,-1.77,192.96
65.48,-1.79,192.92
65.51,-1.82,192.89
65.54,-1.84,192.87
65.57,-1.87,192.84
65.60,-1.91,192.80
65.63,-1.94,192.77
65.67,-1.99,192.74
65.72,-2.03,192.71
65.77,-2.08,192.67
