X,Y,Z
76.80,-6.57,177.28
76.84,-6.62,177.27
76.88,-6.66,177.27
76.92,-6.69,177.26
76.95,-6.70,177.26
76.96,-6.70,177.26
76.97,-6.70,177.26
76.97,-6.68,177.26
76.98,-6.66,177.26
77.00,-6.63,177.26
77.02,-6.59,177.26
77.03,-6.54,177.27
77.04,-6.48,177.28
77.03,-6.41,177.29
77.00,-6.34,177.30
76.98,-6.27,177.32
76.96,-6.19,177.35
76.95,-6.10,177.37
76.96,-6.01,177.40
76.97,-5.92,177.42
76.99,-5.83,177.45
77.02,-5.73,177.48
77.05,-5.63,177.50
77.08,-5.53,177.53
77.11,-5.41,177.54
77.14,-5.29,177.57
77.17,-5.18,177.59
77.20,-5.05,177.61
77.24,-4.93,177.63
77.26,-4.79,177.64
77.26,-4.65,177.65
77.23,-4.52,177.66
77.20,-4.38,177.67
77.18,-4.25,177.67
77.16,-4.11,177.67
77.14,-3.97,177.65
77.09,-3.83,177.62
76.96,-3.68,177.59
76.92,-3.51,177.56
76.93,-3.27,177.53
76.95,-2.98,177.49
77.00,-2.70,177.45
77.04,-2.42,177.41
77.07,-2.11,177.37
77.12,-1.78,177.33
77.17,-1.47,177.30
77.21,-1.16,177.27
77.25,-0.83,177.25
77.30,-0.45,177.23
77.34,-0.05,177.22
77.41,0.39,177.21
77.46,0.85,177.19
77.55,1.36,177.17
77.64,1.93,177.16
77.74,2.56,177.14
77.89,3.25,177.11
78.05,4.01,177.08
78.25,4.86,177.03
78.46,5.79,176.96
78.70,6.82,176.87
78.92,7.95,176.77
79.11,9.17,176.65
79.29,10.52,176.54
79.45,11.99,176.43
79.57,13.61,176.31
79.62,15.37,176.19
79.60,17.26,176.08
79.48,19.29,175.99
79.22,21.42,175.90
78.87,23.62,175.81
78.47,25.85,175.73
78.05,28.05,175.65
77.68,30.21,175.56
77.34,32.27,175.45
77.04,34.26,175.30
76.84,36.29,175.17
76.66,38.29,175.01
76.44,40.28,174.82
76.14,42.33,174.58
75.77,44.46,174.27
75.37,46.67,173.94
74.70,48.87,173.43
73.74,50.55,172.62
72.55,51.27,171.70
71.21,51.06,170.82
70.00,50.01,170.16
69.29,48.36,169.92
68.86,46.30,169.88
68.68,43.95,170.12
68.59,41.56,170.47
68.51,39.17,170.87
68.44,36.82,171.27
68.44,34.54,171.67
68.55,32.35,172.08
68.88,30.24,172.56
69.37,28.13,173.15
69.81,25.92,173.71
70.09,23.62,174.22
70.16,21.25,174.68
70.04,18.80,175.13
69.84,16.32,175.55
69.65,13.88,175.98
69.48,11.46,176.42
69.28,9.00,176.87
69.05,6.52,177.33
68.83,4.11,177.75
68.64,1.81,178.11
68.47,-0.44,178.45
68.29,-2.68,178.77
68.08,-4.92,179.11
67.80,-7.07,179.51
67.43,-9.09,180.00
66.96,-11.02,180.63
66.38,-12.90,181.39
65.72,-14.72,182.27
65.00,-16.48,183.26
64.19,-18.20,184.32
63.32,-19.84,185.37
62.46,-21.39,186.35
61.72,-22.91,187.26
61.13,-24.42,188.10
60.72,-25.83,188.81
60.43,-27.06,189.36
60.10,-28.26,189.81
59.62,-29.42,190.23
58.98,-30.44,190.69
58.22,-31.26,191.25
57.42,-31.97,191.94
56.62,-32.66,192.73
55.83,-33.31,193.55
55.09,-33.86,194.30
54.46,-34.32,194.93
53.93,-34.72,195.46
53.51,-35.05,195.87
53.21,-35.24,196.17
53.06,-35.29,196.36
53.03,-35.24,196.48
53.19,-34.98,196.42
53.53,-34.32,196.06
53.87,-33.51,195.57
54.41,-32.52,194.90
55.15,-31.40,194.12
56.01,-30.31,193.35
56.92,-29.24,192.62
57.92,-28.14,191.91
59.04,-26.96,191.24
60.17,-25.72,190.68
61.21,-24.48,190.28
62.12,-23.28,190.04
62.87,-22.16,189.93
63.44,-21.10,189.90
63.85,-20.08,189.92
64.15,-19.11,189.92
64.33,-18.20,189.90
64.44,-17.37,189.82
64.48,-16.61,189.70
64.47,-15.88,189.54
64.43,-15.17,189.37
64.39,-14.47,189.20
64.35,-13.79,189.05
64.34,-13.13,188.91
64.36,-12.49,188.78
64.41,-11.85,188.66
64.49,-11.23,188.54
64.59,-10.61,188.41
64.69,-10.03,188.29
64.80,-9.48,188.16
64.90,-8.97,188.03
64.98,-8.50,187.90
65.04,-8.05,187.78
65.06,-7.62,187.67
65.06,-7.23,187.58
65.03,-6.87,187.50
64.98,-6.55,187.42
64.92,-6.26,187.35
64.86,-5.99,187.29
64.79,-5.73,187.24
64.74,-5.49,187.20
64.71,-5.28,187.16
64.71,-5.10,187.11
64.72,-4.94,187.07
64.77,-4.81,187.02
64.83,-4.66,186.98
64.91,-4.56,186.95
65.01,-4.47,186.91
65.12,-4.43,186.88
65.22,-4.37,186.85
65.33,-4.31,186.81
65.43,-4.24,186.79
65.51,-4.16,186.76
65.58,-4.08,186.73
65.63,-3.99,186.69
65.69,-3.90,186.66
