X,Y,Z
82.19,-5.08,46.62
82.19,-5.08,46.62
82.19,-5.08,46.62
82.19,-5.08,46.62
82.19,-5.09,46.62
82.19,-5.09,46.62
82.19,-5.09,46.62
82.19,-5.09,46.62
82.19,-5.09,46.62
82.19,-5.09,46.62
82.19,-5.09,46.62
82.19,-5.09,46.62
82.19,-5.09,46.62
82.19,-5.09,46.62
82.19,-5.09,46.62
82.19,-5.09,46.62
82.18,-5.09,46.63
82.18,-5.09,46.63
82.18,-5.09,46.63
82.18,-5.09,46.63
82.17,-5.08,46.63
82.17,-5.08,46.63
82.17,-5.08,46.64
82.17,-5.09,46.64
82.17,-5.09,46.64
82.17,-5.09,46.64
82.17,-5.09,46.64
82.17,-5.09,46.64
82.17,-5.09,46.64
82.16,-5.09,46.64
82.16,-5.09,46.64
82.16,-5.09,46.65
82.16,-5.09,46.65
82.16,-5.09,46.65
82.16,-5.10,46.65
82.16,-5.10,46.65
82.16,-5.10,46.65
82.16,-5.11,46.65
82.17,-5.11,46.65
82.17,-5.11,46.65
82.18,-5.11,46.65
82.18,-5.12,46.66
82.18,-5.12,46.66
82.19,-5.12,46.66
82.19,-5.12,46.66
82.19,-5.12,46.66
82.19,-5.12,46.66
82.18,-5.12,46.66
82.18,-5.12,46.66
82.18,-5.11,46.66
82.18,-5.11,46.66
82.17,-5.10,46.66
82.16,-5.10,46.66
82.15,-5.09,46.67
82.15,-5.08,46.67
82.14,-5.08,46.67
82.13,-5.07,46.67
82.13,-5.06,46.67
82.12,-5.05,46.67
82.12,-5.05,46.67
82.12,-5.04,46.67
82.12,-5.04,46.67
82.11,-5.04,46.67
82.12,-5.04,46.67
82.12,-5.04,46.67
82.13,-5.04,46.68
82.14,-5.04,46.68
82.14,-5.05,46.68
82.15,-5.05,46.68
82.15,-5.06,46.68
82.16,-5.06,46.68
82.16,-5.06,46.68
82.16,-5.06,46.68
82.17,-5.07,46.68
82.17,-5.07,46.68
82.17,-5.08,46.68
82.17,-5.08,46.68
82.17,-5.09,46.68
82.17,-5.09,46.69
82.17,-5.10,46.69
82.17,-5.10,46.70
82.18,-5.11,46.70
82.18,-5.11,46.70
82.18,-5.11,46.70
82.18,-5.12,46.70
82.18,-5.12,46.70
82.18,-5.12,46.70
82.18,-5.12,46.70
82.18,-5.13,46.71
82.18,-5.13,46.71
82.18,-5.13,46.71
82.18,-5.14,46.71
82.18,-5.14,46.71
82.18,-5.15,46.71
82.19,-5.15,46.72
82.19,-5.16,46.72
82.20,-5.16,46.72
82.20,-5.16,46.72
82.20,-5.16,46.72
82.20,-5.17,46.72
82.20,-5.17,46.72
82.20,-5.17,46.73
82.20,-5.18,46.73
82.20,-5.18,46.73
82.20,-5.18,46.74
82.20,-5.19,46.74
82.20,-5.19,46.74
82.20,-5.20,46.74
82.20,-5.20,46.75
82.20,-5.20,46.75
82.20,-5.21,46.76
82.19,-5.22,46.76
82.20,-5.22,46.76
82.20,-5.23,46.77
82.20,-5.24,46.77
82.20,-5.24,46.78
82.20,-5.25,46.78
82.20,-5.26,46.78
82.20,-5.27,46.79
82.21,-5.28,46.79
82.21,-5.28,46.79
82.21,-5.29,46.79
82.22,-5.29,46.79
82.23,-5.30,46.79
82.23,-5.30,46.79
82.24,-5.30,46.79
82.24,-5.30,46.80
82.25,-5.30,46.80
82.25,-5.29,46.80
82.25,-5.29,46.80
82.26,-5.28,46.80
82.26,-5.28,46.80
82.26,-5.27,46.80
82.25,-5.26,46.80
82.25,-5.25,46.80
82.25,-5.24,46.81
82.25,-5.23,46.81
82.24,-5.22,46.82
82.24,-5.20,46.82
82.24,-5.19,46.83
82.23,-5.17,46.83
82.22,-5.16,46.84
82.21,-5.14,46.85
82.21,-5.12,46.85
82.20,-5.10,46.87
82.19,-5.07,46.88
82.18,-5.05,46.89
82.17,-5.02,46.90
82.16,-4.99,46.91
82.14,-4.97,46.92
82.13,-4.94,46.94
82.12,-4.92,46.95
82.11,-4.90,46.96
82.11,-4.87,46.98
82.11,-4.85,46.99
82.12,-4.82,47.01
82.11,-4.80,47.02
82.11,-4.77,47.05
82.10,-4.74,47.07
82.10,-4.72,47.09
82.10,-4.70,47.12
82.10,-4.67,47.14
82.10,-4.65,47.16
82.10,-4.63,47.18
82.10,-4.61,47.20
82.10,-4.59,47.22
82.11,-4.57,47.23
82.11,-4.56,47.25
82.12,-4.55,47.26
82.14,-4.55,47.28
82.16,-4.56,47.29
82.18,-4.57,47.30
82.19,-4.59,47.31
82.19,-4.61,47.32
82.20,-4.65,47.33
82.20,-4.68,47.34
82.20,-4.72,47.35
82.20,-4.76,47.36
82.20,-4.80,47.37
82.20,-4.85,47.38
82.20,-4.90,47.39
82.20,-4.95,47.39
82.19,-5.00,47.39
82.19,-5.05,47.40
82.20,-5.09,47.39
82.20,-5.13,47.39
82.21,-5.17,47.39
82.22,-5.20,47.39
82.23,-5.24,47.39
82.24,-5.28,47.38
82.24,-5.32,47.38
82.25,-5.36,47.38
82.26,-5.39,47.38
82.27,-5.43,47.37
82.28,-5.46,47.37
82.30,-5.49,47.37
82.31,-5.52,47.36
82.32,-5.55,47.35
82.33,-5.59,47.35
82.34,-5.62,47.34
82.34,-5.65,47.34
82.34,-5.68,47.33
82.34,-5.72,47.32
82.34,-5.75,47.31
82.34,-5.79,47.30
82.33,-5.84,47.29
82.33,-5.88,47.28
82.32,-5.92,47.27
82.32,-5.96,47.26
82.32,-6.00,47.24
82.32,-6.03,47.24
82.31,-6.05,47.23
82.31,-6.08,47.22
82.31,-6.09,47.21
82.30,-6.11,47.21
82.30,-6.11,47.20
82.30,-6.12,47.20
82.30,-6.13,47.19
82.30,-6.13,47.18
82.30,-6.13,47.18
82.29,-6.14,47.17
82.29,-6.14,47.17
82.29,-6.13,47.16
82.28,-6.13,47.15
82.28,-6.12,47.14
82.28,-6.11,47.14
82.27,-6.10,47.13
82.27,-6.09,47.12
82.27,-6.08,47.12
82.27,-6.06,47.11
82.27,-6.05,47.11
82.27,-6.04,47.10
82.28,-6.02,47.09
82.28,-6.01,47.09
82.28,-6.00,47.09
82.28,-5.98,47.08
82.28,-5.97,47.08
82.28,-5.96,47.08
82.28,-5.95,47.07
82.28,-5.93,47.07
82.27,-5.92,47.07
82.27,-5.91,47.07
82.27,-5.90,47.07
82.27,-5.89,47.07
82.27,-5.88,47.07
82.28,-5.87,47.07
82.28,-5.87,47.07
82.29,-5.86,47.07
82.29,-5.85,47.07
82.30,-5.84,47.07
82.30,-5.82,47.08
82.30,-5.81,47.08
82.31,-5.80,47.08
82.32,-5.79,47.08
82.32,-5.78,47.08
82.33,-5.77,47.08
82.33,-5.76,47.09
82.33,-5.75,47.09
82.32,-5.74,47.09
82.32,-5.73,47.09
82.31,-5.72,47.10
82.31,-5.71,47.10
82.31,-5.70,47.10
82.30,-5.68,47.11
82.29,-5.67,47.11
82.29,-5.66,47.11
82.28,-5.64,47.12
82.28,-5.63,47.12
82.28,-5.61,47.12
82.28,-5.60,47.12
82.27,-5.59,47.12
82.27,-5.57,47.12
82.27,-5.56,47.12
82.26,-5.54,47.12
82.26,-5.53,47.12
82.25,-5.51,47.12
82.25,-5.50,47.12
82.24,-5.49,47.12
82.24,-5.48,47.12
82.23,-5.47,47.12
82.23,-5.46,47.12
82.22,-5.45,47.12
82.22,-5.44,47.12
82.21,-5.43,47.12
82.21,-5.42,47.13
82.20,-5.42,47.13
82.20,-5.41,47.13
82.20,-5.41,47.13
82.20,-5.40,47.13
82.20,-5.40,47.13
82.21,-5.40,47.13
82.21,-5.39,47.13
82.21,-5.39,47.13
82.21,-5.39,47.13
82.21,-5.39,47.13
82.21,-5.38,47.13
82.21,-5.38,47.13
82.21,-5.38,47.14
82.20,-5.37,47.14
82.20,-5.37,47.14
82.19,-5.36,47.15
82.19,-5.36,47.15
82.18,-5.35,47.16
82.17,-5.34,47.16
82.17,-5.33,47.16
82.17,-5.32,47.16
82.16,-5.32,47.16
82.15,-5.31,47.16
82.15,-5.30,47.16
82.14,-5.29,47.16
82.13,-5.29,47.16
82.13,-5.28,47.16
82.12,-5.27,47.16
82.11,-5.26,47.16
82.11,-5.25,47.16
82.10,-5.25,47.16
82.09,-5.24,47.15
82.09,-5.23,47.15
82.08,-5.22,47.15
82.08,-5.21,47.15
82.07,-5.20,47.15
82.06,-5.18,47.14
82.05,-5.17,47.14
82.03,-5.15,47.14
82.02,-5.14,47.14
82.01,-5.12,47.13
82.00,-5.11,47.13
81.99,-5.09,47.13
81.99,-5.08,47.12
81.98,-5.07,47.12
81.98,-5.06,47.11
81.98,-5.05,47.11
81.98,-5.04,47.10
81.98,-5.03,47.09
81.97,-5.02,47.09
81.97,-5.02,47.08
81.98,-5.01,47.07
81.98,-5.00,47.07
81.99,-5.00,47.07
82.00,-5.00,47.06
82.01,-5.00,47.06
82.01,-5.00,47.06
82.02,-4.99,47.06
82.03,-4.99,47.05
82.04,-4.99,47.05
82.06,-4.98,47.05
82.08,-4.98,47.04
82.10,-4.98,47.04
82.12,-4.98,47.03
82.14,-4.98,47.03
82.15,-4.97,47.02
82.17,-4.97,47.01
82.18,-4.96,47.01
82.20,-4.96,47.00
82.22,-4.96,46.99
82.24,-4.95,46.98
82.25,-4.94,46.98
82.26,-4.93,46.97
82.27,-4.92,46.96
82.29,-4.90,46.94
