X,Y,Z
82.90,-5.06,42.05
82.90,-5.06,42.05
82.90,-5.06,42.05
82.91,-5.06,42.05
82.90,-5.06,42.05
82.90,-5.06,42.05
82.90,-5.06,42.06
82.89,-5.05,42.06
82.89,-5.05,42.06
82.88,-5.05,42.06
82.88,-5.05,42.06
82.89,-5.05,42.06
82.89,-5.05,42.06
82.90,-5.05,42.06
82.90,-5.05,42.06
82.91,-5.05,42.06
82.91,-5.05,42.06
82.91,-5.05,42.06
82.91,-5.05,42.06
82.91,-5.05,42.06
82.92,-5.05,42.06
82.92,-5.05,42.06
82.92,-5.05,42.06
82.91,-5.04,42.06
82.91,-5.04,42.06
82.91,-5.04,42.06
82.90,-5.04,42.06
82.90,-5.03,42.06
82.91,-5.03,42.06
82.91,-5.03,42.06
82.92,-5.03,42.06
82.92,-5.03,42.06
82.93,-5.03,42.06
82.93,-5.03,42.06
82.92,-5.03,42.06
82.92,-5.03,42.06
82.92,-5.02,42.06
82.91,-5.02,42.06
82.91,-5.02,42.06
82.91,-5.02,42.06
82.91,-5.02,42.06
82.90,-5.02,42.06
82.90,-5.01,42.06
82.90,-5.01,42.07
82.90,-5.01,42.07
82.90,-5.01,42.07
82.90,-5.01,42.07
82.89,-5.01,42.07
82.89,-5.01,42.07
82.89,-5.01,42.07
82.89,-5.01,42.07
82.89,-5.01,42.06
82.89,-5.01,42.06
82.89,-5.01,42.06
82.90,-5.01,42.06
82.90,-5.01,42.05
82.91,-5.01,42.05
82.91,-5.01,42.05
82.91,-5.01,42.05
82.92,-5.00,42.05
82.92,-5.00,42.04
82.92,-5.00,42.04
82.92,-5.00,42.04
82.92,-5.00,42.04
82.92,-5.00,42.04
82.91,-5.00,42.04
82.91,-4.99,42.04
82.91,-4.99,42.04
82.91,-4.99,42.04
82.92,-4.99,42.04
82.92,-4.99,42.03
82.93,-4.99,42.03
82.93,-4.99,42.03
82.94,-4.99,42.03
82.94,-4.99,42.03
82.95,-4.99,42.02
82.95,-5.00,42.02
82.96,-5.00,42.02
82.96,-5.00,42.02
82.96,-5.00,42.01
82.96,-5.00,42.01
82.96,-4.99,42.01
82.95,-4.99,42.01
82.94,-4.99,42.01
82.93,-4.99,42.01
82.93,-4.99,42.01
82.93,-4.98,42.01
82.93,-4.98,42.01
82.93,-4.98,42.01
82.93,-4.98,42.02
82.93,-4.98,42.02
82.93,-4.98,42.02
82.94,-4.98,42.02
82.94,-4.98,42.01
82.94,-4.98,42.01
82.94,-4.98,42.01
82.94,-4.98,42.01
82.94,-4.98,42.01
82.94,-4.98,42.01
82.94,-4.98,42.01
82.93,-4.98,42.01
82.93,-4.98,42.01
82.92,-4.98,42.01
82.92,-4.98,42.01
82.91,-4.97,42.01
82.90,-4.97,42.01
82.89,-4.97,42.01
82.89,-4.96,42.01
82.89,-4.96,42.01
82.89,-4.95,42.01
82.90,-4.94,42.01
82.91,-4.94,42.01
82.92,-4.93,42.00
82.93,-4.92,42.00
82.93,-4.92,42.00
82.94,-4.91,41.99
82.95,-4.90,41.99
82.95,-4.90,41.99
82.95,-4.89,41.99
82.95,-4.88,41.99
82.95,-4.88,41.99
82.94,-4.87,41.99
82.94,-4.87,41.99
82.93,-4.86,41.99
82.93,-4.86,41.99
82.93,-4.86,41.99
82.92,-4.85,41.99
82.92,-4.85,41.99
82.92,-4.85,41.99
82.93,-4.85,41.99
82.93,-4.85,41.98
82.93,-4.85,41.98
82.94,-4.85,41.99
82.94,-4.85,41.99
82.95,-4.85,41.99
82.94,-4.85,41.98
82.94,-4.85,41.98
82.94,-4.85,41.98
82.94,-4.85,41.98
82.93,-4.85,41.99
82.93,-4.85,41.99
82.92,-4.85,41.99
82.92,-4.85,41.99
82.91,-4.85,41.99
82.91,-4.85,41.99
82.90,-4.85,41.99
82.90,-4.85,41.99
82.90,-4.85,41.99
82.91,-4.85,41.98
82.91,-4.85,41.98
82.91,-4.85,41.98
82.92,-4.85,41.98
82.93,-4.86,41.97
82.93,-4.86,41.97
82.94,-4.86,41.97
82.94,-4.86,41.96
82.95,-4.86,41.96
82.95,-4.86,41.96
82.94,-4.86,41.96
82.93,-4.86,41.96
82.93,-4.86,41.96
82.93,-4.85,41.96
82.92,-4.85,41.96
82.92,-4.85,41.95
82.92,-4.85,41.95
82.92,-4.85,41.95
82.92,-4.85,41.95
82.92,-4.85,41.95
82.93,-4.85,41.94
82.93,-4.84,41.94
82.92,-4.84,41.94
82.92,-4.84,41.94
82.92,-4.84,41.94
82.92,-4.83,41.93
82.91,-4.83,41.93
82.91,-4.82,41.93
82.90,-4.82,41.93
82.89,-4.82,41.93
82.88,-4.81,41.93
82.87,-4.81,41.93
82.87,-4.81,41.93
82.87,-4.81,41.93
82.87,-4.81,41.93
82.87,-4.81,41.93
