-,-,-
1.39,1.39,0.69,-26.43,-58.53,105.53,2.09,123.54,1,822,14,21
1.93,1.23,0.67,104.43,-34.55,27.53,2.38,113.39,2,805,15,29
1.78,0.17,0.59,73.24,-10.68,-36.87,1.88,82.69,2,745,12,42
0.46,1.27,0.40,50.78,102.11,-104.13,1.41,154.43,2,582,10,82
0.02,0.89,0.11,-5.00,-4.27,-87.77,0.90,88.01,5,488,14,126
0.14,1.27,0.03,32.10,38.94,-31.13,1.28,59.30,16,493,28,143
-0.02,1.08,0.01,0.61,0.98,-13.79,1.08,13.84,43,492,48,151
0.01,0.96,0.06,11.11,-1.04,-4.09,0.96,11.88,81,465,62,153
0.00,0.97,0.06,7.93,-1.83,-2.08,0.97,8.40,133,450,73,159
-0.01,1.02,0.04,9.95,-2.20,-0.61,1.02,10.21,174,445,78,165
-0.01,0.97,0.08,14.95,-1.71,-0.37,0.97,15.06,184,440,83,164
-0.01,0.97,0.08,8.48,-1.22,-0.98,0.98,8.63,195,438,84,171
-0.01,0.97,0.08,4.27,-0.98,-0.85,0.97,4.47,187,438,84,171
-0.01,0.97,0.08,-0.43,-0.49,0.00,0.98,0.65,208,440,81,170
-0.01,0.98,0.08,-2.32,-0.31,0.49,0.99,2.39,187,442,80,166
-0.01,0.98,0.07,-2.14,0.31,0.73,0.98,2.28,218,444,77,165
-0.01,0.96,0.08,-1.71,-0.06,-0.85,0.97,1.91,200,446,78,169
-0.02,0.98,0.07,-0.43,0.37,-0.92,0.98,1.07,200,450,79,166
-0.01,0.98,0.07,-0.37,0.00,-0.98,0.98,1.04,210,454,83,165
-0.02,0.98,0.06,-0.12,-0.24,-0.55,0.98,0.61,166,457,86,165
-0.01,0.98,0.07,0.12,-0.67,0.00,0.98,0.68,225,460,79,167
-0.02,0.98,0.06,0.98,-1.16,-0.49,0.99,1.59,206,462,79,158
-0.02,0.99,0.06,2.26,-0.55,-0.37,0.99,2.35,246,466,82,161
-0.02,0.99,0.06,5.00,-0.12,-1.10,0.99,5.13,201,468,83,162
-0.02,0.98,0.07,5.98,0.37,-1.89,0.98,6.28,290,470,93,164
-0.02,0.99,0.07,4.70,0.92,-2.32,0.99,5.32,342,473,97,161
-0.01,0.98,0.07,6.23,1.89,-3.48,0.99,7.38,250,478,102,152
-0.01,0.99,0.08,4.39,1.77,-4.21,0.99,6.34,290,486,112,152
-0.02,0.98,0.08,3.48,1.28,-5.74,0.99,6.83,340,495,122,136
-0.01,0.99,0.09,2.69,1.40,-8.36,0.99,8.89,328,510,133,123
0.03,0.97,0.07,-2.87,-0.12,-12.15,0.97,12.48,322,540,143,82
-0.02,1.29,0.04,-5.19,-3.48,-23.93,1.29,24.73,332,606,148,40
-0.01,1.03,0.17,7.57,-6.71,-40.16,1.04,41.42,236,699,154,21
-0.06,1.70,0.20,-15.56,-3.97,-97.53,1.72,98.85,86,782,158,14
-0.04,1.54,0.13,3.66,5.98,-165.77,1.54,165.92,34,811,159,12
-0.00,1.44,0.08,-6.71,16.66,-214.97,1.44,215.72,15,846,157,9
0.13,1.73,0.05,-0.55,33.14,-253.17,1.73,255.33,7,857,130,9
0.98,1.69,-0.50,23.93,42.66,-269.10,2.02,273.51,2,845,51,6
1.56,1.98,-0.31,-43.27,-24.41,-194.82,2.53,201.06,1,807,14,15
1.84,1.54,-0.77,37.48,-75.87,-111.08,2.52,139.64,1,821,11,20
1.56,1.08,-0.64,1.83,-146.12,-48.03,2.00,153.82,1,822,9,19
0.33,1.66,0.23,-104.55,-181.27,-38.02,1.71,212.69,1,817,10,18
-0.78,1.56,0.66,-20.26,-93.69,-20.69,1.87,98.06,1,828,9,20
-0.71,0.29,0.16,10.93,-10.68,22.34,0.78,27.06,1,826,10,22
-0.89,0.28,0.45,-18.13,-32.29,48.95,1.03,61.38,1,821,10,25
