-,-,-
0.42,0.87,-0.01,0.49,0.79,-0.67,0.97,1.15,6,836,144,0
0.42,0.88,0.01,0.67,0.31,-0.06,0.97,0.74,6,836,137,0
0.42,0.88,-0.01,0.67,0.73,-0.24,0.98,1.02,6,836,142,0
0.42,0.89,0.00,0.92,0.43,-0.49,0.98,1.12,6,835,145,0
0.42,0.86,0.00,0.92,0.49,-0.43,0.96,1.12,7,835,143,0
0.42,0.89,0.00,0.43,0.43,0.79,0.99,1.00,6,833,143,0
0.42,0.89,0.00,2.08,-0.37,0.00,0.98,2.11,6,835,143,0
0.42,0.90,0.00,2.69,-0.43,-0.43,0.99,2.75,7,834,143,0
0.42,0.89,0.01,2.75,-0.55,-1.59,0.98,3.22,6,838,143,0
0.42,0.88,0.01,2.20,-0.31,-2.32,0.97,3.21,6,841,143,0
0.42,0.87,0.02,0.31,0.85,-2.56,0.96,2.72,6,840,138,0
0.43,0.89,-0.00,-0.12,1.28,-2.75,0.99,3.03,6,839,144,0
0.43,0.89,0.01,1.10,0.43,-3.54,0.99,3.73,6,840,140,0
0.43,0.87,0.01,1.46,0.49,-4.09,0.97,4.37,6,844,143,0
0.43,0.87,0.01,0.98,0.73,-3.72,0.97,3.92,6,847,143,0
0.44,0.89,0.01,0.73,0.55,-3.85,0.99,3.95,6,848,139,0
0.44,0.91,0.01,1.04,0.31,-5.07,1.01,5.18,5,853,143,0
0.43,0.90,0.02,0.24,0.79,-8.24,1.00,8.28,5,855,141,0
0.45,0.91,0.00,-0.37,1.53,-12.27,1.02,12.37,5,863,144,0
0.45,0.89,0.00,0.24,1.28,-14.47,1.00,14.52,4,872,143,0
0.46,0.88,0.01,1.04,0.98,-16.11,0.99,16.18,4,868,137,0
0.46,0.89,0.01,1.04,1.46,-17.52,1.00,17.61,4,878,142,0
0.48,0.91,0.01,1.83,1.28,-21.12,1.02,21.24,4,881,142,0
0.48,0.98,0.02,3.05,1.22,-25.94,1.09,26.15,3,888,137,0
0.52,1.10,-0.04,5.98,0.85,-40.28,1.22,40.73,3,900,137,0
0.51,1.03,-0.02,17.82,-3.11,-55.24,1.15,58.12,2,905,127,0
0.52,0.95,0.09,22.89,-4.03,-66.16,1.09,70.13,2,906,108,0
0.61,0.89,0.11,12.45,3.72,-79.16,1.08,80.22,1,900,74,0
0.67,0.94,0.04,3.78,6.96,-83.86,1.15,84.24,1,893,52,0
0.72,0.73,-0.07,7.75,4.03,-80.32,1.03,80.80,0,0,26,0
0.77,0.61,-0.04,10.56,-3.30,-65.86,0.98,66.78,0,0,20,0
0.75,0.43,0.01,14.40,-8.61,-23.07,0.87,28.53,0,0,9,0
1.12,0.66,-0.01,0.79,-8.79,1.89,1.30,9.03,0,0,4,0
0.96,0.53,0.11,-4.03,-16.78,-20.63,1.10,26.90,0,0,2,0
0.98,0.88,0.18,1.22,0.18,-9.28,1.33,9.36,0,0,1,0
1.17,0.90,0.04,27.53,11.66,-25.21,1.48,39.10,0,0,4,0
1.10,0.68,-0.15,18.01,-1.77,-28.08,1.30,33.40,0,0,2,0
0.96,0.97,-0.06,-5.49,-23.68,-3.48,1.36,24.56,0,0,3,0
0.78,1.08,0.09,-10.99,-36.07,-17.21,1.34,41.45,0,0,2,0
0.64,0.93,0.14,4.15,-39.31,-20.75,1.14,44.64,0,0,3,0
0.38,0.63,0.11,1.89,-30.58,2.44,0.75,30.73,0,0,3,0
0.23,0.78,0.20,-2.50,-19.23,33.75,0.84,38.92,0,0,6,0
0.23,0.76,0.24,10.38,7.93,22.22,0.83,25.77,0,0,5,0
0.25,0.53,0.18,16.85,41.32,12.82,0.61,46.43,0,0,5,0
0.32,0.40,0.07,5.68,64.27,14.22,0.51,66.07,0,0,6,0
0.24,0.40,0.11,-3.78,55.48,21.85,0.48,59.75,0,0,6,0
0.13,0.42,0.14,1.46,51.94,38.21,0.46,64.50,0,0,5,0
0.23,0.39,0.04,-0.55,43.09,45.72,0.45,62.83,0,0,7,0
0.16,0.45,0.05,5.43,1.83,70.07,0.48,70.30,0,0,9,0
0.17,0.53,0.10,11.66,-16.30,83.98,0.57,86.34,0,0,7,0
0.16,0.55,0.11,10.01,-11.60,94.91,0.58,96.14,0,0,5,0
0.30,0.66,0.13,1.71,9.89,98.08,0.74,98.60,0,0,7,0
0.61,0.91,0.12,5.86,25.45,84.96,1.10,88.88,0,0,6,0
0.70,0.99,0.19,18.74,22.03,66.77,1.23,72.77,0,0,5,0
0.70,0.91,0.14,38.51,39.67,35.28,1.15,65.59,0,0,5,0
0.77,0.65,-0.07,21.91,58.11,3.72,1.01,62.21,0,0,4,0
0.78,0.69,-0.12,-27.04,46.02,17.88,1.05,56.29,0,0,3,0
0.82,1.09,0.06,0.49,31.86,34.36,1.36,46.86,0,0,3,0
0.72,0.81,-0.01,21.24,12.82,23.19,1.08,33.96,0,0,3,0
0.64,0.95,0.14,17.46,21.00,13.61,1.15,30.51,0,0,3,0
0.74,0.79,0.03,17.76,49.62,-16.66,1.08,55.28,0,0,3,0
0.80,0.78,-0.07,-8.24,53.41,-44.19,1.12,69.81,0,0,2,0
0.61,0.93,-0.01,-4.52,36.07,-39.00,1.11,53.32,0,0,2,0
0.51,0.70,-0.12,20.51,10.38,-2.08,0.87,23.08,0,0,2,0
0.32,0.70,0.08,7.87,-12.63,5.07,0.78,15.73,0,0,6,0
0.70,0.68,-0.04,21.30,10.99,-4.33,0.98,24.36,0,0,13,0
0.54,0.95,-0.04,-3.48,1.83,23.62,1.09,23.95,0,0,19,0
0.52,0.94,-0.03,3.54,-1.71,23.50,1.07,23.83,0,0,25,0
0.45,1.02,0.01,8.79,-5.86,19.29,1.12,21.99,0,0,33,0
0.47,0.96,0.10,8.61,-5.31,4.64,1.07,11.13,1,884,38,0
0.45,0.84,0.06,5.74,-2.44,2.26,0.95,6.63,0,0,45,0
0.44,0.86,0.08,0.79,-0.92,0.92,0.97,1.52,1,863,52,0
0.44,0.89,0.06,0.06,1.10,-1.28,1.00,1.69,1,857,61,0
0.46,0.82,0.04,-1.22,1.71,-1.28,0.94,2.46,1,843,69,0
0.46,0.80,0.05,-2.20,1.59,6.16,0.93,6.73,1,837,75,0
0.47,0.86,0.04,-4.27,2.38,9.03,0.98,10.27,2,839,89,0
0.47,0.94,0.01,-4.03,2.01,7.26,1.05,8.55,2,839,98,0
0.46,0.96,0.01,1.71,-0.67,1.40,1.06,2.31,2,849,103,0
0.44,0.87,0.07,3.91,-0.67,-3.05,0.97,5.00,3,848,106,0
0.45,0.77,0.05,0.24,1.28,-2.01,0.89,2.40,3,844,104,0
0.45,0.80,0.04,-2.69,1.71,4.03,0.92,5.13,3,843,112,0
0.45,0.92,0.01,-1.04,0.12,7.39,1.02,7.46,3,846,116,0
0.41,0.91,0.08,3.72,-1.28,3.05,1.00,4.98,4,847,119,0
0.43,0.87,0.08,1.16,0.92,0.31,0.97,1.51,4,846,121,0
0.43,0.89,0.05,-2.93,2.44,-0.92,0.99,3.92,4,846,121,0
0.44,0.91,0.04,-3.11,2.44,-1.95,1.01,4.41,4,849,125,0
0.43,0.83,0.06,-3.17,2.56,-3.17,0.94,5.17,4,855,126,0
0.45,0.85,0.03,-5.55,4.27,-0.79,0.96,7.05,4,862,127,0
0.44,0.87,0.05,-5.07,3.97,-1.34,0.98,6.57,4,868,127,0
0.45,0.78,0.02,-6.90,4.76,-2.44,0.90,8.73,4,872,129,0
0.42,0.84,0.07,-14.77,5.98,4.03,0.95,16.44,5,869,132,0
0.46,0.96,-0.04,-15.32,5.98,2.62,1.07,16.65,5,877,137,0
0.44,0.87,0.01,-5.43,2.56,0.73,0.97,6.05,6,881,138,0
0.44,0.84,0.01,-4.52,2.87,1.77,0.95,5.64,6,878,140,0
0.45,0.84,-0.03,0.37,0.18,6.41,0.96,6.42,6,877,140,0
0.44,0.90,-0.00,2.99,-1.04,9.58,1.00,10.09,7,871,140,0
0.42,0.82,0.03,3.36,-1.53,10.56,0.93,11.18,7,870,140,0
0.41,0.94,0.02,0.98,-0.37,9.77,1.03,9.82,8,864,141,0
0.42,0.95,0.01,-0.73,1.22,3.36,1.04,3.65,8,860,143,0
0.41,0.95,0.02,-1.89,2.08,-2.50,1.04,3.76,8,863,141,0
0.41,0.98,0.03,-3.54,2.93,-8.97,1.06,10.08,8,866,142,0
0.41,0.93,0.03,-3.11,3.36,-16.42,1.02,17.04,7,875,141,0
0.42,0.79,0.04,-5.80,4.88,-17.46,0.89,19.03,6,882,136,0
0.47,0.79,-0.04,-11.90,7.26,-8.18,0.92,16.16,5,888,141,0
0.46,0.87,-0.04,-4.94,3.48,-2.93,0.98,6.72,5,891,144,0
0.45,0.85,-0.01,-2.20,2.14,-2.14,0.96,3.74,5,891,139,0
0.45,0.82,-0.00,-3.17,2.69,-1.22,0.93,4.33,5,892,141,0
0.45,0.81,-0.01,-4.21,2.69,2.62,0.93,5.64,5,891,140,0
0.46,0.89,-0.05,-3.72,2.14,4.27,1.00,6.06,5,887,142,0
