-,-,-
0.13,1.03,0.11,26.43,-4.58,-21.24,1.05,34.21,135,527,64,60
0.14,0.95,0.16,33.87,-6.23,-29.48,0.97,45.34,123,555,70,39
0.14,0.97,0.20,23.07,-4.39,-32.53,1.00,40.12,81,589,71,21
0.16,0.94,0.22,8.42,-0.79,-34.61,0.98,35.63,55,624,77,15
0.20,1.00,0.19,-1.95,4.27,-37.78,1.03,38.07,39,657,79,11
0.20,0.99,0.21,-8.85,7.14,-45.90,1.03,47.29,27,677,78,9
0.25,0.97,0.15,-10.19,12.15,-53.47,1.01,55.77,18,693,78,7
0.26,0.93,0.20,-10.68,11.90,-54.93,0.99,57.21,14,708,82,6
0.31,0.91,0.16,-11.35,16.17,-53.96,0.98,57.46,10,722,76,4
0.33,0.88,0.12,-9.09,16.24,-52.73,0.95,55.92,7,727,78,4
0.34,0.85,0.15,-6.96,17.15,-48.22,0.93,51.65,6,737,72,4
0.41,1.01,0.05,-3.78,15.32,-47.12,1.09,49.69,5,745,73,5
0.40,0.99,0.12,2.81,11.35,-53.65,1.08,54.91,3,737,63,4
0.45,0.97,0.06,9.22,7.69,-57.92,1.07,59.15,2,743,53,6
0.45,0.97,0.09,10.86,2.20,-69.34,1.08,70.22,1,739,43,5
0.38,0.88,0.36,2.50,13.43,-76.66,1.03,77.87,1,758,38,8
0.49,1.02,0.18,-7.63,23.80,-86.91,1.15,90.44,1,766,30,8
0.52,1.07,0.11,-15.62,22.03,-105.10,1.20,108.52,0,0,25,9
0.60,0.95,0.05,-25.33,19.65,-125.55,1.13,129.58,0,0,19,9
0.68,0.87,0.11,-51.64,13.98,-146.42,1.11,155.89,0,0,12,10
0.78,0.98,0.02,-76.35,11.66,-160.77,1.25,178.36,0,0,8,12
0.77,0.84,0.03,-106.87,4.82,-180.66,1.14,209.96,0,0,2,15
0.79,0.53,0.21,-130.68,4.70,-178.96,0.97,221.64,0,0,0,16
0.89,0.04,0.14,-121.22,10.86,-87.04,0.90,149.62,0,0,0,16
0.15,0.14,-0.02,-98.94,8.18,9.95,0.21,99.77,0,0,0,15
-0.11,0.90,-0.04,-97.66,-39.67,134.95,0.91,171.24,1,606,0,13
-0.09,0.92,0.23,-24.54,-75.68,128.85,0.96,151.43,0,0,0,13
-0.26,0.41,-0.01,18.31,-88.56,177.43,0.49,199.15,0,0,0,15
-0.27,0.37,0.12,-17.70,-60.24,130.74,0.47,145.03,0,0,0,15
0.02,0.65,0.00,-21.12,-49.13,188.60,0.65,196.03,1,606,0,15
0.41,0.78,0.04,-27.28,-60.73,211.00,0.89,221.25,0,0,0,14
0.85,1.47,0.15,-6.10,-50.48,169.07,1.71,176.55,1,610,0,14
0.97,0.97,0.06,-18.43,-59.88,99.79,1.38,117.83,1,625,0,13
1.20,0.86,0.14,-43.70,-53.10,68.30,1.48,96.92,1,635,0,14
1.82,1.15,0.23,-21.97,-27.22,74.10,2.17,81.94,1,651,0,14
2.80,0.69,-0.24,13.98,-35.34,-41.63,2.89,56.36,1,694,0,14
0.68,0.41,0.30,-8.73,-34.24,-74.95,0.85,82.86,0,0,0,14
0.09,0.22,-0.43,17.03,9.52,-53.04,0.49,56.51,0,0,2,13
-0.04,1.43,0.25,-31.01,-24.96,-22.71,1.46,45.83,0,0,2,14
0.84,0.67,0.01,-2.44,-9.95,-26.18,1.07,28.12,1,720,5,15
0.52,0.90,0.17,3.54,-6.84,-11.17,1.06,13.57,1,710,11,14
0.51,0.90,0.11,11.35,1.10,-3.60,1.04,11.96,1,715,18,15
0.49,1.02,0.08,9.16,7.26,-8.30,1.13,14.33,1,705,23,14
0.52,0.87,0.10,6.41,9.34,-15.08,1.02,18.86,1,683,31,12
0.50,0.87,-0.03,3.60,10.07,-14.77,1.01,18.24,1,685,41,12
0.55,0.72,-0.07,7.63,4.88,-13.49,0.91,16.25,1,694,45,11
0.54,0.68,0.01,8.91,0.67,-6.29,0.87,10.93,1,703,55,12
0.53,0.78,0.03,6.90,1.77,-0.55,0.94,7.14,2,702,63,11
0.52,0.77,0.00,6.77,-0.06,5.13,0.93,8.50,2,705,68,10
0.48,0.84,0.14,0.61,-2.26,5.62,0.97,6.08,2,706,74,9
0.50,0.97,0.09,-7.20,5.13,-0.06,1.09,8.84,2,714,75,7
0.50,0.92,0.06,-10.25,4.27,-9.16,1.05,14.39,2,714,77,5
0.52,0.89,0.03,-15.62,8.12,-20.45,1.02,26.98,2,716,78,7
0.52,0.87,0.01,-16.24,8.36,-22.40,1.02,28.90,2,732,81,6
0.54,0.82,-0.00,-13.12,4.21,-21.36,0.99,25.42,2,740,86,5
