X,Y,Z
94.38,-18.01,238.06
94.38,-18.01,238.06
94.38,-18.01,238.06
94.39,-18.01,238.06
94.39,-18.00,238.06
94.38,-18.00,238.06
94.38,-18.01,238.06
94.38,-18.01,238.06
94.38,-18.01,238.06
94.38,-18.01,238.06
94.37,-18.01,238.07
94.37,-18.01,238.07
94.37,-18.00,238.07
94.37,-18.00,238.07
94.37,-18.00,238.07
94.37,-18.00,238.07
94.37,-18.00,238.07
94.37,-18.00,238.07
94.36,-18.00,238.07
94.36,-17.99,238.07
94.36,-17.99,238.07
94.36,-17.99,238.07
94.36,-17.99,238.07
94.36,-17.99,238.07
94.36,-17.99,238.07
94.36,-17.99,238.07
94.36,-17.99,238.08
94.36,-17.99,238.08
94.36,-17.99,238.08
94.36,-17.99,238.08
94.36,-17.99,238.08
94.37,-17.99,238.08
94.37,-17.99,238.08
94.37,-17.99,238.08
94.37,-17.99,238.08
94.37,-17.99,238.08
94.36,-17.99,238.08
94.36,-17.99,238.08
94.36,-17.99,238.08
94.36,-17.99,238.08
94.36,-17.99,238.08
94.36,-17.99,238.08
94.37,-17.99,238.08
94.37,-17.99,238.08
94.37,-17.99,238.08
94.38,-17.99,238.08
94.37,-17.99,238.08
94.37,-17.99,238.08
94.36,-17.99,238.08
94.36,-17.99,238.08
94.36,-17.99,238.08
94.35,-17.99,238.08
94.35,-17.99,238.08
94.35,-17.99,238.08
94.35,-17.99,238.08
94.35,-17.99,238.08
94.34,-17.99,238.08
94.34,-17.99,238.08
94.34,-18.00,238.08
94.34,-18.00,238.08
94.34,-18.00,238.08
94.34,-18.00,238.08
94.34,-18.00,238.08
94.35,-18.01,238.08
94.35,-18.01,238.08
94.35,-18.01,238.08
94.35,-18.00,238.08
94.35,-18.00,238.08
94.35,-17.99,238.09
94.35,-17.98,238.09
94.35,-17.96,238.09
94.35,-17.93,238.09
94.35,-17.90,238.09
94.35,-17.86,238.08
94.35,-17.82,238.08
94.34,-17.77,238.08
94.33,-17.71,238.08
94.32,-17.66,238.09
94.30,-17.60,238.09
94.29,-17.53,238.10
94.27,-17.47,238.10
94.26,-17.41,238.11
94.25,-17.36,238.12
94.24,-17.31,238.12
94.23,-17.27,238.12
94.22,-17.23,238.12
94.21,-17.20,238.12
94.20,-17.18,238.13
94.20,-17.16,238.13
94.19,-17.15,238.13
94.19,-17.13,238.13
94.18,-17.13,238.13
94.17,-17.12,238.13
94.16,-17.12,238.14
94.15,-17.12,238.14
94.14,-17.11,238.14
94.13,-17.10,238.15
94.11,-17.09,238.15
94.10,-17.08,238.15
94.09,-17.07,238.16
94.08,-17.05,238.16
94.07,-17.03,238.17
94.06,-17.00,238.17
94.04,-16.98,238.18
94.03,-16.95,238.18
94.01,-16.92,238.19
93.99,-16.88,238.20
93.97,-16.85,238.21
93.95,-16.81,238.23
93.93,-16.78,238.24
93.91,-16.74,238.25
93.89,-16.70,238.26
93.87,-16.65,238.27
93.86,-16.60,238.28
93.85,-16.54,238.29
93.83,-16.48,238.29
93.82,-16.41,238.30
93.80,-16.35,238.31
93.78,-16.28,238.32
93.76,-16.22,238.33
93.75,-16.16,238.34
93.73,-16.10,238.35
93.71,-16.06,238.36
93.69,-16.02,238.38
93.68,-16.00,238.38
93.67,-15.98,238.39
93.67,-15.97,238.40
93.67,-15.97,238.40
93.67,-15.97,238.41
93.67,-15.97,238.40
93.67,-15.99,238.40
93.68,-16.01,238.40
93.69,-16.04,238.39
93.70,-16.08,238.39
93.71,-16.13,238.38
93.72,-16.19,238.38
93.73,-16.25,238.37
93.74,-16.32,238.37
93.75,-16.40,238.37
93.76,-16.48,238.37
93.76,-16.58,238.37
93.77,-16.68,238.37
93.78,-16.79,238.37
93.80,-16.91,238.37
