X,Y,Z
97.35,-9.74,253.80
97.36,-9.75,253.80
97.37,-9.77,253.80
97.39,-9.79,253.80
97.41,-9.81,253.81
97.42,-9.82,253.81
97.43,-9.82,253.81
97.44,-9.82,253.82
97.45,-9.82,253.83
97.45,-9.81,253.84
97.46,-9.80,253.85
97.46,-9.79,253.86
97.46,-9.78,253.87
97.46,-9.77,253.88
97.46,-9.76,253.89
97.46,-9.76,253.90
97.46,-9.75,253.92
97.46,-9.74,253.93
97.46,-9.74,253.94
97.45,-9.75,253.95
97.45,-9.75,253.96
97.45,-9.76,253.97
97.45,-9.76,253.98
97.46,-9.77,253.99
97.46,-9.77,253.99
97.46,-9.78,254.00
97.46,-9.78,254.01
97.46,-9.78,254.02
97.46,-9.79,254.03
97.45,-9.79,254.03
97.45,-9.79,254.04
97.44,-9.80,254.05
97.44,-9.80,254.06
97.43,-9.80,254.07
97.43,-9.79,254.09
97.43,-9.79,254.10
97.42,-9.79,254.11
97.41,-9.79,254.12
97.40,-9.78,254.14
97.39,-9.78,254.16
97.39,-9.77,254.17
97.38,-9.77,254.18
97.38,-9.76,254.20
97.38,-9.76,254.21
97.37,-9.75,254.22
97.37,-9.75,254.23
97.37,-9.74,254.24
97.37,-9.74,254.25
97.37,-9.73,254.26
97.37,-9.73,254.27
97.37,-9.72,254.28
97.37,-9.72,254.29
97.38,-9.72,254.30
97.38,-9.72,254.32
97.39,-9.72,254.32
97.40,-9.72,254.33
97.40,-9.72,254.34
97.41,-9.73,254.35
97.42,-9.73,254.35
97.43,-9.74,254.36
97.44,-9.75,254.36
97.45,-9.76,254.37
97.46,-9.77,254.37
97.47,-9.78,254.38
97.47,-9.78,254.39
97.48,-9.79,254.39
97.48,-9.79,254.40
97.48,-9.79,254.41
97.48,-9.80,254.42
97.49,-9.80,254.43
97.49,-9.80,254.44
97.50,-9.80,254.44
97.51,-9.81,254.45
97.53,-9.81,254.45
97.55,-9.82,254.45
97.57,-9.82,254.45
97.60,-9.82,254.45
97.62,-9.83,254.44
97.64,-9.85,254.44
97.66,-9.86,254.44
97.67,-9.88,254.44
97.68,-9.89,254.44
97.70,-9.90,254.45
97.71,-9.91,254.45
97.72,-9.92,254.45
97.72,-9.93,254.46
97.73,-9.95,254.46
97.73,-9.96,254.47
97.74,-9.97,254.47
97.73,-9.98,254.48
97.73,-9.99,254.48
97.73,-9.99,254.49
97.72,-9.99,254.50
97.71,-9.98,254.51
97.71,-9.98,254.52
97.70,-9.97,254.52
97.69,-9.97,254.53
97.69,-9.96,254.54
97.68,-9.96,254.55
97.67,-9.95,254.57
97.66,-9.94,254.58
97.65,-9.93,254.59
97.63,-9.92,254.60
97.63,-9.91,254.62
97.62,-9.90,254.63
97.61,-9.89,254.64
97.61,-9.88,254.65
97.61,-9.87,254.66
97.61,-9.86,254.67
97.61,-9.86,254.68
97.61,-9.85,254.69
97.61,-9.85,254.70
97.61,-9.85,254.70
97.61,-9.84,254.71
97.62,-9.85,254.72
97.62,-9.85,254.72
97.62,-9.85,254.73
97.63,-9.85,254.74
97.64,-9.85,254.74
97.64,-9.86,254.75
97.65,-9.86,254.75
97.65,-9.86,254.76
97.65,-9.86,254.77
97.66,-9.86,254.78
97.66,-9.86,254.79
97.66,-9.86,254.79
97.66,-9.86,254.80
97.66,-9.86,254.81
